,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
s02T1622,0.0,0.03617969545847293,22.204561448947523,0.0,0.0,0.0,0.0,0.0,0.0,0.059876088792370906,0.0,0.0,0.0823696896536218,2.352433802101739,0.0,0.0715944925352029,0.6355460676944007,0.0,0.0,9.952468734850749,0.0,0.0,0.24563323970628106,0.12688938118053672,0.0,0.0,0.0,0.0,0.7283326713417573,9.038719155272329,0.010600917372738024,0.0,0.0,0.011234440420688732,0.0015921991007503697,0.0,1.6212752616798363,0.0,0.0,0.0,0.5039776395220041,0.08831699169208151,7.719214946503148,0.0,1.87336431466183,0.349141515436046,0.04452501405911359,4.108157109212342,0.11759641293279512,1.0833901655113454,0.0,0.010639653686434172,0.16758883760090948,0.033265190645380444,0.0,0.2939415749505035,0.0,0.0,0.4758835545885736,0.0,0.0,0.1198436596723185,0.17497293919381102,0.0,2.942517849009564,0.3470460968383405,0.05535839936439305,0.5462932989332135,0.0,0.0,0.12877002451757197,0.0,0.0,0.0,0.2657196126790325,0.0,0.35331756258479086,0.0,0.0,0.0,0.0,0.07788309373874126,0.0,1.105419571424919,0.0,0.36989585714531176
s03T1622,0.0,0.05481425176645029,17.62123405377891,0.0,3.6348483773047264,0.0,0.0,0.031349157828095026,0.0,0.006843703587952269,0.15894965835602684,0.0,0.06182920695997629,0.0,0.0,0.0,0.017923848644935583,0.0,0.10877994866705024,0.007765301270314374,0.0,0.8934865734561919,2.3817635583347334,0.0,0.0,0.0,0.0,0.0,0.0,17.168315825880832,0.0,0.0,0.0,0.0,0.0,0.0,1.4285941052475188,0.0,0.0,0.0,1.9627167024302574,0.0,25.213649683163805,0.0,1.9137694493640114,1.0726754908044707,0.49189178905487546,2.2240863466279497,0.04445611793324277,6.987335566886291,0.01835296641925618,0.0,2.8450672423050785,0.0,0.006066079956105472,0.0,0.0,0.0,0.0,0.0,0.05324254517484094,0.0,0.03356750878667784,0.0,0.08454538319798381,0.0008576461696977252,0.21995045250731252,0.0,0.0,0.0,0.021922988029249284,1.387049137070648e-05,0.0,0.0,0.0,3.0276662164822583,1.443104532796717,0.0,0.2501752960341854,0.0,0.05840761043288592,0.0027669944281325525,0.0,0.5657851956769341,0.09498530577822305,0.0
s04T1622,0.0,0.13043908371170418,62.80997454670951,0.0,0.1573702968934364,0.052307347273960476,0.0,0.0,0.0,0.021515892004877968,0.0,0.0,0.08630288913092514,0.0,0.0,0.06667741895158039,0.7438103684939233,0.0,0.0,0.0025912193035348926,0.0,0.2978381176283236,2.3141574528712336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.43177157920276016,0.0,0.0,0.0,0.0,0.0,0.0,2.8329282216158296,0.0,0.0,0.0,3.0878325986290114,0.00027455177312963187,7.402659061742946,0.0,0.7746052049511013,0.9579379849757614,0.08946908485329405,3.0236285869364696,1.9787571128848684,15.199643469261552,0.026659881124133793,0.019340795464178568,5.367752007145941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03913793721244156,0.0,0.1790792674377609,0.0,2.9657574925891264,0.5094338272173797,0.0,0.0,0.0,0.0,0.036474412570066,0.0,0.0,0.0,0.28083310571777137,0.6667632229501352,5.389570515064316,0.0,0.0,0.0,0.0,0.020331653397208875,0.0,0.23578500760087445,0.0,0.0
s05T1622,0.0,0.10701721250774171,43.95338764739927,0.0,0.0,0.0,0.0,1.292355573967537,0.0,0.009543888415779394,0.0,0.0,0.07336012474346393,0.0,0.0,0.24936166374661642,0.16561066977027708,0.0,0.0,0.0029392086979064557,0.0,0.645450355265681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057809698414982916,0.0,0.0,0.0,0.0,0.0,0.0,3.472387141709914,0.0,0.0,0.0,1.1389226236697945,0.0,9.743923146364137,0.0,1.383517553935036,0.4419596623297544,0.0,4.934312885689315,4.923185249241463,21.748207539672062,0.007732834758420015,0.04750606873071373,14.485539561780776,0.0003927779711560881,0.0,0.0,0.0,0.03932663449155373,0.0,0.0,0.1814052755476009,0.028581109236456452,0.0002633240716944061,0.0,0.0,0.0,0.03308510916298931,0.0,0.0,0.0,0.006829842757678864,0.0,0.0,0.0,0.0,0.25994641458761986,8.00118651663044,0.19622954943454235,0.0,0.0,0.0,0.014823939157586731,0.0,0.07604437488481483,0.0,0.07225283214230586
s06T1622,0.0,0.060173336903531535,28.91131699984032,0.5304394925138103,0.0,0.08017283359296697,0.0,22.679188167445606,0.0,0.0,0.0,4.6394675065596,0.07878405835869541,0.0,0.003417425373700279,0.29131755120522507,0.8812705454919035,0.02137181667020747,0.0,0.0144391631659692,0.32746166876930244,0.35449585788901583,3.3680058275442883,0.017430177024035848,0.001410936889672974,0.0,0.016391896441837008,0.14796609225489057,0.0,0.0490287936100976,0.012195482442713611,0.3979717240784179,0.7704976423784267,0.0,0.0,0.0,1.6152469190824768,0.023104978585404088,0.0010822453948280055,0.026901153700306244,0.8279485127613656,0.08437504105005,2.0722638941360483,0.0,0.0027103756433816224,1.632376205582938,0.0,1.6629472649908443,0.5607686062832944,24.212680038819958,0.0,0.004300657966631525,58.07101879113069,0.0,1.4920993853117108,0.0,0.5953168590913176,1.0506697836121976,0.25333206931027624,0.13190498572729772,0.16331294749112338,0.0,0.0,0.006830330427762868,0.21435807831155965,0.0,0.0,0.3515029582192431,0.0,2.670112876399962,0.0037248456198452694,0.0,0.0,0.0,0.0,0.010210536471113349,5.254345562772778,0.5642061327728255,0.48599799074145267,0.12794701327655703,3.477551032842125,0.010307785451730729,0.060833051366232356,1.2801654559589903,0.0,0.12814989587151365
s07T1622,0.0,0.13565352034219685,8.443193827049875,0.03138476574157065,0.39179629416254674,0.007047519812934303,0.0,0.3863316457992407,0.0,0.0,0.0,0.0,0.18663878917434118,0.0,0.04148750977735435,0.3168207505281752,0.18939674071863336,0.07653531634151886,1.1204065087740163,40.46430877776665,0.0,2.785535911312289,0.0,0.021797990555773035,0.0,0.0,0.09967392392465997,0.025413698958613257,0.03442707185122379,0.02614931004416995,0.004764465238120971,0.0,0.0,0.00995809776580649,0.0,0.026888638408131785,0.5343108488156277,0.0,0.0,0.0,0.044529204234372365,0.005977021325125257,0.06172141408212072,0.0,0.4459056460847596,0.03798999323814312,0.0,0.04400277525456193,0.16394942418423664,1.0956396356256557,0.005696819147892061,0.0,0.03424528720220541,0.0,0.7028060608379767,0.0,0.0,0.08388637827784345,0.2009662289404685,0.0,0.5553391831614101,0.0,0.009459030597687207,0.0,0.01390629840155459,0.06756591464380367,0.0,1.2071390043171082,0.0,0.0,0.0,0.006378419297768981,0.0,0.0,0.013098284731738732,0.02101175963056895,0.038606157056699224,0.0,0.0,0.0,0.05593282446405167,0.0,0.0,0.8771238631286413,0.0,0.3082571392286315
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431288227158765,0.0,0.0,0.0,0.0,0.0,0.11340869660033696,0.0,0.0,0.0,0.4611618374518385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948956690980955,0.0,0.001975048524437701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.690831916046897e-05,0.010138936297074151,0.0,0.0,0.0,0.0,0.01028620108740831,0.0,0.0,0.0,0.0,0.010483741339347909,0.5903407179059467,0.0,0.0,0.06281806984925352,0.0,0.03539371235453492,0.0,0.0,0.0,4.901810944653512,0.0,0.0,0.0,0.0023609981183815984,0.2592235223160793,0.0,0.0,21.853657951413616,0.0,0.0,0.0,0.0,0.0,0.0013731529669731902,0.0,0.0001792471429430088,0.0,0.0,9.7289919510581,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,2.6865310515389034,0.21952977657813158,0.038816530224749034,0.0,0.0,0.12254821563644966,0.0,12.221125294564445,0.0,0.0,0.0,0.043600223879713636,0.0,6.593655694137769,0.0843629004558091,0.0,0.0,1.3691461594657637e-05,0.15027165881261598,0.0,0.0,0.005394878094373374,0.043733726321949405,0.00014555581741016905,0.010226918248704238,0.26158695126310466,0.0,0.0,0.005891337801305017,0.18674616236676284,0.38717508627102537,0.0,0.0,0.0,0.0,0.010635085132112376,0.003171978840631265,0.011821079574618285,0.0,0.0,0.00427221141663587,0.0,0.0,0.0,0.0,0.010419837703843556,0.0,0.12491648991512055,0.0,0.0,0.12380334604182369,0.7199789386640245,0.0,0.0,1.1754144540014904,0.0,0.17804134586394363,0.06548984289880692,0.0022321615795221766,0.0,4.0985973102301125,0.005039041859048971,0.0,0.0,0.0,0.5734372789723482,0.01695785188234081,0.9643627455418428,5.353477620664285,0.0,0.013481695009012983,0.0,0.0,0.002609077543519643,0.003145402525697085,0.0,0.0,0.08304362137338246,0.0,11.818361746974396,0.01471900801042537,0.0,0.0,0.019334284901313437
s10T1622,0.0,0.0028508030393267873,1.4180958064476312,0.1123550566413144,0.0,0.0,0.0,8.961542105811121,0.0,7.191543212111417,0.0,0.0,0.0,0.035007626590950205,0.0019715071803156985,0.9701265024876986,0.04730872768723845,0.0,0.0,0.0012107435528218003,0.06967433957540993,0.0,0.0,0.0,0.020001623857028295,0.0,0.023730421378856184,0.6892259770715179,0.0,0.0,0.007818754114092295,0.0984249775193912,0.20291322622335073,0.0,0.0,0.004426118115031937,0.02522861412837798,0.008487707064271679,0.0043205445346034595,0.0,0.0,0.0,0.07100159229121787,0.0,0.0,0.05958907603709829,0.0,0.038673566828091616,0.0,1.3146592360374365,0.0,0.0022077914621043693,0.05986843055794716,0.0,0.0,0.0,5.873957929380021,0.0,0.3618555569172353,0.03627227008607649,0.2474098262496605,0.0,7.464461268013968,0.005989279687139685,0.0,0.0,0.0,2.5280600967439772,0.008913260378816654,0.5332825071193227,1.283120625051166,0.0,0.004347953135554051,0.0,0.0,0.04380404481358294,0.0,0.2249279899940862,0.0,0.006622109891720843,0.0,14.015872963889146,0.025061797872317222,0.0,0.0,0.0
s11T1622,0.0,0.0,9.076891545805987,0.5368779099188509,0.0,0.0,0.0,3.779794360341164,0.0019120870830537477,5.823654561610319,0.0,0.0,0.0,0.2089549888711942,0.0,6.441005551549195,0.13693869386036606,0.0,0.0,0.0,0.3890985207189104,0.0,0.0,0.020840042916417705,0.10072211623624432,0.00044326999955147695,0.13395001041362645,0.7785010378109558,0.0,0.0,0.012099020952150926,0.4721740499017878,0.8824747659796119,0.0,0.00043685582936212356,0.018761048567560244,0.0,0.03235882655770223,0.00541516487255421,0.04556010814981535,0.0,0.0,0.01797129108357101,0.0,0.013332047185809388,0.0,0.0,0.003021156025557742,0.20683593357253954,1.7876295333114047,0.0,0.002580733404746385,0.0,0.0,0.0,0.0,4.290936594572956,0.0,2.5933987689256264,0.16452815568274004,0.3158187694900735,0.0,5.912088080232713,0.03767539124910724,0.07530929782681733,0.0,0.0,14.735259195462605,0.1450972880820374,2.578674527651852,0.5531142136818544,0.006126173447503168,0.019035623262839453,0.042004292357007006,0.0,0.25460274295339314,0.0,0.3341964435908361,0.0,0.1569120243704732,0.0,10.014641152982593,0.03507366519732793,0.0,0.0,0.18173261059885776
