,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
s02T1622,0.012187623622036832,0.0,0.16825757302191888,0.008071796549596213,0.030105780987792444,0.06753067676364162,0.023954019945231213,0.0,0.0,0.007765371620529747,0.002115243201256695,0.0,0.00123841770567728,0.3338285517341453,0.0010071270328479353,0.008062423535429384,0.0026418408287423524,0.0142759792917521,0.027823761331233487,0.2911338128281685
s03T1622,0.0041811741871669895,0.0,0.06796656628741908,0.010797234658913711,0.056660274257801006,0.03998979464885124,0.10344301752667379,0.0007825921883621913,0.0,0.0007325860962191599,0.00017112830082998795,0.0,0.0,0.6510699397220342,0.0054910052965059615,0.0006391721357140705,0.0003792748804377907,0.0,0.05657596964267141,0.0011202701703992594
s04T1622,0.08018859388939059,0.001391209263588095,0.12559965720788333,0.037790149297610154,0.05353428203572528,0.03255345358871153,0.004271932917256223,0.04885657598610512,0.0,0.008955291994658476,0.0011064541079788986,4.7208145441357965e-05,0.0,0.32793497851559134,0.021774472420775272,0.014615425179303941,0.001399027203849305,0.019671574209190596,0.21777403599600978,0.002535678040930658
s05T1622,0.10214003915960636,0.0,0.1423758193240305,0.013728574348783877,0.10769089277018756,0.036125237079733974,0.0,0.04763983626916065,0.0,8.160188473386676e-05,0.0017011129245706,0.0,0.0,0.3025374272116283,0.010751849383748574,0.010501240460925461,0.0004036309740658312,0.0025378775744981917,0.2195971434279734,0.002187717206352974
s06T1622,0.331921518572671,0.0,0.030756953363809313,0.06501197286127472,0.32165472647690735,1.76026877674412e-06,0.09922268504153009,0.002733636293340711,0.0,0.0,3.5064755736495534e-05,0.0,0.0,0.04327110691383839,0.004330989088832467,0.0029945593146310802,0.0001442965746434076,0.0009869089050723403,0.0954336665164831,0.0015001550524526288
s07T1622,0.0,0.0,0.0,0.0,0.0,0.012663868261604415,0.0,0.0,0.0,0.0,0.0,0.0,0.0026024531091866187,0.0,0.0,0.0,0.0,0.0006239054873457089,0.0,0.9841097731418633
s08T1622,0.0,0.0,0.00015605876175968036,0.0,0.0,0.0,0.0,0.0,0.0,0.1931007469271187,0.29551776098242893,0.0,0.0,0.0,0.0,0.0,0.49648501368887477,0.0,0.0,0.01474041963981792
s09T1622,0.0,0.0,0.00017416125330230945,0.0,0.0,0.0,0.00046952988494446845,0.20651295724728766,0.0,0.20920925425774434,0.44004165255835803,0.0,0.0,0.0,0.0,0.0,0.14313507208479065,0.0,0.0,0.00045737271357243524
s10T1622,0.2670367923492384,0.0,0.0015581547102576318,0.0,0.00036956227580566974,0.0,0.0004066420545212512,0.0,0.0,0.2596380508741811,0.4375434494948286,0.0,0.0,0.0035683452972975456,0.0,0.0,0.029288184086187625,0.0,0.0005908188576823138,0.0
s11T1622,0.1382660328874833,0.0,0.0007219798820388372,0.0038764391468017723,0.0,0.0,0.0030023630624035473,0.22470379579589828,0.0,0.23295363535112198,0.35860509894902537,0.0,0.0,0.003018875236233958,0.0015621580625388059,0.007227850285845429,0.013935001986404289,0.007567879077146799,0.0037134743510290344,0.0008454159260286273
s12T1622,0.3472530960611773,0.0,0.002783992454430228,0.01272907685283643,0.0,0.0,0.0022333402235267053,0.4067345640664518,0.0,0.05395232375449984,0.05882475104202369,0.0008254933399915565,0.0,0.013962479582663508,0.026574045328762206,0.06224918478012461,4.0522683155446454e-05,0.004794234598094132,0.00512329725182512,0.0019195979804372235
