,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
s02T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428022938323051,0.0,0.0,0.08232016111425071,8.924634749505802,0.0,0.06314675408306596,0.6077387834327262,0.0,0.09014450236681777,9.825257802681119,0.0,0.8259345111641112,0.2673614941185376,0.10470252841141417,0.0,0.0,0.0,0.0,0.6888692578313016,9.079824066168717,0.010305885154885909,0.0,0.0,0.004091774573958566,0.0005467829096907133,0.27953172709161306,1.6132141456484619,0.0,0.0,0.0,0.512401136662259,0.08940084685764832,5.156320913437687,0.0,1.8985380630465145,0.0,0.012576351649746546,4.975579302872685,0.09660764755344112,1.2359846725462549,0.0,0.010506142437959822,0.16410055007463983,0.030483837448825338,0.0,0.26263172385257527,9.360280162431382,0.0,0.45022946731598357,0.0,0.0,0.5763312841552276,0.18011086362759066,0.0,2.85012237468001,0.32751384469112693,0.05181944180050639,0.0,0.0,0.0,0.12752620281414967,0.3020272495349296,0.0,0.0,0.257117293048722,0.0,0.3469360159965403,0.0,0.0,0.0,0.0,0.08651044817379132,0.0,1.1490468469222046,0.0
s03T1622,0.258301579775257,0.0,3.5835523008813794,0.0,2.891251417819095,0.0,0.0,0.032050677853279814,0.0,0.007157088934850146,0.1489248020324937,0.0,0.0576193495212786,29.07882294730365,0.0,0.0,0.0,0.0,1.0238208741503252,0.011076298121946172,0.1013437180236253,0.0,2.445075257815735,0.0,0.0,0.0,0.0,0.0,0.0,17.065584844901498,0.0,0.0,0.0,0.0,0.0,0.8073452786953106,1.2871352438823087,0.0,0.0,0.0,2.0686525680064682,0.0,6.913896581168948,0.0,1.9435430119796826,0.0,0.0,1.1907780721289738,0.06808750507870376,8.308102666923046,0.008483782686490434,0.0,3.049638169249771,0.0,0.038157041219806835,0.0,0.5931789145071782,0.0,0.0,0.0,0.05797229599852078,0.0,0.035902817642283584,0.0,0.1107264502380078,0.006128513949303172,0.22135709618919952,0.0,0.0,0.0,0.021067458841651898,0.0,0.0,0.0,0.0,2.6984624046150993,1.419879639561193,0.0,0.2622902647764943,0.019801337766502385,0.01659053723257969,0.0030715411725759697,0.0,0.6399838642880273,0.06198379194250941
s04T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017429113147435553,0.0,0.0,0.07117995111028573,8.474369468914526,0.0,0.10408803176874022,0.1313743930261414,0.0,0.0,0.01644071381243095,0.037270669135208455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686667119598208,0.0,0.0,0.0,0.0,0.0,0.7096299924308483,2.478555151578032,0.002311893115460995,0.0,0.0,3.291349268805621,0.0,20.717946792969965,0.0,0.7890439645320599,0.0,0.0,3.6414766540990207,1.9570990803607844,19.540638445440255,0.0,0.006966214361869443,5.3395941766167825,0.0,0.0,0.0,2.7671295628642056,0.0,0.022379419233861077,0.0,0.060234653159442396,0.0,0.19473939830857484,0.0,3.0064744580990874,0.5356914499411721,0.0,0.0,0.0,0.0,0.03370098709993525,0.09048828068952425,0.0,0.0,0.2737221092850236,0.2565542361041718,5.339090486541785,0.0,0.0,0.1487380037930379,0.0,0.02055199089404651,0.0,0.31271379080189454,0.0
s05T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276511611155108,0.0,0.009667217445570909,0.0,0.0,0.06907148177508997,11.233041076498843,0.0,0.2519450054570931,0.063272561257415,0.0,0.0,0.005127644077117725,0.0250715008563826,0.2023574905225258,0.0,0.0,0.0,0.0,0.0035495095319583885,0.0,0.0,0.05985514316160387,0.0,0.0,0.0,0.0,0.0,0.33784229110243474,3.35497470611613,0.0,0.0,0.0,1.1999885835642083,0.0,12.058311848339688,0.0,1.4029707885744505,0.0,0.00017545684613215444,5.973586932825335,4.731626483423998,27.916380027694856,0.0,0.044899371024017,14.341537148053481,0.0,0.005075400963243591,0.0,10.503307076067648,0.0,0.004261854057909571,0.0,0.1691162350600553,0.0,0.001718114520104557,0.0,0.0,0.0,0.02478915576132794,0.0,0.0,0.0,0.0045784763480991135,0.105490261346309,0.0,0.0,0.0,0.10745603000826365,7.967389750289431,0.10345710087500921,0.0,0.08812545737770533,0.0,0.015460785975584576,0.0,0.07301068998966767,0.0
s06T1622,0.0,2.564308387916616,3.3877011832839226,0.5470553663369775,0.0,0.07133775785487814,0.0,22.081558305339172,0.0,0.0,0.0,0.0,0.07790054754537473,2.3978028939005,0.0034409925231609372,0.288059366818245,1.0058201841940215,0.022480686016922134,0.0,0.013535454376362666,0.0,0.0,3.4469539244869587,0.011159404244847345,0.02159721739100476,0.0,0.014813234570215578,0.14921280657527458,0.0,0.0,0.01153207643114062,0.4152107165766763,0.8464127582830909,0.0,0.0,1.2771389424927093,1.6147911000461446,0.026290415691282012,0.0008009933618496366,0.03727052363284496,0.8589039361706997,0.08355899776706485,6.760489310914347,0.0,0.0005150430573143745,0.0,0.02064542375023386,0.5528665504236555,0.5234445127963576,30.89401618374719,0.0,0.004693436671427573,57.569966024703355,0.0,1.4539925877688649,0.00956673367564017,10.326030950700245,0.16635744276892267,0.2463101577639536,0.13683697146066637,0.12458848388850348,0.0,0.0022387648623088253,0.0067825829463664345,0.19384089161623838,0.0,0.0,0.0,0.0,3.181315516194228,0.0028897879720634506,0.11034063450253108,0.0,0.0,0.0,0.006397559657428258,5.251187122178551,0.5883808165183243,0.5098206110073294,0.0817825767155794,3.7435020876176464,0.011089969086122399,0.06411222314654651,1.3392608431193844,0.0
s07T1622,4.502347678592879,0.0668845879841241,0.0,0.02044831623408439,0.473336504089932,0.0,0.0,0.37539335142688174,0.0,0.0,0.0,0.0,0.18842541639449895,0.09180351556423409,0.04241397819194196,0.30401496568057707,0.2705112944654331,0.043805449496854255,0.0,39.953294196201604,0.3290089694825002,0.0,0.0,0.015013424545662821,0.0,0.0,0.0982819904195853,0.02735736455189588,0.055438117724910974,0.02650251640727336,0.004668270456569556,0.0,0.0,0.007214762219568474,0.0,0.04027394878969915,0.5657417922745532,0.0,0.0,0.0,0.04384900885972546,0.006533775156777532,1.7675394879169417,0.0,0.4514336828294425,0.007051523876352561,0.06303420511361682,0.06655490287714726,0.145389280296618,1.4092022172942422,0.005812047200520078,0.0,0.03903400277299948,0.0,0.6830010257884849,0.0,5.373406056646905,0.0,0.1825984753143039,0.0,0.5496242518157965,0.0,0.007866406626041487,0.0,0.00012522321327016394,0.06072598844546359,0.0,0.546689638740396,0.0,0.0,0.0,0.28463234877634347,0.0,0.0,0.011646289541003213,0.024370253965177256,0.039330717115481625,0.0,0.0,0.12785624325477815,0.0,0.0,0.0,0.9194843855390217,0.0
s08T1622,0.0,0.0,0.028862373964888766,0.0,0.0,0.0,0.0,0.0,0.0,11.562034418271013,0.0,0.0,0.0,0.011898703577353256,0.0,0.11256429952877801,0.0,0.0,0.0,0.4555382653368951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09051891944457653,0.0,0.0010392978874464581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163679902534479e-05,0.0,0.0,0.0,0.0,0.019255981281649653,0.0004227782430437176,0.0,0.0,0.0,0.0,0.01044088488040434,0.604726980259744,0.0,0.0,0.0,0.03647479994674062,0.03342180220553429,0.0,0.0,0.0,5.084487747923871,0.0,0.0,0.0,0.002366736907899224,0.0,0.0,0.0,21.88991788415111,0.0,0.0,0.0,0.0,0.0,0.0013626382367662715,0.0,0.00022087917046091169,0.0,0.0,10.613382010223422,0.0,0.0,0.0
s09T1622,0.0,0.0,0.040444256806598244,0.21382388353320847,0.05557752085708581,0.0,0.0,0.11428277568824921,0.0,12.358620241049357,0.0,0.0,0.0,0.008637904105592384,0.0,6.535090425909845,0.12002139353756178,0.0,0.0,0.0006359810773662427,0.009267694536985787,0.0,0.0,0.010582777304019112,0.04810836672810676,0.00012610879003834862,0.011798202474819568,0.25080519046900024,0.0,0.0020641291651262513,0.005719557063715191,0.1881461531783757,0.4012634876628277,0.0,0.0002629457667137168,0.0,0.0,0.012587844499948079,0.0030682222296882027,0.0185985605904824,0.0,0.0,0.6316094456749187,0.0,0.0,0.0,0.04823936949605215,0.0,0.0,0.13200768456998233,0.0,0.00021023683442721595,0.11893586308984826,0.7367810574784076,0.0,0.0,0.775790723912011,0.5959701024098502,0.17059372110216267,0.0655344917338717,0.0,0.0,4.237314323316942,0.005050282812479798,0.0,0.0,0.0,0.0,0.026245843658385018,1.1202897061113306,5.362373681571256,0.04228374318298959,0.009901727281997438,0.0,0.0,0.013719333284751969,0.005066905023993768,0.0,0.0,0.0,0.0,12.891848540558035,0.014320291369495397,0.0,0.0
s10T1622,0.0,0.0,0.0,0.10674480843948636,0.0,0.0,0.0,8.716749682974271,0.0,7.301362182260617,0.0,0.0,0.0,0.08260487655864264,0.0015218434619961485,0.9646352787623174,0.05665598547477509,0.0,0.0,0.001520077975842223,0.0,0.0,0.0,0.0009502505434568222,0.021392845308979933,0.0,0.025011817172297994,0.660033677761911,0.0,0.0007977349889548762,0.007711223740401175,0.09843302703757374,0.20462431232116404,0.0,0.0,0.047498672081272224,0.02185912511532751,0.009931161696736263,0.004152963127387777,0.0,0.0,0.0,0.4049353425615868,0.0,0.0,0.0,0.19176635168662778,0.04867339731138888,0.0,1.7088564140965725,0.0,0.002212030117383224,0.0584433304771041,0.0,0.0,0.0016179156607240505,0.5044681293029747,3.094036604074912,0.34922505050185676,0.03320328315668371,0.25648838200720514,0.0,7.743992800608349,0.005817494512759159,0.0,0.0,0.0,0.11660910635859699,0.012515974743408768,0.5988515324759944,1.2854480272937314,0.01001896468146213,0.0016969650754891578,0.0,0.00040043075041623893,0.042549317288468336,0.0,0.22777980012559865,0.0,0.0,0.0,15.289133397156423,0.020971414957709687,0.0,0.0
s11T1622,0.0,0.0,0.023398559556709126,0.5192672961967022,0.0,0.0,0.0,3.6711263212809757,0.002044435705619262,5.9110449489875405,0.0,0.0,0.0,0.031927994567399344,0.0,6.385189329134939,0.2802301472117295,0.0,0.0,0.0,0.010824190054133933,0.0,0.0,0.023645658755514724,0.11339553447008027,0.0003857659438965302,0.13507972458176226,0.7478973908331747,0.0,0.0,0.011744679337175773,0.477082746598597,0.9529904658382468,0.0,0.003912789789805213,0.0,0.0,0.0367528136283249,0.005147827363211651,0.05198382265080095,0.0,0.0,1.867808713148428,0.0,0.013784840017395814,0.006914643991449202,1.0886537367723177,0.0,0.19748918672273058,2.3000177309663057,0.0,0.004058433048365284,0.0,0.0,0.0,0.039887903503871454,3.8272424914200434,2.183942129802703,2.4957370402096104,0.1652583131882998,0.3077008718150185,0.002605831138386426,6.143011756845038,0.03683927084989035,0.0703717649853439,0.0,0.0,0.43807311848753827,0.17104193109678742,2.9567160431690547,0.5539346574155264,0.2013759647375931,0.01216805266066017,0.03807279619125561,0.0,0.2697392400441903,0.0036761740252744687,0.38924087298625476,0.0,0.0,0.0,10.922935947702875,0.030844219757297953,0.0,0.0
