,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
s02T1622,29.959425351566424,0.0,5.66003954531644,0.0,0.03152308397672054,2.3073735096453114,0.0,0.17411083399768507,0.0,0.12149992342206542,0.08599875447915305,0.0,0.052721431657789565,9.850348781877235,0.0,0.08450150023976427,0.07716289693189572,0.0,0.2914835292981845,0.0,0.0,0.0,0.21893782589716707,0.39238088020594647,2.6154909654778082,0.0,0.018883938795538017,0.14891492200181602,0.0,8.029429740524131,0.009747206584595321,0.0,1.8488330783502367,0.5473558039839067,0.0,0.0,0.1509201904161308
s03T1622,0.0,0.0,3.070681731708378,0.0,0.2705464477927686,2.362718436601065,0.0,0.14643651555481738,0.077876892737694,0.03736283861591475,0.0,0.0,0.04141627631772999,31.98556211386418,0.007389520490395449,0.0,0.016339187256980036,0.0,1.4037341907475542,0.7801000728853532,0.0,2.6002076190252716,2.2305902272600147,0.06266972487628852,0.11236984246776928,0.0,0.0,0.002850258696099796,0.0,15.51059581118202,0.006990425118254997,0.0,0.8584393196284958,2.076582390408412,0.0,0.0021205310450136683,0.0
s04T1622,0.0,0.0,4.305093850986856,0.0,0.0,0.949784270152127,0.3424827033362815,0.6001641937021609,0.15453000990234794,0.08518195439466239,0.01764975099952761,0.13369750814178244,0.041352023600983744,9.643094248668325,0.06526647020214589,0.1302352424339427,0.028561972844701324,0.017584009480765148,5.322899855305636,2.526476801787592,0.0,4.2970550866845345,0.011245306761295433,0.35967509187749425,2.7092932482815653,0.0,1.3865522387740978,0.24673145736239618,0.0,0.9691293900609468,0.0,0.0,2.727873103866838,3.337479647838989,0.03584795555699639,0.013465430183879303,0.1088628931402704
s05T1622,0.0007332331333156055,0.0,6.849357081004758,0.03244912168044783,0.005717956105085559,1.711929302986542,0.6352164280609726,1.5694733217614059,0.11086710869213769,0.0,0.015787433964348934,0.06690030856688314,0.033739522228291303,12.507364549656028,0.021106074270018434,0.30867992724885757,0.007452787412194479,0.10116476556502456,7.691822213372486,3.0698076055721093,0.0,11.729734386690831,0.0,0.353130787662062,0.04578334843543232,0.0,3.2875523513122182,0.009268073805704468,0.0,0.2112059463598704,0.0,0.032557985399997574,1.7745216019487056,1.2650525645330335,0.015927522566067543,0.0,0.0
s06T1622,0.06395535270667163,0.019732521922949768,2.3711835640169427,0.0,0.0,0.006568721747659284,0.9385234454566641,16.965829011239034,0.0,0.0,0.0,3.4197509085273143,0.05249023308951128,2.7625366685995227,0.012149938103369066,0.26424321589158567,0.0008262907333487952,0.03028932695031753,5.032966986989064,2.864202127862949,0.0,47.449113066510115,3.1958902407031062,0.29086002202192135,0.0,0.0051157918428383995,0.0,0.02620269717749406,0.0,0.11770939474836685,0.020657778485447194,0.07876406922000484,2.7374933521342726,0.9744065700983177,0.026554456883488623,0.015642935936632515,0.0
s07T1622,121.70316657647388,0.001013041337217642,0.04753526786231438,0.013855547763394054,0.0,0.5533444028526917,0.131156996858933,0.3142877350061922,0.04062776519473624,0.0,0.02257731921607136,0.0,0.15657896390081394,0.00457116298060119,0.0,0.24421793962906713,0.0018351009650947783,0.03283063349597196,0.001967967316916978,0.0,0.0,0.0,0.0,0.10301573295886911,0.055010536816106965,0.0,0.0,0.04319523579476789,0.024201185657575622,0.00540245228531231,0.01151884491106859,0.005479450159662134,1.2919615792787384,0.0,0.010674692271534997,0.002700866136445844,0.020949083158383383
s08T1622,1.381499649070383,0.0,0.013522615953787778,0.0,0.0,0.0,0.0,0.0,0.0,6.334826365888625,8.218579422434248,0.0,0.0,0.010538748267742768,0.0,0.015093007316198451,12.610619485332867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.019507529353099802,0.0,0.0,0.0,0.2922487460699271,0.0,0.0,5.749561798245085,10.062300793118494,0.0,0.0,0.018345761833207606,0.005571491872253193,5.250504504324856,3.083470848456062,0.0,0.003891173315483435,0.0,0.0,0.0937537391508734,0.007646215698922423,0.0,0.0,0.0031110534949253103,0.0,0.0,0.0,0.005932163359470768,0.0,0.014628856253316891,0.10086529532610583,0.0,0.01491896855424639,0.0024333906330443722,0.0036808863710934368
s10T1622,0.0,8.022207297490444e-05,0.05945393073008116,0.032794192309200054,0.0,0.0,0.0675487467956445,6.366864718216352,0.0,8.192771911301444,11.922752780027949,0.0,0.0,0.09707161031243602,0.0018497616753325105,0.8482944951140869,0.7295137667071658,0.003023883905282291,0.0,0.15137845168711345,0.0008582015882357632,0.06527508248608381,0.00671435214756835,0.0,0.013008551651857263,0.0016133559589379249,0.0,0.025339154297066492,0.015529418087791281,0.0,0.017570521226025492,0.01536970351862328,0.0,0.0,0.004902824086281176,0.005417472169052094,0.0129998244010225
s11T1622,0.0,0.005734418503290923,0.019273018324803097,0.02801144436356298,0.0,0.01715321320859784,1.0033545656042253,2.9001568640651207,0.04160693917039865,6.570139187316834,8.530171783408584,0.015964368151867688,0.0,0.04561173836555643,0.01515719579022373,5.44203987817206,0.3116656908668155,0.12954278820306572,0.017983986879821882,0.43101848227716644,0.004260074150381747,0.033304140728296384,0.01933853214784824,0.16332889289762803,0.21715861885900123,0.006386417068243665,0.0,0.06132967920102587,0.007108074219206457,0.0506110187865413,0.05956492598843414,0.14168197091138685,0.7418758506356822,0.0,0.04746373938384389,0.02074965235560417,0.020945110355300594
