,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
s02T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574429539342735,0.06564994597207048,0.0,0.054698205144718307,2.0927624205355846,0.0006890605629611646,0.07924209289063942,0.02887213795387376,0.0,0.0,9.533804684266084,0.6597265716467149,0.13319736850227418,0.2492537964333034,0.19958325504197938,0.0,0.0,0.006899014923432485,0.0,0.5114037681480341,8.848279819281963,0.011912059796985515,0.0,1.2658263640280858,0.0,0.0,0.0,1.3408940240751004,0.0,0.0,0.0,0.608484436164231,0.07735863575672795,7.405112456480338,0.0,1.9820566233712875,0.0,0.021829879307140195,5.930766430862233,0.166105188096075,0.3287745058295284,0.0,0.017254181525119306,0.5027603162900135,0.011362186187793357,0.0,0.3742230826419051,6.275301603884093,0.0,0.5085904181656817,0.0,0.4068371037981361,0.0,0.0,0.0,2.9492491035923947,0.32093809447007676,0.013594184231783468,0.0,0.0,0.03462518292943848,0.13351265868527246,0.5276157336911257,0.0,0.0,0.26013145502129015,0.030662745312438875,0.3807574421974823,0.0
s03T1622,1.19335711190376,0.010293561423834977,0.0,0.0,0.0,0.0,0.0,0.049723141447978556,0.0,0.054442015587274184,0.0021087845385875863,0.0,0.03859423481496292,0.0,0.009821716513478908,0.0,0.0013537875113342368,0.0,0.7924143092703084,0.010775289578983509,0.41968370615251954,2.2543886275607257,2.31706114933997,0.0,0.14791939584663,0.0,0.0,0.0,0.0,16.763542228736483,0.001051658438007759,0.0,0.6164824217745918,0.0,0.0,0.0,1.1527847907512907,0.0,0.0,0.0,2.1808337153453885,0.0,24.0162105642331,0.1478401707744812,2.0247407377004056,0.0,0.0004410254009911668,3.3966330986524103,0.07183840874628923,5.92313147890866,0.0,0.0,0.0,0.0,0.007969075893411275,0.028590697669312274,4.126388448261616,0.0,0.013684052869341134,0.0,1.0418275108102104,0.8504432316369046,0.0,0.0,0.10905810819789716,0.007046721771843125,0.2220976840519788,0.38698649750331343,0.0,0.109283227273111,0.02239272427127755,0.0,0.0,0.0,0.0,3.2319991209966186,1.473699182227615,0.0
s04T1622,2.6585818049196197,0.08475205021431595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687075218796321,0.01351028520440591,0.0,0.0016417172283738422,0.0,0.03697285156531685,0.08617154591359463,0.004297645074282879,0.0,0.0,0.012358841924736795,1.665034109793019,3.9004339657737175,0.003949110172447677,0.0,0.016303181900904642,0.0,0.0,0.0,0.0,0.5450926738343385,0.0,0.0,0.34811772186282275,0.0,0.0,0.0,2.553309958543589,0.0,0.0,0.0,3.48452793792933,0.0,7.214511094163346,0.055489899255872596,0.8216699947285679,0.0,0.0,4.891601110678811,2.0209094190748482,13.977759213812098,0.0,0.036455312707641796,0.0,0.0,0.0,0.16869947035134222,19.22802100723566,0.0,0.04884486641023396,0.0,1.0852088919390692,0.46433525142728554,0.0,0.0,3.0112858565126794,0.5002258538922745,0.0,0.8965848425228127,0.0,0.5737862341064218,0.03242844567160105,0.07606010309884981,0.0,0.0,0.26042496096871964,1.4292453732789423,5.457653530456929,0.0
s05T1622,1.3608681923476458,0.04445145493486782,0.0,0.0,0.0,0.0,0.0,1.2472594041391967,0.0,0.011802736599419496,0.006156491549876019,0.0,0.01757617587213527,0.0,0.02246553126250159,0.2557069270306657,0.0002428980975816083,0.0,0.0,0.009518111392115459,0.8946614434740627,10.815433844869604,0.0,0.07264424688582573,0.0,0.0,0.02153657825767505,0.0,0.0,0.1347110571213162,0.0,0.0,0.1940243788474212,0.0,0.0,0.0,3.1442671539437415,0.0,0.0,0.0,1.3415261222436037,0.0,9.388281025867485,0.013443781132712874,1.4658621008016657,0.0,0.0449710824710632,7.369481902714302,4.981195121394948,20.144665622795937,0.0,0.06234815917649312,0.12765460659167735,0.0,0.0,0.12291419608703856,12.774041331188876,0.0,0.03765538692872499,0.0,0.5676289702573433,0.1649453123841153,0.0,0.0,0.021790159527961397,0.0,0.0,1.397941049157454,0.0,0.20183148039429588,0.0028443614038872207,0.33347947311593645,0.0,0.0,0.0,0.7423012062674788,8.046400995547064,0.08036066073301013
s06T1622,0.0,0.06111204987076004,0.0,0.4957253571153933,0.09143659371274268,0.06980816018441637,0.0,21.7876982667369,0.0,0.0,0.005560073133430086,3.399373195364934,0.04921232762877967,0.0,0.012662771107375603,0.2886405768484576,0.0,0.0061455194318015115,1.5540592041003278,0.017371502601598768,0.7345378016287529,43.75263304005021,3.2427823208963438,0.07690267692486802,0.0,0.0,0.033782511869287386,0.03584580811284721,0.0,0.07743917421472085,0.01524775311506183,0.38726003880591076,1.4192241480360828,0.0,0.0,0.0,1.4204632498310712,0.02191459788859104,0.00039942464108240434,0.016962508490638947,0.9493173587274949,0.06607297722488373,2.0212569060882233,0.0,0.0047599788131080754,0.0,0.08841747261845607,2.4515986194790873,0.6272334317252267,22.840783953717903,0.0,0.011877105323327105,0.0,0.0,1.3884239967357253,0.07490019462833818,13.134682635462232,0.3608735418613863,0.2574290916645384,0.08680299799368806,1.4826732067340946,0.0,0.9963980121385273,0.006541594235265728,0.24296377608288475,0.020089703510155384,0.0,0.0,0.0,0.5443177009512804,0.0013020950314231346,0.2736778006496266,0.003576360226617085,0.0,0.0,0.21362438603335537,5.26860023430455,0.5965288437921832
s07T1622,2.0991758449146305,0.08415833090792252,0.0,0.09177162870307023,0.0,0.0,0.0,0.39205266362854274,0.0,0.017083316398629412,0.0,0.0,0.17294170943397935,0.0,0.04208401419587572,0.31449811507060416,0.0,0.06129178393904435,0.0,38.74783115393524,0.2709509062399675,0.022346314142537776,0.0,0.05011856800190128,0.0,0.0,0.1053705131467488,0.0013925401917166378,0.0872029196291339,0.03637242136374022,0.005626934025778416,0.0,0.9627533856880728,0.011649174870674385,0.0,0.0,0.6361393462245744,0.0,0.00012865678127232114,0.0,0.06539580823244144,2.547493315386528e-05,0.08646593785633121,0.0,0.4713169846678007,0.0037649816713742216,0.09977244552292523,0.08849413333176856,0.1904082824256473,0.03677461822762494,0.0,0.0021669075752570825,0.0,0.0,0.6899085047630253,0.0,2.415075762241998,0.0,0.23467978147257168,0.0,0.0541258471337437,0.13955299846261698,0.06067683760680912,0.0,0.022372189337829054,0.08606793487784266,0.0,1.1144203554844145,0.0,0.04674946492355803,0.0005608142109895326,0.3803099664179574,0.0,0.0,0.00854118971357004,0.11917704799436721,0.04657389638349374,0.15405677892034111
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.950218478567052,8.282905953543299,0.0,0.0,0.0,0.00015675405836364218,0.11076833196363238,5.78531910719922,0.0,0.0004322712162191264,0.4415544704732546,0.0,0.007175164914133454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021277425197880817,0.0014380435993793228,0.0,0.0,0.0,0.0,0.0005173688795064545,0.0,0.0,0.0,0.0,0.0,0.0,0.009689074942135834,0.0,0.0,0.0,0.04578007461743147,0.015330167130395823,0.0,0.0,0.0,0.0,0.0,0.3589308266027461,0.0,0.0,0.0,0.021954693455168504,0.03369839638135886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020044273805701527,0.0,0.0,0.0,22.913401293823554,0.0,0.0,0.0,0.0,0.0,0.0009762738645976169,0.0
s09T1622,0.0,0.0,0.03253237377313295,0.18476718370384343,0.132558252749429,0.0,0.0,0.10075834724767023,0.0,5.757241325256791,10.062297434990317,0.0,0.0,0.05748091202476057,0.0,6.4340436099425995,6.1840657831338195,0.0,0.00158055461496555,8.186317774268739e-05,0.009220595092093088,0.09549675781275321,8.914862843017066e-05,0.002251557527329495,0.0,0.0001331748402548203,0.010785081974023355,0.010913585331181103,0.0,0.0,0.01021930039541643,0.1779482174411004,0.0,0.0,0.0,0.00299117991872128,0.0,0.012316173683119068,0.00410699835322115,0.0045818385312930586,0.0,0.0,0.0016411258021228837,0.0,0.0,0.0,0.11378539905876414,0.0,0.0,0.10982323735325321,0.0,0.0008885577372174764,0.0,0.43683851185274464,0.0,0.0,2.386861294944979,0.5568537823916568,0.1738698144366424,0.05094686945095958,0.0,0.003968411430810944,0.0,0.006000617904936772,0.0,0.00656035613423928,0.0,0.0,0.013572373861654026,0.19167278534044938,5.613998127617656,0.022108221304800776,0.013343998995222107,0.0,0.0,0.0,0.002251828814207592,0.0
s10T1622,0.0,0.035265830376918855,0.09514252011307743,0.09666399248940247,0.06494785820341448,0.0,0.0,8.604551584174102,0.0,10.36942146321157,11.936014630725754,0.0,0.0,0.0390213153234591,0.001802128865523941,0.9493759693838737,3.6417582864635882,0.0,0.0,0.0008491876640031706,0.010370300376280539,0.043783953720023305,0.0,0.0,0.0,3.229979235108253e-05,0.023580091246205716,0.020061708404003606,0.0,0.0,0.018275503558092744,0.09832593522187696,0.0,0.0,0.0,0.006531460369577906,0.13024177507894966,0.011865608279806768,0.006652875652386206,0.0,0.0,0.0,0.06568871769504396,0.0,0.0,0.0,0.3817039087006207,0.0,0.09530008484788881,1.252370109879453,0.0,0.0030530785700329695,0.0,0.0,0.0,0.0,1.3315712077558384,3.005570113346994,0.35796016507093703,0.020699265610867428,0.04685622284395018,0.0,0.0,0.007980018197115512,0.0,0.04336621137111052,0.0,0.2460092110571599,0.002839220338552742,0.10829731865631245,1.3480497596228609,0.0,0.002176839776117654,0.0,0.00020275708089935153,0.036187763773064284,0.0,0.30594462658409943
s11T1622,0.0,0.008057377021078262,0.0398842403792842,0.44903476158432837,0.32020632324572346,0.0,0.0,3.6047750425507874,0.00150948940974084,8.252344218463607,8.529340268492465,0.0,0.0,0.23098036818494677,0.0,6.288132152675079,2.951321790852419,0.0,0.0,0.0,0.003166876157905014,0.0,0.0,0.018997347522457148,0.0,0.0003989212470026163,0.13316778973888788,0.027360180319165407,0.0,0.0,0.024449264149418375,0.4520229282194487,0.0,0.0,0.0019652297818132177,0.004423842921687823,0.037110202889072345,0.03644194810322088,0.008523930249609471,0.01644303334602017,0.0,0.0,0.013871283041016723,0.0,0.015064437474683012,0.006136897943891984,1.2705919296219403,0.0,0.3387283370022828,1.8639388100620806,0.0,0.006069862104752456,0.0,0.0,0.0,0.04070659826297276,6.9206761756061095,2.1447706305990613,2.564597987271852,0.12960052897726876,0.0,0.0,0.0,0.03885408438580838,0.08019201405707584,0.040511729019856814,0.0,0.6718714917060221,0.15540391300223833,0.44393881577046324,0.5819353646957529,0.2131106303970653,0.020901913307409318,0.024322825054680634,0.0,0.2553022115064009,0.0,0.5263800150215266
