,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
s02T1622,29.234053605501053,0.2082380232825727,6.242649553710041,0.023145863713891393,0.0598137910709873,0.0,1.3537665302460742,0.10254459635801243,0.0,0.10324624437765988,1.4463812137880987,0.0,0.06751775659894797,0.0,0.0029215852467765284,0.08218781511278779,0.07740617804546655,0.0,0.30107409234135046,0.08371381635480633,0.0,0.029829722133040016,0.23653982227388493,0.2953756885691943,0.0009808648975191672,0.0,0.0,0.185014392103693,0.0,8.184101284367726,0.01637268297877443,0.0,1.8223955047072633,0.0,0.012222852073595065,0.00863334295441058,0.22357898752213368,0.0,0.0,0.5105859952642496,0.6334575851689999,0.11432094619231063,6.312285318039701,3.010616819066898,2.007581504756348,0.0,0.08315044289414442
s03T1622,0.0,0.11655756300257393,3.3901890563358177,0.0,0.29596891585936963,0.0,0.7174459966276787,0.1215558853615568,0.0,0.039611496343512416,0.29290764478449827,0.0,0.05512234329164106,0.0025897875794503467,0.022004365452932474,0.0,0.01482488223176425,0.0,1.4240591476770563,0.8054164791731203,0.0,2.846422526982975,2.2363089389192683,0.042050237359879755,0.04286017175924636,0.0,0.0,0.008579433783236666,0.0,15.82030060434584,0.013285038733271236,0.0,0.833579358300715,0.0,0.0002832100639617003,0.0,0.0,0.005816860646446624,0.0,0.197358844369057,2.4058714322060335,0.0,20.481891871629404,0.11893558538465365,2.051524923988303,0.0,0.0
s04T1622,0.0,0.47202678587273617,4.751832387582508,0.0,0.0,0.0,3.6588665225349915,0.4119714258751679,0.0,0.13087472212109508,1.9044379917791463,0.11873332288337231,0.07516559256596896,0.0,0.11032919989699597,0.09199204907142915,0.023230162144559634,0.0,5.310533391043572,2.313813376243204,0.0,4.49812341787487,0.019468213337751183,0.25801640014170624,0.08290352675620842,0.0,0.0,0.2877470389232894,0.0,0.9929308951585496,0.003751146678067386,0.0,2.5465149050956133,0.0,0.048967885304017765,0.19404533624418616,0.2097355178923962,0.034422193887329026,0.0,5.684245099683251,3.8502948836877047,0.0,6.180975894614705,3.0843109935871196,0.834387312627299,0.0,0.0
s05T1622,0.0,0.5592058050300431,7.553739694274045,0.07693263615016202,0.009607567479607048,0.0,2.1496077895862222,1.2753891091150205,0.0,0.016174485389968955,1.7020486555716559,0.04891802839841662,0.06537615840909879,0.0,0.06266232688867084,0.22194597928105203,0.004524662795005446,0.011533208251291234,7.663303475687523,2.7789369521732517,0.0,12.171497222453468,0.0,0.22298838111174704,0.039467586214140905,0.0,0.0,0.009867482767332701,0.008161491783656636,0.20223031189219307,0.0,0.018593470818992732,1.5194797736957653,0.0,0.020823226609615577,0.09744179283063736,0.0,0.0037281886304716453,0.0,12.306928586758675,1.4342272732668577,0.0,8.015386026608532,0.03321569965032113,1.487120127557192,0.0,0.0
s06T1622,0.05850475956763467,4.156573477637446,2.615572805052706,0.0,0.0,0.0,0.5211291071960416,17.70912895873452,0.0,0.0,1.5999790370674505,3.4631981017569857,0.053538401427578625,0.0,0.04869541788900224,0.27565237844553697,0.0005028226720809773,0.0,5.0617671833778175,2.5641254972348992,0.0,49.28432154672771,3.1767425496428174,0.2529377551688552,0.0,0.005705590319569433,0.01878775315687783,0.024377537069613254,0.03128455272588603,0.13154798789797537,0.011903356101116693,0.07020551910553503,2.624649470468558,0.0,0.01812333020070691,0.21507826232013852,0.0,0.012214649985959192,0.11306400306439605,1.9340351277399381,1.1308524992778126,0.07443404287913295,1.7724533965082907,0.21192217479137382,0.008557010485827328,0.021668186112916585,0.0
s07T1622,118.77663749947483,1.8045551086343894,0.06648592151035236,0.0010381871568882078,0.0,0.014965155763159184,0.7038456229479398,0.3098116077744489,0.024454280046872806,0.0,0.867351553060394,0.0,0.16161853230813886,0.0,0.0,0.29034708711135404,0.0013099025749927706,0.00896301498187589,0.006178284520943151,0.0,0.0,0.0,0.0,0.054373779279462575,0.021045552477617125,0.0,0.0,0.05219939508090941,8.93924871829373e-05,0.0,0.010495352515558597,0.0,1.1429050793741706,0.0063414132240296435,0.0008965900456944763,0.007202547845598884,0.013662107828246605,0.0,0.0,0.5571324830592448,0.0,0.0050070277568500885,0.02034850444129485,0.015914333127153815,0.47875535367302136,0.023236554799165237,0.0
s08T1622,1.3511294132852663,0.0,0.01491967169149137,0.0,0.0,0.0,0.0,0.0,0.0,7.342438224825199,0.0,0.0,0.0,0.0,0.0,0.05470111012649837,12.80677012613197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007131935596429213,0.0,0.0,0.0,10.106881688483444
s09T1622,0.0017733383782012253,0.12280517832149013,0.02061499570490934,0.0,0.0,0.0,0.3235326011318315,0.0,0.0018716361667197982,6.7248830473942665,0.15511877779947986,0.0,0.0,0.0,0.007852987447225184,5.46225689000116,3.1289897314771515,0.0037682253180197733,0.006592930133254635,0.0,0.0,0.10147177400252906,0.005280446157727717,0.0,0.0,0.00230048640895264,0.0,0.006684963295231026,0.017071453625161496,0.019066694765165048,0.0,0.014899090646686004,0.21946879328250846,0.0,0.01097544566569925,0.06589970561967246,0.0,0.011878422796361882,0.0,0.0,0.0,0.0,0.010490271285771737,0.0,0.0,0.0,12.30309651658632
s10T1622,0.0,0.03824145516998216,0.06345737693172906,0.014846498702797402,0.0,0.0,0.6432282496898479,6.699489161425104,0.011221586743028358,9.425686685091343,0.5456692663923656,0.0,0.0,0.0,0.006129758188502605,0.9293770622940117,0.735310509102973,0.0,0.0,0.18370871473061864,0.0,0.06156949740296484,0.003135094821082287,0.0007320834901585247,0.0028618969744471606,0.00044882068046202587,0.007899673018834808,0.0275862668513389,0.03654934080071943,0.0,0.02539314221919598,0.014203377748752162,0.10065160786759546,0.0039815611084388376,0.004323620504989316,0.007916365504041891,0.0038865746539865627,0.018320852641869924,0.10078166049188161,0.12386744203676593,0.0,0.0,0.05881384432667323,0.0,0.0,0.0,14.532891108710006
s11T1622,0.0,0.46127741190746363,0.02207497711479511,0.001958183051542604,0.0,0.0,2.3419363717612227,2.974940963707529,0.010775653472560537,7.580179416014355,1.246951097911014,0.0107413570947488,0.0,0.0,0.019590564277821798,5.613865961082932,0.3126376911474656,0.11183634027380582,0.020133628124347807,0.3333835975290119,0.001007472921961672,0.012343688676928503,0.012315454090173946,0.17184210750651616,0.02209517994280956,0.002707156006395066,0.02799181725900483,0.03441809072523226,0.13706401850048797,0.06426520200085542,0.04955504096764892,0.12555751510525667,0.6804121717243814,0.0,0.03207700049232388,0.17782523722642174,0.0,0.03924527434358057,0.3977241736326259,1.053183612805416,0.0,0.0,0.030830324911902775,0.1417458435820272,0.01844334860668105,0.029388723777714437,10.379483694427648
