,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
s02T1622,29.88962089413759,0.0,5.857038578814963,0.01768968964998077,0.06074788447950958,2.3909630861797853,1.4523168026630089,0.15110467095675162,0.007297882137841938,0.11128834321976765,0.07938595619456203,0.0,0.056449306646716574,9.988246778046145,0.0,0.06693158056838334,0.07626828964930836,0.0,0.2877463644185714,0.05680087665392321,0.0,0.03420856048559591,0.23095683173330475,0.37650789451138916,2.845395954126715,0.0,0.0,0.19113277790753844,0.0,8.128309116358738,0.01365968154391616,0.0,1.9532791760563981,0.5364821741874344,0.007950465012214887,0.013110354776601194,0.21899715378687848,0.0,0.0,0.8113819006023479
s03T1622,0.0,0.0,3.177614030464971,0.0,0.28414144242980494,2.4448082639023934,0.7111573695512045,0.12360029816974312,0.07986137737217912,0.039312125572283925,0.0,0.0,0.04073846014425954,32.42677973500043,0.006359450107022708,0.0,0.0158234525323915,0.0,1.372456704238723,0.8023018057523914,0.0,2.772637288394214,2.2159380274102287,0.056301382851272695,0.11326871346851283,0.0,0.0,0.00855036335692844,0.0,15.704927321424822,0.00860643774645068,0.0,0.8662842953545907,2.0320637410553437,0.0,0.0,0.0,0.0016732040799311678,0.0,0.2318386909046612
s04T1622,0.0,0.0,4.458103892816436,0.0,0.0,0.9907031048254451,3.518473570148012,0.4399938037253938,0.14887777045066045,0.13619410707787605,0.0,0.1276014513088739,0.04753895516938436,9.787016651628045,0.06617274229423598,0.09767498147160061,0.028193390594835863,0.0,5.201819283960965,2.4845862492877804,0.0,4.414778148153971,0.01399993111691877,0.32281573506057226,2.9101652175483017,0.0,0.0,0.2999566098595708,0.0,0.989818601120123,0.0,0.0,2.7085778223501884,3.256988232420968,0.04121314125479987,0.21146706279343885,0.18585471584514368,0.032255815427003,0.0,5.6542242899852715
s05T1622,0.0,0.0,7.089447433930727,0.06793176567350334,0.010263641971687118,1.770283456094856,2.0925729381114584,1.2509330469878739,0.07098224618958737,0.023886461433873286,0.0,0.057659866495199226,0.03476391585950074,12.691103426839305,0.017182647186831858,0.21910304731061914,0.00766053380060367,0.012303965343952509,7.512913125891403,2.9642516566334938,0.0,11.899407687807525,0.0,0.26206499308031395,0.038995005670518876,0.0,0.0,0.008327530728900589,0.0,0.2085143603498641,0.0,0.019443047081432338,1.617959037931036,1.2180843439008555,0.010354992666465333,0.08587811288299217,0.0,0.0023430686436851284,0.0,11.761980671076378
s06T1622,0.06357529086020593,0.016982660850910245,2.4544436647099834,0.0,0.0,0.009415636163149617,0.6806304041660318,17.349694731460858,0.0,0.0,0.0,3.2747500080365746,0.05553349597605037,2.802563175701622,0.014840922876731747,0.266511106936913,0.0020949597887382344,0.0,4.923631315894273,2.870289874075159,0.0,48.157237822492796,3.1517402274892294,0.3043671518673917,0.22024871790430503,0.0059312697541478235,0.004914252887037123,0.028809064240282616,0.0,0.12536198510489968,0.026664328791768954,0.07675309418492211,2.7591736396830773,0.951519920481403,0.03982441411767786,0.34924362461116276,0.0,0.02438437431061406,0.1076992515438982,2.168264492992727
s07T1622,121.43166588076635,0.0036150863544844726,0.05280401304736821,0.0,0.0,0.5715853869709697,0.7628794648923405,0.3570262298903207,0.04220570480385377,0.0,0.024109549383318354,0.0,0.15506026435340534,0.014840647114384629,0.0,0.2088781136704458,0.001605064097549523,0.024125129308460218,0.0011485511360235243,0.0,0.0,0.0,0.0,0.10156314810299216,0.02669128041328126,0.0,0.0,0.055345082062765456,0.019991705710786702,0.00335039900709336,0.014129288704984018,0.0033206022307678794,1.2771386943165737,0.0,0.0084555280348741,0.030142862870664144,0.012050178013972006,0.0013652792624364648,0.0,0.7000545245301629
s08T1622,1.3798715421085175,0.0,0.014027754257493915,0.0,0.0,0.0,0.0,0.0,0.0,7.065198308440307,8.087241884936082,0.0,0.0,0.01062018253813788,0.0,0.03408018423383387,12.397381582901518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0007341564087443231,0.0,0.0199719752803003,0.0,0.0,0.0,0.2767734518737977,0.0012722088326090006,0.0,6.5269107471980155,9.894569392329263,0.0,0.0,0.017217161959907547,0.007369908546948295,5.214936572104116,3.0319157881088787,0.0,0.004505132873417818,0.0,0.0,0.09219178068786188,0.004878446500843733,0.0,0.0,0.002255051746311367,0.0,0.007277368981918484,0.0,0.013645175973890986,0.0,0.013947712884461116,0.124065050432713,0.0,0.011855311899682565,0.08312956049752009,0.0,0.009400573912582701,0.0,0.0
s10T1622,0.0,0.0,0.0611275336450184,0.015359149957190026,0.0,0.0,0.621849425597951,6.535276133067357,0.008773009883043118,9.092075043380298,11.73589176620605,0.0,0.0,0.09704426577647148,0.0029823553845791076,0.8615199896808564,0.715296055965909,0.0,0.0,0.16280991947892443,0.0008826374361560917,0.053660910528403334,0.0026616547258465823,0.0,0.0,2.8325006264973557e-05,0.0,0.028530963671088757,0.008673495778021248,0.0,0.02550668660895313,0.01265064900882571,0.01259114691119339,0.0,0.0014288498021953334,0.0,0.0011235215032728456,0.01569081279304663,0.10836767328757825,0.0
s11T1622,0.0,0.010002473728130287,0.020656750904863363,0.0,0.0,0.017219520328802525,2.212243181972843,2.9535851696469013,0.04563024448531726,7.297066472798637,8.385279193387325,0.015489829197444847,0.0,0.049114257163751215,0.016431026313604616,5.36797488032459,0.30474926300599103,0.10731158921516093,0.01568623153244956,0.370381298169956,0.0027965023341185833,0.011945774633224979,0.010726609195204202,0.16816954500152662,0.137972672593458,0.0022054656744592573,0.010916229360926781,0.036556910209325076,0.0,0.062204294101000444,0.05634714869567647,0.13138660507495353,0.7144664041879558,0.0,0.035200350372172826,0.22986170013320287,0.0,0.037959287928250145,0.4077778397127286,1.0401658754966947
