,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
s02T1622,0.43496199216707754,2.3086899019938034,0.8486647781373826,0.02421121362039056,0.06136122767176932,0.0,1.2970549619832588,0.10375461754944895,0.0,0.10449394589734229,0.2827774113536857,0.0,0.06825159657190971,0.0,0.0017310469073133854,0.08432816040937093,0.0777036787269511,0.0,0.2950429071857284,9.088754918523827,0.0,0.0359416122497289,0.23985758167220186,0.2974589501231351,0.0006073466028009124,0.0,0.0,0.18162980618912272,0.0,8.1021287109012,0.016526375224017842,0.0,1.813845338742579,0.0,0.012581013241634223,0.007231535177624873,0.2165965999808524,0.0,0.0,0.5277760803385946,0.6136820243271506,0.11418875939101483,6.272492901433073,3.1058948410340586,2.0378273693673536,0.0,0.08444864813392274,3.9589309351386563
s03T1622,0.23695233818634304,0.4685900610475029,2.145372206797884,0.0,0.3016790668208668,0.0,0.663703404448964,0.11865263615415142,0.0,0.0395899352214046,2.114662093909513,0.0,0.05520053153668833,0.0,0.0201023574617511,0.0,0.014853992242630423,0.0,1.3904789685055343,0.0,0.0,2.868875020622312,2.273095978027225,0.043158831095091145,0.043059782707212245,0.0,0.0,0.008101032524523712,0.0,15.655970787023918,0.013343114162131237,0.0,0.8276668311327173,0.0,0.00043259177444738894,0.0,0.0,0.0060139163302830295,0.0,0.1991632410016348,2.290504225519175,0.0,20.376438547867316,0.12256445057508453,2.0824715480490505,0.0,0.0,2.1455329292363583
s04T1622,1.0064572239167962,3.033035592877749,2.2742309161622143,0.0,0.0,0.0,3.540064500435151,0.4107297376859361,0.0,0.13222873655567177,5.766129529058656,0.11431541268569469,0.07591701665793915,0.0,0.10658369049469277,0.09090968439671232,0.02331784518039387,0.0,5.1523353197587545,0.0,0.0,4.515297421940865,0.019909371999192405,0.25855240400139506,0.0829111206140869,0.0,0.0,0.2827357101969862,0.0,0.9496642550917501,0.0038079272890337856,0.0,2.5374419870235303,0.0,0.05057616227426214,0.15993237227305204,0.20328634007040472,0.0352328200938011,0.0,5.884549899515651,3.6229019903458037,0.0,6.137615865470589,3.1821662504077617,0.8469715080602892,0.0,0.0,2.996344470123845
s05T1622,1.2030218886824156,2.7146292226605406,1.0614908983936886,0.07992817667995206,0.01395153958048939,0.0,2.0431848005279787,1.286147763640092,0.0,0.01601710681374173,7.05997708484929,0.053185265463208786,0.0654626217108769,0.0,0.0602831366966254,0.22559522885424374,0.004436893328385589,0.009384294262280596,7.444203081956537,0.001164900130327573,0.0,12.242300751978481,0.0,0.22424749935940708,0.038833905230750795,0.0,0.0,0.009302010797775656,0.007637976693757447,0.20294741163812505,0.0,0.018271623092261133,1.512884648924309,0.0,0.021554998441122238,0.0803552210051271,0.0,0.003963707429631171,0.0,12.743355539106632,1.3714969226814997,0.0,7.97219062236944,0.034290891021046925,1.509506340962367,0.0,0.0,4.789135004064679
s06T1622,9.171317348896597,2.54249725281503,3.8312219043738325,0.0,0.0,0.0,0.5252591980082029,17.877508926914537,0.0,0.0,6.220935546375967,3.433061760973181,0.05471398848069899,0.0,0.047628486632663815,0.2719099319028989,0.0005591369657291976,0.0,4.889399040309086,0.017119400364471887,0.0,49.58176937161907,3.230166210113094,0.2522903013038332,0.0,0.005798539524145676,0.018362197604001606,0.024222515451136944,0.029032986270765147,0.056765720856268846,0.01290591384908909,0.06865831016418389,2.6161915689193664,0.0,0.018715940967401475,0.17644179874008992,0.0,0.012025865529506621,0.11589315096517519,2.008946203366063,1.0335592359413281,0.07328507107563964,1.736941471849393,0.21813060563276868,0.008712200108264156,0.008637399801295268,0.0,1.6199944638952453
s07T1622,3.9901090399775883,1.3894763726022055,0.0,0.0016466991599794292,0.0,0.016257798494895153,0.6881659460506063,0.3196109363277603,0.018940808805308126,0.0,0.0,0.0,0.16402725468365784,0.0,0.0,0.2946066542426572,0.0013230475103010052,0.00883773916955055,0.0,36.9260318286804,0.0,0.0,0.0,0.05627198975867582,0.021284735975240398,0.0,0.0,0.05130626100706688,0.0,0.011254715658102694,0.010798103744920347,0.0,1.1372529737797392,0.006363609739563275,0.0013528362896021678,0.007051963619024358,0.013314011419636111,0.0,0.0,0.5837392848314363,0.0,0.004945805599157631,0.009580456826432944,0.01617968419857476,0.48598945911182123,0.030382770877518128,0.0,0.057401929770005154
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.442042622296515,0.0,0.0,0.0,0.0,0.0,0.05545231836393345,12.862653953691614,0.0,0.0,0.4200833450405128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007013814518418464,0.0,0.0,0.0,10.286164353995456,0.00958935896035357
s09T1622,0.26951881885074586,0.24808001841139923,0.0,0.0,0.0,0.0,0.3148280346851479,0.0,0.001716339770522531,6.816039154740168,0.0,0.0,0.0,0.0,0.007675832853343759,5.535292404365338,3.1426460639555285,0.0037386735845897122,0.0066313194060939745,0.00041540334866009494,0.0,0.10220474320718959,0.0053680113629967895,0.0,0.0,0.0023250886692836184,0.0,0.006570643016742443,0.015902761419239925,0.019325308053599485,0.0,0.014575539844708997,0.21891312650206257,0.0,0.011233227970559582,0.05444512925314711,0.0,0.012060143048913492,0.0,0.0,0.0,0.0,0.010250590678468388,0.0,0.0,0.0,12.521231397143472,0.012419755391207678
s10T1622,0.08216982542640353,0.8708975006255015,0.06565817509106955,0.015462010762538368,0.0,0.0,0.6229898751118771,6.767335338018823,0.009999315716626062,9.553445735125283,0.46100004816671303,0.0,0.0,0.0,0.005942512141537871,0.9415984098401328,0.7385147517704451,0.0,0.0,0.0,0.0,0.0619240851601722,0.003205192044014579,0.0006714407531701229,0.0027572743812494297,0.0004619041602645469,0.0076510342344826105,0.027054455873276446,0.03408311356034234,0.0,0.02606185559269255,0.013908683720667734,0.10041342825191335,0.004023605273058398,0.004454697953436514,0.006540731451576785,0.003799544019578516,0.01862707399148466,0.10105568855988234,0.12918319079568646,0.0,0.0,0.05785664022632515,0.0,0.0,0.0,14.790668362168297,0.03903331315440075
s11T1622,1.015139702422722,1.9895976787341072,0.0,0.002102710300441631,0.0,0.0,2.2684140228992904,3.005335967149574,0.006647782017711819,7.682982561047372,0.8487067824064972,0.011233429141615207,0.0,0.0,0.0189772046120846,5.6887651996629955,0.31398973872442587,0.11037388396554287,0.020030133143904158,0.0,0.0016765090688550066,0.012771631796412459,0.012542778825398044,0.17261803453211674,0.021984653925844498,0.002765369887861816,0.027131435427388752,0.03372429622536355,0.12781292276829775,0.06406428187186056,0.05082631653005965,0.12293898088511614,0.6778587749837658,0.0,0.032921390640064566,0.14699023949564272,0.0,0.03986470472448535,0.39912687470453884,1.0883663910563595,0.0,0.0,0.03159860073815327,0.14625333109460645,0.018750751739387075,0.02881412504801895,10.563391531841255,0.01426742081522412
