,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
s02T1622,0.0,0.0,0.0,0.0,0.0,2.6525103028502732,0.0,0.0,0.0,0.0,0.7583949502998477,0.0,0.05701013553405522,0.20062809063703482,0.0,0.051290161070217964,0.07712766572944775,0.0,0.37036503786327896,9.233392612040957,0.0,0.08011743062674073,0.25278377292987714,0.1987956122691113,0.0,0.0,0.007369829260967767,0.0,0.027769547760848882,8.55292860830604,0.010653818460969884,0.0,1.0721482968135427,0.0,0.0,0.0,0.228872507598625,0.0,0.0,0.0,0.6205267708359596,0.08014673361378084,7.186587481075266,0.0,0.0,0.1516333739084486,0.06194710949038356,4.658826549121344,0.18558231203495257,6.756994409760863,0.0,0.02246019802522565,0.4154760733612678,0.016297960579122434,0.0,0.2838494331769786,0.0,3.168843139412393,0.41502863682864216,0.0,0.3634013193234161,0.0,0.18758166519230818,0.0,3.21945516797447,0.3255696371354019,0.03683389498148175,0.14811342676157652
s03T1622,0.0,0.005423286171584229,0.0,0.025679284875268944,0.0,2.7083368907903234,0.0,0.051715929742601106,0.0,0.0,0.0,0.0,0.04163863931269033,1.9945243007625488,0.007447125479380136,0.0,0.012573948278867441,0.0,1.4398519534704641,0.010506584660952105,0.0,2.024037207109109,2.3438448945929227,0.0,0.1400280547307288,0.0,0.0,0.0,0.21337717743672152,16.09025308757794,0.0,0.0,0.38921916939940976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2231364765326322,0.0,23.2953622892914,0.0,0.0,0.8848793001463786,0.0,2.594814441538137,0.07935859146546512,5.713197602417827,0.0,0.0,15.751374191711315,0.0,0.0,6.375766264751664e-05,0.8854500715424032,2.107312219880496,0.0,0.0,0.9570866250442607,0.0,0.036288894463052064,0.0,0.1195447892014267,0.004051638508819759,0.1997778126074613,0.32377609801076984
s04T1622,0.0,0.08165164733894369,0.0,0.0,0.0,1.0975640296298719,0.0,0.0,0.0,0.0,0.0,0.0,0.01433761955810692,2.466135643694145,0.031032600210196465,9.347741497598798e-05,0.017750579351017287,0.0,5.354765442913896,0.011733576762329466,0.0,3.7075845241932246,0.0,0.0,0.011822260101149815,0.0,0.0,0.0,0.7120075081116538,0.5681274806039771,0.0,0.0,0.0,0.0,0.0,0.0,0.23011999572188516,0.0,0.0,0.0,3.5547394787343825,0.0,6.993895958146465,0.0,0.0,2.0809267114556267,0.0018326382828176885,3.6034503537584155,2.1031771743860475,12.539487708382739,0.0,0.04825999412333309,7.342880114048554,0.0,0.0,0.06842848739170299,0.0,10.002432232285882,0.0,0.0,1.002578226474033,0.0,0.17898619367016788,0.0,3.2829492824996356,0.5080326022233619,0.0,1.1883478061973698
s05T1622,0.0,0.04116608421944874,0.0,0.0,0.0,1.9603950776091148,0.0,1.1979677435898,0.0,0.0,0.35604384970826297,0.0,0.024462066737343323,1.072149754878796,0.019271283402056666,0.19193157445745843,0.0005188929781828282,0.0,7.902640014217464,0.009180568216023642,0.0,10.484673907042675,0.0,0.0864868627067215,0.0,0.0,0.020570602215214492,0.0,0.3737384261102423,0.1502591298481373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3707119645136072,0.0,9.10939925908087,0.0,0.0,2.947457558843061,0.0,5.65975597845677,5.157270535038553,15.599823722081082,0.0,0.06927424306566692,4.00739548750568,0.0,0.0,0.06023662356960944,0.0,6.5578196943050555,0.0,0.0,0.506229448939156,0.0,0.005968518095789835,0.0,0.022936425278777362,0.0,0.0,1.4661063118686508
s06T1622,0.0,0.05637190106478669,0.0,6.187910269723685,0.0,0.005600970142497935,0.7893244248914868,20.59911767793843,0.0,0.0,0.3133012518004332,2.3607034420567365,0.05281051887653182,0.32095558541235186,0.006762813237889703,0.25648121977150806,0.00032065904317768175,0.01882589319196307,5.183556792693169,0.016609392246724777,0.0,42.72279858599413,3.299810444710477,0.08878489631916707,0.0,0.004990086838360367,0.040775689713272716,0.024693366001780202,0.02480626898992646,0.07641593594260775,0.012143150760549948,0.0,1.1371979071504936,0.0,0.0,0.5148718769695859,0.0,0.014478821944287078,0.00010939166980798589,0.0,0.9673363534715167,0.05271786923589468,1.9646332845126904,0.04808869738063162,0.01611505309572482,3.2427451314712927,0.0022735988056287737,1.90302669508584,0.6885991320180684,7.003768680825714,0.0,0.018930199057954324,1.2749149113808051,0.0,1.3632317989915452,0.0,1.8619175568143975,6.759859900836461,0.18116717569005847,0.07231702546444717,1.4182526924422874,0.014872141177553812,0.017035087263257954,0.00646163038493513,0.26994515154956805,0.02511758596301349,0.0,0.0
s07T1622,0.0,0.07972088159165434,0.0,0.08084250862352632,0.0,0.6307529225601297,0.13964256837793038,0.38818547177289425,0.0,0.0,0.562938141588539,0.0,0.1701695531170982,0.5233992699695539,0.03763843136290943,0.2810693003903726,9.596017696843872e-05,0.05995114468657859,0.044470559616386456,37.52681007510896,0.0,0.01459580516762621,0.0,0.05063134292204195,0.0,0.0,0.1053109971678399,0.0,0.04416099188575522,0.043731857371720084,0.00625026974510357,0.0,0.8929854798926637,0.008712140685929681,0.0,0.0,0.00870194524798771,0.0,0.0002508078796444785,0.0,0.06271968370069388,0.0,0.08122907745087544,0.051969228894688316,0.0,0.004388696788418694,0.0,0.07901592681614616,0.20924485303093657,3.2184678345417037,0.0,0.003658345789135043,0.5810510549705148,0.0,0.6745407204607441,0.0,0.0,1.2075434325049361,0.2361019709847878,0.0,0.0627867635183659,0.0,0.010800641990943938,0.0,0.025062628433387402,0.09138042488142975,0.0,0.9168494889608833
s08T1622,0.0,0.0,0.02026518772417007,0.0,0.0,0.0,0.0,0.0,0.0,9.780468388552093,0.0,0.0,0.0,0.0,0.0,0.03203955364977542,13.3510784517783,0.0,0.0007546082465970869,0.4274270379118884,0.0,0.006940661621735365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012647099884025234,0.0011616611514714702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2642621787465929e-05,0.009016900256509565,0.0,0.0,0.0,8.166868105617077,0.004244184547195513,0.0,0.0,0.0,0.0,0.0,0.45655396390472064,0.0,0.0,0.00010254570662191342,0.0,0.03660774885253772,0.0,0.0,0.0,5.055999107887635,0.0,0.0,0.0,0.002021047819838295,0.0
s09T1622,0.0,0.0,0.04586478866931115,0.0,0.01011874453280076,0.0,0.3332464705219238,0.12062532207065794,0.005813998078915572,10.660913754706582,0.0,0.0,0.0,0.020997358934696366,0.0,6.157718962918968,3.273782789698528,0.0,0.0029279149745399793,0.00010926781226313129,0.0,0.09313786421080368,0.0,0.007678804305463825,0.0,0.0032694176011639304,0.006444927407971793,0.012393743903266535,0.0,0.0,0.010037685923445235,0.0,0.0,0.0,0.0004366682420302976,0.0,0.001695492386343747,0.013396091702816054,0.004415920012375189,0.0,0.0,0.0,0.0028142574108015956,0.0,0.0,0.00750759890206076,9.92756275649972,0.0,0.0,0.0,0.0,0.002227867339091556,0.0,0.5561387966129844,0.0,0.0,0.0,1.1069365184391209,0.0,0.04890111195686642,0.0,0.03901436137047629,4.183144015577687,0.006162373215002706,0.0,0.0072524139428370125,0.0,0.0
s10T1622,0.07877538780055796,0.0363323632440651,0.11033511179262002,0.0,0.0006263354937028089,0.0,0.19119035982296817,8.172332133817358,0.01245144239124781,7.076738955591473,0.256818494363609,0.0,0.0,0.0,0.0018200797118667917,1.0039570586738873,0.7873287345907487,0.0,0.0,0.001000122960585697,0.0,0.04052561684505333,0.0,0.0,0.0,0.0015896300388398524,0.015816447707606016,0.027607394810009882,0.0,0.0,0.01970396505257646,0.0,0.0,0.0005842625254016668,0.0,0.0,0.000728113404209054,0.01196648044557334,0.007766103934890946,0.042695933100097595,0.0,0.0,0.06094768422747616,0.13668105342815942,0.0,0.18032356567562302,11.813376772726528,2.9607225503535725e-06,0.09692982927914542,0.5731539245927795,0.0,0.004081533433776888,0.10812875010411319,0.0,0.0,0.0,0.0,1.088635282750716,0.5132103591142749,0.024604049139184552,0.04037037372304159,0.014702832061942572,7.666408765975748,0.0083036237795827,0.0,0.04849134694183254,0.0,0.17593530354174966
s11T1622,0.0,0.014665516011730656,0.024299477772341486,0.0,0.0728910896083699,0.021034072515470143,0.8471267321175304,3.4496195762660675,0.008496264676030206,5.033458023874536,0.374395708391134,0.0,0.0,0.0,0.0,6.124174235108856,0.3421612543234079,0.0,0.0,0.0,0.0023291786641970336,0.0,0.0,0.027195008395997512,0.0,0.00748106714061866,0.11953105657244349,0.017898711172106955,0.0,0.0,0.023547042451531424,0.06439862990618511,0.0,0.0,0.00229036529823785,0.0,0.00043329475069510805,0.03213714149625242,0.01034264163084735,0.0022035386005492146,0.0,0.0,0.01330375112633313,0.14376855409309128,0.0,0.2636314645827957,8.431529699436492,0.0,0.36248903316099473,0.09784355670159135,0.0,0.010479550642894861,1.2008759460925833,0.0,0.0,0.0396477734261582,0.0,3.824364943153451,3.047084983180238,0.11811907892010923,0.0,0.08850092882824358,6.182495454401695,0.03827219786141665,0.09793471408751789,0.05077236492108839,0.0,0.4351075129572283
s12T1622,0.2341367585283585,0.043680091084014265,0.278525539954073,0.2966088928697126,0.8254880491644888,0.020277201593553066,0.7855791417915267,6.956171106815264,0.0,0.0,0.6713937404909001,0.0,0.0,0.0,0.6826015489999144,10.089190660301867,0.009919643840693857,0.4079642806893785,0.03669539410220887,0.01413106352050849,0.0,0.0,0.0026461839087759107,2.8287208408346345,0.0,0.02418259562596711,0.8895240115979407,0.016525408186971596,0.0,0.004760458440497822,0.5297762041892637,0.0318535591302972,0.7387415784427999,0.0027994207535184264,0.009266317793307841,4.431925786712563,0.007268748872910136,0.012966383931731228,0.0005985125500742619,0.0,0.0,0.0,0.26599074382369675,0.0,0.21201920811456146,0.26678333761469847,1.3205155490734364,0.0,4.615957038094332,0.23899715040248182,0.0,0.007350753337552582,6.684550094778341,0.04827818852460295,0.0,1.330254472616586,0.0,4.2529220806887995,1.1646688128066065,0.11261935535069571,0.10174088098470031,0.09274162920447204,1.9331522985305492,0.001621321589996828,0.0,0.00624238928550135,0.0,4.9731833000712475
s13T1622,0.018361618218129983,0.0,0.0,0.0,0.0,0.0,0.336934702564424,14.817408372288217,0.0,0.01292136222489579,0.019852888539865506,0.0,0.0,0.0,0.6701774973480702,3.281185547076522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03353899167643372,0.0,0.0,0.14774562525568602,0.0028074806258425334,0.0,0.0,40.68402721538207,0.0,0.627007298959334,0.0,0.0,0.31118379220439585,0.0,0.0,0.0,0.0,0.0,0.0,0.2815109354331084,0.0,0.0,0.2758044068060352,1.4915679656318852,0.021626959881898992,6.6117182675057915,0.0,0.0,0.0,2.1446255996434744,0.0,0.0,0.0,0.0,2.2155982162122245,0.2531231975792896,0.04630835115651522,0.0,0.0,2.3226698713374008,0.000979145321344442,0.0,0.0,0.0,0.0
s14T1622,0.0,0.0,0.08267107365724889,0.0,0.23052057830768757,0.015243295163339117,0.5548320308153548,13.801507464660723,0.0,0.0,0.5837858220055304,0.0,0.0293773478805598,0.0,0.0,8.21051466000899,0.179691643900828,0.0,0.0,3.362320253532066,0.0,0.25705354324333457,0.0,0.34560413914346805,0.0,0.0068865040226687,1.161706704473538,0.0,0.0,0.0,0.015488068355662615,0.008457767486488296,12.544387948067888,0.0,0.002557029853692546,1.6089132827773673,0.0,0.0,0.0,0.0,0.025482742991672018,0.0,0.07081248750989011,0.0,0.0,0.13215711991889534,0.20940412353655527,0.24023439011397377,15.279001179695278,0.0,0.0,0.0030269260249015215,7.063830323690364,0.013719365711505331,0.0181443308256648,0.028733180030654736,0.0,4.702669954881263,0.2850140931225283,0.07114651579055738,0.19102787343932354,0.03857020946336295,0.37289640156410675,0.008249651723010449,0.042015881228371306,0.0,0.0,1.387600618593141
s15T1622,0.0,0.0,0.0,0.0,0.0,0.00878626279043214,0.4796105327939358,2.096194184196924,0.0,0.0,0.9009703286821714,0.0,0.3053735957573179,0.0,0.7898858958997758,4.639908641571915,0.02859226820724527,0.0,0.005535860787198747,13.09229791959325,0.0,0.08690009712454783,0.0,0.28526243334126594,0.0,0.0026133627646268464,0.5985332780353015,0.015745014219532553,0.0,0.0,0.08554501361906244,0.0007924063441575624,2.4109346119716824,0.0,0.0,1.719755347888329,0.0,0.0,0.0,0.0,0.17128395627859533,0.0,0.0410781230816544,0.027940170806891235,0.0,1.2332152239923748,0.18489845881746922,0.022754511347198032,11.86364269392118,2.5853528765111244,0.0,0.004539079909727614,0.4257851367309853,0.0,0.36551226929854924,0.0,0.0,5.851798060614489,0.0,0.044774050192334644,0.005970914602506088,0.003219068579674292,0.25305070643399724,0.004070907010819776,0.1014275397381771,0.012948123643334985,0.0,0.7440384754621636
s02M1722,0.0,0.07482476464681294,0.0,0.0,0.0,0.0,0.07884234735746301,0.7536453394702974,0.0,0.0,0.1370710314681781,0.0,0.0,0.7445206367223949,0.009376754525336286,0.04116913612088061,0.13245722341211116,0.00017287345541782803,1.4351443533233925,0.01296659080501561,0.0009049316098467665,1.8073628450130912,2.447356319783114,0.060270382082730334,0.0,0.0,0.047644612667170405,0.0,0.22294046970576545,0.3847401996070362,0.0,0.0,0.5783993791303367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.242043044752057,0.0,12.949960550976872,0.0,0.0,1.3100111977012665,0.16241827347267113,32.24209002484448,0.9887917604334239,10.872190564756275,0.0,0.009876997932571728,5.212398171237162,0.0027284323997966357,0.0,0.006200994409993458,0.0,2.1005624601741597,0.033733846902853554,0.007591068049516871,1.4075457108642235,0.02356518883223622,0.3013645397157324,0.0,0.0,0.014115326376367959,0.0,5.6894327295100995
s03M1722,0.0,0.05270257539363712,0.0,2.9680157849474864,0.0,0.0,0.024507342410946216,1.395718399160172,0.0,0.0,0.013920471730892631,2.1713995048857613,0.0,0.0,3.1610048199160814,0.02445582005013004,0.0015807581078904267,0.0,3.1279425669245575,0.012388660586090844,0.0,6.890272829683579,0.032106015537920904,0.04490380140405811,0.0,0.0,0.014579977254096491,0.0,0.0,43.740667978123675,0.0,0.0,0.16394631872156237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.367558012034662,0.0,18.397981774889974,0.0,0.0,0.21061557139880807,0.01758835315367412,2.0911183226267447,0.54323429874299,7.72081944094125,0.0,0.0,0.0,0.003640106658475266,0.0,0.0,0.0,1.497129506268996,0.0,0.0,0.17581578457363517,0.0,0.0006550711923201104,0.0,0.0,0.0,0.0,0.0
