,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
s02T1622,0.23030409728132026,0.0,0.12498328638154643,0.0025177189685924813,0.004035098365039604,0.051052782977005544,0.07296622743810112,0.0,0.0,0.005324498960763492,0.0015143234159242112,0.0,0.0003966252812940363,0.22167188776579447,0.0,0.0013442173292450674,0.0016980174901140852,0.005540018277556399,0.008793801538879206,0.20242696296984033,0.0,0.03675193949643467,0.007043038654040797,0.008653858929633893,0.006262975102592534,0.0,0.0011936134848025486,0.005525009891478976
s03T1622,0.35419329033089825,0.0,0.04659917833653919,0.0,0.006655687867289663,0.030725825054919956,0.0020882639887364923,0.0,0.0,0.0005458171034112214,0.0,0.0,0.0,0.4279992563983196,0.0,0.0,0.00017468174316351656,0.0,0.02181497852444573,0.0,0.0,0.07531971669704803,0.0330777761549854,0.00023834003738331912,0.0,0.0,0.0005671877628597291,0.0
s04T1622,0.2737246048143232,0.000648283951807992,0.08213572604043162,0.008159824129042814,0.0,0.02061851109246352,0.13878967887272603,0.0007753053377546654,0.0,0.004135835077621928,0.000573527570233181,0.0041994964061400405,0.0,0.1938388954618788,0.0037881259496285527,0.004557108030716128,0.0007008454462665456,0.005705758157069014,0.11659599528940388,0.0004549410357293601,0.025086051622148834,0.08323167149683704,0.0004124615760791048,0.00995873386288699,0.00599448372428033,0.0,0.0057924010612771465,0.010121733993253215
s05T1622,0.13460201809070865,0.0,0.11138237346786689,0.002661182678758356,0.0,0.029263259989481247,0.07933845043889183,0.002435508627485486,0.0,0.0,0.0006782274365851056,0.00269706344177063,0.0,0.21377987314464822,0.003447735141394102,0.007460404813454003,0.00024130197262775186,0.0005528915686719509,0.14255679101974794,0.0013224253719015485,0.048494148828334985,0.1970532202916782,0.0,0.008322353973179429,0.0,0.0,0.011986462095781684,0.0017243076070318154
s06T1622,0.06762892436346216,3.524549034802724e-05,0.025120424124616795,0.00030427957508695773,0.0,5.631001898267023e-07,0.066965355675979,0.0025087800970408714,0.0,0.0,0.0,0.043092489399676706,0.0,0.031274203815196,0.002273864648525172,0.004645121497034948,7.933836103362695e-05,0.0012697612080049367,0.06439264291242068,0.0012743492647588458,0.0004510873191811453,0.5556620408125349,0.04002958243337944,0.005004586605972942,0.0,1.3832904540458012e-05,0.08656339103586648,0.0014101353551502387
s07T1622,0.0,2.8381182011917008e-05,0.0008358250824810782,0.0,0.0,0.013619285825347842,0.02096876355707634,0.0,0.0,0.0,0.00020862895748437917,0.0,0.002434515318593014,0.0,0.0,0.00407781948929869,0.0,0.0002553451755115666,0.0,0.9542519168227926,0.0,0.0004130930283724218,0.0,0.00014316925077345125,0.0,0.0,0.002763256310256551,0.0
s08T1622,0.0,0.0,0.00037548391299536873,0.0,0.0,0.0,0.0,0.0,0.0,0.21790284246262126,0.29084738064262877,0.0,0.0,0.00023535540915748052,0.0,0.00036550177909731846,0.47502817579798523,0.0,0.0,0.015245259995514496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,8.58956332290017e-05,0.0005783145901016653,0.0,0.0,0.0,0.004597833573308146,0.0,0.0,0.22512223660286407,0.40556285644440265,0.0,8.414668511490149e-05,0.0003981087837173008,0.0,0.2275344546723151,0.13225155730072538,0.00016693058713977165,0.00023695628461000286,0.0,0.0,0.0029707066565256173,0.00027611519243907494,0.0,0.0,0.00013388699350719684,0.0,0.0
s10T1622,0.007968874143641879,0.0002167801678119773,0.00217609498439809,0.0,0.0,0.0,0.0,0.0020216875552427844,4.212926386581816e-05,0.320902843114224,0.48022906871234466,0.0,0.0,0.004043999207581517,0.000476646198474702,0.037117869946505046,0.031284602106140175,0.00022088987431230346,0.0001964820702903666,0.00010828378327857494,0.0,0.0025822648221634644,0.00023686470223781045,0.0,0.0004347861630472346,3.52550284142529e-05,0.10816185874262112,0.0015427194134042187
s11T1622,0.020656133493339786,0.0010172131650039568,0.000603113500372162,0.006377601290351038,0.0,0.0006691797414152574,0.07106762137841657,0.006099293137281168,0.00016394256354455158,0.2464640189731287,0.3288120141244108,0.0008826347290794424,0.00013614344525058727,0.0020066967640133006,0.0015117150416810565,0.22648027793076936,0.012806781425158092,0.009040028069842661,0.001960368920375263,0.0,0.0,0.001561744608344984,0.0009636476886053792,0.007350901313404155,0.0013177969313966304,0.0002734079949700069,0.047733473359961365,0.004044250409883721
