,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
s02T1622,1.8420196849112696,7.279585031462563,0.9252783212920908,0.27348099647350077,0.0548680032424952,0.0,0.3237533743074082,0.11599931737357665,0.0,0.22524803448677932,1.2784706405867416,0.0,0.07765258243667215,0.25191044193431167,0.002737998564061049,0.06344394455960234,0.08021757127997127,0.0,0.3096685600645962,9.4032012670652,0.0,0.045620038017908024,0.24180270093102502,0.2789887280361659,0.0,0.0,0.0,0.1754727324247713,0.0,8.230857013538818,0.013667577039708657,0.0,1.8335540244373032,0.0,0.010664057133074762,0.00876334743248433,0.21207079127513165,0.0,0.0,0.0,0.6109522398685806,0.11525233692881888,6.821429709120042,0.2870242180266301,1.9558124871385192,0.0,0.07268498957501635,3.940370839456387,0.22693344520389666,0.7023228896296231,0.0002898312888702635,0.007526656481533506,0.0
s03T1622,0.05239572201869783,0.27965523666533354,2.330650220967246,0.2715784183711131,0.2693938211310711,0.0,0.4548149341515691,0.12725815448830496,0.0,0.053043801457765306,0.26161213601359606,0.0,0.05650446112109226,0.10147340791673434,0.020961156813021964,0.0,0.015604216179152143,0.0,1.4605224256571392,0.0,0.0,2.1512317902385747,2.2999039927246465,0.053551854310135094,0.0026512332977803345,0.0,0.0,0.007948213018400973,0.0,15.90496153005773,0.015268709181575833,0.0,0.8511630994000798,0.0,0.00026146994654686244,0.0,0.0,0.0047418127186589065,0.0017325812703704773,0.0,2.2754435022059725,0.0,22.15845890457051,0.13316550644303818,1.9988237442395287,0.0,0.0,2.1364988061534027,0.09148409018650902,5.090009137652772,0.037006747635806414,0.0,0.003938547254220006
s04T1622,0.22185373712322318,7.484233135481748,2.4690893765575934,1.1788297743542782,0.0,0.0,3.3047514383414742,0.4470535103700774,0.0,0.2764889511947442,1.6641864841192995,0.09497080570301114,0.08327474742526716,0.49779075960276464,0.11083548746308432,0.12106689567900006,0.024602072109675303,0.0337348941070587,5.403549684950555,0.0,0.0,3.395213096502367,0.01845542420664099,0.30401323269664887,0.0,0.0,0.0,0.2785408896680272,0.026401881895889472,0.9548207534548843,0.011399823176135642,0.002058669076229673,2.537665151712849,0.0,0.045316881862420506,0.16037014749372547,0.20062192244796456,0.046037263424311914,0.02350808661173822,0.0,3.600714702439896,0.0,6.676628803372033,0.7582544166324885,0.8126054015945231,0.0,0.0,2.982707282868004,2.5775518761729597,13.68088061167173,0.07113987997574889,0.0,0.0
s05T1622,0.4200384428862554,0.09873861343860373,1.1557828570643436,0.8762857675732395,0.011622911514227433,0.0,1.49476701838011,1.3830834715428433,0.0,0.062331666336930866,1.502190833232433,0.045115775958672416,0.0673627377030755,0.5234018498861724,0.062860148381251,0.25159913698582376,0.005011550051169631,0.018105131785436848,7.811783592815653,0.0017709125790738908,0.0,9.16195782754287,0.0,0.2746339664545157,0.0,0.0,0.0,0.009782318207236233,0.016799589674002195,0.2015317847606571,0.0,0.020260239277509712,1.524843873221166,0.0,0.01973095733010642,0.08456890362860676,0.0,0.0033548600144163005,0.0077723147601118595,0.0,1.3616107070759138,0.0,8.670286714948746,0.4233402426668552,1.4484203735418157,0.0,0.0,4.766949447502687,5.550292157385979,16.847752781529202,0.03333471583481817,0.031867893485055296,0.0
s06T1622,1.4253909955684148,0.6554776218021559,4.152140987099455,0.4634884148692785,0.0,0.0,0.7998419484444562,19.030847739673085,0.0,0.07867842580214086,1.4130285834349507,3.4865134728149236,0.06437591992285378,3.9215906282034894,0.0492229822361033,0.2951026541054293,0.0019758878765231366,0.0393977619162398,5.133917881987281,0.01810058127676627,0.0,37.04427755192691,3.2685200744176113,0.2661590854024111,0.0,0.005869390252832365,0.016717282310412498,0.02321386493367045,0.052244948655385044,0.06039004501686274,0.014390646300088019,0.07304089069036523,2.6506398576312695,0.0,0.016559465137031257,0.17458285856493339,0.0,0.04356740063923488,0.1110640142446205,0.0,1.0277561988917319,0.07590902758227427,1.8907360842762713,0.13899507581630857,0.00754064641486093,0.03150026348357258,0.0,1.6118649237040894,0.9188996024365442,14.77476803476361,0.0,0.0,0.0
s07T1622,0.8896951140475636,0.05192171917953625,0.0,0.26219381429124927,0.0,0.011005667114914859,0.0,0.35109405130109167,0.02044483817987551,0.008747722688521255,0.7820423856183695,0.0,0.16943047575221193,1.6916097487157433,0.0,0.255192230646137,0.001280764698518008,0.012678020370545046,0.0,38.206008534200066,0.0,0.0,0.0,0.08125749762050545,0.0,0.0,0.0,0.05057734110029404,0.0038324814294533435,0.011721205345544756,0.013878367683888388,0.0,1.1506604020609181,0.012609023001915926,0.0014724264981660342,0.00927756974124592,0.012680588748470339,0.0006958634992845112,0.0,0.0,0.0,0.005303393210316893,0.01337601530291837,0.15671230630628638,0.46636777332137913,0.05432422122004023,0.0,0.05719149626736751,0.2621887290894864,0.0,0.017559551874129362,0.00023904297947319119,0.006256418496161455
s08T1622,0.17355662382798415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07861842812264,0.0,0.0,0.0,0.0,0.0,0.030410216157404878,13.256653283597462,0.0,0.0,0.4337510660770643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001617575257165482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.690985072625004,0.0,0.0,0.007769022867070861,0.0,0.0,0.0,9.565321815383177,0.009568603070089016,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.0,0.07178625754943668,0.0,0.0,0.21477110384988388,0.0,0.0015088292689116162,6.101327825265786,0.0,0.000609561676773365,0.0,0.11660570825177444,0.00666044600623237,5.802666454239409,3.2481423345196636,0.01835527076641393,0.006945808492328007,0.0,0.0,0.08063355675632139,0.004956273626562758,0.04288084862401763,0.0,0.0026267454850256813,0.0,0.006983396772639265,0.025428462153834982,0.01985712850625865,0.012192155605404488,0.016093775013790234,0.22430382472354468,0.0006486786282737305,0.011204745273514484,0.031623025947956386,0.0,0.018161670196534505,0.050233294534662985,20.645107743313407,0.0,0.0,0.011341528472177434,0.06198283287019583,0.0,0.0,11.688048519447907,0.013157070448636005,0.0,0.009563328856139591,0.0,0.0,0.015580028332844062
s10T1622,2.381145340994887,0.0,0.06875028706640343,0.0842854477092442,0.0,0.0,0.018870899413087266,7.148230204047032,0.011104368741108738,9.72492353513379,0.43849558499572266,0.0,0.0,0.03398463631712306,0.0056770331317310685,0.9731093449579746,0.7769848192412548,0.0,0.0,0.0,0.0,0.0478700031818346,0.003352878289733157,0.014102654299375465,0.0,0.0006765697850039127,0.015097485513488502,0.026805423871778335,0.03714094693633802,0.0,0.02344946949477031,0.012668807044313573,0.09361435750849337,0.0023768420589430285,0.003959685591238282,0.0021244908087306325,0.0036097479417852665,0.018685420161968412,0.08932711685305954,11.941733000397166,0.0,0.0,0.06301168859471169,0.11836835007526543,0.0,0.0,13.7220130458003,0.03878373723093966,0.05093397410397153,1.0635287343126005,0.0024562264432712415,0.0059234858930798315,0.026590970311803356
s11T1622,12.382783258930974,0.21212427232593328,0.0,0.35972148702506984,0.0,0.0,0.41777313983933234,3.1790016180427982,0.00745415707350228,7.870719221558371,1.0860768582779028,0.009339614684118088,0.0,0.445766269348843,0.016261898742754646,5.817306682632358,0.33721909570015857,0.08955322786584162,0.021599277527379453,0.0,0.0029246914076902666,0.018246623142060384,0.012676179739579591,0.13648499500394845,0.0,0.0036857849162159014,0.01644417182016141,0.03256119219365613,0.1309040343812556,0.06935409323981247,0.0326206148118188,0.11295812715349403,0.6644544689478867,0.0,0.027783321072905758,0.1428031617127341,0.0,0.04724339365363347,0.05630986092776894,8.259093657660705,0.0,0.0,0.033268793375981556,0.42301941428819895,0.016906745179634464,0.049251390459483,9.750566751881133,0.01344227846293844,0.44856609562948824,1.6564233124101355,0.019064126483449784,0.000864525478140833,0.0321995077616648
