,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
s02T1622,0.7810543064994825,0.0,0.0,0.0,0.038666437555645174,0.0,0.0,0.0,0.0,0.0,0.7562357895373518,0.0,0.05711577898212265,0.18944882460990728,0.0,0.04360487953737091,0.07544574835836035,0.0,0.37058801056925295,9.342614983279947,0.0,0.07482853934575441,0.25515198287466306,0.20483715687422333,0.0,0.0,0.005212662276524856,0.0,7.595533067045613,8.800421329927778,0.010460455430120448,0.0,1.057617827100594,0.0,0.0,0.011219983305801751,0.23318525540090543,0.0,0.0,0.0,0.6206840459452796,0.0861318758641978,7.223148118095397,0.0,1.9797615347875952,0.1587847829818586,0.054026301961238324,4.894492849640067,0.18102447365816024,7.974696116965424,0.0,0.021100290197678492,0.3705173792654999,0.016471605370981655,0.0,0.2669215594144472,0.0,0.0,0.5279854974372036,0.0,0.3716630603836746,0.0,0.18685582482808627,0.0,3.126319824186514,0.3416428094035891,0.0373766057894755,0.0,0.0
s03T1622,0.0,0.008431278357574193,0.0,0.028959767612060417,0.30477303231225245,0.0,0.0,0.051077494648300865,0.0,0.0,0.0,0.0,0.04140830256574013,2.0157534102504524,0.009246761490163577,0.0,0.012276376663034197,0.0,1.4417866159529205,0.010783350823542868,0.0,1.9841490593619184,2.3657415649335056,0.0,0.13800584007488081,0.0,0.0,0.0,5.054586508283589,16.565109924986995,0.0,0.0,0.38735394647712723,0.0,0.0,0.02078587659638493,0.0,0.0,0.0,0.0,2.2181588298572636,0.0,23.415177211829924,0.0,2.021765375977262,0.904070543291467,0.0,2.7332461761562827,0.08071195402605094,6.766081521842954,0.0,0.0,15.283311684657074,0.0,0.0,0.033332849859699996,0.8919677555089497,0.0,0.00866063426667551,0.0,0.985459322144785,0.0,0.03628886188977796,0.0,0.1177017338383213,0.004871237035674222,0.20061602227053438,0.0,0.0
s04T1622,0.0,0.09287509023214048,0.0,0.0,1.0225535932624932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01616068213208948,2.460072771033158,0.03665177401330043,0.0,0.0173821459372419,0.0,5.36202563886281,0.012461384215120436,0.0,3.629870896542054,0.0,0.0,0.011139125583974192,0.0,0.0,0.0,24.041885242121275,0.5888871525522662,0.0,0.0,0.0,0.0,0.0,0.07443725619318546,0.23550254277214433,0.0002957060131742426,0.0,0.0,3.549312343325578,0.0,7.0282353647248765,0.0,0.819602368385503,2.1143997208285126,0.0010863155394587824,3.829857647061252,2.0856117316184846,14.874646784976521,0.0,0.045711522778720315,7.052885314026485,0.0,0.0,0.21460026561010406,0.0,0.0,0.034781997563664645,0.0,1.0180020589546077,0.0,0.1781673952758736,0.0,3.191271169518563,0.5339268177941628,0.0,0.0,0.0
s05T1622,0.0,0.04954947941574474,0.0,0.0,0.5357328518815831,0.0,0.0,1.2074209983511626,0.0,0.0,0.3596090588342226,0.0,0.025591572151728158,1.0739138936888346,0.02235641083466698,0.19318136257335325,0.0004756843049840468,0.0,7.914801951709503,0.009718836667694663,0.0,10.261157711888847,0.0,0.09097416762724657,0.0,0.0,0.01996721645591581,0.0,15.692728184876616,0.16011073125339678,0.0,0.0,0.0,0.0,0.0,0.08402211314350501,0.0,0.0,0.0,0.0,1.3703301250071156,0.0,9.154844399265452,0.0,1.4638642220486846,2.990088185399591,0.0,5.964441869804897,5.100601869020055,18.463442011975694,0.0,0.0649903984758052,3.8323954079369464,0.0,0.0,0.15583161697452133,0.0,0.0,0.031864894587816585,0.0,0.5117361551856301,0.0,0.004848746299809377,0.0,0.025413013479239945,0.0,0.0,0.1412731183372956,0.0
s06T1622,0.0,0.06503193578502936,0.0,6.308958817804219,0.03879352979318545,0.024085456262987557,0.7389256772372367,20.761449960200068,0.0,0.0,0.30664354580313546,2.3668681015912365,0.052824557289810385,0.26368385223666063,0.008882458473921462,0.25071292378253573,0.0001635808857034544,0.020935961718896248,5.191774811135593,0.017011149744920934,0.0,41.82047306420454,3.32984362853947,0.08862354125529139,0.0,0.005087651754535436,0.025422101747988778,0.035034828652220615,16.229988673334265,0.08203055401130187,0.014488567492903427,0.0,1.1216118296667141,0.0,0.0,0.0,0.0,0.01509382958724961,0.0,0.0,0.966576406359154,0.06757316869463516,1.9744681798380512,0.19724829862409518,0.004253225860347827,3.2806814651890845,0.0006296082175102211,2.0030629979914214,0.6615226953317435,8.217224720478791,0.0,0.016395575499887384,1.206208206385507,0.0,1.401881754117905,0.10510621789369269,1.869408547871985,0.9226286514831638,0.27029817054480765,0.062487520476648156,1.4631582053746524,0.012744682847045432,0.014495604063318937,0.006958936851134726,0.26207972870395657,0.025360834244519723,0.0,0.7047889813301778,0.0
s07T1622,0.0,0.08932991713736431,0.0,0.08538795533462137,0.06299324611661955,0.0,0.1594756287967093,0.38340346879431053,0.0,0.0,0.5652732253954321,0.0,0.16778502308362137,0.5491728899692663,0.039565743555130144,0.28245163598545114,8.168200694028737e-05,0.060851338484306204,0.04438027931073955,37.96990255101404,0.0,0.014193282646420717,0.0,0.053522225327214776,0.0,0.0,0.10247395858461689,0.0013627908091056404,2.8832637669344106,0.04471195574295805,0.006185642040958369,0.0,0.8877226420146644,0.01243737412197581,0.0,0.05155797958622617,0.008929905187696993,0.0,0.0002456743701139062,0.0,0.06383439062739939,0.0018243073575243,0.08254796873871614,0.06457600969250873,0.4708593360719174,0.014678594034639818,0.0,0.08740142417149388,0.20509078754236781,3.8167719572018157,0.0,0.003347597370662729,0.569872276636875,0.0,0.6942232677278247,0.0,0.0,0.01974489256860269,0.26121599741799334,0.0,0.06337978395510702,0.0,0.010117590420139712,0.0,0.026113857952852176,0.09546822955422657,0.0,0.6337246141454524,0.0
s08T1622,0.0,0.0,0.027716868545939414,0.0,0.0,0.0,0.0,0.0,0.0,10.04431175026233,0.0,0.0,0.0,0.0,0.0,0.031895397834943814,13.067329053865906,0.0,0.0007885802333637504,0.43243790064967386,0.0,0.00681849165737869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011120446468793996,0.001057596153103067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3713649466143016e-05,0.00904401447568148,0.0,0.0,0.0,7.243587844558903,0.0,0.0,0.0,0.0,0.0,0.0,0.4597676865953247,0.0,0.0,0.00011931875638947182,0.0,0.02050460098028259,0.0,0.0,0.0,5.070708178974939,0.0,0.0,0.0,0.0020913897017914708,0.39402475020572536,0.0
s09T1622,0.0,0.0,0.039823268161055136,0.0,0.0,0.0,0.3280944929632561,0.10433248289993899,0.005327880704710072,10.95453266488546,0.0,0.0,0.0,0.011593849513863403,0.0,6.156910293231914,3.204398251185182,0.0,0.0029561793801921323,0.0002508690489933778,0.0,0.0911243681142311,0.0,0.006191241781361777,0.0,0.003312560519368123,0.008623919869818425,0.010364573197951676,2.6610983113712705,0.0,0.01015231905831889,0.0,0.0,0.0,0.0003478252135024086,0.0,0.0016420687356856084,0.012584611479317068,0.004356566738321662,0.0,0.0,0.0,0.0032514104259769258,0.0,0.0,0.00591053389075648,8.803485232549269,0.0,0.0,0.0,0.0,0.0019213101798158394,0.0,0.5604809061501668,0.0,0.00953444215074721,0.0,0.0,0.1734108777102986,0.044277898626540795,0.0,0.03782176677376362,4.194982389564998,0.006092615429466184,0.0,0.007125236994670406,0.0,1.1819789906236686,0.026355339832605844
s10T1622,0.0,0.029217602605006835,0.09923643703624564,0.0,0.0,0.0,0.1738596494719596,8.226482930377976,0.010923937006802253,7.271610337976199,0.25556781621253927,0.0,0.0,0.0,0.0019142624561395306,1.0023904113533426,0.7706398066993438,0.0,0.0,0.0010396242712439158,0.0,0.03939372879432984,0.0,0.0,0.0,0.001577384176892321,0.01701401850726623,0.021240895047325323,2.6200748491023105,0.0,0.01921562643589173,0.0,0.0,0.0,0.0,0.006703772441183902,0.00047120242834126805,0.010986059894613003,0.007744802085259483,0.03771138967747212,0.0,0.0,0.06134620875264555,0.15680897501674076,0.0,0.18197266605328813,10.479799032989403,0.0,0.0944905371628033,0.6531898011284001,0.0,0.0034851963665805496,0.1047779359871578,0.0,0.0,0.0,0.0,0.0,0.40120738852760496,0.020906665412924453,0.043354201133568165,0.014106833853619355,7.68431779179451,0.008464046090469786,0.0,0.04800371344548763,0.0,5.527691564677505,0.0012262748693304961
s11T1622,0.0,0.0,0.024811345597678742,0.0,0.0,0.0,0.7786321074452819,3.464708474234319,0.0038011733171194567,5.163165660337698,0.37202704629314304,0.0,0.0,0.0,0.0,6.109594281695474,0.33465632784608074,0.0,0.0,0.0,0.0025852834047709176,0.0,0.0,0.01818481780919454,0.0,0.007355556856085245,0.11614749498151708,0.026036384538053122,9.21355519093408,0.0,0.02389885828192629,0.052934785041616896,0.0,0.0,0.0029348797990164407,0.02075793005567018,0.0,0.03180325767793407,0.009619752805353725,0.0,0.0,0.0,0.01396601497410495,0.2317765364595929,0.015006695512603661,0.2610343028996329,7.480777727669246,0.0,0.35379196710455807,0.03733676312788642,0.0,0.008261298932917651,1.1598341974713704,0.0,0.0,0.08470056482313497,0.0,0.01839705813392628,2.7502268438736523,0.10762971152670239,0.0,0.08406719597356001,6.195132239061502,0.03894699122086803,0.08622328733092241,0.045668613226427526,0.0,16.787497803082925,0.1829485544457128
