,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
s02T1622,0.00987900945563386,0.0,0.16423727678635242,0.008561332656563517,0.0015332717698685952,0.06556511095748228,0.012110121133709252,0.00098236465439881,0.0,0.007214733504292879,0.0023858358263879444,0.0,0.0011657279315885013,0.3079698858926907,0.0006261887380411913,0.0029234197765816024,0.0023796743721087796,0.011160911404732583,0.023936266412034266,0.2725863180881852,0.014286975393204712,0.07984320295825167,0.010652372287891204
s03T1622,0.003807575940725376,0.0,0.06694079764120767,0.0006840557427990791,0.00414191798582237,0.03950783639524711,0.019490009848817984,0.0026038405113195874,0.0,0.0007029418735367283,0.00015208555462089315,0.0,0.0,0.6083023267152785,0.004565205222242451,0.00021548874753571544,0.00034822979603280177,0.0,0.0503224049921963,0.001030273512685642,0.0,0.15086751654063044,0.04631749297930162
s04T1622,0.06234730592164188,0.0015324154410178113,0.1142784198359396,0.014098682505889288,0.0,0.02943913798854711,0.060273680821033834,0.02155831246964279,0.0,0.007803161397429781,0.0011552165748560613,0.0,0.00014820613334725726,0.2818615453483211,0.017365967996958567,0.024627021909350445,0.0011625928911649858,0.015111503111373372,0.18168944060579442,0.002215880695188009,0.019850622490810557,0.14131813858684947,0.0021627472748436878
s05T1622,0.08005889445124678,0.00028814151919817946,0.12618130461150712,0.009828498992642355,0.0,0.03226484699517137,0.02230716073448648,0.015180022097944739,0.0,5.562038547870706e-05,0.0013411694718806436,0.0,0.0,0.25295081185955876,0.008413853755038454,0.027660398803731417,0.0003325228799571999,0.003072491540592772,0.1786709322461047,0.001802579816631568,0.0018025403431014028,0.23778820949572738,0.0
s06T1622,0.22602033065036556,0.0,0.022018413139429222,0.002374793532482506,0.0,0.00012282174741628228,0.08889925678991788,0.0010296286345036771,0.0,0.0,0.0,0.0,0.0,0.028332201360277774,0.002443055385662309,0.003029843308587572,8.934947522287657e-05,0.001054183908198547,0.06301462894413544,0.000909706829909738,0.0,0.5240884868779105,0.03657329941598021
s07T1622,0.0,0.0,0.0,0.0,0.0,0.013192872036052947,0.0,0.0,0.0,0.0,0.0,0.0,0.002624638861700828,0.0,0.0,0.0,0.0,0.0004982588562204237,0.0,0.9836842302460258,0.0,0.0,0.0
s08T1622,0.0,0.0,0.00019297047176682102,0.0,0.0,0.0,0.0,0.0,0.0,0.1969129567587684,0.3010952159943418,0.0,0.0,0.0,0.0,0.0,0.48666616559456727,0.0,0.0,0.015132691180555692,0.0,0.0,0.0
s09T1622,0.0,0.0,0.00019222806779624566,0.0,0.0,0.0,0.0,0.0,0.0,0.2046398868158268,0.41461695690655515,0.00018120546380275885,0.00012643125692515344,0.0,0.0,0.24608582260001322,0.13395053462822465,0.0,0.0,0.0,0.0,0.0,0.00020693426085616106
s10T1622,0.2499208805866522,0.0,0.001573386088690158,0.0,0.0,0.0,0.0,0.0,0.0,0.25831780628152246,0.4286018773981587,0.0,0.0,0.0033358122446245143,0.0,0.028647292703172587,0.02792931519024212,0.0,0.00041901477631144806,0.0,0.0,0.0010433286446678174,0.00021128608595799792
s11T1622,0.11953517267554155,0.00011726158032836197,0.00084233508820516,0.0033654134556620045,6.2739041415362175e-06,0.00037065654143771565,0.00402647954045033,0.0,2.1612745024008644e-05,0.23382971701216582,0.34503337842769577,0.0005723970379981753,0.0008339494861781582,0.002646856298979273,0.0008546729168825973,0.2533887793745832,0.013529413974626269,0.009163058620408056,0.0031144790958062838,0.0,0.004578260635375337,0.0028513951434997265,0.0013184364450107029
s12T1622,0.3168400636788781,0.0012429262892825858,0.0032924960849473064,0.06466157304894611,0.0008536880184131062,0.0,0.021825257159760587,0.04421134414667328,0.0,0.05623514833924751,0.047607043943822286,0.0021098146104481506,0.00037520848741347745,0.013706773563461276,0.024335136051914535,0.3746776387390624,0.000291008881171912,0.009389496217120338,0.004937854732159319,0.0004298014304415679,0.004950198004553616,0.006919927799728749,0.0011076007725538256
s13T1622,0.11430997521793028,0.0,0.0,0.0,0.0,0.0,0.0,0.8378832991822412,0.0,0.014673103993020206,0.013523199120770683,0.0,0.0,0.00023364537055630582,0.0010440329616324075,0.018332744153848828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
