,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
s02T1622,0.5748932548853061,0.0,0.10646615651334483,0.004053281080071453,0.01607359968575793,0.04495368506910113,0.015293519494041782,0.009063445689014921,0.0,0.005144704224593683,0.0012774559567075695,0.0,0.0008990346711739809,0.21941353615532963,0.0006633522040925727,7.165558663419027e-05,0.0017333187848301076
s03T1622,0.0036767298098049077,0.0,0.07079130884659629,0.0083799553343296,0.05143173797670564,0.043810356274740725,0.10846257435966755,0.0,0.0,0.0008333362616984784,0.0005981126096824181,0.0,0.0,0.7053795192508142,0.006317058756539319,0.0,0.00031931051942085117
s04T1622,0.010589164026585853,0.0017165903261955257,0.148294331296579,0.0630558554966872,0.1706843831597792,0.040124113474537614,0.005945665087863096,0.025317253986632853,0.0,0.012077580300259964,0.005869560915998914,0.0002522481706721481,0.0,0.43238436241442596,0.03330654639557604,0.049669736033033596,0.000712608915172986
s05T1622,0.009745651310834151,8.394817906866565e-05,0.17290859952502996,0.035074744743937854,0.23813407496439243,0.04582176174241895,0.0,0.005654037007568575,0.0,0.00154920507944759,0.010014562919303483,0.0,0.0,0.41188848691377844,0.019378021552849036,0.04974690606137084,0.0
s06T1622,0.009308179918937233,0.0,0.048279995220573385,0.12090446876563583,0.5119767404482595,3.388664202786486e-05,0.15748259918728216,0.004335285583011998,0.0,0.005091605575095829,0.03765822016380958,6.756514908834551e-06,0.0,0.06888292238782781,0.010480874197881913,0.02555846539474818,0.0
s07T1622,0.9948487257500551,0.0,0.0,0.0,0.0,0.004303350134741107,0.0,0.0,0.0,0.0,0.0,0.0,0.0008479241152037453,0.0,0.0,0.0,0.0
s08T1622,0.042527659404950444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17915102796483598,0.26751812345888876,0.0,0.0,0.0,0.0,0.0,0.5108031891713248
s09T1622,0.0005560789159430937,0.0,0.0,0.0,0.0,0.0,4.4809300718907814e-05,0.0,0.0,0.2250994828535602,0.47900043940166376,0.0,0.0,0.0,0.0,0.1233311773379152,0.1719680121901989
s10T1622,0.0,0.0,0.002176353913881009,0.0,0.0009375873672450667,0.0,0.0006944898336890172,0.0,2.4962978716546076e-05,0.33942497414578093,0.6027452535836986,0.0,0.0,0.005207110499251723,0.0,0.0,0.048789267677737023
s11T1622,0.00319784699820786,0.0,0.0008583147851192198,0.0,0.0019123729880530878,0.0,0.003973731256802698,0.010364884762784295,0.0,0.29685182332316595,0.4749698542309801,0.0002803424976031388,0.0,0.005043084727283893,0.0019317786669421214,0.17506882442442542,0.02554714133863232
s12T1622,0.013549105342905042,0.0,0.005649253127234289,0.04067973578676328,0.00471321250326716,0.0,0.005879533042270446,0.016734505622701457,0.0,0.10749960530392098,0.14967547776304116,0.0031644236946297825,0.0,0.028287957217856256,0.05683080569094361,0.5673363849044665,0.0
s13T1622,0.0,0.017745207662031224,0.006474163729172246,0.0,0.022351416846603904,0.0,0.0,0.0,0.022857976623386688,0.049895147092935396,0.0491322265348199,0.0,0.04849332598379658,0.003638934952889894,0.01251341939703049,0.7605181375029496,0.006380043674384166
s14T1622,0.39852630100153313,0.0,0.021696464965076524,0.07834309238684788,0.012234192934123186,0.0,0.0018513647029477344,0.02158692379483118,0.0,0.01613483165829275,0.07479984604277613,0.0,0.0,0.011031232541465768,0.01574227835246882,0.34484718247105206,0.0032062891485847176
s15T1622,0.8138146918992653,0.0001976500315262838,0.0011042306429465292,0.016319703376303438,0.0,0.0,0.00036866190833803147,0.008223761990050496,0.0,0.005696237794122316,0.018261542101869716,0.0,0.003140870625914735,0.0,0.023418064323757835,0.10945458530590534,0.0
s02M1722,0.0,0.00033324241849091524,0.5758421913410521,0.006002900158150768,0.0,4.290476290178783e-05,0.08838886291402048,0.00047675175451632586,0.0,0.004471001661507914,0.005079246797905366,2.8072119640127413e-05,0.0,0.30702766213425386,0.005372088749821032,0.004381164147378014,0.002553911040361327
s03M1722,0.010001969668129907,0.0,0.08503738187030756,0.062439598112098975,0.17592004350929594,0.0,0.016320026773714556,0.0,0.0,0.0,0.0015702361199930882,0.0,0.0,0.5697120027352981,0.07899874121116188,0.0,0.0
s04M1722,0.008933401699726312,0.0,0.07273402032788914,0.03009378399069188,0.07646856781765014,0.0007420044030301954,0.4135768087036777,0.0,0.0,0.0,0.004294157008429302,0.0,0.0,0.22520875414743757,0.13371499473675308,0.034233507164714724,0.0
s05M1722,0.002807799594928959,0.0,0.23735303052088652,0.026049222075355857,0.17670593096356338,0.0,0.34504599651719425,0.0013475713784880175,0.0,0.0005766118278964338,0.005548592393792794,0.0,0.0,0.15456618015477125,0.013333540070305936,0.03666552450281654,0.0
s06M1722,0.31603466494783755,0.0,0.1949948168710509,0.014495582630943471,0.2335390285802888,0.00019461419861844338,0.0,0.003615002748728618,0.0,0.0012650829949924097,0.0031265627924856685,0.0,0.0,0.20981457313226393,0.0059912307251859314,0.016928840377604323,0.0
s07M1722,0.8690387816797029,0.0,0.0,0.12124739449631441,0.0,0.0001858562787446256,0.0,0.0,0.0,0.0,0.0008590801170526159,0.0,0.0002443848303238691,0.0,0.0,0.008424502597861391,0.0
s08M1722,0.0,0.0,0.00022859661094247949,0.0,0.0,0.0,0.0,0.0,0.0,0.015085019812879595,0.3632562172627336,0.0,0.0,0.00014548647410110487,0.0,0.0,0.6212846798393432
s09M1722,0.07270671131769776,0.0,0.0,0.032153696199295825,0.0,0.0,0.0,0.0,0.0,0.026456666017999446,0.16271331694697796,0.0,0.0,0.0,0.0,0.7036342468940562,0.0023353626239727148
s10M1722,0.010450897768255599,0.0,0.003398315688580658,0.044215294095078295,0.0,0.0,0.0014696703836562352,0.014268717524154192,0.0,0.19402859919138848,0.4411333750010713,0.0,0.0,0.005044159282576736,0.0,0.2859909710652386,0.0
s11M1722,0.012595706698996102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016743248526409474,0.10082797589204394,0.0,0.0,0.0,0.0,0.8698330688825505,0.0
s12M1722,0.013996791787684992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028408146067560217,0.08905499757836695,0.0,0.0,0.0,0.0,0.8685400645663879,0.0
s13M1722,0.012103324306107473,0.0,0.00016953574410687617,0.03326838648851619,0.0,0.0,0.0014331935976690273,0.009735285405770235,0.0,0.13004874100076827,0.30573936789266043,0.0003640787088798103,0.0,0.07452516058807453,0.0025144182152264673,0.4300985080522207,0.0
s14M1722,0.5474908931972946,0.0,0.0007147644830941967,0.0065541206345511105,0.05101250420840998,0.0,0.0,0.015824913799782615,0.0,0.0004691022733809508,0.028479500266430934,0.003934574626900597,0.0,0.0,0.003382475086526414,0.3421371514236284,0.0
s15M1722,0.8944336098648065,3.239174834628572e-05,0.0,0.020862981729802575,0.0,0.0,0.0,0.0015311043281505464,0.0,7.849669176314137e-05,0.005203267719200056,0.0,0.0,0.0,0.029549434047742924,0.04830871387018805,0.0
s01X1722,0.8420971740256196,0.0,0.0,0.0214410920902308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13569700173649257,0.0,0.0007647321476572325
s02T1722,0.04699152460051786,0.00011809379816989321,0.828543074241587,0.0,0.0,0.00042043810802430383,0.0,0.0017285407321548701,0.0,0.0023762591717391528,0.0014674159997652748,8.612041062309741e-05,0.00030512776985404513,0.10949079965346327,0.00544742360843211,0.00031304672805554097,0.002712135177613654
s03T1722,0.010577073063792065,2.3668667727207745e-05,0.005938249751835662,0.08338704627630508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000509205945831,0.0,0.0,2.3041645756831324e-05
s04T1722,0.415496171904199,0.0,0.06379089495374154,0.014268481523557983,0.19262225965559007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3121229186956758,0.001618220272371531,0.0,8.105299486409014e-05
s05T1722,0.03360433350283635,0.0,0.03928874323773328,0.009016333566909547,0.19961817505284,0.0,0.0,0.0,0.0,0.0,9.941470166741384e-06,0.0,0.0,0.7158272236850559,0.0024906810401158557,0.0,0.000144568444342162
s06T1722,0.0007902918305174074,0.0,0.23857473632329856,0.0008578055727719304,0.414655769183032,0.0,0.0,0.0,0.0,0.0,0.0,0.0003304981909779732,0.0,0.34474961875965293,0.0,0.0,4.128013974928859e-05
s07T1722,0.3472804468724632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527195531275368,0.0,0.0
s08T1722,0.0,0.0,0.00011669412033601561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3570712218555757,0.0,0.0,0.0,0.0,0.0,0.6428120840240883
s09T1722,0.001729491060171649,0.0,0.0,0.0,0.0,0.0016064925757348248,0.0,0.0,0.0,0.0,0.5403781075386769,0.0,0.0,0.0,0.0,0.20612203288149045,0.2501638759439263
s10T1722,0.013651813368483845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09929205909085728,0.0,0.0,0.0,0.0,0.8870561275406589,0.0
s11T1722,0.023291110858985376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13492948951450254,0.0,0.0,0.0,0.0,0.8411623474437991,0.0006170521827129125
s12T1722,0.2880604201126009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005578397580648135,0.0,0.0,0.0,0.0,0.7063611823067508,0.0
s13T1722,0.020223796126581015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08817299379506625,0.0,0.0,0.08115594940989264,0.0,0.8104472606684601,0.0
s14T1722,0.8578134631059493,0.0,0.0,0.0,0.010752394483585141,0.0,0.0,0.0,0.0,0.0,0.0037776665894519164,0.0,0.0,0.0,0.018080696298534055,0.10957577952247947,0.0
s15T1722,0.402509061115874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027123152535386856,0.0,0.0,0.0,0.5387901016381077,0.05598852199247968,0.0
s02M1822,0.08205156934446219,0.0,0.6369695706610404,0.11955738377293282,0.006022390744224897,0.0014767340330544977,0.0013216014396079199,0.025669469841890707,0.0,0.006068996037788188,0.0,0.0,0.010009818996597827,0.04641459340430375,0.02192035730354427,0.042264691252133536,0.0002528231684189067
s03M1822,0.0,0.0,0.002835085457356338,0.0,0.0,0.0,0.0,0.0005495293644130499,0.0,0.00019171681450037156,0.0,0.0,0.00026788371457150864,0.9694449255208519,0.026710859128306855,0.0,0.0
s04M1822,0.0,0.0,0.05203424545160633,0.0,0.03522722825544097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691731058235251,0.22090429892252725,0.0,0.00010316913517450297
s05M1822,0.0,0.0,0.3077061857076125,0.0,0.02247246813997001,0.0,0.0,0.0008063558959183929,0.0,0.00020108930180869276,0.0,0.0,0.0,0.6688139009546905,0.0,0.0,0.0
s06M1822,0.0,0.0,0.31406429073998415,0.11269950563389243,0.4134934490203119,0.0004385879925901585,0.0,0.018831730700014846,0.0,0.0036663858252462406,0.0,0.0,0.0,0.1001597568744048,0.010045194940667437,0.02599288952120957,0.0006082087516785379
s07M1822,0.037729564155932656,0.0,0.10409327288904087,0.21465890924761108,0.16405220771434664,0.0032888064527867807,0.00787194890509586,0.04681178875131628,0.0004959355217821012,0.007165850507789575,0.005092527864494761,0.0,0.009682539646183548,0.19461374357210898,0.07287342909323126,0.13084887775451687,0.0007205979237627419
s08M1822,0.0,0.0,0.0015314646107055165,0.0,0.0,0.0,0.0,0.0,0.0,0.05660282571895253,0.4725246245945387,0.0,0.0,0.0014243630148736718,0.0,0.0,0.46791672206092966
s09M1822,0.0005655611617199244,0.0,0.0,0.0,0.0,0.002962823839924025,0.0,0.0,0.0,0.0,0.6625135044077822,0.0,0.0,0.0,0.0,0.16537747020838625,0.16858064038218754
s10M1822,0.0,0.0,0.0011120276821965055,0.0,0.0,0.002288470037542915,0.0,0.0,0.0,0.006451471593516977,0.6846975041216498,0.0,0.0,0.0026838371453841462,0.0,0.20962949461020425,0.09313719480950544
s11M1822,0.0,0.002365328165587898,0.0008670123296594037,0.0,0.0,0.009891293339876343,0.0,0.0035119994662536342,0.0,0.005633906952490101,0.8613432694445519,0.00022064065563427352,0.0002997523441880897,0.0016439450950108561,0.0,0.07383388615934008,0.040388966047407396
s12M1822,0.005838428287293152,0.0,0.0006693356842683082,0.0,0.0,0.008866357494565156,8.83854207202545e-05,0.0011254334192644562,0.0,0.03134629986286051,0.5240872628706883,4.1980825832244976e-05,0.0,0.005235346294287159,0.0040249624518679345,0.3974619868127885,0.021214220575564036
s13M1822,0.0,0.006645784548569588,0.0028972068330419694,0.0,0.003457602236022505,0.017005382253685482,0.0,0.0,0.0015737206801525556,0.0038186903059448073,0.26156693938236264,0.0,0.010506620954674634,0.007513588100865032,0.0,0.6767393347008062,0.008275130003874549
s14M1822,0.10903512516387455,0.08351527023862136,0.0,0.0,0.17995495603559453,0.005765235270702059,0.0,0.13329196208286298,0.0,0.0012240191694054773,0.0175452935288312,0.01295232498618182,0.02232227023754805,0.0,0.0028752228936738703,0.4315183203927041,0.0
s15M1822,0.8699279669411788,0.0,0.0,0.0,0.002155518793992743,0.0,0.0,0.0,0.0,0.0,0.0035653932646446318,0.0,0.0,0.0014709064900001116,0.047813670867702156,0.07486967809104725,0.00019686555143432182
s01X1822,0.0,0.0,0.0047282510954106734,0.0018377215824709981,0.0,0.0,0.0,0.0019673232502425584,0.0,0.0,0.0,0.0,0.0,0.0,0.9914667040718758,0.0,0.0
s02T1822,0.0,0.0,0.9917086980694864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008210836572303074,0.0,0.0,8.046535821053469e-05
