,0,1,2
s02T2422,0.6421156200474459,0.1226007709185292,5.1828982026187065
s03T2422,0.13371912971646702,0.08540565829052088,15.092195819321546
s04T2422,0.17211400063528187,0.027109585369237535,8.405829854250923
s05T2422,0.1787770326040894,0.08409517363523446,9.517034477135791
s06T2422,0.12071362079133743,0.08392119553805935,13.306130686865371
s07T2422,0.24371557270659078,0.018639157416901732,7.636387810557569
s08T2422,0.0940302646849133,0.019875619970271933,0.5184863253816667
s09T2422,0.0,2.5154435071800147,4.533667717368681
s10T2422,0.0,3.171175895009139,5.236688640108693
s11T2422,0.0,2.981194807734062,5.143334869444593
s12T2422,0.0,2.7282653634446765,4.420967762955646
s13T2422,0.0,2.470351507417625,4.264108674157421
s14T2422,0.4385913936425292,1.1966294527701742,1.8873378845503588
s15T2422,0.30425761036577004,1.0884525566787357,2.109038461382129
s02M2522,0.45956962141361957,0.04665030452165007,6.890206169110808
s03M2522,0.5453136052997738,0.09608933031833965,7.8380612477691525
s04M2522,0.14464168622109955,1.647927617307217,11.691458534513535
s05M2522,0.09616593024380497,0.0,16.74827669236751
s06M2522,0.21099701701786758,0.09109002567787076,7.849227554141277
s07M2522,0.2965421305093685,0.39065807231788735,3.3935553667329335
s08M2522,0.08241181042929023,0.021573178048896954,0.5138150755719306
s09M2522,0.0,2.2706640667353013,4.669021777655609
s10M2522,0.02287737301565096,0.5523367628423671,1.246155301220664
s12M2522,0.0,1.7665436478159253,3.2696135269080178
s13M2522,0.05179541420198459,0.9606108653837208,1.9785331210860582
s14M2522,0.2589646731261178,0.580295718905772,1.6651283427548562
s15M2522,0.4471526156964522,0.7913861927143125,1.5178805029161975
s01X2522,0.5709551849025996,0.14019321254174957,1.35243942352616
s02T2522,0.09536531438608027,0.09804538849862772,2.645012390688747
s03T2522,0.6554177248586099,0.029003287471415784,6.003941167878357
s04T2522,0.3206337709745513,0.051161193226475984,8.928153362926217
s05T2522,0.22032813527510384,0.0,10.053669142846193
s06T2522,0.14202538607436957,0.0,8.92381038314019
s07T2522,0.20929321178591503,0.05410790103198771,5.344701384049342
s08T2522,0.035509918407029925,0.03393021335639896,0.23387867573789597
s09T2522,0.0,1.0160729778941275,2.1170375764797136
s10T2522,0.1045877470610914,0.384807544260734,0.9286423171370353
s11T2522,0.0221595480168809,0.18223810974128593,0.38525123604874495
s12T2522,0.09060164757352249,0.14294121462121234,0.4670000250824772
s13T2522,0.14250154675353713,0.14914836924222738,0.7593412388262111
s14T2522,0.43509497504020656,0.13267545511293966,1.7231712613690093
s15T2522,1.094237827400443,0.2174790007068994,1.5203701392666462
s02M2622,0.09722118152681665,0.24254662271122918,2.7661725020084225
s03M2622,0.0,0.07978417145712419,7.275795440564566
s04M2622,0.0,0.0,19.615275941623807
s05M2622,0.0,0.0,11.700070640037238
s06M2622,0.0884692128828775,0.18485585093407603,4.292413570110609
s07M2622,0.14216670405089238,0.32869387529792543,5.470140144513195
s08M2622,0.01894159779935016,0.007646078865616313,0.04147404813520363
s09M2622,0.0,0.46566787870479426,0.8604921356955083
s10M2622,0.006121436362592142,0.06372319158934853,0.12924585765146315
s11M2622,0.0,1.4723401531433356,2.578852706711143
s12M2622,0.0,0.9536113520659466,1.8113323989418966
s13M2622,0.0,0.7886592997990225,1.37060304459179
s14M2622,0.05350164126297654,0.5039862646407778,1.1379620939652322
s15M2622,2.4373537204872044,0.15577119665003475,2.8284537426627483
s01X2622,1.8408349984598726,0.09890776944937342,2.6025831542963536
s02T2622,0.2266547489962534,0.12799762977281637,3.8188885736452165
s03T2622,0.15156751992441445,0.4769701417405941,9.418505737882139
s04T2622,0.040466291218865864,0.0,10.622964349343858
s05T2622,0.0,0.0,14.358136714218157
s06T2622,0.07926730905511269,0.0,6.5724408916937165
s07T2622,0.545541339477168,0.19251137473932348,5.15888649434278
s08T2622,0.0024638380366756615,0.0016090280162130196,0.017319606126273642
s09T2622,0.0,1.2318808632928049,2.168787235391419
s10T2622,0.0,1.6583572747548188,3.0640730912568794
s11T2622,0.0,1.4868071630047286,2.587950692265804
s12T2622,0.0,1.3778169835423268,2.409729776529904
s13T2622,0.0,1.568262191824958,2.7264865865377725
s14T2622,0.0,1.5769427012315878,2.91947606116023
s15T2622,0.14385344777246886,0.8528727800870755,2.242199132907771
s02M2722,1.8121852131544627,0.05149800685766099,5.130097168375009
s03M2722,0.056572518409724624,0.02392024879759702,2.7099139954472555
s04M2722,0.4290650022466809,0.050753658248922875,4.764161324154829
s05M2722,0.5837716494565077,0.0,10.937075853814475
s06M2722,0.21069280144604735,0.019556492693710598,11.608079110649522
s07M2722,0.0806549481110916,0.2933578231049876,6.118184658290331
s08M2722,0.012717790301191616,0.005969363551239461,0.05923694922805646
s09M2722,0.0,1.592517668522156,3.134197509114216
s10M2722,0.0,1.6497403164740188,3.4066866362164405
s11M2722,0.0,1.5070913110310833,2.6643948071444385
s12M2722,0.06921869927708393,1.4152639193608778,1.575675429569562
s13M2722,0.05504655996200485,2.5106765299281872,1.9132473602502034
s14M2722,0.2673209394152764,0.4941764239905317,2.359360365901101
s15M2722,0.2021119277669404,0.1727957359062271,1.5173353366013282
s01X2722,0.30470302185717196,0.06842163046147817,0.7077943624110027
s02T2722,0.24821688542052273,0.046257324752970126,3.698618087432435
s03T2722,0.08069540439015213,0.0,11.739245044894352
s04T2722,0.3878946080471348,0.0,10.98897587933227
s05T2722,0.2868114907182034,0.0,6.578229324491101
s06T2722,0.2842141416399845,0.0,9.173995409684476
s07T2722,0.0,0.0,19.363766221092884
s08T2722,0.06561852360564271,0.014687414578655463,0.37973387848343354
s09T2722,0.0,1.7904391495992564,4.055908172340023
s10T2722,0.020934846816711844,1.1651632630578925,1.7225050257997845
s11T2722,0.0340182468763231,0.6556242615603638,0.6239726769553827
s12T2722,0.09085414225517938,0.9342962492835946,1.0888237655104385
s13T2722,0.12616863047591376,0.7057790809078127,1.3390129674821412
s14T2722,0.22881103996123217,0.24036894006271273,2.373759421169697
s15T2722,0.16746325536741602,0.6062727561271397,3.051138004592907
s02M2822,2.245299016961349,0.1740941712085111,6.583346564859679
s03M2822,1.9059392769061243,0.04770384027331212,9.762477038659146
s04M2822,0.9658402430728715,0.005962865211571929,6.959067130857971
s05M2822,0.20952500367822072,0.05388687116452194,9.116458589411014
s06M2822,0.19318419748834248,0.011111817339507753,2.8837401746268037
s07M2822,0.42096578403412654,0.12654533427563422,2.715340168404355
s08M2822,0.02594066702166188,0.008584922960267284,0.1476941165093784
s09M2822,0.0,1.1124836711725596,2.519956849697086
s10M2822,0.0013746745551093463,0.16702052450735247,0.28475230303600624
s11M2822,0.0,0.31417276249015336,0.7840508362263945
s12M2822,0.17455984662467994,0.5749172376456612,1.7488030636360234
s13M2822,0.15903116392664646,1.0576185344527067,4.91259920898045
s14M2822,0.14894471613923035,0.39072667446863696,2.296490597865502
s15M2822,0.0,0.8219945099737206,5.023615910261818
s01X2822,0.16422570643917905,0.10285516927666002,1.5698145461805852
s02T2822,0.04478128739397235,0.08187396116790102,4.211185119167991
s03T2822,0.25931442984449515,0.0,13.926563618066472
s04T2822,0.14592017223669942,0.038523401306596594,6.256941412874876
s05T2822,0.05896720837276548,0.0,11.733177571900955
s06T2822,0.7205519513149825,0.0,4.79643492354873
s07T2822,2.4926524799141796,0.31770124973944974,6.165032761609079
s08T2822,0.02579946121070844,0.006898737391902907,0.14539402196481394
s09T2822,0.0,0.36377651779303377,0.5196476613527089
s10T2822,0.03627379966582356,0.9676000537301228,0.9862224738762794
s11T2822,0.08315324887797132,1.9857912765041874,0.7622094959553228
s12T2822,0.08208817054659,0.38769008215545525,0.8374154075407476
s13T2822,0.09878249329487626,0.494047441991299,1.0043038985731507
s14T2822,0.21549672835928713,0.41608549617676915,2.072048117500274
s15T2822,0.08749275208891871,0.5525588860640623,2.5691063987414005
s02M2922,0.0,0.0,11.114308697067486
s03M2922,1.6642104701295681,0.16613505864511213,3.3398067786312153
s04M2922,0.2248988379511374,0.0,14.78579626179679
s05M2922,0.20514738080947892,0.1269892817098827,7.92940427877589
s06M2922,0.0,0.09691526548114496,9.957779451415801
s07M2922,0.0,0.0,10.989022174306687
s08M2922,0.02402584434262946,0.0075427855287119585,0.09339653640113184
s09M2922,0.0,0.18543227323652386,0.36492699868404627
s10M2922,0.01653625487236444,0.1485437132400214,0.2939452997906629
s11M2922,0.006147526801904966,0.12730474422448615,0.258027005320105
s12M2922,0.011909400302544254,0.13094101050318485,0.25467568250436734
s13M2922,0.021018291147328002,0.20480368866075044,0.46845631234363655
s14M2922,0.0841341440708871,0.2469911971844674,0.8384204377707134
s15M2922,0.0,0.7284848059572826,4.410353810178992
s01X2922,0.0008115554765825913,0.09382456820461031,1.1754049319363031
