,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
s02T1622,1.7455861298967847,6.721814365032707,0.0,0.24102945966393433,0.04283779857215584,0.0,0.23606771997805584,0.042134985289778264,0.0,0.10039607975870578,1.0453819690410635,0.0,0.06441513703682537,8.074356423482588,0.007705253771143774,0.060250091899172624,0.07067165855961663,0.0,0.30427491614423957,9.220355528804397,0.0,0.07127132646632335,0.2523168700424132,0.2794588392557577,0.0,0.0,0.0,0.17049324723918544,0.0,8.262911795413315,0.011667326611285896,0.0,1.7738636436103246,0.0,0.014171332006130273,0.0,0.23180785353827976,0.0,0.0,0.0,0.6656272839247145,0.11387509631625103,0.5433021727872763,0.24372630310260218,1.9326132685189084,0.2644445525459732,0.05908257896229809,3.8260254410132966,0.18462682725105542,4.151226039508862,0.0,0.012886173079321083,0.32405228770265915,0.49126785595496286,0.05701533197535666
s03T1622,0.01957257446102504,0.27034307996358414,0.0,0.43421228643537196,0.27426540028925783,0.0,0.0,0.07383922215410424,0.0,0.040020595264834424,0.1784487427105753,0.0008418028273676035,0.032525635301360975,26.200778782028028,0.023207381951243295,0.0,0.011682403246928524,0.0,1.4103170591127945,0.00900423424101471,0.0,2.184827820242579,2.3042357560928837,0.05032155934865889,0.1009199024143406,0.0,0.0,0.004440841809464988,0.0,15.940042743085996,0.008039643158027805,0.0,0.7951331080045619,0.0,0.00801097400765232,0.0,0.0,0.005386792283481313,0.0,0.0,2.3929597293995073,0.0,1.4449642126547275,0.10630988223636359,1.975071490078229,0.8924913433929177,0.0,2.072203292955672,0.06724427334875085,8.699757603221421,0.01849188463935099,0.0,0.30451480186295626,0.25941629736025973,0.0
s04T1622,0.3060766361415352,6.922186624491707,0.0,1.9404090780681713,0.0,0.0,0.8476076849121635,0.075582071676718,0.0,0.10048460280179858,1.1177004440993963,0.10434343544927929,0.04662165924374635,7.916678146573185,0.11527046895049786,0.08891851181002314,0.017980939098909354,0.0,5.167013904753119,0.013973275053760042,0.0,3.387899477280062,0.021076441894574315,0.28376421034666566,0.0,0.0018761161988203271,0.0,0.2732358925612226,0.03068193962349447,0.7034139967311294,0.0037859199578981094,0.0,2.2882500554745233,0.0,0.06458608061558281,0.11429939287911686,0.23234622636586852,0.04704129662906492,0.01873064074508538,0.0,3.842508098363878,0.0,1.7318924731715586,0.5604501737523754,0.802569439911306,2.2973479701758284,0.002355098022115627,2.87727394738537,2.386164954648061,15.324957783486584,0.0180157632117536,0.0,1.3595225138793927,1.9710322654150858,0.03166566243640073
s05T1622,0.4695005492282612,0.10815689457368205,0.0,0.9297536592978439,0.0,0.0,0.8665146972932415,1.18594335774616,0.0,0.0,1.1047177911849948,0.047940903143961607,0.042979709600830314,10.260744614756453,0.06540373063770248,0.22828000814182997,0.0022184697128554876,0.0,7.530788043168621,0.010246866498993971,0.0,9.190935070565633,0.0,0.26725076775226814,0.0,0.00015541456980190007,0.0,0.009606255499144338,0.019736467273416755,0.0742467931402764,0.0,0.013355645406476104,1.3766659477641703,0.0,0.03165559914099978,0.058414259436183356,0.0,0.0038117166187420027,0.007287880739339889,0.0,1.4864718453077572,0.0,0.8907864392693542,0.3561478976619648,1.4305329986648667,3.311790742962579,0.0,4.62027072572928,5.62001726021249,13.419571078850549,0.006688007351231786,0.04252984384392083,1.0412300393393616,1.3424278788535233,0.1183264830009384
s06T1622,1.307184480343742,0.5904949065683883,0.0014240636894774707,0.4458642468440837,0.0,0.0,1.7466612424114567,18.777061656789048,0.0,0.0,1.0298017706945837,3.48727228100643,0.06481370621328941,2.2342019937027864,0.04852827098242865,0.29525969607799,0.0003694019164777486,0.02796396558756234,4.97081337854718,0.017702353237810404,0.0,37.190959574556786,3.2415433579407327,0.2548595334860648,0.0,0.005553587027489098,0.0,0.028554466436560393,0.056800777248177343,0.09312308354581414,0.01875695046246933,0.062261807018505054,2.546418446899284,0.0,0.028926122263887567,0.1587942801231329,0.0,0.041189591843022365,0.12028907238354848,0.03250615096900689,1.0570136394631986,0.07524610472390662,2.013785508992346,0.3024886010609692,0.006304760166470435,3.603456353858329,0.0,1.56780722967127,0.7110741827216527,6.005618367921453,0.0,0.0,0.5456803983866046,2.4667023351502935,1.6479327236776469
s07T1622,0.9652448930185431,0.060682246277148015,0.0009296481766168889,0.1374595131382877,0.0,0.0,0.7181805175896847,0.3687107844868126,0.0,0.0,0.6658770850423029,0.0,0.16084922935220744,0.0937909779723287,0.0035796439271514914,0.26898902116647305,0.00033598566343126415,0.0,0.0025048251512538185,37.47439969987963,0.0,0.0,0.0,0.08219263414017171,0.0,0.0,0.08460940749686038,0.04955922460875275,0.00851042217784002,0.0031884732855829005,0.008246709625427852,0.0011032876259709093,1.1408503819561617,0.011514418076761313,0.0032516815284406677,0.01193075094927903,0.009049436056281673,0.0036522470281284227,0.0,0.0,0.0730954485488523,0.004634158427090532,0.1131543509187646,0.0339792692468795,0.4607879591291673,0.007143726618433713,0.0,0.049871682827576536,0.23018826460069128,2.4326884904403454,0.005361108711831701,0.0,0.33776816004046384,0.23358604712764125,0.7158706643391347
s08T1622,0.137201300658442,0.0,0.000507672853029332,0.0,0.0006339697406306776,0.0,0.0,0.0,0.0,7.712549300481136,0.0,0.0,0.0,0.010484173311974916,0.0,0.06913321330047775,11.987956527812113,0.0,0.0,0.4271853529687299,0.0,0.003970271684216503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014192061268316779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65015178948488,0.00951958304827062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.012744532258380138,0.09410898535791974,0.0,0.0,0.3367296377329439,0.11328319462150352,0.004154253281600017,7.082295265868488,0.1206401701928697,0.0,0.0,0.013074926391199464,0.008695064610144335,5.899657095139457,2.937207819792832,0.025402003803057356,0.006665172907911416,0.0008447731743712974,0.0,0.0831277707114787,0.0051116241167610136,0.041876028256519725,0.0,0.002749867902133124,0.0,0.008570317293690092,0.02777063699910471,0.020507196792193552,0.012574510981507277,0.01878582787164283,0.20821251248741904,0.00047915341113565467,0.011654930283846338,0.0597584512329439,0.0,0.018630721478363543,0.04963667814907942,0.0,0.0,0.0,0.0,0.05938102097354307,0.0,0.037893510067688534,9.334907537774429,0.012782862170028662,0.0,0.0,0.0,0.0,0.09236639725260037,0.18675036451395882,0.051874988050407626
s10T1622,2.194115585194647,0.0,0.016802142977855164,0.020182011771063383,0.0,0.0,1.1137374007879755,7.437507987567139,0.013083728338349037,9.878753961290336,0.4232153784564084,0.0,0.0,0.0768111150558579,0.008022815178639245,0.9829287150914822,0.7001338596072421,0.01187006604733072,0.0,0.0014002127053781002,0.0,0.036923368274210264,0.001467082312384966,0.02161005974243758,0.0,0.0015477438073518927,0.0,0.028544359586751326,0.040722619539801524,0.0002079494908135528,0.02249643500421395,0.015157525971570425,0.11512857571195066,0.001386792319356541,0.005090171060806995,0.035655287922013605,0.0,0.018144630780791645,0.08773486277569972,0.04268607369359427,0.0,0.0,0.07226041856987177,0.0372816707977349,0.0,0.21408576941030483,10.99579020824109,0.0372424881198906,0.07545776600469031,0.5682061117337942,0.004277747401496919,0.002824824290457505,0.12838042537905747,0.3604532754041561,0.030030572431064283
s11T1622,11.673968420227402,0.20478781812209085,0.01989187118225298,0.21188701982504465,0.0,0.0,2.045627638850115,3.195462906810479,0.0,7.866393754063935,0.8373451229453044,0.0025338844614979485,0.0,0.043343650131704596,0.01453471819373347,5.864958843651786,0.301170896449268,0.0907148699156876,0.014520154532018516,0.0,0.0039175238296889625,0.0010370357543167898,0.010969053875308223,0.13017007729797284,0.0,0.006667657480823111,0.0510286536945099,0.036864628365485784,0.14317173232581554,0.044673755487688996,0.029768277562014573,0.10890084500663709,0.5959636599383233,0.0,0.03136938473003837,0.15688196902836596,0.0,0.04676353845069418,0.056400662856668844,0.10671976292486471,0.0,0.0,0.03774081248492203,0.18814489399052917,0.016183900038736945,0.30888882461099426,7.835283852612279,0.011447683713263695,0.3860791476608444,1.4645281603458564,0.010953363460942753,0.0017933021359465822,0.4494243165475512,1.1678307097359473,0.14218671050230905
