,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
s02T1622,30.253253089520637,0.0,5.780209912887241,2.038556488443798,0.030009562144127134,2.336772900208344,0.0,0.07455355999190756,0.0,0.11439204853274836,0.06504997657924279,0.0,0.04390222054632943,9.934579463562102,0.0,0.06355068524351502,0.07711511054678447,0.0,0.2795434515024204,0.0,0.0,0.0,0.21935631524451624,0.2925877460818344,2.6284751878738946,0.0,0.0,0.1882956676509294,0.0,7.831416822660934,0.0032339222015691452,0.0,1.666343091925936,0.5273395537965879,0.0,0.0,0.14243672084523074,0.0,0.0
s03T1622,0.0,0.0,3.1358852568392495,0.4229866993580627,0.2806896685050851,2.395248682465453,0.0,0.12422461234562017,0.07775927833236772,0.03618659847831698,0.0,0.0,0.039750194475459334,32.24509705396185,0.006306742995582694,0.0,0.015140036859566278,0.0,1.3575074597716141,0.7851130172869943,0.0,2.5919274079725287,2.2462533797534525,0.04694274990080148,0.11043273089770254,0.0,0.0,0.008644249590131844,0.0,15.138052789033168,0.00805158002903622,0.0,0.8151399264498769,2.0267287658823805,0.0,0.0,0.0,0.003207786293413664,0.0023836726301039164
s04T1622,0.0,0.0,4.399978945422963,2.7633987033054592,0.0,0.9614662473004966,0.0,0.5006716722313834,0.16489950405260254,0.07857813196463574,0.006083740829101392,0.11045178940317779,0.03328050766026295,9.729920706364837,0.06277911303915412,0.11818134538223565,0.02425045234331264,0.012731110617820156,5.153113004931786,2.4580731966188916,0.0,4.270641967519634,0.011127928054264467,0.2839031709285099,2.7353296760729706,0.0,1.2815099274669524,0.30134618473772845,0.0,0.9630342698367939,0.0,0.0,2.512137874861778,3.2616899312534917,0.03232412262186626,0.0840329639315226,0.1026542523384474,0.024428006205556577,0.0
s05T1622,0.004737776175066788,0.0,6.996725552281322,2.5804348917377413,0.005498991551886999,1.7345799484693967,0.07097001742426592,1.5064676731827296,0.11833804957194939,0.0,0.0006158266538058507,0.04737192037019973,0.027691358490370643,12.61807634181969,0.01946680435911318,0.305961177723847,0.005033462806191604,0.09458218385689385,7.4426152705522375,3.0149757424932364,0.0,11.6721896674806,0.0,0.2860667096102344,0.03735786469336563,0.0,3.1670381893392525,0.029693203617737373,0.0,0.2148351615519476,0.0021605666249077398,0.0304730711713878,1.6093487552329375,1.237652344658528,0.01376051285826375,0.18632257852475048,0.0,0.0,0.0
s06T1622,0.06884780235794921,0.021260518941286787,2.4230001442071094,2.587021753267474,0.0,0.0058736724568225354,0.0,17.142975014210236,0.0,0.0,0.0,3.2420130477144524,0.04973195723207366,2.791971409636946,0.012548741998649016,0.25840500413352907,0.0,0.02661485070731149,4.874182605174818,2.8020460969768672,0.0,47.224261503694855,3.2180403500773944,0.24850226170836803,0.0,0.004811910772129523,0.0,0.028328704893152222,0.0,0.1261663064633478,0.017346354584049727,0.0798270251741868,2.608274723878591,0.9584484698394733,0.025073397152670603,0.2769484893714991,0.0,0.027809831243081798,0.09382645738747593
s07T1622,122.9107939436574,0.0022030870850850764,0.05043954527281152,1.2589174813519668,0.0,0.5609769155620842,0.029032383435183013,0.2447788062052361,0.03652628204855753,0.0,0.0,0.0,0.14809641898870946,0.008578524291709676,0.0,0.23099995999101264,0.001552541316706604,0.024759533414638563,0.0,0.0,0.0,0.0,0.0,0.04328891719120517,0.047008226960487384,0.0,0.0,0.05405713694641215,0.02494389406707835,0.0012826732753277385,0.0068935598188743985,0.0023675680240380103,1.169840656470162,0.0,0.006962170910445243,0.023754466024728978,0.016026862158673383,0.003588317195949779,0.0
s08T1622,1.3966408037476719,0.0,0.01358819086969454,0.0,0.0,0.0,0.0,0.0,0.0,6.429095288268525,8.345486131610324,0.0,0.0,0.01097322774799936,0.0,0.02921972536598605,12.796089320017328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.01895873045911823,0.10300690055889267,0.0,0.0,0.0,0.0,0.0,5.8321125384784365,10.148881625910018,0.0,0.0,0.017033783597382793,0.006408958069621751,5.3802850026222435,3.125986049837847,0.0,0.005076386419184922,0.0,0.0,0.0967339685089107,0.007508277154719489,0.0,0.0,0.003041063687834232,0.0,0.0020894394052289977,0.0,0.011592448844368811,0.0,0.018266178170807376,0.21001791003645698,0.0,0.014927863607003156,0.09600260050358203,0.002435829230125838,0.006043496840320019,0.0
s10T1622,0.0,0.0,0.058756209371555804,0.5928463110004414,0.0,0.0,0.05240911662921217,6.4126889336925075,0.0,8.319450187692405,11.986614550674327,0.0,0.0,0.09347705493843973,0.0017014887806199868,0.8807251036021672,0.7360611243865764,0.003289300832943708,0.0,0.1954703846506108,0.0008156360670243952,0.06718799690477734,0.005879905571376527,0.0,0.0077318458133488616,0.0015697368689517154,0.0,0.025902696318993744,0.01568607215918887,0.0,0.02028632545710426,0.018171516761531104,0.09376628176994006,0.0,0.00476552423219021,0.02381418386409969,0.01011981978895422,0.01131650325697341,0.09883555924725584
s11T1622,0.0,0.007872957359233969,0.01921867016465043,1.7088640713469896,0.0,0.019298233629493223,0.052206822091962014,2.8403333835101603,0.03615548121652319,6.672787546666039,8.554976117384967,0.010562851127087883,0.0,0.046350474906741095,0.013924959721524927,5.552829165964146,0.31370466390331586,0.13172153735461783,0.018098031771700752,0.4029586276934235,0.003300699779669496,0.03298865659067065,0.018482352277148673,0.1633338157975555,0.2062342076618593,0.006062910195697827,0.0,0.040660777338882514,0.0029065288013930047,0.056389729588659884,0.050001492460809906,0.145484907662341,0.7021995906472487,0.0,0.04384560646905297,0.30803141783799415,0.013947551439916779,0.038411543177679655,0.4010803895486016
s12T1622,0.05618911263146806,0.09296681549104406,0.07699625348763217,3.171996455598329,0.015232761309931498,0.029570243750063858,0.0,7.24297933175876,0.19359340373301523,1.7257161325729304,1.316670465768866,0.1636129861579554,0.0,0.4068377442568085,0.6603209372153492,9.1455973645696,0.00842979926242587,0.8006512043422049,0.09576000483712023,0.48964547622441745,0.0,0.07771240858263392,0.02207042335385952,2.8332985357671716,0.13348061266085795,0.027498123408298755,2.4911441917926562,0.031013225881605603,0.08662738060028263,0.28098563163665535,0.6581014647660378,0.13692770659506343,2.0458972156184294,0.0,0.05374058217398518,0.6239881326595487,0.01082797711800749,0.031048606032062685,0.11134835443205182
s13T1622,0.0,0.0,0.03019830620076461,0.30806492381882333,0.0,0.0,0.0,12.31928479172311,0.02647366115119296,1.9275296504040267,1.5172957001094216,0.0007625504003506018,0.0,0.4129659294634852,0.6113949951312327,2.8489611746711416,0.0,0.0,0.0,0.04011144365423474,0.0,0.0,0.0,0.0,0.0,0.0,2.9961817610702184,0.0,0.0,0.0,47.74514560438425,0.0,1.1137252397223758,0.03876875314856905,0.0,0.041976966956309404,0.0,0.0,0.0
