,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
s02T1622,17.75772680272243,0.0,0.0,0.0,0.04407660951343655,0.0,0.0,0.0,0.0,0.06110801005942534,0.7675991587595522,0.0,0.04413892378771817,0.31559536772576074,0.0,0.06095121241785787,0.07054882604438777,0.0,0.30776373302978827,9.012699883135738,0.0,0.05538021962308964,0.23807372311883546,0.20667572608822252,0.0,0.0,0.009185786846966798,0.17202351832225196,0.0,8.528070903530672,0.010928254735228892,0.0,1.1163465619102084,0.0,0.0,0.013983843769261713,0.2231102907748807,0.0,0.0,0.0,0.6497951327693099,0.08661465593565182,6.86112764363878,0.10797383040692829,2.092521075582457,0.46988099723902194,0.06305007122340482,4.84538787453742,0.22130567455265973,5.693454966944698,0.0,0.018420580153193065,0.3428766969392672,0.0,0.0,0.0,0.5485972752702682,3.3125476304099943,0.0
s03T1622,13.24091775870738,0.0,0.0,0.014151414210849353,0.23713558543421337,0.0,0.0,0.040143627264290035,0.0,0.0077638415669311674,0.0,0.0,0.04125867867525128,1.929071141665603,0.004779845122522674,0.0,0.010940411860512905,0.0,1.271833233941109,0.009566178929399772,0.0,1.7681320948821888,2.2732259983099,0.0009209068405363266,0.11168643394501196,0.0,0.0,0.0020297413744227257,0.0,16.08264507361605,0.0,0.0,0.3867626383286976,0.0,0.0,0.022599823515918153,0.0,0.0,0.0,0.0,2.3027617911816525,0.0,22.231505153191105,0.009458638338841299,2.1364514387150986,1.2206400663387615,0.0,2.707171203311487,0.1014496987859205,4.692653003300343,0.0,0.0,15.150427846927064,0.0,0.0,0.0,0.0,0.1252304337327344,0.0
s04T1622,60.240894559685536,0.0,0.0,0.0,0.0,0.10806835870945257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3848571204104685,0.020805524752998086,0.03229059856041305,0.016246330985011177,0.0,5.047421102852456,0.012248580289054364,0.0,3.301300971882724,0.0,0.008385235066691475,0.0,0.0,0.0,0.2693531572190009,0.0,0.5193206045947453,0.0,0.0,0.0,0.0,0.0,0.08374060141937192,0.22273778057241111,0.0,0.0,0.0,3.7014946677836225,0.0,6.678174305482161,0.06619168558670205,0.8651637564375824,1.2765812532582572,0.0062509347889009295,3.801130831682238,2.3541242857093554,10.582167660319556,0.0,0.034638776804816335,6.903517518443987,0.0,0.0,0.0,0.0,3.3865866701102227,0.0
s05T1622,37.798789204756766,0.0,0.0,0.0,0.0,0.03335595054931573,0.0,1.1046784040927817,0.0,0.0,0.42695195418662674,0.0,0.004358424892150685,6.196433826678345,0.011350405620636255,0.21411477098756954,1.930145964669265e-05,0.0,7.525507324192426,0.009882475724055347,0.0,9.342158128700612,0.0,0.10111745052342096,0.0,0.0,0.019327703097615515,0.0,0.0,0.11683381323988336,0.0,0.0,0.0,0.0,0.0,0.10073353278936462,0.0,0.0,0.0,0.0,1.435200792484775,0.0,8.697207539774602,0.054331606219098494,1.546745831395969,0.6469171634357488,0.0,5.90920589069565,5.689566879556776,13.083435600051967,0.0,0.05942015274735714,3.716976963739546,0.0,0.0,0.0,1.4267149207707824e-05,0.03354813641291481,0.0
s06T1622,38.855318743607945,0.009655219038287985,0.0,0.0,0.0,0.06631737114908033,0.0,19.182622003665998,0.0,0.0,0.3894977107594586,3.2593976047537003,0.030554395997426383,6.850100031152951,1.982700817367712e-05,0.27212992684506726,0.0,0.0,4.967134271041237,0.017024547230632195,0.0,38.080936668973756,3.1946299241450977,0.10460240396143737,0.0,0.0031878024820874112,0.03673950959496589,0.016098970695741132,0.1550114191290729,0.05314403418441695,0.012675050214318665,0.00016906992547620518,1.1920032528670863,0.0,0.0,0.0,0.0,0.016955571270409975,0.0011389739489848006,0.0,1.0111608743267964,0.05259017965505241,1.8769230632418974,0.053139496158729045,0.004810497710407737,1.832977707481286,0.0,1.985123785413543,0.7781719486902681,5.991725551741972,0.0,0.010141271846561078,1.1718664221427568,0.7808516790742577,1.3829191426141407,0.12456228293692753,0.32561561430542824,0.2790988805418798,0.012625934534901993
s07T1622,7.076644165837423,0.045327234835251196,0.0,0.0,0.0,0.07713304337572573,0.43232248740216417,0.35677712049622284,0.0,0.0,0.541380712434311,0.0,0.15486702678796557,0.008980095859737686,0.019825068071570695,0.2758407616006591,5.352908095487538e-05,0.0,0.032814136802785734,36.6271102331357,0.0,0.011412461481932992,0.0,0.05166719612070782,0.0,0.0,0.09975496571212147,0.0482032493529105,0.0,0.04176389370059706,0.006364439686704488,0.0,0.9050688154414459,0.007446831210730962,0.0,0.05646251990451458,0.008514700956798706,0.0,0.00027556475247896597,0.0,0.06695303876725275,0.0,0.07905898262984973,0.0,0.49812668381526704,0.0767987493014231,0.0,0.08767993441479151,0.23410450168771868,2.6850372371197033,0.0,0.002161585050403764,0.5972166855938019,0.0,0.6710265374785769,0.0,0.32823585412203393,0.02473786335640803,0.0
s08T1622,0.0,0.0,0.0,0.0,0.002187412833962402,0.0,0.0,0.0,0.00015117539096798574,7.812134507553213,0.0,0.0,0.0,0.0,0.0,0.07128581431968443,12.191262940208173,0.0,0.001284673160046551,0.4174703220822305,0.0,0.005972790854034051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022396233566810263,0.0013799317353683034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036192287799674105,0.0,0.0,0.0,0.00890616428934094,0.0,0.0,0.0,7.824882665540089,0.012363822423559493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049273092782897515,0.0,0.0
s09T1622,7.247745119062413,0.0,0.03676831326270345,0.0,0.0,0.0,0.0,0.10532546377794112,0.006304564584902982,7.139293574657823,0.0,0.0,0.0,0.03194610341952582,0.0,6.0568506146056675,2.9867378924412393,0.007572239336229915,0.0,0.00043980103523867545,0.0,0.08267913520567609,0.0,0.006268266073185162,0.0,0.0024541593242951524,0.0,0.0048315367686864764,0.06986538535564531,0.0,0.010057374749579621,0.0022303061855484143,0.0,0.0,0.0,0.0,0.0011134906489740958,0.013335951052793615,0.007949574457547879,0.0,0.0,0.0,0.0018394502330519973,0.0061036390073432,0.0,0.0,9.550152325751744,0.0,0.0,0.0,0.0,0.000985274962231665,0.0,0.0,0.0,0.08497622729680414,0.0,0.0,0.013593153297940473
s10T1622,6.003164419848843,0.0,0.07360546976244926,0.0,0.0,0.0,0.7781730156686799,7.629251516021061,0.015114205545960322,9.99100293612738,0.32428533781386,0.0,0.0,0.3910733344765773,0.00048799586787044426,1.0041192293763663,0.7119134796276976,0.000778541912230575,0.0,0.0011080087972004423,0.0,0.037362459308791805,0.0,0.0,0.0,0.001239183192093249,0.011514162803297789,0.026769150376971286,0.14005582889816115,0.0,0.020271290096470208,0.003049528466339403,0.0,0.0,0.0,0.012290556284445676,0.0005032970442949846,0.014040553193169766,0.010424913130681003,0.024684047695029205,0.0,0.0,0.05900053896526525,0.004753316013829789,0.0,0.05427053918417461,11.246918491783367,0.0061371234073838935,0.09744843781415213,0.5497017311109637,0.0,0.0034453133206320576,0.04733716440480584,0.0484765862299684,0.0,0.04801512309931389,0.7694354167996912,0.0,0.021783387125735965
s11T1622,22.178455362219236,0.0,0.025423207426114886,0.0,0.0,0.0,0.7118018457332261,3.2403247236636155,0.008588110247749005,7.927202044372448,0.4326581290361222,0.0,0.0,0.5762828758608143,0.0,6.0002250749846855,0.3060274163858071,0.0484067947562893,0.0,0.0,0.0026095446183565523,0.0,0.0,0.037036132004618735,0.0,0.005681932034198965,0.11172861016635229,0.028776580932738934,0.07251950015148222,0.0,0.02447088167915943,0.06528581744410918,0.0,0.0,0.0,0.029187558044489758,0.0,0.03263935957374424,0.013103119533793936,0.0422680461929377,0.0,0.0,0.01292465389682346,0.055461882325364885,0.016742488496811862,0.0,8.01930103293685,0.0,0.3946367066650258,0.20254038106474592,0.0,0.007062619447688517,1.102863714430217,0.05248380874284,0.0,0.22025275854512655,4.15926173974377,0.0951561936837526,0.08414652434775789
