,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
s02T1622,1.8389879787521406,6.763143000579447,0.0,0.0,0.0429643580095319,0.0,0.2165238012869776,0.055142245758391994,0.0,0.10255810847025605,1.0531082918532446,0.30843497588441116,0.06514525136375783,8.17224870098365,0.007608397298933423,0.06061591039336863,0.0713032861970604,0.0,0.3033021593079852,9.35220838604615,0.0,0.07289191274372786,0.2552561973524612,0.2783268862680496,0.0,0.0,0.0,0.1606946586644654,0.0,8.290451739559435,0.011557551751533453,0.0,1.779135077170892,0.0,0.01448039958358477,0.08679073123109102,0.2167039889852908,0.0,0.0,0.0,0.6384632107001732,0.11634170201975741,0.5410730577746301,0.2576729553422295,1.9257350365675712,0.27037112053541784,0.057491830872818915,3.772139440273543,0.1894183769659902,4.160515630119614,0.0,0.01425045962404504,0.2480958383952437,0.4253199780746858,0.06046464622358805,0.004131293646358802
s03T1622,0.02172835396384323,0.2717518471050232,0.0,0.0,0.2742605701780013,0.0,0.0,0.08237216319384257,0.0,0.04107853297470017,0.1794141317901967,0.2637029470359058,0.03286434191286246,26.516910082447772,0.023123467796544117,0.0,0.011845804792364573,0.0,1.4062049211316532,0.009297744962168333,0.0,2.2002779779944874,2.330146198190044,0.05096415756157689,0.10264923756080088,0.0,0.0,0.00418290440184173,0.0,15.996864930374976,0.00801760370993304,0.0,0.8019200482803669,0.0,0.008071494405710967,0.08104910102195238,0.0,0.005445595404625925,0.0,0.0,2.293926317628141,0.0,1.4614625434839938,0.11647921435649737,1.9680162545463475,0.9174973672345542,0.0,2.058632279723836,0.072324745640871,8.644341453010174,0.01843049296727951,0.0,0.5289169406619361,0.21622367290531833,0.0,0.0
s04T1622,0.3399949657209665,6.9660819549995425,0.0,0.0,0.0,0.0,0.6891944221988691,0.12031573272260719,0.0,0.10806735025032681,1.110982407920525,1.4124080032136501,0.047062842740269,8.0173304956639,0.11366219453703427,0.09031603568900176,0.018351824081585436,0.0,5.151325306107123,0.014424726337606558,0.0,3.4131120288496333,0.022365091336931084,0.28656305114820796,0.0,0.0016834871524777338,0.0,0.25769074738926356,0.02861624260698269,0.6908060316367027,0.0035393565833017064,0.0,2.2133987939696596,0.0,0.06531105632936038,0.36229252086726943,0.21795476069909053,0.047170312144769556,0.018716605973111953,0.0,3.6854174874836874,0.0,1.7067249846658534,0.6146015246040274,0.7998965347356704,2.3454106854149703,0.002128925337324281,2.840082774730665,2.374218911961975,15.346927055815419,0.01818322557644905,0.0030143722263874704,2.2124858818455024,1.6889044767633195,0.03895040268164948,0.4032578906537804
s05T1622,0.505473252667209,0.11004529580130266,0.0,0.0,0.0,0.0,0.7873463376421149,1.218031090777261,0.0,0.0,1.1051931608121224,0.7882684856214638,0.04349806303332424,10.386822058987526,0.0644935343593605,0.2285566696711316,0.002407373335680656,0.0,7.508331640958564,0.010536141832677946,0.0,9.250688129850463,0.0,0.2679698420100863,0.0,4.431005603845014e-05,0.0,0.009203591137973966,0.018472563374899262,0.06806307449811694,0.0,0.01332156001906474,1.3402322159604507,0.0,0.032114011035624765,0.2778851957797181,0.0,0.0037621117955498043,0.0072989593176974255,0.0,1.4259890684639398,0.0,0.873161791224443,0.3878544949738013,1.4255165531701675,3.3974016192030945,0.0,4.556105283452476,5.533922756718808,13.384295059458848,0.006996584479116784,0.04579915601004774,1.020932771427055,1.1763581934543772,0.12447049652329688,0.20831375076031092
s06T1622,1.3897693592493088,0.5952883337187947,0.0015664217005189514,5.234890260692652,0.0,0.0,1.6378346235043921,18.87747010596367,0.0,0.0,1.0189989009325011,2.8980286352793816,0.06491252414201062,2.2636917058313353,0.04617493246478213,0.2951684845528694,0.00041966078304082237,0.02024528024332083,4.9559470413618705,0.018090177127518998,0.0,37.41770893763937,3.278051284143646,0.25339382557535606,0.0,0.005340670845813337,0.0,0.027045417951494392,0.05244553213924579,0.0830590588285172,0.01788865009410451,0.060981758987772625,2.487653255604353,0.0,0.029044330349778442,0.14443701409895468,0.0,0.041124222719970877,0.11863335528197474,0.030999142677025415,1.0143987247090922,0.07741344224249969,2.0222010780998865,0.330221151202528,0.006427329958048759,3.67301051832691,0.0,1.545731814760067,0.7204729846110032,6.021635280274437,0.0,0.0,0.33503121868003327,2.2724311384682925,1.6658791146294576,0.5499261489206178
s07T1622,1.0281828392191474,0.06138801772536949,0.0008869912710839208,0.042495853678884296,0.0,0.0,0.721347103647796,0.3752736290569367,0.0,0.0,0.6734350595502372,0.02461993831554046,0.1626175191553759,0.09287570947670039,0.0029343720657573086,0.2686469394138297,0.00036747400725841437,0.0,0.001995588322344615,38.01007943042491,0.0,0.0,0.0,0.08252693252644835,0.0,0.0,0.08372401973650258,0.04672703810494597,0.008084636035492128,0.0025304270616961022,0.008085392992456602,0.0014096934215788324,1.1563397323382887,0.011840945637813174,0.0034432664590654275,0.09072808374587338,0.008239300400041786,0.0036950415220646364,0.0,0.0,0.0703516865597292,0.0049635207482237225,0.11129164605519286,0.03767609594492237,0.45911706914822886,0.027628751865135425,0.0,0.04940212798048655,0.22964325729210375,2.411702670427942,0.005886104701279277,0.00017276338558173845,0.20284638673470998,0.22000636844018162,0.7263306454520497,0.044804151982996344
s08T1622,0.14461490593643003,0.0,0.000490933737969755,0.0,0.0005966499583637139,0.0,0.0,0.0,0.0,7.755479257904602,0.0,0.0,0.0,0.010558675215158839,0.0,0.06889276006655594,12.082527440413552,0.0,0.0,0.43330414445519744,0.0,0.003997615055960863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013909038679554685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47158044213536,0.009368478696862319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.012885582726546916,0.0,0.0,0.0,0.3163392902403649,0.12037173679900472,0.0042219268157920225,7.126020040588413,0.11755855645256358,0.21563637943790284,0.0,0.013329459435335858,0.008086425947315793,5.894456955766873,2.960330621232014,0.022770609903343324,0.006660701187221284,0.0009071617860693436,0.0,0.08373538726674902,0.005191765736612104,0.042149545535180195,0.0,0.002703225571962247,0.0,0.008191557497242026,0.025910319081533743,0.018961770918685443,0.012220929211724704,0.018602777128236086,0.19168018460516525,0.0006131633971626251,0.011935716355537836,0.024850696258988208,0.0,0.018836346606502144,0.04954479683547062,0.0,0.0,0.0,0.0,0.06717270382013753,0.0,0.03224820083224821,9.119370377004069,0.01262912374973487,0.0,0.0,0.0,0.0,0.05447743132251779,0.14009414011792506,0.05347414035101117,0.20888836985219167
s10T1622,2.310888299907277,0.0,0.01694757492575326,0.0,0.0,0.0,1.111815237525713,7.472090091243126,0.012879761576897051,9.936388807261931,0.4251220293891118,0.10397908643446566,0.0,0.0777776115764867,0.007613950316272268,0.9818603297049583,0.7056211251813502,0.010140009995756538,0.0,0.001478395491091061,0.0,0.03703143286301264,0.0014928271341005338,0.021614802029923358,0.0,0.0015118472379296673,0.0,0.02693148178537433,0.03807617983989331,0.0,0.02206406561264923,0.015204483367680804,0.10676074460220537,0.001487624933814673,0.005217344216949908,0.034277239402944595,0.0,0.01831626329984803,0.08706345023711577,0.038635143306949976,0.0,0.0,0.07014554636701227,0.04166641420962809,0.0,0.21620312299268696,10.738951688544718,0.03675918091330892,0.07830451417294164,0.5812706020931669,0.004185679542765959,0.0029659801124176308,0.0,0.3342265523089387,0.03084675643212567,0.12466127242694511
s11T1622,12.28134094890274,0.20629630635759766,0.02011187251555623,0.0,0.0,0.0,2.0025675908965512,3.2270230336713697,0.0,7.915462263311182,0.8363331883481778,0.5274643047981993,0.0,0.04414689419855186,0.013030241833447002,5.859607150224275,0.30349821369162394,0.08300837332635014,0.014182238628609673,0.0,0.003838164756828766,0.0009361465553057785,0.011132873131298083,0.13115396737396895,0.0,0.006560692916025841,0.056490600942116935,0.03496176788877145,0.134052506536139,0.039971194724423356,0.028884977184399425,0.11004608542834156,0.5600876450453217,0.0,0.03223997411846232,0.12091916437815779,0.0,0.04734120546171361,0.05616183458864924,0.09599711366419665,0.0,0.0,0.022925561479793424,0.20914267606858217,0.01619052689782138,0.3011516446496785,7.652606269778287,0.011594457150273022,0.39223250529803527,1.5344327608786197,0.01094303486910438,0.00216902262093331,0.1069610194048349,1.0499553313207872,0.14755320165272268,0.5507471790827301
s12T1622,4.803119152764731,0.0,0.0005736117446290081,0.0735712466267523,0.0,0.6427160894196697,0.0,6.4512333866014275,0.0,2.023399887551054,0.8079942507704216,0.4279678047929333,0.0,0.3342422671714731,0.6816053373468649,9.583540912896257,0.006830916438563365,0.574316035719153,0.07416031146506809,0.015816579746420648,0.0,0.03188596130416343,0.01974107105217031,2.844220618949064,0.0,0.021549227814128966,0.826544458511151,0.01126448714565489,0.0,0.16613917028591133,0.5283778817461415,0.06301653916656927,1.434306240218627,0.0012082128039529816,0.03353155935782332,0.4070993745534707,0.0018417536516300392,0.014247791902254428,0.06513537887615906,0.0,0.0008927394337962711,0.0,0.2519613050475671,0.6144449530748224,0.01713080656488921,0.26151348544492947,1.211415425985397,0.04206344647316676,5.09356664960137,3.587707154333228,0.0076371246775012655,0.0,0.05002678059827152,7.0175457618747465,0.08265850507330809,0.45306600985761203
s13T1622,1.4126704180254166,0.0027003439215476347,0.0,0.0,0.0,0.0,0.08251548918533982,13.546891589195962,0.0,2.494078733509049,0.22886563325735682,0.2754313939925375,0.0,0.3362080677688338,0.6605206070759567,3.131987647922738,0.0,0.0,0.00020635273209000264,0.0,0.0,0.0,0.0,0.09296878578861748,0.0,0.0,0.11922581936539187,0.0,0.0,0.005909206459708735,40.250685481248574,0.013714490156141013,1.0646205454772548,0.0,0.005930889922390993,0.0,0.0,0.0,0.029655728713154035,0.0,0.0,0.0,0.003788196034037413,0.0,0.0,0.2971566441075141,1.3517279055061202,0.020748182445042486,7.070050116846715,0.8937101053358568,0.0,0.0,0.0,0.8862528536570426,0.056500808238103335,0.25485607161236046
s14T1622,1.262900804738199,0.11587895629581638,0.0,0.0,0.0,0.0,0.0,12.62312745495093,0.0,0.26061886489446817,0.8896984767284355,0.2080561877731877,0.03311609759391096,0.10601530323193425,0.007873336645429604,7.838339193142891,0.16396288560156733,0.1781208387190397,0.014809466183465424,3.405989595935078,0.0,0.40945334052417587,0.003035432250128596,0.41660898946984193,0.0,0.005888591848083471,1.0262770606893283,0.0008996859002406374,0.03492527188324133,0.062443066443615365,0.017208883572635003,0.04224484429718989,13.526851066421191,0.0,0.025577875462401055,0.17573386782136344,0.0,0.0,0.016448108347392843,0.0,0.04895926415875412,0.0,0.3321917172602067,0.17886936252063457,0.010695412504157622,0.15819669297938563,0.17285018550810097,0.2296998980041808,16.411361563756785,2.5063133479012505,0.0029965724296362674,0.0,0.0,3.066747915940788,0.17053406462294302,0.3448022608172972
s15T1622,0.34290215774542815,0.25976427232252697,0.0005029424177291277,0.0,0.0,0.0,1.330182111253309,2.0188946997719883,0.0,0.20358463779946265,1.4130516742531103,0.4910282905374246,0.2983490612689267,0.07803355873871133,0.7750017059628249,4.444675306964575,0.026916693905002464,0.006942322745505551,0.0,13.260464976737728,0.0,0.06786744034161026,0.005137640600039984,0.41469337786205474,0.0,0.0034775453935815977,0.4806370391554823,0.019190807526307793,0.036693852166289086,0.0,0.08963330287061715,0.05764795435811982,3.5939327191146986,0.0,0.01683152342826402,0.18171889921341244,0.0,0.009605824131941556,0.087017268883594,0.0,0.1933592711380449,0.0,0.07833664456061216,0.20884347578667256,0.007181600883965398,1.4651742788182434,0.16030726369196194,0.02540263004034581,12.709196804781202,2.395669507199247,0.011516375326649075,0.0,0.21083237410019448,3.733988564424576,0.6354948205566501,0.39058357527659343
