,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
s02T1622,0.4321752773624201,1.1628428852052138e-05,0.09876447435930734,0.0014910528075823837,0.0014640800976129884,0.04228835488773279,0.04688703592558122,0.0,0.0,0.004396713667760248,0.001159301075424132,0.0,0.0003771405776432396,0.17441390242788957,0.0,2.2338573787963447e-05,0.0012881490546548236,0.00036247904009386353,0.0043497869661702614,0.164778308413212,0.0,0.0,0.004200019362075396,0.006720440839192441,0.004567264401724088,0.0,0.0008606033424641462,0.003780804105235412,0.0056408442835836695,0.0
s03T1622,0.5349915055255392,1.3871071146061557e-05,0.031928062864299146,0.0,0.003088678481137031,0.02445899736458466,0.0,0.0,0.0,0.0003841817845094112,0.0,0.0,0.0,0.33195180401034885,0.0,0.0,5.642631256451632e-05,0.0,0.013841400283679188,0.0,0.0,0.025023239218757334,0.024282131231705344,0.0,0.0,0.0,0.0002326735713555099,0.0,0.0,0.009747028280373871
s04T1622,0.17373846424471046,0.0008005227738737071,0.08412225686815412,0.006087923678216079,0.0,0.02060704997303371,0.1422309907839155,0.0021838980491470763,0.0,0.004056459039299279,0.0006150391495504856,0.0044769926499146784,0.0015495082709549074,0.1962453177530544,0.004494295948287081,0.004774081492905353,0.0006884381089013546,0.008057511599610984,0.11309179001971516,0.0007528480665399442,0.025166289791138084,0.08631468657567297,0.0005467229235241194,0.009929637660570988,0.005874738751456409,0.0,0.00587884164449769,0.010388342648429978,0.007012575712175302,0.08031477582275033
s05T1622,0.12217358868900527,0.0,0.1091441417053428,0.0009833560834112164,0.0,0.028132441803270618,0.07972279345658395,0.0031931597810028007,0.0,0.0,0.0006525152955319251,0.00296575997122306,0.001148638917183165,0.2073702341040455,0.00374595585494969,0.007198325773218068,0.00022719008253315804,0.003565088224608197,0.13258265114306653,0.0013731538452327356,0.04626118250568554,0.1935838702809977,0.0,0.007866963163071797,0.0,0.0,0.011517695835640086,0.0017789481369314916,0.0008252230713595447,0.033987122276105224
s06T1622,0.07589279879089195,0.0001245980637667742,0.025452115291876624,0.000675337686730757,0.0,1.893156940818027e-05,0.06566397235100639,0.00265289247393927,0.0,0.0,0.0,0.040676942232962386,0.0007466536428819447,0.03163052491394586,0.0023404968029079186,0.004458588355786092,7.891544101932914e-05,0.0009779931921358835,0.058906703957985404,0.0011816984114005277,0.0006040504442059944,0.5410309525293323,0.03739718587361936,0.004638276670358764,0.0,2.0555945918480997e-05,0.08238054824365856,0.0014031728581705828,0.0015696044376052195,0.019476489818485314
s07T1622,0.0,0.00014800376004212503,0.0013939530507621084,0.0,0.0,0.013876465966418082,0.016805803252448268,0.0,0.0,0.0,0.00015181734496938097,0.0,0.003262704875980749,0.0,0.0,0.0036474585676829156,0.0,0.0,0.0,0.9575267513694985,0.0,0.0,0.0,0.0,0.0,0.0,0.0027525474979750992,0.0,0.0004344943142227929,0.0
s08T1622,0.0,0.0,0.0004492592341156055,0.0,0.0,0.0,0.0,0.0,0.0,0.2208284173989894,0.2958162301409046,0.0,0.0,0.0002886997831210547,0.0,0.0003543689963280912,0.4668615566488807,0.0,0.0,0.01540146779766071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,4.863222486079799e-05,0.0007059781348361185,0.0010281883518212867,0.0,0.0,0.00344098136265451,0.0,0.0,0.2261496234833752,0.4088723749980874,0.0,0.0,0.0004951292526247821,0.0,0.22640885166543695,0.12883624097503216,0.0,0.00018145678905309042,0.0,0.0,0.0032348166895639417,0.00027242000512306354,0.0,0.0,0.00013309669866557868,0.0,0.0,0.00019220936886513314,0.0
s10T1622,0.017207664489575104,0.00020163892074497795,0.0021740283827574704,4.6908431826745794e-05,0.0,0.0,0.0,0.0017635636712064922,3.733208924395964e-05,0.3177995644930703,0.47726154248420277,0.0,0.0,0.003932967023312772,0.00045523059891535984,0.036402042716523614,0.030040024849821243,0.0,0.0,5.880119401658371e-05,0.0,0.001959245030776472,0.000185424002087077,0.0,0.0003798148763772064,3.210318528143644e-05,0.10835925756273976,0.0014597287233432496,0.00024311727417734584,0.0
s11T1622,0.0349385110219193,0.0009158961290904515,0.0005478326832707976,0.004670712368798809,0.0,0.0006694267701232489,0.06841244856894951,0.0054773570058929055,0.00015375288029090796,0.24252105760824097,0.3246791120760935,0.0009277542543881084,0.0,0.002005093724371801,0.0014286611144122214,0.22071514272003045,0.012214217655994272,0.006204112428448278,0.001230551985068985,0.0,0.0,0.0005836038414784703,0.0008230427119429565,0.007185705354336004,0.001222982236226825,0.0002695192348453651,0.04756078835398502,0.003887615930254859,0.0107551013415459,0.0
