,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
s02T1622,0.28436533056158214,0.021660519898468057,1.0709125800662347,0.0164012946706961,0.04819905612752749,0.0,0.0,0.09778605256552052,0.0,0.10521256429268813,1.2425429992231154,0.0,0.054567248345813404,0.32734825984297294,0.005805312904597103,0.07895937628514314,0.07548258233449547,0.0,0.3024656043548448,9.361045995435592,0.0,0.0,0.24152873581367734,0.3064026176947159,0.0,0.0,0.0,0.17199701391141017,0.0,8.13070241661519,0.0150804454813801,0.0,1.805212801134108,0.0,0.01390247003764409,3.3759282869945015,0.2143182097416942,0.0,0.0,5.074967366362488,0.6809332844268321,0.11461818670043855,6.192045853943497,0.21171675973499277,1.9540247107545863,0.0,0.07966145782673067,3.864896882642536,0.24883764154484714
s03T1622,0.06437505543564682,0.0,2.7672407831594947,0.0,0.2997746507514465,0.0,0.506261446969716,0.1064193304503989,0.0,0.038209289529632214,0.24183583017420926,0.005502101011566342,0.03235712533192379,1.5128646378410981,0.023264601342787433,0.0,0.00942298259064962,0.0,1.4171249090633806,0.008677939032571533,0.0,2.722604260047016,2.289116096084869,0.04413000137340193,0.02113682460540603,0.0,0.0,0.004282410734935884,0.0,15.692269293007481,0.007411109227311718,0.0,0.7986025285392092,0.0,0.003682217560110943,0.14120634329400072,0.0,0.007781694423749925,0.0,10.474877039496116,2.448833806475859,0.0,20.093759783730825,0.0539719284447533,1.9961252489702608,0.0,0.0,2.134269669906869,0.09337098334954341
s04T1622,0.5972462153634963,0.404555278108152,3.519360343539507,0.0,0.0,0.0,0.0,0.38625201523139585,0.0,0.1312967641630029,1.5417087004816974,0.14156607104060076,0.04001929902029094,4.354956876050319,0.11656050573704688,0.0631336545840194,0.014676989537149026,0.0,5.2172618087101,0.013912008266079056,0.0,4.334971776219159,0.022622579223949266,0.2654016812806186,0.028319753273311182,0.0,0.0,0.26818022754914655,0.003242173869396288,0.7062513228942275,0.0,0.0,2.464205928443969,0.0,0.05882519497362668,3.4693613763464106,0.20133439225737831,0.03839466766578125,0.0,18.820041353899143,3.9337711333185417,0.0,6.071941783088881,0.590526149729772,0.8120938116676284,0.0,0.0,2.908504062757742,2.719429473915775
s05T1622,0.9819023572128373,0.20235182266113458,1.8016028951507395,0.08010663939753969,0.0,0.0,0.0,1.2757117074934086,0.0,0.014622103198491563,1.4101991722897393,0.06310203144816827,0.040294342190904435,6.349402450853936,0.06555566099235546,0.20766772569848024,0.0,0.0,7.603610151737635,0.010017786017234142,0.0,12.014214819760834,0.0,0.22781653153206619,0.011371316947052252,0.0,0.0,0.0068004479728053565,0.011212059248301839,0.07741069423577525,0.0,0.016999862899427728,1.4598878176720547,0.0,0.02459884819656408,0.047231106261541034,0.0,0.006262131898238513,0.0,16.4512780358096,1.5218651220996549,0.0,7.86906828285865,0.34544745569326185,1.4472466832356334,0.0,0.0,4.667548707717972,6.048465887334918
s06T1622,10.187195111948277,0.48186828763115275,3.9999649263145027,0.0,0.0,0.0,0.0,17.9635193506517,0.0,0.0,1.3772982358288581,3.4448650819542808,0.05333784776524767,6.983812251302819,0.05088278891535873,0.2717262025503312,0.0,0.0,5.013664556127868,0.01738115895394049,0.0,48.96963939628868,3.2581137272377503,0.25155859703400163,0.0,0.005549963215179415,0.018197522884958045,0.024550000353848245,0.03203927288998074,0.08603471146069548,0.015895583844507927,0.06810788808278014,2.6350986809302066,0.0,0.020112316986275615,0.2332971481276036,0.0,0.01035878053485386,0.1157110016529187,7.534925110589046,1.0842193642496785,0.07348611557877602,1.7157458506574033,0.13339673089611687,0.008134885096406334,0.007951271366821219,0.0,1.5819285499372864,0.9735015051771618
s07T1622,4.366965214132334,0.010232459749290957,0.205378093924321,0.0009403991828151856,0.0,0.004060164779359653,0.0,0.3142350047159147,0.0,0.0,0.7555591951607327,0.0,0.15344471377148583,0.0,0.0,0.3071996401617408,0.0,0.0,0.0,38.04153669116647,0.0,0.0,0.0,0.08003225835415573,0.00656735636213282,0.0,0.0,0.04916962520357341,0.004081249783585044,1.5473033802308838e-06,0.009050066871249589,0.0,1.1454459804088433,0.008291890977620382,0.003313295793122501,0.027867990914465006,0.012294166178494012,0.0,0.0,2.9076291708193174,0.06339525391468132,0.004872859773689004,0.0679453470273618,0.11526389107139551,0.466329633900498,0.0420377345663748,0.0,0.04938358258182097,0.26138242404006146
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.516320619330874,0.0,0.0,0.0,0.0,0.0,0.05659515095809052,12.994641121154949,0.0,0.0,0.4328519251378236,0.0,0.0010902940680794172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007850129191844453,0.0,0.0,0.0,10.108356602063981,0.009459779559896948,0.0
s09T1622,0.2928894180076837,0.14899673545479916,0.025761683820898846,0.0,0.0,0.0,0.0,0.0,0.004081004484747713,6.884166838241513,0.13394632448127464,0.0,0.0,0.0,0.007708619551384873,5.617603026694319,3.1748966490593538,0.002918141387627788,0.006393692301019547,8.166609790907482e-05,0.0,0.10227335990789738,0.005399008122391498,0.0,0.0,0.0023514459988320004,0.0,0.006489255043362877,0.01785952953124868,0.020102377570788896,0.0,0.014714433627419745,0.22213989171119017,0.0,0.011135099617587248,0.0,0.0,0.01174723171999821,0.0,0.0,0.0,0.0,0.010102036205641825,0.06834816659792607,0.0,0.0,12.304978264848682,0.012233019546183097,0.0
s10T1622,0.08231419676598721,0.017941154287373338,0.1156514731297248,0.01693245221395561,0.0,0.0,0.0,6.79994583253517,0.01188984162288908,9.64876745934858,0.4693384913401038,0.0,0.0,0.42259353190141996,0.006534732937064739,0.9553256264901825,0.7458061607862148,0.0,0.0,0.0002220533834389368,0.0,0.05532576471771998,0.0032753892443283584,0.0008026382892858981,0.0024202966986819566,0.000494344339659594,0.007803503473486239,0.026576580095164337,0.03821705995988471,0.0,0.02449141682067043,0.0138979403460941,0.10067433104224288,0.004064599072902906,0.004168908445871782,0.0,0.003919230356586353,0.01807515679541418,0.10370545890361337,0.7762311049568397,0.0,0.0,0.058830738433687246,0.1342433159096636,0.0,0.0,14.535304722501772,0.037640522668178994,0.060182259290804806
s11T1622,1.0984452443147925,0.39916229849917856,0.13577105802006198,0.004369952364387843,0.0,0.0,0.0,3.018602095737539,0.0,7.759499153847439,1.0698609862462014,0.015231818873292865,0.0,0.6931973413679137,0.020500989433943177,5.771587226256762,0.3164715099641889,0.1137261868983584,0.012685057297000516,0.0,0.0023160655451629547,0.0,0.013089711034513611,0.17566083258055126,0.016648390495009734,0.0030062371195073733,0.028093625281953465,0.0333465338216456,0.1436623469184083,0.03747587319083765,0.046320192778831856,0.12327083573953813,0.6789140418348311,0.0,0.032683582814678924,0.15963283283995966,0.0,0.03901611890389564,0.4035291491322258,2.0845739203581264,0.0,0.0,0.03551398433095504,0.4794227989412289,0.0179104709565556,0.028739592954824714,10.380467383087206,0.011909990657349883,0.5077671445489376
