,0,1,2,3,4
s06T1722,0.1261412852863465,5.4156784780979894e-05,0.0006565880083854492,0.8727134354034989,0.00043453451698822923
s07T1722,0.8469231576666706,0.019519384555153587,0.016971828112079413,0.1152410110960392,0.0013446185700571487
s08T1722,0.0,0.0,1.0,0.0,0.0
s09T1722,0.012557066631531177,0.0005266876949203325,0.9869162456735484,0.0,0.0
s10T1722,0.22024403013059732,0.028872722691995808,0.750883247177407,0.0,0.0
s11T1722,0.2116697822197381,0.02539710409420193,0.7625529533031783,0.0,0.0003801603828816895
s12T1722,0.7828980195862065,0.008700125320308281,0.20663724215523305,0.0,0.0017646129382522244
s13T1722,0.25042627070687307,0.030055607005806506,0.6606596971480122,0.05474178509003048,0.004116640049277723
s14T1722,0.9862235205662163,0.0,0.013776479433783627,0.0,0.0
s15T1722,0.8520591088678512,0.017029938679475252,0.038657889869517466,0.09090739242117309,0.0013456701619830248
s02M1822,0.47196506974279967,0.008437489997874277,0.07827796500184689,0.43120780945947856,0.010111665798000486
s03M1822,0.4017318690839225,0.0,0.010955789212301588,0.5873123417037759,0.0
s04M1822,0.3455791066575421,0.015648092652698876,0.03015857278264858,0.6086142279071103,0.0
s05M1822,0.2811745239367236,0.0,0.006629732147725907,0.7121957439155505,0.0
s06M1822,0.10415350014167138,0.004051070986893102,0.04891814816857045,0.8384961611250022,0.004381119577862867
s07M1822,0.282116490828143,0.030656064303109475,0.14099580054855396,0.5308719593809601,0.0153596849392334
s08M1822,0.0,0.0,1.0,0.0,0.0
s09M1822,0.008280874548912992,2.3225068355632304e-05,0.9916959003827314,0.0,0.0
s10M1822,0.009166780361408618,0.0002572611185858673,0.9905759585200056,0.0,0.0
s11M1822,0.0020392229678788247,0.0011932867138970912,0.9967674903182241,0.0,0.0
s12M1822,0.04181630795484469,0.011222715373745074,0.9360589420578693,0.006374094511870904,0.004527940101669953
s13M1822,0.06856726169532554,0.07463176086702321,0.7974324923940184,0.04698718911782212,0.012381295925810776
s14M1822,0.3236370626372819,0.08960798789633231,0.20060525767947476,0.273745597831469,0.11240409395544199
s15M1822,0.9899397544482058,0.0005508854469387512,0.009509360104855383,0.0,0.0
s01X1822,0.44910586637914696,0.05855458454499198,0.08920787277669442,0.3938017114002988,0.009329964898867754
s02T1822,0.2750989403740096,0.0,0.015156074127902564,0.7097449854980877,0.0
s03T1822,0.3389365390197291,0.0011334375369977865,0.028858438378144727,0.6310715850651284,0.0
s04T1822,0.17092252196860241,0.007420720561044428,0.021662942094040575,0.7999938153763126,0.0
s05T1822,0.18560009073562292,0.0,0.009619935861396067,0.8047799734029809,0.0
s06T1822,0.1319011969283232,0.0,0.0,0.8680988030716768,0.0
s07T1822,0.20020884064835734,0.012042920444881557,0.07582490879264403,0.7042547212324297,0.0076686088816874595
s08T1822,0.0,0.0,1.0,0.0,0.0
s09T1822,0.019140666727065714,0.002081362025781539,0.9787779712471527,0.0,0.0
s10T1822,0.056868032933988365,0.019489848074845807,0.9127206899762673,0.010921429014898515,0.0
s11T1822,0.061857832768133,0.011073412999729089,0.9183498664526856,0.00871888777945233,0.0
s12T1822,0.09028432960444406,0.16517189358549605,0.644908881080288,0.0916647895897217,0.007970106140050079
s13T1822,0.22982463795499442,0.029615927824407362,0.6759807377200165,0.037857355827449785,0.026721340673132046
s14T1822,0.2577841382370578,0.04150732957460179,0.3930090163973151,0.2927084060138042,0.014991109777221016
s15T1822,0.4527826688585344,0.05788275490951785,0.11755044017427725,0.36434394330356784,0.007440192754102454
s02M1922,0.2567405946281557,0.0,0.015293110183539073,0.7279662951883052,0.0
s03M1922,0.26424896280334903,0.0071369224312069724,0.04568413872718863,0.6803230009112525,0.0026069751270027747
s04M1922,0.25807781403942937,0.0,0.0,0.7419221859605706,0.0
s05M1922,0.18213619605718104,0.0,0.0,0.817863803942819,0.0
s06M1922,0.25643136735497846,0.003597174348575464,0.0022291116819362286,0.7377423466145099,0.0
s07M1922,0.1387727109340802,0.0,0.0,0.8612272890659198,0.0
s08M1922,0.0,0.0,1.0,0.0,0.0
s09M1922,0.0589221417082716,0.06315262642346516,0.8300427188822709,0.04145168848238224,0.006430824503610165
s10M1922,0.0696000241372741,0.108858102300649,0.6266171240110328,0.1096853577748863,0.08523939177615783
s11M1922,0.08719718076101546,0.0554373757476726,0.8026328653603106,0.0482330591696972,0.0064995189613042265
s12M1922,0.18691052146329235,0.022855301878936585,0.7593158876689263,0.024917507391199956,0.006000781597644704
s13M1922,0.04661980833332335,0.032683512429668056,0.8812844684103688,0.030516185535129383,0.008896025291510594
s14M1922,0.14940261764062135,0.10749135202135873,0.4592208991782989,0.12373855732612961,0.16014657383359143
s15M1922,0.21004071594454776,0.12109069696049189,0.40151171719533146,0.21420767327674525,0.05314919662288367
s01X1922,0.9743958831564896,0.005410209037729136,0.0038783667803592645,0.013982797384030295,0.002332743641391788
s02T1922,0.28818463427474617,0.02322513112172421,0.0320024185366115,0.6565878160669181,0.0
s03T1922,0.3747336493349893,0.04680006114885545,0.058730062060970686,0.5169060543813798,0.0028301730738048607
s04T1922,0.0728636814268422,0.008215173104456842,0.01489492747387084,0.9040262179948301,0.0
s05T1922,0.18558062234266362,0.016907761622597797,0.023004195085943323,0.7745074209487953,0.0
s06T1922,0.174011274262492,0.013364679118402369,0.020029863957137115,0.7925941826619686,0.0
s07T1922,0.09005861519998841,0.0058181713524279675,0.013747329029983447,0.8903758844176003,0.0
s08T1922,0.0,0.0,1.0,0.0,0.0
s09T1922,0.2380859970284399,0.16592177353624232,0.32608784844409805,0.20130049997957958,0.06860388101164021
s10T1922,0.1991137852823139,0.0651959206630535,0.5522094459476911,0.17380131647807778,0.009679531628863786
s11T1922,0.995336200794958,3.629787398844615e-05,0.00462750133105371,0.0,0.0
s12T1922,0.9990167258897785,0.00010845481761027678,0.0,0.0,0.0008748192926111294
s13T1922,0.4350769202169951,0.0700449150676541,0.14144588712768624,0.29203910676914346,0.06139317081852085
s14T1922,0.9861564496224101,0.003841129427621897,0.0,0.004754593147297195,0.005247827802670852
s15T1922,0.5751870363221114,0.04643760689186742,0.07208665602775462,0.29644640631888164,0.00984229443938499
s02M2022,0.25820322026230763,0.019326115927672423,0.1132950149273603,0.6072401024943465,0.0019355463883131635
s03M2022,0.12368940021342668,0.028637781928210274,0.07694725517538697,0.7707255626829761,0.0
s04M2022,0.16663495336336825,0.032209914782103444,0.1011965033992,0.6978554174620784,0.0021032109932498633
s05M2022,0.0482467517207904,0.00010601161624311798,0.0013733222708154766,0.950273914392151,0.0
s06M2022,0.042908635409930354,0.0036767037055380216,0.004237277270382554,0.9491773836141492,0.0
s07M2022,0.14863308211270376,0.017517414765136366,0.054986106678166745,0.778863396443993,0.0
s08M2022,0.0,0.0,1.0,0.0,0.0
s09M2022,0.024686591628615036,0.04734888018499103,0.8950820759268202,0.030891284802908352,0.0019911674566654458
s10M2022,0.06791838010804134,0.15589235812283242,0.6756965677546629,0.09043097322872118,0.010061720785742207
s11M2022,0.08605733112250748,0.21410672913789192,0.5849372875256582,0.10710735062954166,0.007791301584400627
s12M2022,0.053014542902612434,0.10997039397778448,0.7530769244038144,0.07735564705739069,0.0065824916583980654
s13M2022,0.042306328857532584,0.037156854171256096,0.852330727909241,0.06456964342661564,0.0036364456353548203
s14M2022,0.07828787658162051,0.07943864901303195,0.6375473802981073,0.16678636665880522,0.03793972744843505
s15M2022,0.398473860239508,0.0616263134735999,0.1434394673738889,0.3784867819891716,0.017973576923831676
s02T2022,0.11362551087230582,0.0,0.0019661278857961385,0.884408361241898,0.0
s03T2022,0.5860553853698186,0.019764799701284357,0.03923745851532255,0.34930310213881227,0.005639254274762264
s04T2022,0.8909643735334961,0.0,0.0,0.1090356264665039,0.0
s05T2022,0.15712773945517747,0.01116118456502006,0.027899702146089406,0.803811373833713,0.0
s06T2022,0.9683933089517944,0.0,0.0,0.031606691048205605,0.0
s07T2022,0.32108948335708387,0.006697180799418501,0.008009084237468074,0.6639684837125832,0.00023576789344638503
s08T2022,0.0,0.0,1.0,0.0,0.0
s09T2022,0.08540459584489019,0.46416865088965287,0.3460153859570085,0.1044113673084486,0.0
s10T2022,0.2544014459945427,0.24322052544049025,0.24503020080781812,0.24242229694681722,0.014925530810331648
s11T2022,0.2763240752487571,0.18730908168087487,0.2539327600599837,0.2687112246171573,0.013722858393226973
s12T2022,0.14916846355517438,0.32551624574684057,0.21820157320728079,0.24370155633587373,0.06341216115483053
s13T2022,0.014202081094324071,0.011937879339584463,0.01886157050999912,0.9417467317933577,0.013251737262734794
s14T2022,0.2182857051392307,0.25446443534401236,0.20114067193893323,0.305400987047277,0.020708200530546794
s15T2022,0.8083911208357228,0.04278218790476742,0.042907207889263985,0.10149652529461146,0.004422958075634451
s02M2122,0.356630154630679,0.0499451960402187,0.09169304585086022,0.49482163372368343,0.006909969754558633
s03M2122,0.19252622590038168,0.023324650369821502,0.05719780560160089,0.7257850304574738,0.001166287670722306
s04M2122,0.1369093226194287,0.021263637266101656,0.040245485104470444,0.8015815550099992,0.0
s05M2122,0.10293305842950234,0.0018444209780460936,0.007402544029827555,0.8878199765626239,0.0
s06M2122,0.16505780215314914,0.013933252624520021,0.03795774044243416,0.778774065388981,0.004277139390915836
s07M2122,0.1898454375910166,0.02094841062740415,0.0370844556617545,0.7521216961198248,0.0
s08M2122,0.0,0.0,1.0,0.0,0.0
s09M2122,0.050110974585429326,0.4425583028220838,0.40430434223145073,0.09200391577246408,0.011022464588572109
s10M2122,0.11655752666335813,0.38764079068307383,0.2912513589623983,0.1876324778991094,0.016917845792060373
s11M2122,0.13553830277946652,0.20266256577951655,0.5414986649893877,0.11059966241911552,0.009700804032513688
s12M2122,0.09969380473462834,0.35500126223510703,0.36685637203623356,0.1434531933497762,0.034995367644254934
s13M2122,0.18574244363625056,0.2802234128958752,0.3226826316217967,0.1763205359633362,0.03503097588274137
s14M2122,0.20543289750099109,0.201393964618806,0.36640545551011044,0.19647125199326448,0.030296430376828047
s15M2122,0.40378588705423774,0.06808867993214207,0.13554668941735068,0.3837583648558724,0.008820378740397122
s01X2122,0.3654332073974417,0.05569488972634702,0.09868175031843897,0.4305120971359552,0.049678055421817094
s02T2122,0.25299423469184495,0.025761545488930636,0.031374829249952114,0.6898693905692722,0.0
s03T2122,0.16492478395184587,0.007992438796205167,0.011925681754426912,0.8130744403077564,0.0020826551897656534
s04T2122,0.07683778274102444,0.014643200627457425,0.02352061765552742,0.8849983989759908,0.0
s05T2122,0.22335551104115584,0.024259421323453427,0.055697522982927516,0.6966875446524632,0.0
s06T2122,0.05851130533735108,0.0080238228299041,0.0064486559136416825,0.9270162159191032,0.0
s07T2122,0.0,0.0,0.0,1.0,0.0
s09T2122,0.23240829878654426,0.2849132504312334,0.2711322889321304,0.2043058464072721,0.007240315442819917
s11T2122,0.12130985973896058,0.3332293977292347,0.21888025063310593,0.31358005032489755,0.013000441573801333
s12T2122,0.21064383504619094,0.27332803754071955,0.20574360195390234,0.23362709263730622,0.07665743282188095
s13T2122,0.17554441949963923,0.3344840977023235,0.19537516643551864,0.2804554298419052,0.014140886520613379
s14T2122,0.23980755413513294,0.19766152377715063,0.1586901431235679,0.3497478533605077,0.05409292560364082
s15T2122,0.4659734092820443,0.07456994370723423,0.0782241202649128,0.3754666129113952,0.00576591383441353
s02M2222,0.3703101420796515,0.03758038222049599,0.07412085385830215,0.514989977542258,0.002998644299292328
s03M2222,0.19267473692198234,0.01857627853577666,0.033444598786945584,0.7539891249299565,0.0013152608253388818
s04M2222,0.09024742274983133,0.009186901664121705,0.013319318055975396,0.8872463575300716,0.0
s05M2222,0.20818619561380536,0.01958754798778404,0.03326181698973388,0.7389644394086767,0.0
s06M2222,0.07932534601066094,0.13394890312742022,0.07557398004544696,0.7088531636096572,0.002298607206814554
s07M2222,0.1626925934867107,0.2131039517424072,0.12720271347529155,0.48418458532753106,0.012816155968059384
s08M2222,0.0,0.0005780004514077714,0.980261688922496,0.019160310626096265,0.0
s09M2222,0.10372079314319685,0.45492373173694023,0.27344012619848707,0.1562477047022716,0.011667644219104281
s10M2222,0.13554220761739924,0.4202455068640529,0.29782406419369534,0.1267346863130225,0.019653535011829988
s11M2222,0.20862130297077555,0.25329318199907136,0.2749025949829935,0.2494550287999471,0.013727891247212494
s12M2222,0.26243355604319785,0.16969915074436656,0.2840455382479973,0.2603731000677219,0.023448654896716322
s13M2222,0.08671329140945686,0.489548910713916,0.28961976487709706,0.11758722382352939,0.016530809176000628
s15M2222,0.33126889911505475,0.1269001698895843,0.17019410419829017,0.35532048929264626,0.01631633750442454
s01X2222,0.40221516546480157,0.05811212831045513,0.1052776352741466,0.42603846942876455,0.008356601521832024
s02T2222,0.10925850060574534,0.014989039599216566,0.015590282468259718,0.8601621773267784,0.0
s03T2222,0.24089857317969743,0.0317675105181334,0.04674807870539565,0.6805858375967735,0.0
s04T2222,0.04943957869632864,0.0027355281409560572,0.0016052268377453975,0.9462196663249698,0.0
s05T2222,0.19028351977998395,0.023867799652292642,0.03655703285274222,0.7492916477149812,0.0
s06T2222,0.11613570256134453,0.01231352789155678,0.022426265748736244,0.8491245037983625,0.0
s07T2222,0.017385411039726368,0.0,0.006892178348398481,0.9757224106118751,0.0
s08T2222,0.0,0.0,1.0,0.0,0.0
s09T2222,0.06940096909546707,0.4762755631062489,0.22070090797162717,0.09419612086068345,0.13942643896597354
s10T2222,0.04768519875657434,0.5990565427439759,0.24996098897952743,0.07439436218928165,0.028902907330640677
s11T2222,0.09241341206511752,0.4363645820833103,0.3096639235955583,0.11043629591748175,0.05112178633853214
s12T2222,0.08891976307791792,0.43878626406121285,0.2657253128677527,0.18529795149023892,0.02127070850287765
s13T2222,0.07841124744200585,0.4923483119175412,0.30250361669150977,0.11086510392778423,0.015871720021158976
s14T2222,0.2688981389243364,0.261629117147439,0.19044140964442693,0.2667836469416439,0.012247687342153677
s15T2222,0.1179050802716072,0.44461804791005555,0.2348794633700055,0.15013041162634433,0.05246699682198754
s02M2322,0.3204151917264864,0.05805897515636257,0.0681624119682439,0.5301490307987171,0.023214390350189924
s03M2322,0.025986733334804994,0.01524277204374604,0.011122022628228602,0.9378151586293996,0.009833313363820767
s04M2322,0.13190657575680603,0.019471046020162877,0.028101202566457546,0.8193327544003735,0.0011884212562001412
s05M2322,0.026956115206784537,0.004594095424223041,0.0,0.9684497893689924,0.0
s06M2322,0.021612145321304583,0.0033638520133062472,0.0,0.9750240026653891,0.0
s07M2322,0.15670953842453195,0.0699970085738229,0.041389179661639575,0.6934154504418772,0.03848882289812828
s08M2322,0.0,0.0,1.0,0.0,0.0
s09M2322,0.07835121545365359,0.405714772685206,0.25891595378094123,0.06161795086270144,0.19540010721749773
s10M2322,0.05221490020044403,0.385400014848791,0.19068902589281828,0.08165125729172143,0.2900448017662253
s11M2322,0.09512319525820553,0.2937560807787482,0.23628811275940764,0.09261387407794759,0.282218737125691
s12M2322,0.027820564648646184,0.3274884913258222,0.10967553830427842,0.055794965862211526,0.4792204398590416
s13M2322,0.02129898500218499,0.33318796414085466,0.10070852193935399,0.060985726349523144,0.48381880256808324
s14M2322,0.0782149496927828,0.3228856322617339,0.22060367691486493,0.15480554889926074,0.2234901922313577
s15M2322,0.13350765026989792,0.3214329927388159,0.2814022400567913,0.16262155790209834,0.10103555903239637
s01X2322,0.16488709168585847,0.17771929249748974,0.07173816497810419,0.3403304073008539,0.2453250435376936
s02T2322,0.23733399655798126,0.17502961566863054,0.13054353490672607,0.4104617427927538,0.04663111007390843
s03T2322,0.16189588090515228,0.04672481660506004,0.051200724950839584,0.7170480737462195,0.02313050379272859
s04T2322,0.03078818443444708,0.05703813504296214,0.023152571350374483,0.7994171324807622,0.08960397669145426
s05T2322,0.07270152307768407,0.013023632101253452,0.009724667904927901,0.8985578227230802,0.005992354193054378
s06T2322,0.060282144532664124,0.007371198724060101,0.004522693113689911,0.9278239636295859,0.0
s07T2322,0.12190693302247872,0.12336763784544852,0.0517129168930007,0.5464887120321912,0.15652380020688078
s08T2322,0.002889472973506467,0.022040806212838843,0.9563967039634969,0.018673016850157806,0.0
s09T2322,0.15715136563045023,0.14819256133418549,0.6073687360135359,0.08155584135756948,0.005731495664258938
s10T2322,0.11667347660135703,0.2764467134033318,0.5309097538439037,0.06353027074657806,0.01243978540482943
s11T2322,0.19605323891909338,0.13829207346950795,0.5873789496377503,0.06655446557455891,0.011721272399089554
s12T2322,0.1850040140367808,0.12185228905545176,0.6308916512466518,0.05423824786765834,0.008013797793457204
s13T2322,0.10563220383337449,0.32455258940533976,0.4620147263205421,0.0936087404737813,0.014191739966962373
s14T2322,0.31765821570924296,0.18427304633126737,0.23749879351946818,0.24979306286619188,0.010776881573829607
s15T2322,0.16301846293106406,0.2548480894351522,0.12931081019206445,0.22174142825452572,0.23108120918719346
s02M2422,0.08652572365295876,0.0426899828422223,0.023297822576773885,0.8457827867886186,0.0017036841394264426
s03M2422,0.01855391650135254,0.009228353275495224,0.0,0.9722177302231523,0.0
s04M2422,0.039883672616941056,0.003176909749402592,0.0,0.9569394176336563,0.0
s05M2422,0.13369739753402074,0.008763188271656935,0.006313812979827069,0.8512256012144952,0.0
s06M2422,0.08104141772732608,0.020779888063000317,0.008593069624780115,0.8895856245848934,0.0
s07M2422,0.06842404278350268,0.0918936438854283,0.028310184450599674,0.674112326413233,0.1372598024672362
s08M2422,0.0,0.02286433286607884,0.9756180063771182,0.0015176607568029802,0.0
s09M2422,0.0,1.0,0.0,0.0,0.0
s10M2422,0.0,0.9994681039444434,0.0,0.0,0.0005318960555566464
s11M2422,0.0,1.0,0.0,0.0,0.0
s12M2422,0.0,1.0,0.0,0.0,0.0
s13M2422,0.0,1.0,0.0,0.0,0.0
s14M2422,0.010740223452669501,0.9253453885296515,0.021780357701308255,0.020167941143137125,0.021966089173233637
s15M2422,0.07233805411347739,0.7176766186466822,0.048371941844557946,0.12615786455150627,0.03545552084377613
s01X2422,0.2015064179581753,0.09207852480301801,0.07362351605929511,0.6164141717539608,0.016377369425550656
s02T2422,0.10323627540680501,0.11070342704193817,0.06138811357514907,0.6986718343417735,0.026000349634334344
s03T2422,0.010090215752063213,0.05505403410359039,0.01320585780360004,0.9121427265150033,0.009507165825743012
s04T2422,0.02170204470084983,0.06477049550565775,0.02494886085313032,0.8837187280886718,0.004859870851690466
s05T2422,0.017226227955299926,0.24782301261690437,0.0005992046370420834,0.7343515547907535,0.0
s06T2422,0.009161305648888065,0.20644873970955935,0.0,0.7843899546415525,0.0
s07T2422,0.034409345357302897,0.07815510073578248,0.0020338777846048484,0.8833710162094854,0.002030659912824244
s08T2422,0.0,0.0,1.0,0.0,0.0
s09T2422,0.0,1.0,0.0,0.0,0.0
s10T2422,0.0,1.0,0.0,0.0,0.0
s11T2422,0.0,1.0,0.0,0.0,0.0
s12T2422,0.0,1.0,0.0,0.0,0.0
s13T2422,0.0,1.0,0.0,0.0,0.0
s14T2422,0.029792149727109866,0.8381893805657293,0.025632007430405786,0.04399614860840719,0.062390313668347915
s15T2422,0.014337940858618007,0.9520675508348582,0.008632977056278357,0.01625271900492997,0.008708812245315618
s02M2522,0.06366638644539196,0.09561091770176872,0.03447907578960308,0.7987354447603083,0.007508175302927932
s03M2522,0.06798246043934031,0.07440352928524607,0.02244849240346191,0.8185810507561951,0.01658446711575666
s04M2522,0.010092592052070502,0.09871541827071814,0.0197166521358143,0.695928618588714,0.1755467189526832
s05M2522,0.007606362799701403,0.02488842715651485,0.0019208999751115098,0.963970512792962,0.001613797275710266
s06M2522,0.02578858448531938,0.15447320866740039,0.01500557134918116,0.7960902553053311,0.008642380192768119
s07M2522,0.028529278175072253,0.7329405379025632,0.010609453496480806,0.2279207304258837,0.0
s08M2522,0.0,0.0,1.0,0.0,0.0
s09M2522,0.0,1.0,0.0,0.0,0.0
s10M2522,3.6336571617801215e-05,0.9839722400875514,0.010279917658976265,0.005711505681854488,0.0
s12M2522,0.0,1.0,0.0,0.0,0.0
s13M2522,0.0003588916153278119,0.9930338200256719,0.006607288359000295,0.0,0.0
s14M2522,0.024042071114322,0.802654279141904,0.07119732656275618,0.07678789901778375,0.025318424163233884
s15M2522,0.03734550625524423,0.876716956388638,0.01850084883156408,0.03627693743927039,0.0311597510852833
s01X2522,0.1902389456849647,0.3520866630013913,0.06784838740796142,0.34709007987790097,0.042735924027781674
s02T2522,0.0285393678948034,0.19059581791712726,0.06537951068951922,0.6792268078278294,0.03625849567072071
s03T2522,0.10075817077879166,0.08417507687057327,0.03733585608827925,0.772765651589653,0.004965244672702779
s04T2522,0.0363006541481312,0.09873434106814567,0.020030369293655724,0.8400959870828338,0.004838648407233698
s05T2522,0.025199271813575817,0.02852571622466901,0.005493432903652916,0.938433919795465,0.002347659262637253
s06T2522,0.018730031356113123,0.042437989387633344,0.0023204148265628497,0.9365115644296907,0.0
s07T2522,0.03409043245169792,0.23031301669177906,0.018076814117264323,0.7175197367392587,0.0
s08T2522,0.0,0.06515268558247693,0.934847314417523,0.0,0.0
s09T2522,0.0,0.9959118689363248,0.004088131063675145,0.0,0.0
s10T2522,0.014012014901719395,0.8324467675289291,0.07174127781562901,0.0550186676439042,0.026781272109818226
s11T2522,0.003890236883736268,0.982504261791672,0.011891641657042857,0.0017138596675486848,0.0
s12T2522,0.029376980027748145,0.8516375879931706,0.05974641500870115,0.05774411226399004,0.001494904706390181
s13T2522,0.04416467545079626,0.6199576018830433,0.15617094775673554,0.15669998957643347,0.023006785332991383
s14T2522,0.11039844402377745,0.3838088768650578,0.1487723826501438,0.3384722056879113,0.018548090773109562
s15T2522,0.24789741084784908,0.2815700258112755,0.15020220890666475,0.2661995736839175,0.05413078075029322
s02M2622,0.022887117681691653,0.3104933977283141,0.04806315257757147,0.5487959734226219,0.06976035858980077
s03M2622,0.0,0.07034824876523318,0.006838549641725826,0.9053089574550318,0.017504244138009103
s04M2622,0.0,0.04178827317081436,0.0,0.9582117268291857,0.0
s05M2622,0.0006550864810512991,0.026733742855505532,0.0,0.9726111706634432,0.0
s06M2622,0.015003316656689603,0.19124731776419268,0.0789365055970772,0.6736267648957329,0.041186095086307606
s07M2622,0.021280279621302273,0.19773071416864677,0.03158443605372902,0.6865394535445734,0.06286511661174854
s08M2622,0.0,0.04720797517773337,0.9509960659817435,0.0,0.0017959588405231791
s09M2622,0.0,0.9993853558728515,0.0006146441271484206,0.0,0.0
s10M2622,0.0029203820601169774,0.9964365325744146,0.0,0.000643085365468518,0.0
s11M2622,0.0,1.0,0.0,0.0,0.0
s12M2622,0.0,1.0,0.0,0.0,0.0
s13M2622,0.0,1.0,0.0,0.0,0.0
s14M2622,0.002936393905322774,0.9873561040363494,0.0040019206427838825,0.00570558141554404,0.0
s15M2622,0.3280390755154123,0.32411546350604764,0.04981691207864302,0.2916282318107594,0.006400317089137751
s01X2622,0.36698136461843195,0.12535329798360112,0.06117900075100936,0.4239404000315994,0.022545936615358107
s02T2622,0.05684509097687583,0.07946822071677892,0.019530820303185016,0.7953024632305158,0.04885340477264446
s03T2622,0.014805091442741752,0.09444032589679571,0.03182070969174095,0.7896150567670666,0.06931881620165506
s04T2622,0.00558783245024437,0.009981434889225432,0.0,0.9832750211239766,0.001155711536553694
s05T2622,0.0,0.00530673941353813,0.0,0.9946932605864619,0.0
s06T2622,0.014510059064928022,0.044953712210041574,0.0,0.9403115334279941,0.00022469529703635993
s07T2622,0.07432870125673839,0.31891625769852044,0.02469383122072141,0.5662771495421819,0.015784060281837927
s08T2622,0.0,0.021652810678715405,0.9669836146234758,0.010644256138558413,0.0007193185592503691
s09T2622,0.0,1.0,0.0,0.0,0.0
s10T2622,0.0,1.0,0.0,0.0,0.0
s11T2622,0.0,1.0,0.0,0.0,0.0
s12T2622,0.0,1.0,0.0,0.0,0.0
s13T2622,0.0,1.0,0.0,0.0,0.0
s14T2622,0.0,1.0,0.0,0.0,0.0
s15T2622,0.006309191529405077,0.9679597407050485,0.0,0.025731067765546383,0.0
s02M2722,0.26000686524275063,0.0834175188234239,0.03574217189000145,0.6130766743476349,0.007756769696189202
s03M2722,0.023065697824808065,0.04786644012931827,0.009163286658339934,0.9040225279800982,0.015882047407435488
s04M2722,0.0902956550818886,0.0519092860637677,0.006217319975698086,0.8342428306335918,0.01733490824505377
s05M2722,0.05992733124479485,0.010417534860580972,0.0,0.9289242929971596,0.0007308408974645676
s06M2722,0.021521537220671284,0.017957450065380944,0.0,0.9536797903109059,0.006841222403041942
s07M2722,0.013041607256549794,0.08876835953835054,0.019360664578456397,0.8098223788273882,0.06900698979925507
s08M2722,0.0,0.01938770687948727,0.9806122931205128,0.0,0.0
s09M2722,0.0,1.0,0.0,0.0,0.0
s10M2722,0.0,1.0,0.0,0.0,0.0
s11M2722,0.0,1.0,0.0,0.0,0.0
s12M2722,0.0023537755058327383,0.9135266294605382,0.01523096374021358,0.0071647618061118105,0.061723869487303615
