,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
s02T1622,8.899186768499973,0.0,5.188605776828736,0.0,0.1566953184586978,2.0867613909962173,0.0,0.0,0.0,0.21528686437584352,0.06423829119098022,0.0,0.022246557245001044,9.622664465418893,0.0,0.011612826009525004,0.074186879363948,0.2338738919178722,0.42346902902225303,8.531773816339442,0.3573913253215296,1.6954962522862702,0.29592554009759364,0.3811483301530268,0.2979237919665833
s03T1622,19.922938889632462,0.0,3.1682115415686476,0.0,0.41182112754339406,2.052030007663822,0.0,0.0,0.0,0.014157312765922513,0.0,0.0,0.0,30.63451808663074,0.0,0.0,0.011344388956569772,0.0,1.6770445425749694,0.0,0.0,5.594770597189678,2.24307044672788,0.0,0.0
s04T1622,13.326960227325413,0.03224669154011442,3.6099693539976823,0.2501775378646936,0.0,0.9042062108554708,1.1862351188591758,0.002236660537457357,0.0,0.23517748438133798,0.023413634526489813,0.0,0.0,8.846356901908731,0.15040371349089168,0.35541731442442215,0.03131279149885859,0.2666780242232171,5.516336141014343,0.012313740740334048,0.9650169961355268,3.7768665649480044,0.024521354823655295,0.52909566885655,0.32388247112584506
s05T1622,9.011387228925589,0.0,5.777989720833903,0.18544354625515239,0.0,1.4951563078082677,3.1331474605345426,0.15714723761799804,0.0,0.0,0.06273844421211379,0.0,0.0,11.516598564545976,0.17460927567010104,0.9215264951528648,0.011487082408592057,0.011586062313907564,7.985161857816877,0.06265356103284071,0.7299421944402945,10.503982605881397,0.0,0.637608830265554,0.0
s06T1622,6.728008848998585,0.007647784417014452,1.8902817162046528,4.469964505096293,0.0,0.012202210373402876,19.745949177319414,0.13322599304209193,0.0,0.0,0.0,0.006814803280254531,0.0,2.422927427717521,0.15173020293335465,0.21754913745276586,0.0069871474840987845,0.1379110067918238,5.24339391732194,0.08803988164075803,0.0,43.4152267204851,3.0074944861768347,0.3487827298694313,0.0
s07T1622,0.0,0.0006135697721363749,0.04831368848933542,0.0,0.0,0.4854275343125134,0.23913594142607317,0.0,0.0,0.0026846068639372923,0.012830231537167745,0.0,0.10769706658529452,0.0,0.0,0.12611860920906404,0.0,0.033845935886886426,0.0,34.85985228133331,0.0,0.0488678434732387,0.0,0.08487179585738955,0.04092815235333871
s08T1622,0.0,0.0,0.008423636579365476,0.0,0.0,0.0,0.0,0.0,0.0,5.337822069853044,7.900150107275251,0.0,0.0,0.006726040116772065,0.0,0.0,12.655288619760814,0.0,0.0,0.3946872851248499,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.012055217010880949,0.0,0.0,0.0,0.0,0.0,0.0,4.937906960528814,9.654245279952695,0.005813118114532316,0.005541537368587818,0.01150744495866542,0.0,5.714529586159154,3.0940326692769258,0.011468601479719398,0.003581399259353272,0.0,0.0,0.07214445111213018,0.007890114538183375,0.0,0.007473863290955998
s10T1622,0.0,0.0,0.046478461155707064,0.0,0.0,0.0,7.1316281209026755,0.017609660834175988,0.0012048057692502087,7.107390008792175,11.441900649303737,0.0013817762437783707,0.0,0.09923993416775036,0.006191640730894443,0.8000799861236465,0.738490267290645,0.006541510171588696,0.0040057092790665135,0.002603332161777288,0.0,0.07053607018928827,0.006697048367359259,0.0,0.004574324470410449
s11T1622,1.0079328329974973,0.017490285057389893,0.008466510948560662,0.05562863038925405,0.0007509313775321681,0.02836157018460196,3.074462511408219,0.10755816920053415,0.004625684587275589,5.7396569524183505,8.19659062653241,0.016354120339235202,0.022624966438849054,0.045846830644497814,0.025946276538465398,5.948781986529447,0.31880318145779646,0.2592578313122119,0.04017316943833708,0.0,0.0,0.039294561903580584,0.027588624390521222,0.1453299749383484,0.08449346784160415
s12T1622,2.7444786442300795,0.04083070063774727,0.06361758102940529,0.3581194860331393,0.017259585836344016,0.030826742705893376,9.224652267525586,1.3896623544723212,0.0,1.6433863844645462,1.3151119414585746,0.05839173778475668,0.011177524407363531,0.34768534796372924,0.6646000319726049,10.299434223954753,0.008257387740089477,0.27937023649254833,0.11294709334854129,0.011979204793838691,0.3921985169982875,0.07555572395201705,0.025078844352328596,3.300997135523989,0.10436493618034727
s13T1622,0.0,0.0,0.01817883071201926,0.012198105901131831,0.0,0.0,14.847105300848185,94.22134915626266,0.0,1.8522812510995597,1.425015463134165,0.0,0.0,0.31336878129916784,0.5480978216560218,3.355680585763801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s14T1622,10.400373350599262,0.002996442399861933,0.354175623837828,0.5138833587121614,0.0,0.0,18.182124954761697,0.16415566123863984,0.0,0.20319614025982344,0.2871703715923315,0.0,0.08134862856079207,0.0,0.0,9.680445990973817,0.1656705309617187,0.17747886192446455,0.0,3.089298978144097,1.458138641204301,0.05136679175328849,0.0,1.3545647960077838,0.2797414185970557
s15T1622,4.771430210653571,0.0009043288094025782,0.01365989805328264,0.28128410181368907,0.0,0.0,6.623204518413509,0.3318626874882993,0.0,0.18063461005889117,0.2713308291828065,0.0,0.20170058553501086,0.0,0.7770697837242181,5.975588162125361,0.026146961991506328,0.13076867321906027,0.0,12.197244089882057,1.3430834352348444,0.0,0.0,1.1734960716965483,0.08119883281265064
s02M1722,7.477511653742102,0.017363755910103296,33.88951352822814,0.0,0.0,0.0,0.953438860241479,0.04239949312476173,0.0034321603365789276,0.24024382131954447,0.18269780198351207,0.0,0.0,16.191272308892188,0.056931587619511254,0.20413399837075433,0.13217294113487685,0.0,1.3886947011672666,0.01079946816053311,0.14843707947166523,1.3222431277118265,2.2118406668709842,0.14965562760873058,0.0
s03M1722,46.092931665809225,0.0,3.692073629939541,1.971753696728268,0.13600989350210224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.00981317315284,2.4054558140339335,0.0,0.0,0.0,3.2755435125883667,0.0,0.0,15.469271881848789,0.2937406489283154,0.0,0.0
s04M1722,14.965054918295102,0.0,2.786453262078896,0.0,0.0,0.040560642930909205,0.8560842047271184,0.010540747930128493,0.0,0.0,0.020485726769962992,0.0,0.0,7.289265075560395,3.715068084292492,1.1554593094365706,0.004903794394095598,0.0,4.246115038415781,0.032363893639724056,0.2414934635172204,3.601547218371615,7.189380589916778,0.11346590650410535,0.0
s05M1722,5.556505204598052,0.0,8.259669380287884,0.14940908066680372,0.0,0.0,1.5551255724527335,0.0398679622323669,0.0,0.0,0.027594518786921197,0.0,0.0,3.7828008750790048,0.1311764447939102,1.1328614981432248,0.00760343639859476,0.0,7.666872673700139,0.011653008088751691,0.3179145939125956,6.599866796805421,5.180703341039086,0.4071166121759189,0.0
s06M1722,4.17673523375157,0.0,7.715692964886107,0.24226017463592653,0.0,0.008350406352290845,1.060557547721406,0.04903744479200908,0.0,0.03112338087182657,0.033173515746730754,0.0,0.0,7.001668715204328,0.07479287905642665,0.6443084363995675,0.0046180648256862475,0.08595182619801368,5.615769754991453,3.750278919265354,0.21025812797761398,16.289331414596212,0.0,0.5134506866679313,0.0
s07M1722,0.0,0.0071799608519845775,0.16866633452397392,11.531226961213775,0.0,0.028701669016491647,1.347996275097613,0.06552279785954619,0.0,0.0,0.04817917425145904,0.0,0.05757285764919648,0.05403676983842598,0.18229061406660504,2.276148908062126,0.004117803379143779,0.020539270333608056,0.12975544320920196,20.927336136835354,0.01090261184530313,0.23940589409846735,0.0,0.13462970008230354,0.08804559406002245
s08M1722,0.0,0.0,0.013783519276268278,0.0,0.0,0.0,0.0,0.0,0.0,0.6032550656039853,9.60172390388376,0.0,0.0,0.019337147024695026,0.0,0.010118735806588612,14.014583543671879,0.0,0.0,0.001959933895785557,0.0,0.0,0.0,0.0,0.0
s09M1722,0.0,0.0,0.0,2.306883926278367,0.0,0.0,0.0,2.12525922777888,0.0,1.1748501964134244,3.9067121713456943,0.0,0.0,0.0,0.0,38.08292523113986,0.06574141501973071,0.0,0.0,0.6422961648656019,0.0,0.0,0.0,0.0,0.0
s10M1722,0.0,0.0,0.05655843907945197,0.0,0.0,0.00398380670512121,39.54525866322653,0.12034072655340985,0.006014465078579779,2.4002421654089487,2.91538498934497,0.0,0.0,0.0899503184160023,0.0,5.123352021820929,0.06992143393843249,0.2187797622104193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
