,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
s06T1822,0.0,0.0,18.099764499143916,0.0,14.696289862701256,0.0,9.726584443661006,0.0,0.0,0.0,0.0,0.0,0.0,41.67631204866173,0.0
s07T1822,0.328762369998527,0.0,4.95530403238062,4.7892923878130595,7.395006617869907,0.06765209634719574,0.0,0.6218871543925866,0.0,0.12311353391836093,0.0,0.0,0.0,8.5504957028018,0.9312876118137114
s08T1822,0.0,0.0,0.8618977291954428,0.0,0.0,0.0,0.0,0.0,0.0,3.938946859631067,17.36679023722017,0.0,0.0,0.03368811012002722,0.0
s09T1822,0.2696945149968763,0.0,0.01707325978556951,1.0201281851532034,0.0,0.014993769287259824,0.0,0.5196069467302775,0.025814838970545276,3.994509639450273,8.02079134537781,0.0,0.008029415617899821,0.0,0.0
s10T1822,0.2698470932610242,0.0,0.017696043863836643,0.8798127746403839,0.0,0.09890976901473716,0.0,0.9946399258470402,0.038783266154181116,1.8445153311726863,2.8055856983802485,0.0,0.084695641862765,0.08666794007797367,0.1164235030439772
s11T1822,0.39442606251448964,0.0,0.030551557054358563,1.1859410918463171,0.0,0.025740585487629822,0.0,0.5563226285307455,0.030126708219765364,1.9672882237319893,4.058604926563649,0.0,0.17472032742029633,0.05186832299818846,0.13537492973615295
s12T1822,0.14562263587896312,0.15716634148797023,0.18849259591878115,5.228029000801848,0.0,0.18413458415420955,0.0,1.255836966519906,0.48604176277844985,1.03430475940142,2.1664430399366084,0.0,2.6849541410972595,0.0,0.0
s13T1822,0.057663040217098054,0.0,0.0,14.512695376533758,0.0,0.05094388017185042,0.0,0.11382435878998345,0.0,0.0,1.845490840892025,0.026850572239545,0.0,0.0,0.0
s14T1822,0.5685355005905707,0.04057612209951847,2.0229043974789866,5.052242687431869,1.4807228330925566,0.03158544525698353,0.0,0.7182947279361747,0.049892062328662945,0.17625271637238948,0.793541669817516,0.004761361520257001,0.08738829631257257,0.26717294525329216,0.3884259713634704
s15T1822,0.061036052445683844,0.006305899090495143,0.0,0.0,0.0,0.0,0.0,0.09364132481919292,0.0,0.05738040698810524,0.13797841465605346,0.0,0.0,0.0,28.48326693834331
s02M1922,0.0,0.0,97.28930421279507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03M1922,0.005788216597903374,0.0,18.542857189826805,1.7525582140013378,1.7778082880286417,0.027851001068627968,0.10064313747909401,0.31572829934396496,0.01329383597949812,0.06719023899254906,0.0010886574997016802,0.0045679434198048815,0.036877065399788876,15.883739399451084,0.2977155053200944
s04M1922,0.0,0.0,0.5721380647670488,0.0,6.160771261612138,0.0,0.6916140653664112,0.0,0.0,0.0,0.0,0.0,0.0,94.92710411680127,0.0
s05M1922,0.0,0.0,29.874295259796135,0.2902678202709349,13.538069902421176,0.0,0.015820679917262954,0.0,0.0,0.0,0.0,0.0,0.0,21.995947328732186,0.0
s06M1922,0.0,0.025886709945503548,0.6398726965173273,0.0,6.693124218800386,0.00998524109692926,0.0,0.03380844663647831,0.040295367475650254,0.0,0.0065650121919062394,0.0,0.09191562973133417,80.15362022192849,0.0
s07M1922,0.0,0.0,22.94949142137357,0.0,23.669011060585547,0.0,1.4676366325196748,0.0,0.0,0.0,0.0,0.0,0.0,28.181935108834782,0.0
s08M1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.743954850181575,19.9136069491362,0.0,0.0,0.04621538960826284,0.0
s09M1922,0.1542229206095236,0.04379518156907503,0.021741963191089366,0.6196999079150345,0.0,0.1324936150108158,0.0019342396368591107,0.9488071627062555,0.09576667323650319,1.0813656363241313,1.5418097602081986,0.0,0.3065361335429847,0.06368630101900967,0.16686691897209083
s10M1922,0.15206187523944373,0.5380827173945686,0.02590892497399728,0.7291144946187381,0.2190558983316987,0.17116000974190312,0.022185682195796138,1.8951242452435926,0.08180350055685906,0.8698744099925783,0.8291579334807672,0.07461763204165321,0.42151694370033793,0.02634768019867527,0.10805881819401401
s11M1922,0.18412667996491022,0.03948063819198659,0.016140442820995766,0.5654084451643461,0.0,0.07340967182810083,0.012945717398998914,0.8141261988794835,0.06299424583714684,0.9175297364115952,1.0299641785400506,0.0,0.18599870116709583,0.06383158469198934,0.18590574425325518
s12M1922,0.0,0.019357144475418406,0.0,16.606677994243494,0.0,0.0,0.0,0.0,0.0,0.41559591737042106,2.185156083266236,0.0,0.0,0.0,0.0
s13M1922,0.14225702685603356,0.08428021066183025,0.01547569673286318,0.5972317534813758,0.006405869063095137,0.04664952877760747,0.012237170504917157,0.7037522051101249,0.0551019377917584,1.5309121405119313,1.734918881405279,0.0,0.16528055533049432,0.07604735555432532,0.1515537678755858
