,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
s02T1622,0.0,0.0,15.9921089620678,0.0,0.0,0.0,0.0,0.0,0.0,0.06343135804952425,0.0,0.0,0.08391090951388766,0.0,0.0,0.06323427449264117,0.0,0.0,0.08948427170300517,9.81344300235103,0.3103471748375876,0.799404016343815,0.2653903576481476,0.10314308422185114,0.0,0.0,0.0,0.0,0.6768913646164734,9.044790692944643,0.01077661708079504,0.0,0.0,0.0012911903902395841,0.00022103301872899317,0.0,1.622691895765564,0.0,0.0,0.0,0.5222156226659389,0.09639046812444665,7.457765196093329,0.0,1.9120417722266971,0.36702049897278627,0.0,3.940114765106187,0.10189655641327997,1.1989924730351438,0.0,0.011495640145812475,0.34308763486785615,0.029465668236503352,0.0,0.2709674397447291,9.009292430630817,0.0,0.47453467745587996,0.0,0.0,0.6080492740320292,0.17526783150161737,0.0,2.808454499354452,0.33860041407283537,0.054044478173910344,0.2552771944300268,0.0,0.0,0.12606169969926412,0.31993205930135754,0.0,0.0,0.263870728580747,0.0,0.35582121379575476,0.0,0.0,0.0,0.0,0.08955278948169211,0.0,1.1624781353206106
s03T1622,0.5300716206736258,0.0,20.829410199484734,0.0,2.771213379244951,0.0,0.0,0.0361243555806059,0.0,0.006590978628120182,0.14916089623533813,0.0,0.04299624122028263,5.231809923520571,0.0,0.0,0.0,0.0,1.0523374667009309,0.011298706600868517,0.0,0.0,2.4315760631003123,0.0,0.0,0.0,0.0,0.0,0.0,17.14889370757663,0.0,0.0,0.0,0.0,0.0,0.0,1.2792837967642803,0.0,0.0,0.0,2.1051929152960063,0.0,24.323021396901208,0.07459765653440195,1.9561557389508288,1.0683821408436993,0.0,2.1499094344593366,0.07226942031468107,9.039492087287488,0.0,0.0,2.784355508439328,0.0,0.03851011952842668,0.0,0.6103737839624714,0.0,0.0,0.0,0.04861074855982491,0.0,0.035160711274740186,0.0,0.1088410521588845,0.0068595176548758964,0.19386001531666405,0.0,0.0,0.0,0.02071577386533308,0.0,0.0,0.0,0.0,2.6150577082806943,1.382916677256778,0.0,0.2576771334816538,0.018906651008721975,0.016247356767675976,0.0034055829175348947,0.0,0.6272946843575787
s04T1622,0.0,0.0,63.25223025584561,0.0,0.0,0.0,0.0,0.0,0.0,0.016652768698305995,0.0,0.0,0.0730175793024477,0.4509817058013103,0.0,0.1059354068898196,0.0,0.0,0.0,0.015454307239608882,0.08232941417000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35900739332107795,0.0,0.0,0.0,0.0,0.0,0.0,2.484140525403878,0.004113617038974354,0.0,0.0,3.356363672123835,0.002729624723819836,7.082815629258539,0.0,0.7943584900160597,0.8902347741718835,0.0,2.8696075972644692,2.0552993519041207,20.732650071797227,0.0,0.0068215504690779215,5.391531571978411,0.0,0.0,0.0,2.74360635483003,0.0,0.031926237274406896,0.0,0.061289910886623236,0.0,0.1906615626645406,0.0,2.9627394051316456,0.5541599896385928,0.0,0.0,0.0,0.0,0.033613233254323305,0.09742525479380036,0.0,0.0,0.2807710393113487,0.2542224602776423,5.319668403938255,0.0,0.0,0.1475004027180608,0.0,0.02180471922306453,0.0,0.30684478934481585
s05T1622,0.0,0.0,37.11848849204935,0.0,0.0,0.0,0.0,1.3013517947776996,0.0,0.009541870852220044,0.0,0.0,0.07202114085866926,1.2812101007830357,0.0,0.25300912494435734,0.0,0.0,0.0,0.0045343678558194215,0.03861634455294079,0.24631383172601778,0.0,0.0,0.0,0.0,0.003609334208049382,0.0,0.0,0.037025496116795543,0.0,0.0,0.0,0.0,0.0,0.0,3.373447648891727,0.0,0.0,0.0,1.223109928059422,0.0,9.388352473163971,0.0,1.412451451861152,0.4190502284372843,0.0,4.7230161252346035,4.96220668586854,29.510652585929538,0.0027783588533252116,0.04429961598164982,14.372984171891929,0.0,0.005135263855210288,0.0,10.144479903316173,0.0,0.009351663140288699,0.0,0.16370486961586786,0.0,0.0018087691243458208,0.0,0.0,0.0,0.02490160622325762,0.08461233432071691,0.0,0.0,0.004954422285903627,0.1114101867261741,0.0,0.0,0.0,0.11066024077682746,7.93232600375992,0.1027211812693811,0.0,0.08879314875129772,0.0,0.016321210389463138,0.0,0.07300241548660087
s06T1622,0.0,2.545729067113537,20.412040475141886,0.5597681670601037,0.0,0.06920210125615042,0.0,22.4700995668191,0.0,0.0,0.0,0.0,0.09191137484160963,0.739923395123806,0.003152789923995309,0.28909078815546396,0.0,0.022488076569254903,0.0,0.013848791200194121,0.5317825360744745,0.0,3.4299036250364567,0.010504861502723013,0.0391529491421239,0.0,0.01443480524754796,0.0,0.0,0.07666282842304152,0.013720058768538814,0.4262325962688386,0.844337478052611,0.0,0.0,0.0,1.6157619178914013,0.025851916327048377,0.0007017508272705568,0.03624962469265528,0.8776094555913235,0.13125483400775464,2.0115939411229427,0.0,0.00023103498953388934,1.7637125120707307,0.3827085044668181,1.5954107998757403,0.5491584435072662,33.17856378526771,0.0,0.017628233872371276,57.997616713344456,0.0,1.4326971097008376,0.011864701548873716,9.992436931312719,0.15889867296760735,0.25573464418805786,0.1373641731998213,0.13526807244331518,0.0,0.0018730080164724842,0.0068786622381774255,0.18947458346509302,0.0,0.0,0.31806967684996573,0.0,3.0628132985906165,0.0027322887966831464,0.11234449494368536,0.0,0.0,0.0,0.04349908040786919,5.237512656919954,0.59768742194939,0.4989232733651624,0.08151165372591507,3.7680298211924677,0.011546363448173674,0.06177514456893616,1.3413882494732197
s07T1622,4.997996004309423,0.06363735161663832,5.356135083260025,0.02105047697848874,0.47183378325999087,0.0,0.0,0.38228505679343094,0.0,0.0,0.0,0.0,0.18948855204734674,0.0,0.04200108119189936,0.3043656785941068,0.012270357349161492,0.043187589811421415,0.0,39.90636153138841,0.14002681889448715,0.0,0.0,0.014250396979544189,0.0,0.0,0.09732252774553055,0.0,0.04228443286333736,0.02438419513330792,0.004761797668107411,0.0,0.0,0.012189321512761435,0.0,0.03270862507788779,0.5655770585966599,0.0,0.0,0.0,0.04544997385512161,0.007213819004477474,0.07762520534674626,0.0,0.45470619817468716,0.04570969762344113,0.0720140855772125,0.04195308169731368,0.15204225452451242,1.4922243987119572,0.006640257816056478,0.0,0.06670444605275404,0.0,0.6729061266427007,0.0,5.211438797249066,0.0,0.19281401402706175,0.0,0.5418752051668074,0.0,0.007757319213848611,0.0,0.0008084083877901372,0.06266368270136564,0.0,0.9883413367632579,0.0,0.0,0.0,0.3024013528057659,0.0,0.0,0.012847328103471967,0.03210972846170809,0.04001618450746523,0.0,0.0,0.12685682254602668,0.0,0.0,0.0,0.9269371240295035
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.385013453282115,0.0,0.0,0.0,0.0,0.0,0.1128698543659348,0.0,0.0,0.0,0.45502128367159966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020825493097876165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3707118900502406e-05,0.009976629277233773,0.0,0.0,0.0,0.23459341819698445,0.009904881294689392,0.0,0.0,0.0,0.0,0.009901936062182422,0.5916333319981938,0.0,0.0,0.0,0.03528635156974838,0.035072890208267905,0.0,0.0,0.0,4.885032812624622,0.0,0.0,0.0,0.002390266642679479,0.3096731110621672,0.0,0.0,21.577821987640306,0.0,0.0,0.0,0.0,0.0,0.0012951259015647491,0.0,0.00021568659668567874,0.0,0.0,10.949248032290429,0.0,0.0
s09T1622,0.0,0.0,1.8141451331316774,0.2198084196843992,0.06638634371784188,0.0,0.0,0.11602974771748961,0.0,12.169931518631513,0.0,0.0,0.0,0.0,0.0,6.55229687658164,0.0,0.0,0.0,0.0006370149150885639,0.06684702319893207,0.0,0.0,0.010284371944953791,0.050793984908322994,0.00010051202106673624,0.011608276648969554,0.0,0.0,0.0035705534094798326,0.0059509573835215554,0.19353898752518947,0.3999214879796602,0.0,0.00025885588485616095,0.0,0.0,0.012332916158162587,0.0032200654960906966,0.01805616709248803,0.0,0.0,0.007389710264219142,0.0,0.0,0.0,0.6495136122039832,0.011420656822946268,0.0,0.14584934343624645,0.0,0.000600799708271265,0.12713597593581194,0.7207902080882325,0.0,0.0,0.7675386153112103,0.5786855746686688,0.17883177880422582,0.06637055097389419,0.0,0.0009523331068541064,4.042255846534898,0.005105317710168926,0.0,0.0,0.0,0.7776954243959323,0.026547587774118128,1.0658879142736397,5.286063853724759,0.0440302050896507,0.009524969585391061,0.0,0.0,0.015297552066704082,0.005309461653326433,0.0,0.0,0.0,0.0,13.29992954128321,0.013894423831326365,0.0
s10T1622,0.0,0.0,1.1834248983596016,0.1096772145367085,0.0,0.0,0.0,8.870620259095157,0.0,7.18871604704597,0.0,0.0,0.0,0.0,0.0015541463764357666,0.9672129619947513,0.0,0.0,0.0,0.0015275301715547607,0.032588909899383935,0.0,0.0,0.0008790893670475649,0.023253554486863875,0.0,0.024686876642594103,0.0,0.0,0.0004519572582218974,0.007921700329170321,0.10104008071732742,0.2041110821502065,0.0,0.0,0.006244370367126195,0.02194106469958636,0.009727301140721161,0.00429116972242517,0.0,0.0,0.0,0.06920423552968032,0.0,0.0,0.06340077938730203,1.7103878808617228,0.037759730809602536,0.0,1.8116159404345944,0.0,0.0024401926418443133,0.06668230257520821,0.0,0.0,0.0022284582263405435,0.4951103059178433,3.0157757028639214,0.36645882423942133,0.03321696634180425,0.25023500865210635,0.0010149929598224485,7.448136191555755,0.005898050785306681,0.0,0.0,0.0,3.083622399418971,0.012389672092030794,0.5711506305663335,1.2673577724364515,0.00979637685703656,0.0016334195142429318,0.0,0.0005421703252569119,0.04297680871421398,0.0,0.22019099133344072,0.0,0.0,0.0,15.77278266655018,0.020364983530981196,0.0
s11T1622,0.0,0.0,5.42001938231146,0.533594245627555,0.0,0.0,0.0,3.735731993992227,0.0019212155223475617,5.819507165655096,0.0,0.0,0.0,0.0,0.0,6.4019978549039775,0.010442680002369325,0.0,0.0,0.0,0.15723350964748845,0.0,0.0,0.022936934914703326,0.12080987854475393,0.0003229480479210844,0.13335273121861907,0.0,0.0,0.0,0.012292388745844077,0.490142634640014,0.9493815131365907,0.0,0.0038247292102770694,0.02420397100809218,0.0,0.035956162691757367,0.005297518530218495,0.05032870701291983,0.0,0.0,0.027153443277681516,0.0,0.013935293166361653,0.0,1.9369684721324743,0.00750255142488238,0.20726691084073007,2.441441565940455,0.0,0.004998560018277687,0.0,0.0,0.0,0.04335315532546883,3.733287017001101,2.124544211276403,2.6176706526349394,0.1669958711046287,0.2996406696043701,0.021622125195549333,5.916886110916958,0.037328565466940015,0.06888097536346467,0.0,0.0,17.498004464216375,0.1759238136991885,2.810368269132996,0.5462075776508901,0.2122310794086351,0.011804084775989597,0.037471808823164504,0.0,0.2687273762277896,0.004820013898817169,0.3769878817982936,0.0,0.0,0.0,11.268481840491516,0.02992512237100894,0.0
