,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
s02T1622,30.792129064210197,0.0,5.935364894760638,0.01776926308543653,0.06171021332588204,2.4810321502099386,1.4834261554131956,0.154409902482012,0.006810918081863516,0.11282388228780484,0.08125440223369428,0.0,0.06730023300824631,10.070634492186043,0.0,0.06779826772240176,0.07834443089224748,0.0,0.2890026642590488,0.05984121963561716,0.0,0.03420628560355431,0.23424713670850486,0.3821112368019353,2.866163881147333,0.0,0.0,0.1750658510173035,0.0,8.103348178038116,0.01739367564697137,0.0,1.9356921257553756,0.0,0.010776537716620472,0.013787323483655491,0.20914901966663738,0.0,0.0,0.8589828502209148,0.6763358530956588,0.0
s03T1622,0.0,0.0,3.2201288071920886,0.0,0.2864979299389805,2.5346537892217045,0.7189539372327407,0.13146709375477023,0.07734090673622591,0.03984794294263826,0.0,0.0,0.055309274000545444,32.68941749233521,0.006225266131620745,0.0,0.01629032965121788,0.0,1.3766363459174438,0.8284500208214971,0.0,2.8173915456125815,2.2350446007701263,0.0573692844307849,0.11481240723459363,0.0,0.0,0.008363187483598006,0.0,15.652527463182267,0.01292108318106899,0.0,0.8583076947505077,0.0,0.0,0.0,0.0,0.005823164505237867,0.0,0.24731407831172403,2.542455608824339,0.0
s04T1622,0.0,0.0,4.5173379722555325,0.0,0.0,1.0311668228022541,3.6254381127199267,0.48585753414754834,0.1534337179990543,0.13870422424099071,0.00039217629052479107,0.12730302530718363,0.07378756979960728,9.866363546380953,0.07121345772124442,0.09903101466055789,0.029153103626128097,0.0049562218973551436,5.19797283839934,2.503451290665192,0.0,4.472655394650926,0.01343109649811615,0.33382344639593414,2.9321389099257096,0.0,0.0,0.2749092888349247,0.0,0.9895676441815534,0.0053190021717454865,0.0,2.702757975233155,0.0,0.05100890923026979,0.22834478050107632,0.19109911524438603,0.03574567951714004,0.0,5.977204214232801,4.071901728125216,0.0
s05T1622,0.0,0.0,7.183659256582428,0.06645797723695197,0.011217759985536781,1.8377577581383253,2.160255841582978,1.3146773705953312,0.07500143767882166,0.02521835649849849,0.0,0.058769072795393014,0.06525898826665856,12.793763993708499,0.020668255375473912,0.22124102471310675,0.008046243427843157,0.026920367145593416,7.508055951390637,2.9878230949650835,0.0,12.055387555037612,0.0,0.2733606958177444,0.040770054557950575,0.0,0.0,0.009424246410376418,0.008529938876414057,0.2077666535878832,0.0,0.02090468981058709,1.6239142340809054,0.0,0.020946499749827995,0.11216857159987907,0.0,0.005701482750180339,0.0,12.41401234919954,1.5228173312148785,0.0
s06T1622,0.06999252040612096,0.0,2.487916678466915,0.0,0.0,0.012085079258358847,0.7007139026384743,17.643876293844645,0.0,0.0,0.0,3.215530138841106,0.04880532993179028,2.828867719884559,0.013756494969590938,0.2693172070547306,0.002155830626541259,0.0,4.912742612810115,2.8166017484628125,0.0,48.78610600327796,3.1674329897235602,0.3105433831992215,0.2212373517927407,0.004032610632617913,0.004970166544680204,0.025720294914718535,0.03940459318298344,0.1350213142159494,0.022890484657492046,0.07624829990848399,2.748868772207733,0.0,0.030333482677263875,0.27351228187563353,0.0,0.022795470433097473,0.11005737755650745,2.3006612836655025,1.200666466141522,1.177655776677373
s07T1622,125.09710539090281,0.01922589820983291,0.055209012471006944,0.0,0.0,0.5920218191032238,0.7827516981670352,0.35235219754449676,0.045327715343297735,0.0,0.02444274213404298,0.0,0.16238617497614805,0.018520878212517834,0.0,0.21096791697019718,0.0016430921018632636,0.026559847359343067,0.0,0.0,0.0,0.0,0.0,0.10146292015032789,0.026328044620602467,0.0,0.0,0.05014163070411136,0.004202534712623543,0.0029182201551799414,0.012424829765813461,0.0031041808100311804,1.2616851439773282,0.009511687022850364,0.0019508841725599279,0.01725383081740149,0.008321577403583389,0.0020202268387928424,0.0,0.7362624598073583,0.0,0.09947129194437658
s08T1622,1.4216580175293456,0.0,0.014228311508129067,0.0,0.0,0.0,0.0,0.0,0.0,7.177907292830532,8.276699348433123,0.0,0.0,0.010667586806672466,0.0,0.03413542418468204,12.736461878723993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0010409617329336788,0.0,0.020226808935304992,0.0,0.0,0.0,0.28473086259144675,0.001551652654764098,0.0,6.634977344218629,10.126800649282385,0.0,0.0,0.017293221038630152,0.007502182453837964,5.237572016624489,3.114825447957256,0.0027045149279342337,0.004156304278977202,0.0,0.0,0.09555829851033762,0.004602870400587059,0.0,0.0,0.002043659577197079,0.0,0.006727609789435758,0.017294418944842894,0.014996240007680284,0.0,0.014268305031836294,0.12340320250249603,0.0,0.01229235340798159,0.07360015240183825,0.0,0.010903928828672754,0.0,0.0,0.0,0.0
s10T1622,0.0,0.0,0.06168080236184945,0.014710212370499513,0.0,0.0,0.6338675577637741,6.667743701605981,0.008451190190794221,9.239145538164257,12.01143474901652,0.0,0.0,0.09677628458233505,0.003627958416522439,0.8650077973554255,0.7348232309956721,0.0,0.0,0.17672122996485679,0.0008435849306164218,0.05727207735821139,0.002424892970060078,0.0,0.0,0.00017005832284648208,0.0,0.026378614203281733,0.037485862842665196,0.0,0.02713943997748466,0.013043752708358645,0.01471171782408738,0.004604964474909364,0.003825635917705716,0.003759338928323089,0.002805312115949015,0.017048203978083546,0.10603964526557118,0.0,0.0,0.0
s11T1622,0.0,0.0,0.021083898291727153,0.0,0.0,0.023772154325669533,2.2797216439335077,3.011877388250764,0.04642946614549254,7.413345873308213,8.582560496318564,0.016298734381259675,0.0,0.049830931514925944,0.01715267828634621,5.3915797006180535,0.3130846070950735,0.12087824659182912,0.014543618178852342,0.37050123915312416,0.002475850618227007,0.014322886766498712,0.010076888106254745,0.17184401027988414,0.13921946858211384,0.0019218872718239756,0.011418951467040953,0.03385135583133707,0.13989771257033146,0.06504346819021811,0.056931259219443114,0.13427294550497754,0.7112094953871504,0.0,0.035526663319103986,0.21055643978886507,0.0,0.04017958339798461,0.4037319737061754,1.0951206608475135,0.0,0.058904085775665686
