,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
s02T1622,30.169228944712422,6.5012854159793845,0.0,0.20151543446934211,0.042565259315097886,0.0,0.5061073104159058,0.0986587088773699,0.0,0.10100347894064635,1.0720676232982345,0.0,0.06436439912453133,1.0910409672630041,0.004978009377106548,0.08766186346938816,0.0726021331293763,0.0,0.2906560800432641,0.19968300489395518,0.0,0.050063046344645624,0.24732128198518885,0.30749237518202877,0.0,0.0,0.0,0.1749932765797986,0.0,8.288257069399883,0.017524215309231258,0.0,1.7533689900406806,0.0,0.013216520389520005,0.010881385620539585,0.2320488436467972,0.0,0.0,0.23458668341510683,0.6581987456311476,0.11783572722086129,6.8787841972323065,0.2468391455668514,1.9815966612576645,0.0,0.06631960216547335,5.490605321104884,0.20600282071650966,3.82839813866637,0.0,0.012480711898478434,0.0,0.08365202617910876
s03T1622,0.030701487824080106,0.2614367672486403,0.0,0.391717913669812,0.26604449890858983,0.0,0.0,0.10880338176197984,0.0,0.03763288385907058,0.1990085535600628,0.0009270736215388067,0.0335646937195577,2.7798889917924625,0.021425657604746594,0.0,0.012438439711053517,0.0,1.3764462214920778,0.5892978929465187,0.0,2.15191258848237,2.28323046355128,0.038848990308823224,0.09447914393027902,0.0,0.0,0.004901524745673811,0.0,16.00008888541631,0.007565541841767497,0.0,0.7751937552277876,0.0,0.007166332719180623,0.0,0.0,0.005782000975493079,0.0,0.23562940025149812,2.3744538298634166,0.0,22.291723027626688,0.11164197998594248,2.0249989244156494,0.0,0.0,3.083342677336614,0.06902136158053744,8.52623803730342,0.019909840048859005,0.0,0.0,0.009995960103470296
s04T1622,0.046743584605446226,6.668721748129356,0.0,1.9547899415668504,0.0,0.0,1.832177419934062,0.41093788622390987,0.0,0.12686535878377397,1.3374702143851211,0.1240115449316026,0.048921058491017945,3.285100737894365,0.11593448797606981,0.07735896001175502,0.020267320119204034,0.0,5.061977971096398,1.4313399210174402,0.0,3.3542200724375073,0.019158074167857572,0.2683949604238671,0.0,0.00151480557832438,0.0,0.27572761532892215,0.02862246981361218,0.8593451031740678,0.000528388435001529,0.0,2.3447940903212534,0.0,0.06372281809103872,0.16992287609989679,0.22884584465709945,0.04797844332113901,0.0,1.147338719007922,3.8115223077737,0.004289524424916454,6.7292667554329135,0.6387689714416208,0.823022594319959,0.0,0.0,4.578268346598817,2.3921311277876707,15.365119592929622,0.029315940486723372,0.0,0.0,0.14146153817899437
s05T1622,0.03474034419750131,0.09606114208466542,0.0,0.914127951208696,0.0,0.0,1.3548378425212824,1.3339558815895831,0.0,0.013492097148927785,1.2218038038143795,0.058975167490073296,0.0443151612789598,1.7167112844257633,0.06351679697825781,0.21437028942162772,0.0030469234729822033,0.0,7.393994317704474,2.0843588466831373,0.0,9.127695897823523,0.0,0.22346435366875791,0.0,0.0,0.0,0.008100166076984699,0.017622953575351197,0.19482943184805884,0.0,0.016307233582150395,1.3785643592210584,0.0,0.02999134976849473,0.08523973126540103,0.0,0.004061238686744371,0.0,0.8107267582075758,1.4727764190338497,0.0,8.735922829164117,0.3920522142007308,1.4669667941460587,0.0,0.0,6.806603917208788,5.3523463623314464,13.507073667967628,0.01332750056338501,0.04247551845010199,0.0,0.18273385733202716
s06T1622,0.05701224001732443,0.5765463833274561,0.0,0.46414550534066523,0.0,0.0,2.306339831342406,18.76401643451862,0.0,0.0,1.2002017700687584,3.5039581997126743,0.06505401038218311,3.9067603372215407,0.04933114313996144,0.2862444957245942,0.0011321528760988514,0.03851069036778555,4.87992943355616,2.261984120198856,0.0,36.99181435747945,3.2181294472905533,0.248805216325403,0.0,0.005071107564735255,0.01796114049646255,0.025392813724508082,0.05398544554769628,0.15651801302586799,0.01725735549503668,0.0677922557729162,2.614256987516086,0.0,0.02711829808825348,0.19127039188550693,0.0,0.0409064466267952,0.1215112829522292,0.42551831915560523,1.049846296628828,0.08471670730507065,1.9048176004808737,0.3415236077329067,0.007020532762980292,0.006594801439208292,0.0,2.3246309012015915,0.8614065261382896,6.2389384865782604,0.0,0.0,0.0,1.8925065222295467
s07T1622,122.59876709433458,0.052869253438340674,0.0,0.13454056645404744,0.0,0.0018696407871115128,0.7042452494489209,0.3311838444544595,0.0,0.0,0.6673256244553094,0.0,0.15857733460980775,0.20810749830918018,0.0006906767255581087,0.31360370052842906,0.0005709383722043063,0.0,0.0012847884977586048,0.01557414570641019,0.0,0.0,0.0,0.07547698256128496,0.0,0.0,0.0,0.05046125498757803,0.007578888162435012,0.004741254747301102,0.008328098077673282,0.0014251129032866903,1.1408519834255713,0.007415858851077234,0.0027717267147685494,0.009918951208868394,0.008685223411213907,0.0038703201701373834,0.0,0.29426869803945727,0.06929425060753372,0.005661531689160165,0.07736652730762084,0.023053334562719227,0.4725671083224554,0.04479303569163182,0.0,0.1252688537134653,0.22848684230623748,2.5305160414875236,0.005426866213255059,0.0,0.0021771692824825435,0.7944020425124245
s08T1622,1.3950542086858246,0.0,0.01773878711504526,0.0,0.0,0.0,0.0,0.0,0.0,7.445423804061323,0.0,0.0,0.0,0.0,0.0,0.057965205173632524,12.241377389862784,0.0,0.0,0.0,0.0,0.003938155655540149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008525331895862569,0.0,0.0,0.0,8.310318223380525,0.0,0.0,0.0,0.0,0.0,0.001360444590660398,0.0
s09T1622,0.000556955356272012,0.0,0.002213728548310838,0.10348425867270612,0.0,0.0,0.3725843841467427,0.0,0.004327838127073086,6.820260546950187,0.1164810123426216,0.0,0.0,0.02429197838450151,0.007474607474490148,5.749814244758668,2.9987753351888697,0.023921500418888346,0.005104497338635477,0.0,0.0,0.08253608836254019,0.004748567332803492,0.0,0.0,0.002574114378538737,0.0,0.0065256432811891425,0.02232488941618326,0.021013162611514747,0.0,0.015019726165640963,0.2184102248121717,0.0,0.010422199920531755,0.05956716902127585,0.0,0.018318140358839902,0.0,0.0,0.0,0.0,0.01112184330521615,0.06226600789297946,0.0,0.0,10.11499730908076,0.01635844382175843,0.0,0.0,0.0,0.0,0.01939835410318991,0.0653212965664367
s10T1622,0.001183208064488339,0.0,0.0,0.017341973988526386,0.0,0.0,1.1838790583851246,7.105479445772483,0.014281369051869499,9.559686971466089,0.4143104913544326,0.0,0.0,0.11562912620876814,0.005863978756189987,0.9774520167028226,0.714387715642727,0.009237284874692563,0.0,0.13108659919792934,0.0,0.03664740560354813,0.0013086186540382397,0.0,0.0,0.0014606095553108087,0.00828034039523312,0.027733237836860845,0.038795073908965014,0.0008023383988935826,0.023802278286348608,0.014511207945478468,0.0992297318678579,0.0023591558805873747,0.004146372792949431,0.012998054334810777,0.0,0.0179001026472688,0.10015359590460235,0.08238527399328004,0.0,0.0,0.06565117688047244,0.022744077442490664,0.0,0.0,11.947765134599624,0.0546473043174129,0.05417480774370847,0.5933191910409088,0.001079197941126202,0.0029469207781841426,0.028154961448964365,0.019244310201145098
s11T1622,0.0,0.2996291051876657,0.0,0.22935096252078632,0.0,0.0,3.0242300151381794,3.1546456851802738,0.0,7.686906411951301,0.9410537621242411,0.00977084509582745,0.0,0.12907099878991327,0.019033805027787138,5.903580736562425,0.30719190056921347,0.1247061561742401,0.01040032152621492,0.20984419130012594,0.0018891703478954715,0.0,0.009549074604260003,0.17172470518312377,0.0,0.0060463807912452105,0.029879818955164568,0.034491792163089126,0.14639158677603067,0.04693919997548785,0.04418895379934194,0.12209717109711325,0.669763123511648,0.0,0.030864864729273682,0.17182998316218465,0.0,0.04675721438518786,0.3925541294893687,0.8398647186634877,0.0,0.0,0.039705655373194815,0.22167397091417232,0.016488921934798128,0.02948814474741617,8.532076157913425,0.03254128470422988,0.447218731533028,1.6087354034487795,0.011836140563402937,0.0,0.02556835374808034,0.20844370986990085
