,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
s02T1622,0.9188012135309704,0.0,9.459947138819926,0.0,0.0,2.705109931480272,0.0,0.0,0.0,0.0,0.06264342808359517,0.0,0.05370274998341795,0.0,0.0,0.03398747932827648,0.0,0.0,0.3797912198126611,9.400742007172179,0.0,0.10372389876898783,0.2579040479903721,0.19139108506430857,0.0,0.0,0.004443197681488363,0.0,0.10719586717558853,8.708371945652985,0.009282622177768022,0.0,1.233583901116143,0.0,0.0,0.3685779676966008,0.22957661268989096,0.0,0.0,0.0,0.6036756567026348,0.08271379101689313,7.223044001501902,0.0,0.0,0.11896710941701345,0.06561288753550545,3.989642324339369,0.1692981313908373,6.451105378811857,0.0,0.018760116705853397,0.5251060563583438,0.01395216361312586,0.0,0.28480048459522567,0.0,0.0,0.5280109986087106,0.0,0.08237914588766335,0.061712686334776744,0.17974655407561857,0.0,3.012202948531231,0.35757348975045017,0.029395683289858074,0.0,0.0,0.8201606189103393,0.12446768046747632,0.0,0.0
s03T1622,0.0,0.009885935258585896,6.011312061733035,0.21618220606880584,0.0,2.764140043903476,0.0,0.046358815500965066,0.0,0.0,0.0,0.0,0.03859455315716575,0.0,0.006987440952316398,0.0,0.0,0.0,1.4718412090659132,0.010350988064540148,0.0,2.005462917969815,2.394817527141184,0.0,0.14378636693533303,0.0,0.0,0.0,0.27637552908517976,16.42620111307047,0.0,0.0,0.5358723637573988,0.0,0.0,0.9841361364394458,0.0,0.0,0.0,0.0,2.17359970555163,0.0,23.46510369963758,0.0,0.0,0.8976684901417719,0.002817180947218546,2.1960021668090053,0.07670337760223239,5.525990409081731,0.0,0.0,0.0,0.0,0.004698465141896669,0.03494242022511224,0.966828836306552,0.0,0.004781889452465695,0.0,3.154087757555693,0.7220999192282385,0.03339852477074393,0.0,0.11141876627607866,0.005753965564061131,0.20235578933627452,0.25836088830329557,0.0,0.0,0.02007101949808296,0.0,0.0
s04T1622,0.0,0.09168591072598957,28.105762848044854,0.6580877144235037,0.0,1.1207751020394805,0.0,0.0,0.0,0.0,0.0,0.0,0.002211099888973986,0.0,0.0318470073102878,0.0,0.0,0.0,5.467059536904347,0.01119972578326729,0.0,3.6237193118836077,0.0,0.0,0.013923598443854929,0.0,0.0,0.0,1.380988308656041,0.5313411333087947,0.0,0.0,0.33926891072365745,0.0,0.0,1.0471801962447354,0.23123825821457017,0.0,0.0,0.0,3.4762146901784488,0.0,7.039328920551058,0.0,0.0,2.0983614660024084,0.0,2.998137755460371,1.9913192255549277,12.192968054416262,0.0,0.035434283859362196,0.0,0.0,0.0,0.1544374894818382,0.0,0.0,0.030423680690991252,0.0,1.470835098824732,0.8996657524182202,0.16126046254496929,0.0,3.0740497643943696,0.5439172925701018,0.0,0.8912796977345844,0.0,0.0,0.02754203444161288,0.0,0.0
s05T1622,0.0,0.05191580581856212,19.039642570961398,0.3041643711369398,0.0,2.000316361150194,0.0,1.2326055261034676,0.0,0.0,0.0,0.0,0.016946502209905907,0.0,0.01983456293058169,0.17748418779901723,0.0,0.0,8.068292830387945,0.008986963129140779,0.0,10.211069485199342,0.0,0.06529920085711616,0.0,0.0,0.018921078644017892,0.0,0.49544977523336664,0.10177503658862871,0.0,0.0,0.1556860826199747,0.0,0.0,0.5247691023209707,0.0,0.0,0.0,0.0,1.3373140668883265,0.0,9.158964646738017,0.0,0.0,3.002149860950741,0.06600719565901411,4.815460456470259,4.895619837691806,15.081654244254791,0.0,0.05932639837982944,0.03225991972264418,0.0,0.0,0.10551889609310758,0.0,0.0,0.021608775328661775,0.0,0.8004602863135917,0.38885499760943326,0.0,0.0,0.015260691750938605,0.003792952619863336,0.0,1.2784259862052987,0.0,0.34032728691700226,0.00029046499511949363,0.0,0.0
s06T1622,0.0,0.05463566941281536,19.376220165256917,0.0,0.021615023118170578,0.0053909624427503685,0.7239045195269233,21.43636448525413,0.0,0.0,0.0,3.396350975140954,0.047780847770985416,0.6475602881862396,0.007074938573343038,0.23700375120050862,0.0,0.005898753708644523,5.292853538376637,0.016342838575724286,0.0,41.53469597265288,3.3713972181841716,0.07016023844544912,0.0,0.0,0.027287102350144005,0.03055867131275591,1.1967364634876063,0.05812013308330513,0.011684327212924157,0.3199861239586945,1.3643682513992046,0.0,0.0,1.4497079805327364,0.0,0.02005981324859324,0.0,0.0,0.9428250882059306,0.05995459061742136,1.9700228886597406,0.19870006082397973,0.015969166611499948,3.3391583329097356,0.060163977692379036,1.6239123244215834,0.6019216165242608,6.697394137892449,0.0,0.012791360484310576,0.0,0.0,1.3606420981143839,0.0,1.9110848457523242,0.9932595854108802,0.27357135739838323,0.06868034570360382,0.2372809792182879,0.11990353028104896,0.0,0.005709168968969979,0.2432963380328059,0.0,0.0,0.0,0.0,0.2728080512878626,0.0,0.0,0.0
s07T1622,0.0,0.08100343923845409,3.389989446541727,0.0,0.0,0.6434933628568609,0.15364419806206164,0.39774977113033605,0.0,0.0,0.0,0.0,0.17057469289753888,0.1438428422441606,0.03978826034442057,0.2856899113707493,0.0,0.06531597195428919,0.045655471704828414,38.208418703360614,0.0,0.014586929729938854,0.0,0.04953742064281573,0.0,0.0,0.10364263116223874,0.0008717893258658052,0.1208674654837911,0.03737500166894871,0.004869533633342919,0.0,0.9595342233556089,0.01103551575086543,0.0,0.06141080982930356,0.008620368663392749,0.0,0.0,0.0,0.061719797810184954,0.00021879727974172453,0.08242728317216162,0.0640631398494907,0.0,0.013717937676370072,0.09959607346642667,0.050968323701935436,0.19095980926001,3.0978456390719433,0.0,0.002467256096039364,0.0,0.0,0.6810949786169274,0.0,0.0,0.02062472147585965,0.2484859888300447,0.0,0.12223265422236705,0.20178535261169236,0.0069332224684830026,0.0,0.022662407552414436,0.08357100984960109,0.0,1.011088021712953,0.0,0.6340635933956871,0.0,0.0,0.0
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.225517208991654,8.396650149687522,0.0,0.0,0.4663720897524605,0.0,0.03460537188517912,0.0,0.0,0.0006066245230471021,0.4351384621077503,0.0,0.00676623680813065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018586090217855744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4127614666810614e-05,0.009099733261463513,0.0,0.0,0.0,0.010388628458071121,0.009165019763856199,0.0,0.0,0.0,0.0,0.0,0.4995308272683844,0.0,0.0,0.00023455389491032746,0.0,0.021086936565241056,0.0,0.0,0.0,5.0750814534682345,0.0,0.0,0.0,0.0021052802881330697,0.0,0.0,0.0,21.56575652431401,0.0,0.0
s09T1622,0.0,0.0,2.7911722191459156,0.0,0.1364100885053229,0.0,0.3411398587361402,0.11241043517160088,0.0,11.143989328817996,10.20467890854417,0.0,0.0,1.2805731111268377,0.0,6.335170177977162,0.0,0.0,0.0029536247261405875,0.0001239846381514726,0.0,0.09194344225657888,0.0,0.006110577483429794,0.0,0.00024137538540249906,0.009019151102349679,0.0069677122784758735,0.466913647513199,0.0,0.006392423812262948,0.1645844980136816,0.0,0.0,0.0,0.0,0.0,0.011578482938818859,0.003490313115622062,0.0,0.0,0.0,0.003157740729903008,0.0,0.0,0.003977509978321806,0.03367506844219274,0.008794153604357867,0.0,0.0,0.0,0.0015681434694312236,0.0,0.610713519168974,0.0,0.0,0.0018535835756799987,0.0,0.1788530364035165,0.050334040067911576,0.0,0.013623197604119657,4.197324028189811,0.004816025506072117,0.0,0.0,0.0,0.0,0.01133613149886638,0.0,5.28781425354808,0.0,0.010295706828132085
s10T1622,0.0,0.0,3.075486907910783,0.0,0.04321863053608643,0.0,0.16452710167492485,8.497204674998525,0.0,7.380284594611314,12.144888623195033,0.0,0.0,3.4474296929827224,0.0010385895147849986,1.0292273339988451,0.0,0.0,0.0,0.0009108061029423213,0.0002739654530365364,0.04086209861087815,0.0,0.0,0.0,1.0452772423691126e-05,0.017468885240504103,0.013270617225617808,0.19046283078029308,0.0,0.009127396129630939,0.08312862323746056,0.0,0.0,0.0,0.041979528089469004,0.0,0.008722665190766686,0.00584600133557614,0.03551904569238054,0.0,0.0,0.06104598447439662,0.14882052291640535,0.0,0.18314374373722073,0.18846334174250626,0.0346053047506645,0.0,0.394358280186303,0.0,0.003043797765750095,0.0,0.0,0.0,0.0,0.0,0.0,0.4131356230091088,0.02175598816831459,0.01844651266767554,0.0,7.683952736083065,0.005835787923848723,0.0,0.0,0.0,0.0,0.0,0.2739238625209092,1.270880471175831,0.0,0.0
s11T1622,0.0,0.0,10.463545365343993,0.0,0.2890532241215926,0.020435662445731487,0.7880100924885628,3.585101089607302,0.0,5.213749914980498,8.667619748846324,0.0,0.0,3.8095843281061983,0.0,6.282605008394666,0.014287232127568812,0.0,0.0,0.0,0.0023838771436099854,0.0,0.0,0.019608223197246432,0.0,0.0005917162291891994,0.11961515667082755,0.017700961335612973,0.9405142926779114,0.0,0.013596887464902532,0.3953004886775235,0.0,0.0,0.00015400277577507873,0.0,0.0,0.030115114295264728,0.006613044591614304,0.003112357191064451,0.0,0.0,0.012136957246499101,0.22313184251597729,0.0,0.2581641515212978,1.0363338726172038,0.00015108040836717037,0.21873317576229642,0.0,0.0,0.007096765983130284,0.0,0.0,0.0,0.0,0.0,0.0036526024424365687,2.7628562214912202,0.1183305892389347,0.23040608416456496,0.0,6.189104977832767,0.03587029715515375,0.0824468973681679,0.0,0.0,0.2245356378873562,0.14077234583433898,0.38880868737018554,0.5512049738947024,0.0012131373536247202,0.009264690175953442
