,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
s02T1622,0.0,0.0,14.873289266541976,0.0,0.0,0.0,2.906002818243347,0.0,0.0,0.06280777695104693,0.06696946755354342,0.0,0.08066471866847806,8.708703057263097,0.0,0.06220020986566942,0.0,0.0,0.08326278929297894,9.819285721739924,0.16636622299445372,0.11880842591216562,0.21294376742610704,0.1037331778754413,0.0,0.0,0.0,0.0,0.6615334041730516,8.907015506410621,0.01060082549486047,0.0,1.215355658909991,0.0004964364922577973,0.00026425283232285216,0.0,1.5726626467659837,0.0,0.0,0.0,0.49624731309242126,0.0966058756709185,5.245519057731475,0.0,1.8982712925459866,0.3267730525651017,0.0,4.020468153574344,0.1011491175531793,1.0543201025902216,0.0,0.012088657022195502,0.4962077437458345,0.017654207168737078,0.0,0.25553232306012763,0.0,0.0,0.4438227072663765,0.0,0.0,0.0,0.17906336443768675,0.0,2.972287997821068,0.31843451347201623,0.057838697524036364,0.24911850849311648,0.0,0.0,0.1288672445432076,0.28714548348782054,0.0,0.0,0.2687405461385172,0.0,0.3597755640868249,0.0,0.0,0.0,0.0
s03T1622,0.0,0.0,0.9631102271338284,0.0,0.0,0.0,0.0,0.037090622938860895,0.0,0.006955305133464696,0.002201525053138378,0.0,0.05603281962100069,28.40363778008198,0.0,0.0,0.0,0.0,0.9780733785907805,0.011511213489691917,0.0,2.112959886567331,2.2547191976236234,0.0,0.1311491488397202,0.0,0.0,0.0,0.0,16.887029370007003,0.0,0.0,0.6429439367659232,0.0,0.0,0.0,1.231857727830866,0.0,0.0,0.0,2.0013478966781917,0.0,6.92139115016738,0.0816430525150694,1.9433304434827863,0.9749821170479394,0.0,2.181717275347105,0.07226208226750874,7.989470268021003,0.007976372702768134,0.0,0.0,0.0,0.03862945920380577,0.0,0.0,0.0,0.0,0.0,0.06542577043629197,0.5944277739367917,0.03574802420940316,0.0,0.11575609096477817,0.006047553203904015,0.21586344993361464,0.0,0.0,0.0,0.020917682474847054,0.0,0.0,0.0,0.0,2.8291486898175027,1.4436107211066387,0.0,0.26526386740674535,0.01926847121625715,0.016113663843426267
s04T1622,0.0,0.0,4.480107092820026,0.0,0.0,0.0,0.0,0.0,0.0,0.017018828042157614,0.01624446324307435,0.0,0.06895242450735467,8.26878772065848,0.0,0.1040900921903707,0.0,0.0,0.0,0.015279368455383033,0.0,3.93269319510633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34885058435029986,0.0,0.0,0.3274108349826453,0.0,0.0,0.0,2.3989698982273184,0.003755450109907939,0.0,0.0,3.1880571358568677,0.0,20.725950246751378,0.0,0.7889438418836339,0.7955489720831632,0.0,2.92624494252786,2.0211234316854254,17.91164392976056,0.0,0.0064542496378629,0.0,0.0,0.0,0.0,0.0,0.0,0.026201615387772964,0.0,0.05157116359293518,0.0,0.1946247424944431,0.0,3.134398215040169,0.5205884814510434,0.0,0.0,0.0,0.0,0.03387662172738276,0.08744980205614893,0.0,0.0,0.28831631989220274,0.24947108616812264,5.450127738677049,0.0,0.0,0.14909742584110863,0.0
s05T1622,0.0,0.0,16.728360813753657,0.0,0.0,0.0,0.0,1.2662380130511344,0.0,0.009725899108839347,0.012024143435214131,0.0,0.06727773158230603,10.961680628688997,0.0,0.2490649535057646,0.0,0.0,0.0,0.0045392175721564645,0.0,10.585926725350133,0.0,0.0,0.0,0.0,0.003626264309159135,0.0,0.0,0.03209323946559299,0.0,0.0,0.07672170384272906,0.0,0.0,0.0,3.2639952610360576,0.0,0.0,0.0,1.162027876038998,0.0,12.170764228190441,0.0,1.4027688482855385,0.376128652625552,0.0,4.8184995775080015,4.8702059102951925,25.475987327144466,0.0,0.04457431860781315,0.11832424346551658,0.0,0.004851775471578395,0.0,0.0,0.0,0.007228248818649077,0.0,0.16149149286146092,0.0,0.0014059150847078761,0.0,0.0,0.0,0.02352627113781107,0.09570481887478502,0.0,0.0,0.004785829095790985,0.0997244115688182,0.0,0.0,0.0,0.10012847017296334,8.135020723621686,0.08903290387251371,0.0,0.08893680800453835,0.0
s06T1622,0.0,1.3436833728457842,16.54900316991094,0.4646681739554383,0.09137682486203323,0.06936887881901234,0.0,21.886394868176527,0.0,0.0,0.008918091276213012,0.0,0.07564691480801823,2.3448884343180505,0.0025571207462953176,0.2860463436838339,0.4507147406202281,0.023175044334956266,0.0,0.013409133989774776,0.35851792261882254,42.524879972497075,3.242166489100254,0.01064253558433793,0.0,0.0,0.014389565891178848,0.03524390686617626,0.0,0.053788141450458016,0.012555194044786038,0.4219846732048181,1.4006684641211653,0.0,0.0,0.0,1.5665535583284032,0.02659236701702942,0.0008662337874952709,0.034620751693946065,0.8322344259191133,0.0869581202649102,6.65592347618187,0.0,0.0005328532654912808,1.542003088724564,0.0,1.6269834725609316,0.5432145362612991,28.599779669573916,0.0,0.005679729799474646,0.0,0.0,1.4726396398527462,0.0,4.852778748762994,0.1555975504469353,0.24139704590620784,0.12211748047265297,0.12330376369894142,0.0,0.0017073045195650483,0.006814413073565759,0.2011564854478684,0.0,0.0,0.32590345179991675,0.0,1.2461348844228595,0.002561222227801657,0.1005549355282155,0.0,0.0,0.0,0.0096889241328156,5.357169534830532,0.5776850403758358,0.515785739400775,0.0830853111624238,3.711032432058584
s07T1622,0.4574967273795768,0.0,8.615532735771128,0.02795466805596459,0.0,0.0,0.0,0.3853470679141298,0.0,0.0,0.0,0.01680860736890104,0.18433477866474934,0.09038153907226158,0.041527184301379014,0.2991864174036197,0.08432974346452429,0.044245567322255444,0.0,39.93213037148744,0.11576350627471338,0.037330016257872724,0.0,0.013685763119667004,0.0,0.0,0.09718697496790255,0.0,0.10024956576014046,0.023673910554247463,0.004379313284849471,0.0,0.968770067936713,0.013581872157464982,0.0,0.026935002184855956,0.546932407324097,0.0,0.0,0.0,0.04319671765850283,0.006317678473517443,1.769565762681752,0.0,0.4513688774596414,0.039884889714856646,0.0,0.0427479257835083,0.15078409313109964,1.2401607376570971,0.006217032870117567,0.0,0.0,0.0,0.6922935573117581,0.0,0.0,0.0,0.18593221624828504,0.0,0.5582952008764632,0.1011288199854075,0.008294302905633774,0.0,0.001683466185797052,0.05929890473319274,0.0,0.9254410773273752,0.0,0.0363664572543863,0.0,0.2772296613006486,0.0,0.0,0.011627601266467572,0.02971241141883524,0.039703881782490194,0.0,0.0,0.12710931438260042,0.0
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.268950869858768,8.181463401180737,0.0,0.0,0.01165075222084911,0.0,0.11131095970548005,0.2740767962050931,0.0,0.0,0.4553206614221238,0.0,0.00694502973981006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020510249662697173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.598694899243243e-05,0.0,0.0,0.0,0.0,0.0,0.010110144744927049,0.0,0.0,0.0,0.0,0.0,0.35436595023416995,0.0,0.0,0.0,0.03310028521455794,0.03304828870478168,0.0,0.0,0.0,4.968753691806908,0.0,0.0,0.0,0.0023288623342319096,0.2932173374658712,0.0,0.0,22.091060081753394,0.0,0.0,0.0,0.0,0.0,0.0010697782257593957,0.0,0.00021947163799364853,0.0,0.0
s09T1622,0.0,0.6324847712224652,1.2777129258794067,0.2075041975267391,0.16480452947476099,0.0,0.0,0.10525816476000542,0.0,12.043509492637668,9.938087408936747,0.0,0.0,0.008678752947270125,0.0,6.459735471263653,0.7590395060478053,0.0,0.0,0.0006631037506892263,0.048053138662398874,0.08705223939651266,0.0,0.01038016703991374,0.0,0.00013969434284791187,0.011532508075509646,0.007838835647547771,0.0,0.003227394535876707,0.006064760228631478,0.1910015358216104,0.0,0.0,0.0002924480438569306,0.0,0.0,0.012493408213685876,0.0033096269769152245,0.017956301298538178,0.0,0.0,0.5980032619341155,0.0,0.0,0.0,0.0,0.01169955138315166,0.0,0.12183369249085299,0.0,0.00038238690644665474,0.0,0.4315207912582957,0.0,0.0,1.707365360658348,0.5845857224751595,0.1681216912851657,0.06218440232586134,0.0,0.01616741023982569,4.0991828710573746,0.005028050775981613,0.0,0.0,0.0,0.7375142168387792,0.026769238730796136,0.0,5.411885210449083,0.039375947373290074,0.008900261204237623,0.0,0.0,0.015962239802036118,0.005059719843829267,0.0,0.0,0.0,0.0
s10T1622,0.0,0.3238713824025099,0.8222212150439178,0.10304307756183613,0.0738052559321761,0.0,0.0,8.633419952877157,0.0,7.117117181922834,11.785989584981424,0.0,0.0,0.08085392900864952,0.0012608555867703848,0.9540363378766717,1.9975251375621836,0.0,0.0,0.0014645239205155387,0.01958162072749988,0.04048812927359052,0.0,0.0008350271184640141,0.0,0.0,0.024242312300255798,0.011500768268491678,0.0,0.00022791220773521383,0.008092003650255933,0.10000670108489208,0.0,0.0,0.0,0.005215038184467603,0.021937946488699032,0.009836897627133315,0.004380422959227426,0.0,0.0,0.0,0.39086505824851425,0.0,0.0,0.05607084804484481,0.0,0.038514063643749846,0.0,1.5624521598063434,0.0,0.0023425476282963585,0.0,0.0,0.0,0.0,0.9137633448969901,3.0714362729120483,0.3440186861897862,0.023176111364594423,0.2502846833572015,0.0,7.577439613240424,0.005801142498712034,0.0,0.0,0.0,2.9184541132512507,0.013109449706038894,0.0,1.2976634108637357,0.008438027994765734,0.0013966394631249926,0.0,0.0003227793193082478,0.045949459691116794,0.0,0.22253381262204777,0.0,0.0,0.0
s11T1622,0.0,1.5029704190777415,6.187787558715054,0.5051418951922609,0.3892443436377087,0.0,0.0,3.6296101517216233,0.0020272980927860504,5.762057485757203,8.42037314939346,0.015379809814549388,0.0,0.031823173550987585,0.0,6.311884305877589,2.2626808527029665,0.0,0.0,0.0,0.10504170625368549,0.0,0.0,0.023098713623385808,0.0,0.0004269169607956268,0.1313456321626015,0.016901077825061134,0.0,0.0,0.012403450925393075,0.48362471021135034,0.0,0.0,0.003922394586208251,0.02033872347962131,0.0,0.03634892925469757,0.0054075274249012735,0.04915850492466649,0.0,0.0,1.7871887028502877,0.0,0.013759449940284371,0.0,0.0,0.007745948702826316,0.20391381686697674,2.1047671179485756,0.0,0.004589393863707618,0.0,0.0,0.0,0.03750570791336142,4.499386470225796,2.1612399980936283,2.456799101886856,0.156846210782216,0.29929514601884016,0.0,6.023239855712131,0.03668301172500417,0.0728453280011848,0.0,0.0,16.55254209199171,0.17248050431999934,0.0,0.5592593739410698,0.1916574871347823,0.010370219885130509,0.03771412584558481,0.0,0.2867359726402817,0.0036296542490843425,0.3825660358830762,0.0,0.0,0.0
s12T1622,6.499653904918115,1.4567427343336277,7.622158290871493,0.4921857609316501,0.35857007313155237,0.4325939116497203,0.0,7.2576150138114,0.0,0.13373153720513586,1.311120468857801,0.2511151270484531,0.0,0.3314271793306423,0.6984065641171967,10.502154826127587,1.3176290584084824,0.4343629118796482,0.0,0.013559701705612638,0.08740378219304856,0.0,0.0010041108751682555,2.954287419520943,0.0,0.013450006260578405,0.829691051272431,0.017462521937028568,0.0,0.04795025870342258,0.5216999757615981,0.9223084855369796,0.9586437511078295,0.007709157738802531,0.010910696555272763,0.21112152908036189,0.0,0.022582273972005996,0.0,0.0,0.0,0.0,2.7730755187901384,0.0,0.012685656797221933,0.10558332907403119,0.0,0.04026793290107467,4.153283289044968,2.084013939716877,0.0,0.0007444513114024593,0.0,0.10060568204728706,0.0,1.2435185790011427,5.1075131985091415,0.0,1.1373926792606526,0.1366785023361907,0.5706410646362935,0.0,1.8996465653825836,0.002447357436617262,0.0,0.0,0.0,8.032653315102484,2.1043547824490405,9.684922531552969,0.014228342088101975,0.4871093493455512,0.0,0.0,0.0,1.33405165873718,0.04372422238449148,0.0,0.0,0.027040615280682544,0.0
