,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
s02T1622,28.241912781309555,0.0,5.4511177078188435,0.0,0.0641765374191682,2.292283634647894,7.632084205692526,0.0,0.0,0.16831625272026163,0.06764185306466874,0.0,0.008565701659235791,9.480293036763983,0.0,0.0,0.06920640509222989,0.0,0.2185805626910247,4.140444404001005,0.0,0.0,0.21191480095276102,0.33672878587425764,0.12972159081531096,0.0,0.0,0.04189413671924289,0.0,0.0,0.0,0.0,1.0975738246881002
s03T1622,0.0,0.0019919544163286974,3.0142998149113813,0.0,0.29954753807145856,2.34363595844141,0.0,0.06853755948790055,0.0,0.03885323173349849,0.0,0.0,0.0,30.91364359520621,0.0,0.0,0.004999837817321774,0.0,1.273609436302024,8.84107370950248,0.0,2.551358344574172,2.201365191968151,0.0,0.0,0.0,0.0,0.0,0.0,0.9053747930226311,0.0,0.0,0.0
s04T1622,0.11125506548916203,0.013886852852333991,4.088776972467385,0.0,0.0,0.9450690603694647,9.658000655888289,0.5003803151406954,0.0,0.11003595508141883,0.035275003204481875,0.1995662101573372,0.06528621843646447,9.38669519696374,0.19690566772515058,0.19883871686218893,0.03217739472262782,0.09731312619417506,5.304576657738544,1.4379353567665447,0.046329155422753156,4.184028518452163,0.01943456230883486,0.4389351413966109,0.15288033555114217,0.0,1.522256065730892,0.29239321937341145,0.0,3.7796087241000564,0.040070311103286606,0.0,3.2847311054547763
s05T1622,0.25349056556811517,0.0,6.515531103396986,0.027954137616923468,0.0,1.6959747815675856,1.300796098942912,1.5398799375303107,0.0,0.0,0.037909163440737574,0.16688934235285519,0.06735544110646143,12.183912904782414,0.21291071932191186,0.4089678739620779,0.013404464737742126,0.1920545382659736,7.667741681561681,1.2631669622262374,0.026967132848232045,11.49797580299345,0.0026178533182005005,0.4557626368720905,0.0,0.0,3.426083411074787,0.09588061423217495,0.0,1.9595743383961597,0.09170434140743992,0.027383393060245714,2.6682120443264465
s06T1622,0.3193660970402134,0.015344035554657078,2.2363821006604145,0.0,0.0,0.002467646820396485,0.3302815508517635,16.30389391603775,0.0,0.0,0.0,3.4937777661899427,0.0684925277978309,2.732805154570185,0.19608713406213768,0.37657483557771476,0.007369639981453325,0.11597587651986144,5.020148899414202,1.162190275701844,0.04766860657671942,46.66565387174812,3.1412485074491836,0.39576370812456535,0.0,0.0062903018726963,0.054825494831934836,0.12623628830724298,0.0,1.6415091291844532,0.1143475424387071,0.08013760661860142,3.5465148044593926
s07T1622,115.7808381704655,0.005894371402180394,0.05287587726967656,0.0,0.0,0.5486832145654787,0.1252605328540024,0.24182511813824822,0.0,0.0,0.006553591323433798,0.0,0.12590405615389494,0.0,0.0,0.1362419930450949,0.0,0.0,0.0,0.0,0.00033158633662461754,0.0,0.0,0.0007295173210031833,0.0035882145728133503,0.0,0.0,0.0,0.013591743504369464,0.0,0.0,0.008659337448890147,0.2892366265180707
s08T1622,1.309704908050924,0.0,0.012594865047121439,0.0,0.0,0.0,0.0,0.0,0.0,6.026044015917109,8.054016530244521,0.0,0.0,0.00794252109631909,0.0,0.010455725180286942,12.599019056768007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.00231136578578427,0.0175979816713164,0.0,0.0,0.0,0.0,0.0,0.0,5.4664560522645775,9.862802459048936,0.0,0.0,0.012037675366012133,0.0,5.260430639546475,3.0803415086091857,0.0,0.004160205352638224,0.0,0.015685596712165285,0.08177102532769946,0.007262085169788997,0.0,0.002969543784640515,0.003650556393434026,0.0,0.0,0.0,0.0,0.0,0.013385688012302804,0.056355556713233806
s10T1622,0.004943928399291937,0.006105295085804692,0.053760443695148395,0.02987042901410589,0.0,0.0,0.0,6.044722958836816,0.0010913461881622152,7.7944452627267165,11.688648886139648,0.0,0.0,0.09511780031668848,0.011774769049419655,0.8593902298533388,0.7292232327686227,0.0,0.0005539578117122255,0.07597231469248937,0.004545816742434605,0.04815546349685442,0.006062786361470084,0.0,0.016466555576008787,0.0019438342603047378,0.0,0.031048003371709636,0.01328111654839384,0.0,0.022239207443453844,0.015268142950347525,0.008455601895049463
s11T1622,0.0,0.021410852993023394,0.016477686880108592,0.018626959085683292,0.0,0.013172606301628817,1.446472243832752,2.7718325115222817,0.004709188940208935,6.246294229714747,8.366936440135204,0.025756169520191698,0.0,0.05473018065641724,0.0352176444181756,5.472692130252936,0.31189529866000054,0.11916589492157677,0.02917455404390298,0.15341573586416873,0.04929859195841343,0.017730247832038686,0.020304617733493083,0.1812157746759231,0.020314870810920746,0.005623446992359074,0.0,0.06958155160868773,0.0,0.0,0.07028816661097172,0.13530727279287702,0.8316857619491101
