,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,1.0,-0.07252253584676199,0.1669340375870705,-0.05703767629408124,0.08682247475220353,0.0028132250983634362,0.054485938868206484,-0.1026959304760881,-0.07555206068910197,0.1932873862564814,-0.050868225604336514,-0.08043168379213808,0.21416647638824016,0.03548084293226137,-0.060946269264028574,0.39912613205698916,-0.11542462322197007,0.13268711769399313,0.40399484087405557,0.011619829335223047,-0.07042667486503804,-0.05319080523666368,0.10116772126535553,-0.08190289892782937,-0.08339518702838963,0.06460072772785819,0.16080831790971226,-0.1467309916398375,0.12094982955467538,0.03190695681088282,-0.03313109552520814,-0.04196884447280973,-0.10460700063175116,0.341215093378839,0.10246701256031639,0.09909637316306294,-0.09700381495920886,0.294091528974462,-0.13913309593449097,0.14254009441610957,-0.10865056498361186,0.04448899722228752,-0.0737680459106716,-0.08109654634889671,0.002314365103241318,-0.06603438913907082,0.13605600858494768,-0.09474132411801528,0.018093224442399018,-0.03337060026990992,-0.08852687551860126,0.06628072421771451,0.0112622325052073,-0.05291664462923411,0.08838129393980491,0.13753819730972752,0.024639051776584122,0.00025267993968573245,-0.021844153452003814,-0.0965052936331804,0.29635756303525285,0.05167798645903132,0.11198090770572158,-0.1634666795785622,0.016864540004137347,0.19057279462234422,-0.021127856549809684,-0.07095369789981938,-0.04884157609002068,0.010196674571422934
1,-0.07252253584676199,1.0,-0.04059885967046835,0.002118183442032735,-0.04634126788778774,-0.015241181239426483,-0.03185287657567323,-0.013115283196465679,0.0118233655553615,-0.06485898264370525,0.039411596584912265,0.5067985249360379,-0.05896771296353121,-0.023959056037130493,-0.02711605395716913,-0.0559094800928617,-0.004313863512687883,-0.03135122798014947,-0.056455518010975064,-0.005511246210880689,-0.02942131724011615,-0.015537952682742162,-0.02846745314218317,-0.03487428279405134,-0.0034169966237685666,-0.030454622069977524,-0.0612298736941655,0.08669971649978542,-0.04205234009995844,-0.04190908653136881,0.02740013330179711,0.23423741297630976,-0.024100795389303098,-0.0335219318017319,-0.053277556342122556,-0.032060547181966596,0.01135303682009872,-0.045407026238276686,-0.004741748937575805,-0.05031103301129171,0.22561639713607984,-0.009372502755568004,0.024769706009860774,-0.022212748743808342,-0.024354903735274942,-0.002792887890109435,-0.032909712189192364,-0.021163059591977822,-0.01241300094027958,-0.024278397013664257,0.36647322599962673,-0.024054020441202476,-0.03572337456432628,-0.012904566690450411,-0.055048179510660024,-0.035482767333263616,-0.023935115418130325,-0.030527988320815953,-0.013675825671286557,0.05989402554554127,-0.05161242322564007,-0.010165266175278015,-0.03976547510254071,0.18490389152217684,0.0014817052055584017,-0.035945218660911944,-0.035244073413947904,-0.022917963469459634,-0.018215048478327417,-0.03931695394345525
2,0.1669340375870705,-0.04059885967046835,1.0,-0.11026304087085936,-0.06264971769080867,0.07820476170000529,-0.05523366414708171,-0.08555826734169597,-0.042102191047916904,0.5253870763288822,-0.04981717623208211,-0.04514438048555465,0.15618301036081875,-0.051931226918126544,-0.06645201493167674,0.3787293163197122,-0.03910475705871462,0.21277814641532755,0.03671742818403883,-0.0065133470121890805,0.05060409845316381,-0.0380132076643345,0.008622789340861886,0.18478741595106085,-0.042917582930147385,-0.014394227950469761,0.12585595419076345,-0.07335024454890579,0.06740963894069653,0.09955134415386724,-0.019563825451151658,-0.023766687301361184,0.0371507557696846,0.030696793486683367,0.0856904465509041,-0.06158299187057284,-0.0475871531290243,-0.05462812646011769,-0.064618990303099,0.04083372689727964,-0.05691955972196105,-0.10339772415629292,-0.04203813213616929,-0.05335223609977381,-0.02146895480372426,-0.04658919360568226,0.04261720936125127,-0.04475178048805595,-0.006958377479738473,-0.0847219364002955,-0.03814796282772305,-0.01568783842516922,0.12892174389009478,0.02850534381243866,0.22892321663077358,0.24322058822833845,0.037618979942098126,-0.0050363624454172525,0.03730469070512528,-0.04799602602529858,-0.04175022115886719,0.01659473433200442,0.005962854102144614,-0.0898048731370788,-0.012586516810942925,0.35641953628892387,0.2555051513150153,-0.05364523112869211,-0.05921348824214886,0.07160174120412788
3,-0.05703767629408124,0.002118183442032735,-0.11026304087085936,1.0,0.17862123436853844,-0.005477618753954708,0.20429392756553819,0.5132337375739369,-0.017051192996407907,-0.036146897614228485,0.3655171227982817,0.006003545537577385,-0.15856321751384672,-0.005228395597929992,0.3462428061001853,-0.14579317247763834,-0.061634080678981545,-0.07705256981259706,-0.1406759354661325,-0.012213957551277445,-0.11015096018602291,0.1639714986519326,0.061896675888422494,-0.10479458161757457,0.3809253662365347,-0.054515178303148885,0.32189093050183504,-0.031311523769005326,-0.06330553755016836,-0.0901544494021045,0.09519720921872998,-0.008938874716961854,-0.017461636698875543,-0.015439576589238176,-0.12292056998161877,-0.08465018913373326,-0.0523239656633097,-0.024716857389744794,-0.05221495755751274,-0.02362738013540048,-0.037327082837078196,0.527822317453958,0.03548419793284659,0.21898188240624789,0.06414207580634758,0.2007767020734557,-0.07449618787781573,0.1753001160930594,-0.033378754898459345,0.31509202486506716,0.007803508911584989,-0.06960138352344579,-0.08835704434973402,-0.0382372207923988,-0.11159331550773222,-0.04285959179519415,-0.07325508132991204,0.04779240811859357,-0.06213763505693669,-0.01374087835625893,-0.09619121028841461,-0.01645262688287899,-0.11425802595245568,0.09204905930682529,-0.010333138058271758,-0.09432628518903366,-0.08251275022080834,0.2403020943274881,0.34109680452090113,0.1433069514989549
4,0.08682247475220353,-0.04634126788778774,-0.06264971769080867,0.17862123436853844,1.0,-0.02941834977473342,0.8509703468113341,0.026713635380129067,-0.05000684060366046,-0.04817626200643899,-0.00804764989882425,-0.0531277557153342,-0.14069804741868225,0.14057114321239889,0.07451540466641304,-0.10422998593169783,-0.07160589440387109,-0.030601616562356534,-0.10994761046492343,0.007599206775763551,-0.11437142030652153,0.05435466629575657,0.49113257233366153,-0.08766976744092297,-0.0486346742268188,0.2319552329460268,0.10731605587527569,-0.09364800814274649,0.11454025249355933,0.09815786531452327,-0.01898213120531351,-0.025627780948907768,-0.062294801100830716,0.18054998169116787,-0.1185177462232007,-0.0626289148857445,-0.08956873808608506,-0.07883362454979906,-0.0993736219190979,0.2111700430559748,-0.0697363300956724,0.21744070992894227,-0.057217218130215616,0.0821986268549878,0.4637162814663955,0.1059641498544244,0.25041434374798643,0.05051852174253636,-0.027172641088606092,0.32618720063845474,-0.042591062352702214,-0.06023245142219086,-0.03094465339844214,-0.04119382462785669,0.08726578936039961,0.08719147012832149,-0.06176901272092922,-0.1011055265918466,-0.0456502918116681,-0.06142284114777463,0.18638242286548326,0.21135274144894015,-0.08786651140364245,-0.08827070116838813,-0.01181307521618873,0.05807417752016451,-0.07054965813495821,0.03330724016316144,0.39930143223807013,0.12343002970487392
5,0.0028132250983634362,-0.015241181239426483,0.07820476170000529,-0.005477618753954708,-0.02941834977473342,1.0,-0.02979616983739685,0.03287436587515012,-0.02150647395804023,-0.019027733004503805,-0.006309394095670774,-0.02092906439050928,-0.03585512497932427,-0.020640931252421477,0.06867496804622744,0.03562816318096771,0.058939955932499316,0.21799656766212355,-0.04915969674259366,-0.004518669062784218,-0.04069782139972415,-0.01068517137784495,0.02520562592611425,0.01599904294612613,0.005772149531671304,0.040128556874320195,-0.011400990520316942,-0.03223223822616368,0.036821580398265386,0.06401426081212028,0.03876711901357697,-0.013227790625955525,0.05631164060203903,-0.02488540679749402,-0.052170900896759666,0.0016223382096958215,-0.03775282589789154,-0.05263176156498984,-0.05532505225057459,-0.007618658290208321,-0.03760896274917913,-0.05068426635353082,-0.030081508989266828,0.055745761278656034,-0.00712634860103717,0.011072946193190885,0.05658511095256624,0.1866701002775939,-0.011241284423416969,-0.03314190917495403,-0.030046025415214228,-0.03002084581459203,0.01719394959802025,-0.02945789319067183,0.05608775955887806,0.06623545983847248,0.009188360470331457,-0.045954607355400134,0.025392371551538666,-0.014693662706727124,-0.04317310560303381,0.04194430969475278,-0.038181628139711044,0.05146143182683788,-0.0074270854245907765,0.043784626269687085,0.03493135235933803,0.1209293946169343,-0.020457265390191534,0.12766578292649422
6,0.054485938868206484,-0.03185287657567323,-0.05523366414708171,0.20429392756553819,0.8509703468113341,-0.02979616983739685,1.0,0.07282764929060381,-0.035487802302478555,-0.03451433838205744,0.017364044116145824,-0.03714622072629559,-0.10109092633629745,-0.03033171742245993,0.08822345630005113,-0.07334813118699615,-0.05053608247013722,-0.03006977936285264,-0.08165015176048857,-0.0034113810646579854,-0.07965953066633963,0.027419918432842284,0.2517646873346905,-0.06203831573367907,-0.03487077804939666,0.09822692000904801,0.07732787048708871,-0.06480771963489355,0.0076097745171544336,-0.02395442772099046,-0.014378525476318505,-0.018077427671016957,-0.051097923306058494,0.13807503923300188,-0.08557949418180667,-0.05508943909232264,-0.06586390200917422,-0.07753906384394571,-0.06905657218115732,0.09937097992347439,-0.048447743917095866,0.19256619756674231,-0.0426935678065376,0.07809010764220325,0.21622612821170858,0.10400319548416956,0.10568266103510346,0.0993755862213496,-0.02096584796157181,0.329110101413878,-0.024134127197322525,-0.042820194146957036,-0.040664530852649525,-0.025629017527749272,-0.02997580884110386,0.090858167840283,-0.04737504621709013,-0.07203256211489353,-0.0386478855368166,-0.042971702556644925,-0.0005222047749928512,0.08387412012394771,-0.06334588398784205,-0.05951499418866785,-0.012209283673326382,0.016525618795020635,-0.06260228955648367,0.013955931127756546,0.45860295037628623,0.08673220090632
7,-0.1026959304760881,-0.013115283196465679,-0.08555826734169597,0.5132337375739369,0.026713635380129067,0.03287436587515012,0.07282764929060381,1.0,0.23203454381942082,-0.01896226022912434,0.19475003251920478,0.019461640611508627,-0.1100959187334992,-0.04885097843271933,0.3057182513026667,-0.10199456994694363,0.1443600519549137,-0.06568768071950642,-0.11848315779522428,-0.015119737600273062,0.06706807298301551,0.08254055707743882,0.07261625476311587,0.06396724240316139,0.31228628748270015,-0.07086262790575804,0.08475559033427477,0.027297200913602347,-0.0657439619159599,-0.06370740201137406,0.02387373635586562,-0.001043300402257757,0.23770979629068528,-0.043863050842701826,-0.08016746094487437,-0.09418409412280913,-0.08328468500860066,-0.07433873789344989,-0.09938464880197606,-0.07729670233348486,-0.046726056009291986,0.4399321787667487,-0.05695259227489954,0.15287962077897088,0.02423063740245073,0.1340288143466366,-0.08057850371555261,0.35852511123044517,-0.03235154375771546,0.13180974041350585,-0.05944723413811197,-0.044247846304495575,-0.08115895762009248,0.030794134864852073,-0.09850261412395911,-0.045875326999110635,-0.04412736760989911,0.02248592851803253,-0.03371177893362163,0.05024900054878983,-0.12004708878049038,-0.035917261402651876,-0.06784301155716427,0.06523481939024682,-0.016271318190423847,-0.07966301203608032,-0.015305499476647473,0.22963016572996303,0.177381354652846,0.06925611103678211
8,-0.07555206068910197,0.0118233655553615,-0.042102191047916904,-0.017051192996407907,-0.05000684060366046,-0.02150647395804023,-0.035487802302478555,0.23203454381942082,1.0,-0.05671252792174774,0.046646606010402776,0.07790685674476508,-0.06401429020286442,-0.03182919171204013,0.014245848076003218,-0.05480586092083299,0.2812508544964597,-0.0371283029958467,-0.06719925071150565,-0.0069929987656426875,0.13404313401222584,-0.009342800479237622,-0.025110384926952868,0.11010770745896584,0.03666643861289809,-0.03978290007723069,-0.06271866242650403,0.1933783070304575,-0.03224113927552248,0.005367169270937117,0.04963658339482865,0.008603284185734549,0.3740987109928795,-0.03939396960404495,-0.05398955419634523,-0.05304582078689432,-0.012236883433725301,-0.06081894237232325,-0.04054874621634888,-0.06366825420213548,0.03046940642527219,-0.026782760080199898,-0.030673884185561075,0.022098396197713262,-0.016503746497086604,0.004165383316835233,-0.03550861570080564,-0.006231125204993295,-0.0163107004842697,-0.035566660668235967,-0.03201128076080403,-0.01690751210085693,-0.042084940253428,0.047371771443736346,-0.03186383687363714,-0.033061280665801475,-0.02269592327987644,-0.029755260136371156,-7.523035132140157e-05,0.20283633007602356,-0.06363431110350193,-0.019961013003414102,-0.04208406839819097,0.04075292209649693,-0.010754756701954023,-0.04100439472892327,0.034011014709080974,0.028147843688184907,-0.02541030683572712,-0.04271329532169847
9,0.1932873862564814,-0.06485898264370525,0.5253870763288822,-0.036146897614228485,-0.04817626200643899,-0.019027733004503805,-0.03451433838205744,-0.01896226022912434,-0.05671252792174774,1.0,0.0944669991683966,-0.06477884423005384,0.3722411596378262,-0.03700112277469958,-0.05072971250463486,0.31976186809173934,-0.08121998640222158,0.06153356823047429,0.2228447755493224,-0.015136166068021815,0.11044346515305156,-0.062464477069921205,0.022169725350372926,0.21788632347304865,-0.0002376931030686532,0.015845806462003093,0.24604762984932382,-0.13063046928773325,-0.03814981860165059,-0.02398021092957276,-0.029691390660953068,-0.040767628921666306,0.0007173674631083711,0.11604425502395803,0.33164174696419524,0.00012631720991553887,-0.08315233141621088,-0.004222869494924211,-0.11370589124531862,0.22670383391754462,-0.09745043209854626,0.043698604389736766,-0.07590436118256434,-0.08769819466738304,-0.030599000551906282,-0.05838989410214075,-0.0423136242652135,-0.026670811724613462,-0.015190318303407934,-0.035025806741176835,-0.08059005163879418,0.02472985071286549,0.0010308209394022747,0.10470115137585789,0.07147189400473636,0.3025174641691152,0.036208973432261884,0.14093914764633528,0.011762827722047727,-0.0899409894890436,-0.04004268880994014,0.020150538534904658,0.22901737283894552,-0.14175538628570886,-0.016067438208788337,0.3042613252747256,0.08549352672737383,-0.0827419439081,-0.07039498531664323,0.051386947428846586
