,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,-0.2427013111189681,-0.045342686891644945,-0.14279840984466713,-0.07143450908621496,0.06112699788995182,-0.00025081233695638727,-0.20162639169833846,-0.0030734218734401776,-0.20239774759646995,0.006448298166179393,-0.2706594896513642,-0.041925674089549544,0.0010412597109719698,-0.2829622302784981
1,-0.2427013111189681,1.0,-0.21816386335268684,-0.07009436341263305,-0.13786879038661032,-0.11643578035815977,-0.20328627611286154,-0.10150002018419668,-0.20009149993206574,-0.08921015382790462,-0.12510734099762158,0.27523692002463607,-0.09875228562744753,-0.17314848939239158,-0.020746564274755595
2,-0.045342686891644945,-0.21816386335268684,1.0,-0.12214812667456922,-0.09392302156017783,-0.004205594480288767,0.06353435096045154,-0.07573917808783612,-0.031302192639716855,-0.0735767039677093,-0.1359225920957618,-0.19474064389517265,0.010177253386625632,0.15836049906392297,-0.2520709607555365
3,-0.14279840984466713,-0.07009436341263305,-0.12214812667456922,1.0,0.07249742615762075,-0.07108225878606422,-0.02000324432072332,0.0758486308140329,-0.1401158237520685,-0.04424537765589505,-0.0377107128251285,-0.07787761272123164,-0.07415276362253202,-0.16011251276374386,0.3093417611491875
4,-0.07143450908621496,-0.13786879038661032,-0.09392302156017783,0.07249742615762075,1.0,-0.003390123058893073,0.2352485771557207,-0.0601971381746279,-0.12050105193731331,-0.1306695400957245,-0.05712979355858239,-0.1501374711878027,-0.1255967262143133,-0.21875610203435236,0.14944816556527724
5,0.06112699788995182,-0.11643578035815977,-0.004205594480288767,-0.07108225878606422,-0.003390123058893073,1.0,0.17146987448310697,-0.07198577478502413,0.23797382952076684,-0.08964618238273044,-0.07412911936460845,-0.13503882100893727,-0.07751840890541331,-0.11082961352019022,-0.15042776702782149
6,-0.00025081233695638727,-0.20328627611286154,0.06353435096045154,-0.02000324432072332,0.2352485771557207,0.17146987448310697,1.0,-0.07617975547263955,-0.09418450603425504,-0.134391546076134,-0.12465593147892308,-0.22556727257897413,-0.07816758015521309,-0.1429801844804282,-0.06688556271594193
7,-0.20162639169833846,-0.10150002018419668,-0.07573917808783612,0.0758486308140329,-0.0601971381746279,-0.07198577478502413,-0.07617975547263955,1.0,-0.08614748516137591,0.1461447087540827,0.05404957896915702,-0.05925339955288042,-0.04763232500103809,-0.23998310967182226,0.20905215540787475
8,-0.0030734218734401776,-0.20009149993206574,-0.031302192639716855,-0.1401158237520685,-0.12050105193731331,0.23797382952076684,-0.09418450603425504,-0.08614748516137591,1.0,-0.03623125346495914,0.05461191850923834,-0.22195936367565633,0.04833951133133043,0.24204774738450813,-0.2308068892967762
9,-0.20239774759646995,-0.08921015382790462,-0.0735767039677093,-0.04424537765589505,-0.1306695400957245,-0.08964618238273044,-0.134391546076134,0.1461447087540827,-0.03623125346495914,1.0,-0.014356134116194803,0.1596289058377187,0.04469459058044589,-0.11671870887137664,-0.1587313540981003
10,0.006448298166179393,-0.12510734099762158,-0.1359225920957618,-0.0377107128251285,-0.05712979355858239,-0.07412911936460845,-0.12465593147892308,0.05404957896915702,0.05461191850923834,-0.014356134116194803,1.0,-0.06176047419242407,-0.054018167122431425,-0.12247301372389507,0.08809082800782456
11,-0.2706594896513642,0.27523692002463607,-0.19474064389517265,-0.07787761272123164,-0.1501374711878027,-0.13503882100893727,-0.22556727257897413,-0.05925339955288042,-0.22195936367565633,0.1596289058377187,-0.06176047419242407,1.0,-0.06224666336477631,-0.2126443105706337,-0.09652529728295128
12,-0.041925674089549544,-0.09875228562744753,0.010177253386625632,-0.07415276362253202,-0.1255967262143133,-0.07751840890541331,-0.07816758015521309,-0.04763232500103809,0.04833951133133043,0.04469459058044589,-0.054018167122431425,-0.06224666336477631,1.0,0.1255845218020243,-0.2050923641451825
13,0.0010412597109719698,-0.17314848939239158,0.15836049906392297,-0.16011251276374386,-0.21875610203435236,-0.11082961352019022,-0.1429801844804282,-0.23998310967182226,0.24204774738450813,-0.11671870887137664,-0.12247301372389507,-0.2126443105706337,0.1255845218020243,1.0,-0.35438290481446283
14,-0.2829622302784981,-0.020746564274755595,-0.2520709607555365,0.3093417611491875,0.14944816556527724,-0.15042776702782149,-0.06688556271594193,0.20905215540787475,-0.2308068892967762,-0.1587313540981003,0.08809082800782456,-0.09652529728295128,-0.2050923641451825,-0.35438290481446283,1.0
