,0,1,2,3,4,5,6,7,8,9,10
0,1.0,-0.30252933877320476,-0.06693456239567977,-0.27127350282786455,0.027207756629028433,-0.1226968348711125,-0.15736801624947172,-0.2596015759672231,-0.014409883042020824,-0.33921600532363194,-0.12377704282889132
1,-0.30252933877320476,1.0,-0.24576116508254633,-0.052699129409458895,-0.15706211572533976,-0.1897927466325871,-0.09876046678568343,-0.16027649239293884,-0.22185163411241687,0.1967425216489414,-0.15927032832293453
2,-0.06693456239567977,-0.24576116508254633,1.0,-0.23871775696966774,-0.1311688196775936,0.1984696596133495,-0.15312061189229975,-0.06773377332712308,-0.07837220693205665,-0.18021095915831736,-0.17621901127055173
3,-0.27127350282786455,-0.052699129409458895,-0.23871775696966774,1.0,0.152305984554533,-0.31490899750611284,0.33975376740254776,0.11084096446447311,-0.16430655639947245,-0.14710674780509575,0.14665688269577806
4,0.027207756629028433,-0.15706211572533976,-0.1311688196775936,0.152305984554533,1.0,-0.2368832657190279,0.08903821662928971,-0.12048348836547383,-0.13002960554048393,-0.17149952702279236,-0.0801309878824655
5,-0.1226968348711125,-0.1897927466325871,0.1984696596133495,-0.31490899750611284,-0.2368832657190279,1.0,-0.18236144588960232,-0.20264682694772018,0.22467249199182465,-0.16987715294478878,-0.06770663072744051
6,-0.15736801624947172,-0.09876046678568343,-0.15312061189229975,0.33975376740254776,0.08903821662928971,-0.18236144588960232,1.0,0.06794784746747631,-0.17286856687092345,-0.10786179370880608,-0.05550055802048368
7,-0.2596015759672231,-0.16027649239293884,-0.06773377332712308,0.11084096446447311,-0.12048348836547383,-0.20264682694772018,0.06794784746747631,1.0,-0.09644172308030857,0.11420654459688105,-0.0019327585923199003
8,-0.014409883042020824,-0.22185163411241687,-0.07837220693205665,-0.16430655639947245,-0.13002960554048393,0.22467249199182465,-0.17286856687092345,-0.09644172308030857,1.0,-0.18386402453307132,0.06669752733348239
9,-0.33921600532363194,0.1967425216489414,-0.18021095915831736,-0.14710674780509575,-0.17149952702279236,-0.16987715294478878,-0.10786179370880608,0.11420654459688105,-0.18386402453307132,1.0,-0.08007638724866237
10,-0.12377704282889132,-0.15927032832293453,-0.17621901127055173,0.14665688269577806,-0.0801309878824655,-0.06770663072744051,-0.05550055802048368,-0.0019327585923199003,0.06669752733348239,-0.08007638724866237,1.0
