,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,1.0,0.003613482243149921,0.01509190105628549,0.21743385029160334,-0.028800341052396847,-0.06604129187026149,0.06247346710881202,0.2550608015767226,0.15272317155167137,0.004669827703432646,0.23087642114252166,0.009990904901848126,-0.07096483854046712,-0.10840911154577554,0.5405261346133201,-0.11634040954864813,0.03923121840447576,-0.028226378703850967,-0.05025437468286865,-0.014118508179232202,0.014512273207114207,0.07413612283289406,-0.0017887713428237284,0.03291174760965735,0.15238314795046562,-0.06817280637057167,-0.07546817667980676,-0.06454986646853761,-0.09163225111351517,-0.08641833810730534,-0.037838838089552324,-0.0006563414572573634,0.09453451241592636,-0.12238858097277541,-0.1001768807861472,-0.08560686260572434,-0.07567432905244306,0.11837688252935119,-0.09959173177614336,-0.015774243629544642,-0.05094198681162718,0.04378967944292673,-0.006979920255107602,0.18343353578344485
1,0.003613482243149921,1.0,-0.02614601267367793,-0.021392780948988502,-0.05375301435040481,-0.04193750344458798,-0.03710380027236366,-0.021845311611643353,0.04363389622869232,-0.07306742925028234,0.0663989774472872,0.22368533477134375,-0.04443234006961666,-0.06659532879364946,-0.007712016517918176,-0.07924782940290173,0.018968078109318824,-0.04360122147972406,-0.024213459919761635,-0.005769370363715312,0.016848914737063066,-0.016195849308699835,-0.033448156280721064,0.0056059861355332785,0.0009627247900341491,-0.03886734782136436,-0.05106914386339295,0.21353130708107096,-0.057105751415722585,-0.053074396856905015,-0.018338650015613786,0.13045437213743466,0.02057013306411831,-0.0687082992083004,-0.06991561265438907,-0.06535984046789572,0.09221409802462341,-0.056809064448388756,0.004938674961761029,0.005616753274969575,0.3078058760215642,-0.02862248451605084,0.058231393313660985,-0.029623519548988883
2,0.01509190105628549,-0.02614601267367793,1.0,-0.09675512958377139,-0.11007600382841191,0.023580484708665393,-0.08125925201738435,0.05233668304505827,0.058314435103014504,0.26555574084939426,-0.06104801464860321,0.03013564083989874,0.1554142995861591,-0.14895228330159876,-0.1217408504323014,0.26340783198851636,-0.006682276184904188,0.08239968510329668,0.056586494043404004,-0.015157409574585043,0.218406710001604,-0.050675105517986166,-0.059113110461842776,0.15358357377836662,-0.04035662167279608,-0.020462889413258183,-0.00779819865015762,-0.07130062498495443,0.12969310097175313,0.2242653834404595,-0.01054322104379805,-0.030425147373241687,0.23252500794773368,-0.053525237613287716,0.12363344070532527,-0.035413453479596915,-0.059537506602882276,-0.12497579389596901,-0.0992937139755603,-0.02723911429363282,-0.03644397465860952,-0.06057791337529675,-0.09081042504127664,-0.05801598179426039
3,0.21743385029160334,-0.021392780948988502,-0.09675512958377139,1.0,0.22411625120869436,-0.05502823835446409,0.43599349967135553,0.06261059932730453,-0.028463901300903337,-0.05610327132151688,0.12916242735793404,-0.0718707156377152,-0.07680486562678218,-0.07013422102233745,0.3477637268944406,-0.11174346772949509,0.00796712103574227,-0.03583416362694923,-0.0599744856968506,-0.008737556467386293,-0.0945617617954797,0.27929684513834546,0.10665668468920289,-0.021347737432026406,0.23184345037490978,0.008340789164446236,-0.05886663239873736,-0.0468352968072584,-0.045415972094914006,-0.06959765888833508,-0.03009640799359275,-0.017239187560613788,-0.059825736796652144,-0.10418844679333239,-0.11527522887250868,-0.019016159614268592,-0.08351314118227257,0.10221139919602201,-0.08717711427605446,-0.007446409454883856,-0.061435869197621146,0.16101296294942405,-0.016309521029837078,0.07805362869608232
4,-0.028800341052396847,-0.05375301435040481,-0.11007600382841191,0.22411625120869436,1.0,0.03985966441402036,0.4062660909119924,-0.029135846268394598,-0.051833037455093975,-0.06191270847354925,-0.042281030335010114,-0.08739259037378105,-0.08929486806289835,0.24986976000739455,0.08809334185404458,-0.06081554310822912,-0.01746316164361052,0.025761670736048188,-0.06363464480654789,0.014330748172846908,-0.11158270009113938,0.05953656687505761,0.422349329184463,-0.05227326150663984,0.06954530063556097,0.27530907738087934,0.20639200258460066,-0.054823654679086314,0.13766493283194436,0.3177762322467365,-0.02355922525937404,-0.02543352795965584,-0.07073842966545597,-0.09838229478914834,-0.14684540991515915,0.04552791731107603,-0.08264774399545785,0.22539263996045394,-0.10244580924925738,-0.006618904357474883,-0.07221022815851211,0.41408882756211224,-0.07725771599795929,0.05489027028864098
5,-0.06604129187026149,-0.04193750344458798,0.023580484708665393,-0.05502823835446409,0.03985966441402036,1.0,0.0160051401066838,-0.04117254385810843,-0.04115266653713549,0.3359357892048328,-0.044430543247783894,-0.0720842283774957,-0.06089010078683306,-0.0314392530650415,-0.08841627200247137,0.21150144001868787,-0.017943089357019267,0.5589528647500925,-0.03859090058260672,-0.00840758395083366,-0.07177007435202439,-0.0345011298213307,0.19456641249946444,-0.02073444491225648,-0.04199149879358499,0.1511938811947706,0.17509900981169577,-0.04350457144000779,0.10733905486540088,-0.014668549525954694,-0.009398743828967661,-0.021572353035993454,-0.05439824967403745,-0.010719151822177643,-0.07048620252700791,0.18534261653107034,-0.06790604430523592,0.28562101423502106,-0.077157886064422,-0.005211081994508907,-0.05600793301340362,0.005884846694152197,-0.07228170261125635,-0.05267453606711094
6,0.06247346710881202,-0.03710380027236366,-0.08125925201738435,0.43599349967135553,0.4062660909119924,0.0160051401066838,1.0,0.06007569410415992,-0.037039239035807484,-0.03078220479041472,0.004692345592016881,-0.06410486808700339,-0.06842451710315123,-0.06807703356754558,0.19067680908919749,-0.042275145706790966,-0.015075261610434449,0.08996946294994171,-0.04963264658567899,-0.003964049973186409,-0.07798825852511457,0.031255178806554165,0.25617446774820835,-0.032202199602633735,0.09901877160878433,0.08674149604761118,0.0594889801302208,-0.030058868387177678,-0.01399321218792561,-0.032573152791443974,-0.025005006060978663,-0.018287284255871065,-0.05628571460003765,-0.07777996590215688,-0.10473876645680216,0.005120304146339086,-0.06622693101085973,0.18711157003855522,-0.07107569471796657,-0.012949559653937964,-0.050383585659156294,0.21464407714277642,-0.05450846642564611,0.044063394965001404
7,0.2550608015767226,-0.021845311611643353,0.05233668304505827,0.06261059932730453,-0.029135846268394598,-0.04117254385810843,0.06007569410415992,1.0,-0.00040333842336353286,-0.029713504522697717,0.09414739803608238,0.01919389409278597,-0.06798510810517384,-0.109690463584198,0.1555322240835948,-0.08374806047923845,0.14242983748449317,0.033133473938905915,-0.028202459417683998,-0.011837999658445814,-0.054613213190595214,0.0037857524428818704,0.0032985867216636464,-0.029749781423688053,0.11815095511722869,-0.04330958261407087,-0.03094674806902421,-0.04124634546782115,-0.06928353559052697,-0.016863897155723694,-0.02555849161894301,-0.009528562476982421,0.30373106272604866,-0.10527295104817881,-0.10902715538899178,-0.10306500476682204,-0.06370264799553818,-0.003981306568189083,-0.07686906368137253,-0.018280978889219923,-0.05532665018555078,-0.009660632124885903,0.08990956260166566,0.22075807353130122
8,0.15272317155167137,0.04363389622869232,0.058314435103014504,-0.028463901300903337,-0.051833037455093975,-0.04115266653713549,-0.037039239035807484,-0.00040333842336353286,1.0,-0.05173990922510864,0.017188070306400207,0.21952335954913405,-0.04362835147874777,-0.0732530760980636,-0.014273900478572573,-0.062353305324600525,0.045575453875420814,-0.03585977582990858,-0.022064118138234168,-0.007325382423955893,0.128815712562307,-0.007245890040450452,-0.02976798587788549,0.06684786817260654,0.00016128452691997405,-0.041256326542065104,-0.037226166032382484,-0.03805517015325701,-0.04975398816822424,-0.025949914138429737,-0.020327305312034517,0.008988627685975262,0.3530599739530643,-0.07247307634837008,-0.06593949721074004,-0.07548822287367166,-0.0039091871704724866,-0.060849886141138586,-0.03623922347133128,-0.011523877626234958,0.02954549112365406,-0.01657476823238803,-0.002452527563403443,0.023913418807491874
9,0.004669827703432646,-0.07306742925028234,0.26555574084939426,-0.05610327132151688,-0.06191270847354925,0.3359357892048328,-0.03078220479041472,-0.029713504522697717,-0.05173990922510864,1.0,0.10059355975863446,-0.132712129813707,0.19884579542013872,-0.04457314516767071,-0.028795735609100412,0.3865229146254954,-0.03134344869498513,0.3184516908579328,0.03174188432064627,-0.013835816603533549,0.10039901592919867,-0.06253817536096876,0.039015121853855514,0.10621478450538771,-0.0558762970758961,0.013291873104441757,-0.01623838807262566,-0.07943086339940474,-0.02842604839624165,0.03870043388956226,-0.01681337311863631,-0.04072674741922801,-0.05426163437644702,0.1646835615988465,0.34021869983756087,0.15973393217292292,-0.08453323903493953,0.1492157546050747,-0.11845402952922726,-0.023703054125963043,-0.0999183364366385,-0.03595460553834616,-0.12363641676224668,-0.08634878095707625
