,0,1,2,3,4,5,6,7,8,9
0,1.0,-0.3342191331297061,-0.048681795904811025,-0.27064240061131206,0.025707966576825513,-0.13066187689751024,-0.15815529478230642,-0.3314054218733693,-0.012017880894459347,-0.1349815272543169
1,-0.3342191331297061,1.0,-0.259305515949641,-0.11910130149307699,-0.1696417648474054,-0.1656103206224951,-0.11118112559749854,0.053154772512029796,-0.2521915239236936,-0.20499712074087323
2,-0.048681795904811025,-0.259305515949641,1.0,-0.2298898204876395,-0.1239993437192641,-0.17213442862531392,-0.15058236347449655,-0.14309261438299284,-0.08173130985718774,0.17867599955691932
3,-0.27064240061131206,-0.11910130149307699,-0.2298898204876395,1.0,0.11600655199245072,0.15622785675462253,0.33860289892644446,-0.03774021411614604,-0.13786031493340156,-0.3306206471444878
4,0.025707966576825513,-0.1696417648474054,-0.1239993437192641,0.11600655199245072,1.0,-0.07821385236046298,0.08625588562993011,-0.17711812638321467,-0.1302474347858137,-0.24365770342068668
5,-0.13066187689751024,-0.1656103206224951,-0.17213442862531392,0.15622785675462253,-0.07821385236046298,1.0,-0.05301350995607861,-0.04999401537948822,0.06179166461562891,-0.07675390863642739
6,-0.15815529478230642,-0.11118112559749854,-0.15058236347449655,0.33860289892644446,0.08625588562993011,-0.05301350995607861,1.0,-0.04958546862424735,-0.17694243361833778,-0.1913877974823754
7,-0.3314054218733693,0.053154772512029796,-0.14309261438299284,-0.03774021411614604,-0.17711812638321467,-0.04999401537948822,-0.04958546862424735,1.0,-0.1504359638181211,-0.1946260471458906
8,-0.012017880894459347,-0.2521915239236936,-0.08173130985718774,-0.13786031493340156,-0.1302474347858137,0.06179166461562891,-0.17694243361833778,-0.1504359638181211,1.0,0.19823355609268872
9,-0.1349815272543169,-0.20499712074087323,0.17867599955691932,-0.3306206471444878,-0.24365770342068668,-0.07675390863642739,-0.1913877974823754,-0.1946260471458906,0.19823355609268872,1.0
