,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,1.0,-0.049124148433865686,0.13090550164799097,0.04772671044057114,0.2068497400934834,-1.3256754880338478e-05,0.17301090000858832,-0.03479482797233504,-0.05602252510594183,0.1435348138872569,0.020702750057367842,-0.05232950451849004,-0.08575470763929838,0.038039291394649635,0.0025268272675600207,0.24858068575479225,-0.08287423034818878,-0.031404937065540955,0.119944931278577,0.0017338443303044405,-0.10801321774211134,-0.02612360596503425,0.24465225194000179,-0.0632174809433541,-0.027797097951393433,0.10632308379341943,0.24158585175082947,-0.10255304716652067,0.15994526917859914,-0.018412715779350223,-0.022542415689409352,-0.027307941752594538,-0.08033858249761729,0.3783042457306161,-0.08340167557775205,0.0681588179771506,-0.08682200873890056,-0.02445100254178477,-0.10184500570146145,0.3065566803353831,-0.07385557330841228,0.22043785584356163,-0.05402285188664603,-0.03810178072878761,0.057635805600005204,-0.03703016498951171,0.024904395301439432,-0.03656369285577296,-0.018182050582295963,0.11474091026188435,-0.020627023608303263,-0.036553922921039844,-0.0008912192534226062,-0.03190443804224671,-0.03491539302946362,0.28886504736941265,-0.0474044802882653,-0.057314498067892704,-0.05224822448713335,-0.06621157649975143,0.31590088124337795,0.1265707781648526,-0.08310030932744025,-0.07125256683971083,0.011492817726325998,0.2674386412979243,-0.09698853220265477,-0.10823137250390774
1,-0.049124148433865686,1.0,-0.04313213875001491,0.0025654083560437313,-0.047607263276792655,-0.03646126377340342,-0.03242641128621785,-0.013336049600317654,0.012451067632256802,-0.06487626879525232,0.036897222956780176,0.5377770376090797,-0.058900019523666566,-0.04240238428408792,-0.027522948625065956,-0.06972924958228939,-0.004822781317270304,-0.023316051108247977,-0.06271256688857413,-0.0057963631865963604,-0.029441156904736848,-0.01585549403007047,-0.02946161305374509,-0.03588775680562533,-0.003932213840809524,-0.03045067304125478,-0.059403167579317545,0.09207351693207076,-0.04456992573105934,-0.03941785937553032,0.028134478881018665,0.22624255004825378,-0.02528774377631736,-0.018275484257579133,-0.049752058391378425,-0.03418437137273883,-0.02722681482540977,-0.05771486118494563,0.0037506145600036556,-0.05455717905840428,0.22467342072219576,-0.03659834125647653,0.022955105724629245,-0.022962009248297423,-0.024077586828665024,-0.0034448947427146766,-0.020550132486868114,-0.02075388384448866,-0.012565737688419402,-0.02412172918867767,0.37797439420164014,-0.02354522085946164,-0.020163470063341037,-0.010408060316388912,-0.051032557617397056,-0.03592506809895889,-0.023873645120399217,-0.031678022741212064,-0.014691404586923893,0.06107020378715283,-0.06307467976549735,-0.010029964090030387,-0.0400600166667405,0.08758733599246316,0.0011677367805574012,-0.0357986808711195,-0.03742418271802647,0.1831407720761048
2,0.13090550164799097,-0.04313213875001491,1.0,-0.11526993589259987,-0.04583631504192272,0.13063097426746662,-0.0480009849019163,-0.09031775466905259,-0.04518630814175882,0.5432991430861677,-0.04732595566480066,-0.044230375221696226,0.12833990944783571,-0.0884523531001424,-0.06642401865257624,0.3622749717044701,-0.043632879678930925,-0.04957600846811544,0.11063581352913666,-0.007189774374843766,0.037600537710956394,-0.040256813441576965,0.04067279758458402,0.1984874085013263,-0.04741576647270945,-0.012217691673509699,0.12363992739238004,-0.0794042105267704,0.10380621947920346,0.07984187542601254,-0.020813534733768554,-0.02509598045218831,0.03846421320207886,-0.014364489212840434,0.1088902403755061,-0.05130358442831805,-0.047498425850743375,-0.04479697997367306,-0.0716700783686404,0.0915517672519588,-0.060959788572003626,0.10841282072962487,-0.04492376826443263,-0.05827466058317425,-0.015915326530255156,-0.049416276668108765,0.13537434600854176,-0.047574889822350724,-0.009211364897753463,-0.09291239903784518,-0.03231563079534825,-0.021463521965938988,-0.06569850356859533,0.025250244137701675,0.15241459427642465,0.2980023393834911,0.03364557673320348,-0.012713338782884269,0.030042564787117226,-0.05172969124862219,-0.017584771128945426,0.02698279205505786,-0.003878583212429943,-0.054332700940224396,-0.013022334968875351,0.3916627924582572,0.2624714875290211,-0.09468227672310003
3,0.04772671044057114,0.0025654083560437313,-0.11526993589259987,1.0,0.09442901504919501,-0.09032403723604981,0.2182730689418639,0.5351038537288816,-0.016032184374106945,-0.031681527833926915,0.36161252120527876,0.006089808437668198,-0.15320432828597028,0.0002794803224114271,0.3475243738173458,-0.14303592166024787,-0.06166587041828187,0.22192456995850307,-0.15604111713476748,-0.015540679424712427,-0.1109322029684558,0.16711827084173014,0.05884662890546224,-0.10578914258255119,0.3794054817919708,-0.05362050278913098,0.3041278560249087,-0.03344350265142265,-0.07527618554019254,-0.07702252624883119,0.09066170442519794,-0.009005273802496126,-0.004984774352734336,0.4531488690698946,-0.13532941045852848,-0.08870893468166707,-0.07833379022366833,-0.08729780825056971,-0.05156362140398191,-0.03529770550751582,-0.03842677131824747,-0.08152655876723122,0.035741611445696445,0.24909300002929236,0.057164543720244404,0.2003530433651692,-0.03962086563700845,0.18585869177400324,-0.03478758694848014,0.33528508861937667,0.00882048193209765,-0.07102546291752027,0.36150813915596924,-0.03835317671187299,-0.09125130902786889,-0.04526427823965169,-0.07475120017100945,0.04277180608252673,-0.06626907658091061,-0.014111055236299117,-0.11044294304650171,-0.02153991882567039,-0.11596013486769544,0.0024722779924143687,-0.010334352031616627,-0.09216277285146221,-0.0830511624850856,0.09734371882212112
4,0.2068497400934834,-0.047607263276792655,-0.04583631504192272,0.09442901504919501,1.0,-0.0017724059385628888,0.4242437590051518,-0.029166010010743045,-0.05042853062196373,-0.046018300461985594,-0.03457048213128856,-0.04993752477237052,-0.13822238103058904,0.2495104845326176,0.039454700771442294,-0.05616431697767808,-0.07342809705714999,0.04463591553853849,-0.0967201183682044,0.014236359909501346,-0.11605822579485281,0.04098567368197979,0.49210774917963307,-0.0907479135396403,-0.05233023447957713,0.2913111139847925,0.14160296484345591,-0.09469979496861713,0.17222932818981926,0.27618422031500434,-0.01861703770384385,-0.02597792154388667,-0.055935807541299246,0.15715921297342905,-0.10931014384507981,-0.022861512970478146,-0.08641316703103225,-0.1221057650786404,-0.09969796723624133,0.23396127318713986,-0.07062203734026293,0.24745098243502106,-0.057804847799281155,0.029437212373987054,0.4796404652439684,0.060917745135535065,-0.03665092491552224,-0.020490359829422204,-0.02321426297996395,0.18415900544281383,-0.04489949983719413,-0.06008007225546751,0.200074353983087,-0.04553693395629051,0.3076328519042981,0.04036810023238621,-0.059189390516793866,-0.09624727070405123,-0.03657914210039083,-0.06223752727680543,0.26080253986076024,0.24119315140354042,-0.0880934787176334,-0.0728503037512006,-0.005930492434875143,0.06984857105838727,-0.07498355055510292,-0.09290277368594894
5,-1.3256754880338478e-05,-0.03646126377340342,0.13063097426746662,-0.09032403723604981,-0.0017724059385628888,1.0,-0.041503381375941076,-0.0817750580430826,-0.04258390524945939,0.0006384820553355756,-0.0650217646982026,-0.03765008287894602,0.00297960011197659,0.043917918327923425,-0.054516085581764594,0.039046079553797505,-0.056666942332256345,-0.04560720277558518,7.558132483898548e-05,-0.005176393385648643,-0.04707263313374782,-0.03357229352706306,-0.013488596032266875,0.01144030716785452,-0.06150503381698118,0.028195604582210886,-0.016312036883005112,-0.0737774257677796,0.19065485348084227,0.06860450208595117,-0.01737161856557811,-0.020723196265256448,-0.03331101571709169,-0.047508981678062556,-0.035911767646109934,0.06595550990394532,-0.054491085333134855,-0.012601388894984987,-0.07525394020561084,0.01823520718164282,-0.053676222651182263,0.04436135085500753,-0.04229711914293946,-0.05209654209823668,-0.023520002873625864,-0.03393657259717329,0.04616284917456792,-0.061263250547357845,0.3000602664141303,-0.06340909235734893,-0.0486921755816465,-0.012648952991320397,-0.041678730339888476,-0.030755177756748072,0.04799884265634722,0.04677246621343336,0.0032477508476977408,-0.02951305399231069,-0.014100987633712385,-0.04752356197770572,0.046496745828688776,0.020758886681159328,0.027668437267011934,-0.05968666268352438,-0.0034923298136444302,0.08435504998832993,0.08963538925151462,-0.08469901631031077
6,0.17301090000858832,-0.03242641128621785,-0.0480009849019163,0.2182730689418639,0.4242437590051518,-0.041503381375941076,1.0,0.07439158672316912,-0.03549602579280601,-0.031548070454310496,0.017795107280381597,-0.03507902247078366,-0.10033493712977237,-0.06969827993767425,0.08289101908470889,-0.042821129614225656,-0.051184007290638274,0.08231839331507035,-0.07205236684896973,-0.003339533445649196,-0.08086674465205555,0.029089431062420734,0.2646631964216402,-0.06375032786810637,-0.03470556873318544,0.10257959688322169,0.08998340761514623,-0.06544286628593544,0.004731534191557685,-0.027446863291569368,-0.014718809713858774,-0.01826726782121883,-0.047457560226868534,0.1970120303376379,-0.08209428818599843,-0.05495833055397711,-0.06443274781074372,-0.08432308633945268,-0.06903598154773427,0.12065082284791485,-0.0490485154518554,0.09191464742650746,-0.04438126609092925,0.011644656986213952,0.22443786659041276,0.10503832593269458,-0.0369438669051189,0.09688274646695653,-0.021374163403171935,0.31884946150245475,-0.020631661021669398,-0.04293877333468468,0.4744489309805665,-0.026377470314771,-0.029649945266068015,0.0882832041758736,-0.04812346230155091,-0.07186584345420621,-0.039821585863682424,-0.043693096870385056,-0.024415204668566122,0.08826310736535038,-0.06593087703795603,-0.05545346456224304,-0.012121731149900544,0.02345343105595435,-0.06604980168981393,-0.058911949782742036
7,-0.03479482797233504,-0.013336049600317654,-0.09031775466905259,0.5351038537288816,-0.029166010010743045,-0.0817750580430826,0.07439158672316912,1.0,0.22595288607159686,-0.015711866232790698,0.19844912372820056,0.021860757116767736,-0.11279881452852884,-0.06425930369766955,0.27684814398320134,-0.1217463633889704,0.13669704161254986,0.14712193079131497,-0.12902740353754313,-0.015015191257230146,0.06334464181334763,0.08397827536662789,0.06717560737341008,0.06245575057225734,0.3395001241005742,-0.07035498773769677,0.08147988395204234,0.028557584796347582,-0.07341974477540056,-0.062371328208072056,0.020680575708625554,-0.0007838468580241842,0.23621598683254935,0.3935864766388256,-0.07828680247739028,-0.09816859445308242,-0.09445889589954914,-0.08875701360670817,-0.09842324569578285,-0.08366152451578111,-0.04731913386219938,-0.08039029666689851,-0.05738917281206048,0.22623599714096504,0.025241568433766886,0.13582278921274568,0.0028749188929377903,0.343270168968159,-0.03244262278690965,0.16602217805009553,-0.05694322755712894,-0.04312837744309016,0.17597458265292126,0.02961400692638469,-0.09769956928073521,-0.046757707677467786,-0.04529881858282007,0.026268171302453146,-0.03652588420699811,0.04630771414978807,-0.1368388110372898,-0.037516521797764185,-0.06824339771559843,-0.04898845400953665,-0.01575179000909989,-0.07735316007932015,-0.018144264537671387,0.06732739790142322
8,-0.05602252510594183,0.012451067632256802,-0.04518630814175882,-0.016032184374106945,-0.05042853062196373,-0.04258390524945939,-0.03549602579280601,0.22595288607159686,1.0,-0.05423011045792956,0.04081060037897082,0.0751902618857605,-0.065477912437784,-0.058530370591161694,0.014854162338854627,-0.06780731536384595,0.28532976311695274,0.017213324764287698,-0.07416161866075348,-0.007013940103841726,0.1382369123873009,-0.009181222115846155,-0.025712780828398313,0.10966491347388482,0.035559513182885416,-0.03903141852691257,-0.06442828491564566,0.19521643643118214,-0.035414329355358376,0.004793537245670502,0.04891247875293184,0.008611324832662439,0.36874164208508087,-0.03571129571983387,-0.050417084870954726,-0.05484177631743993,-0.013622324779720252,-0.06625870422014765,-0.04111523637100495,-0.0672637419069263,0.03085661786913169,-0.039470555346773795,-0.03104190641177837,0.026525504449169547,-0.016042404019032307,0.0042448139536770055,-0.027379289187686742,-0.005823953795705312,-0.01646783349258726,-0.03504226341482538,-0.03142378096793732,-0.016114688503566704,-0.026995663406564473,0.047550038640102446,-0.03767122610825138,-0.03492084365073214,-0.023278706918167802,-0.029513066321690148,-0.0013404677331179272,0.20135375893600793,-0.07713923908629644,-0.019882786484788674,-0.04253646182046785,-0.003027996124288583,-0.01072124404531471,-0.04081106010514253,0.03479748313370447,0.04177879730526875
9,0.1435348138872569,-0.06487626879525232,0.5432991430861677,-0.031681527833926915,-0.046018300461985594,0.0006384820553355756,-0.031548070454310496,-0.015711866232790698,-0.05423011045792956,1.0,0.09551879876890318,-0.05919024659828913,0.2960487707570293,-0.042030325328948716,-0.04900583532694823,0.3086153683791602,-0.074811766503244,-0.08449929438757948,0.2253143087818742,-0.014476119379608764,0.10480020541456687,-0.06129565642727684,0.0254448359654896,0.2353886220147044,0.003583589949097977,0.012196570357089279,0.208124207904061,-0.12956359336959292,-0.038997737841182864,-0.03104858223457612,-0.029337604561646594,-0.040287548622543135,0.011356293595964758,0.08704772167498102,0.3394121369941193,-0.005920297281710295,-0.08110362799113716,0.12725379952098032,-0.11448630736662944,0.23402537828787762,-0.09689697320345819,-0.029948160212736816,-0.07660795466400994,-0.08105057689586737,-0.031460498610679996,-0.05776108183401287,-0.008216139039641527,-0.02494859417640863,-0.01648465100987725,-0.03206626016986544,-0.07200394038255194,0.024070527396843462,-0.0734248278590281,0.10616518142011887,0.04195840926301671,0.30766140063823616,0.03778080751196036,0.130583135420211,0.01371745803988509,-0.08878502855119053,-0.013928125907211578,0.017167196591625637,0.20983804312272553,-0.0707583937441716,-0.018437911923454915,0.30977072331553024,0.10418420362578681,-0.14016864525839956
