,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,1.0,-0.03636401123750196,0.10339363710126973,0.16161499974234939,0.2793529771179359,0.3222196598586716,0.24549174135739882,0.03853578075837706,-0.049987779213978574,0.1439038154907707,0.08758703803697405,-0.03931848615894315,-0.1683133586503674,-0.07565776171255482,0.021123829290732983,0.12269051347604756,0.011472700756491623,0.012081386078548948,-0.01937645286830305,-0.0067507127088188195,-0.13722750579578477,-0.012989402056237305,0.41421736749396887,-0.06061058545634973,0.09560351294416251,0.13920579578292355,0.2819438636898002,-0.10579053851611325,0.19856259915984065,-0.019282721135374215,0.005743240634552241,-0.02569037415394329,-0.08274864321664885,0.17674020150864375,-0.1382409841953311,-0.050943517322698736,-0.10889407342448229,-0.0546021469353323,-0.12003055777537583,0.3746415575684495,-0.08475059258485076,0.33083563883042943,-0.07286959226543949,-0.042601780172175904,0.16201223676658152,0.03961413882142589,-0.012089650718582794,-0.0886936640644031,-0.02871805185744184,0.1445294395849546,-0.029766871648744645,-0.07609996891873527,0.0897539928461207,-0.046140685301184994,-0.08704662096471957,0.3840246046495555,-0.09424532709720222,-0.04946591663788681,-0.0701619661336323,-0.07646935154510198,0.25586422051151103,0.17642993085864211,-0.11979415998555411,-0.09165436893201319,-0.009301537098146666
1,-0.03636401123750196,1.0,-0.04401054841368339,0.003048889564554314,-0.04729911928186058,-0.03613660462231019,-0.03226747688171084,-0.02053166226617851,0.012182564634911274,-0.06527315132531442,0.03704010810352329,0.5336732518826927,-0.06054859007492393,-0.05109877392130954,-0.027603890687766197,-0.07094032972078569,-0.023395985630127746,-0.021549219192255824,-0.060241191271733996,-0.005814278375396131,-0.029581551813242096,-0.015852337027042064,-0.030142969456519935,-0.039155405051376546,-0.0032520245817966053,-0.03050633433758432,-0.05922262010601889,0.09241810851479774,-0.04516332980332432,-0.03933205273410789,0.02839992758460448,0.2251574348674448,-0.025445447238772415,-0.019203974395825222,-0.055743565909332785,-0.037552725788268196,-0.027020499983189745,-0.045602410240741756,0.004695482360642208,-0.054345051344511675,0.22127697148580083,-0.0375524600467332,0.023428710073682864,-0.022841751074534348,-0.024269441314813806,-0.0033065226500382794,-0.036480152278702827,0.18246001954652974,-0.012619218770685826,-0.01046228968748977,0.3782008667529776,-0.024860752353854192,-0.021272248623883813,-0.010281391806764198,-0.037259151691694414,-0.03553998352102561,-0.00596825392222034,-0.03301034650140053,-0.023465823357242135,0.061842629955618185,-0.06358198841332906,-0.010388056087502673,-0.041185646386218897,0.08604542368583701,0.0010401413728677832
2,0.10339363710126973,-0.04401054841368339,1.0,-0.11739441396313913,-0.0392617624959415,0.388967686437584,-0.04351521738308913,-0.04662658951490681,-0.04604657172091747,0.52269008511423,-0.04721724637151763,-0.0446746204857624,0.14826113895909654,0.15203085612408918,-0.06630766350323936,0.3328508336182898,-0.050418028581250066,0.1232290234735903,0.0615419545547294,-0.00558142380757105,0.03700961136676645,-0.04092208508230054,0.0445076628678703,0.21461500795241506,-0.04839792275777611,-0.008573847195872033,0.12890242832573584,-0.08303916328083795,0.10415493454479513,0.07702921879842275,-0.020989650818170308,-0.025560484506633445,0.03783938370413689,-0.09482331524714419,0.06217328642355831,-0.051790722262968714,-0.04962235038262032,-0.09161434543354602,-0.07406872784501531,0.10814328916880594,-0.062765177331074,0.12472963199520415,-0.044935606656598445,-0.05967210692229892,-0.01489502559925208,-0.04990224837915251,0.13005676100435246,-0.09716909930363588,-0.010807359440837185,-0.09106913536706183,-0.03317220936317782,-0.019297879792637945,-0.06564528711809643,0.024027627415027765,0.25595093781735034,0.3027623265546513,-0.04144608633869929,-0.016446898599598577,0.030233964614721488,-0.05351218530931882,-0.0032364325707773117,0.02865408743954055,-0.004379686536364843,-0.057774021425036126,-0.01287454101094141
3,0.16161499974234939,0.003048889564554314,-0.11739441396313913,1.0,0.09861453776194011,-0.09310121990491617,0.22300475912616624,0.18566171783598664,-0.01783042520718011,-0.0323334530460469,0.3616455337862102,0.007725134582090627,-0.1609010299892888,-0.08540060004202765,0.3426332012123932,-0.13544348937232883,0.21292315162653153,-0.04810013008898164,-0.14691514244694096,-0.01545559148524482,-0.11163915546539904,0.1672309420166032,0.05501358945654462,-0.1120444956093665,0.37468787284473826,-0.051340024236073714,0.3142202152968213,-0.03325143871335962,-0.07649507071578358,-0.07007911658648247,0.09187909804260454,-0.00931869932565456,-0.005402476967438806,0.37798269240583027,-0.12649061691846405,-0.08609698634206239,-0.07842511037013689,4.3678253005092474e-05,-0.051722206073068724,-0.03376367496124564,-0.03829966327316654,-0.08314161945544019,0.0331167254558081,0.24595158299900358,0.05729827699617132,0.19986222837563533,-0.08897228514149781,0.09425705622928929,-0.034844858413960816,0.543251241655308,0.008329445374811846,-0.0757313685377077,0.3451262645278438,-0.0379179110178567,-0.08320019572734388,-0.04798334919543638,-0.06428506950164725,0.04090907598381692,-0.07385229990585082,-0.014247327853140042,-0.10272922497225538,-0.018804626494841117,-0.11629509257776877,0.00011397911538570506,-0.011477052383041225
4,0.2793529771179359,-0.04729911928186058,-0.0392617624959415,0.09861453776194011,1.0,0.0758869790531656,0.4231848481623291,-0.020767954249263445,-0.050707662804283675,-0.04533353692683092,-0.03295136826777505,-0.04930800456060558,-0.14141574693002595,0.29380859215969357,0.04151726244886622,-0.04815481593817265,0.04245967705996736,-0.037362386762070016,-0.09891354590299195,0.01564474964545829,-0.11612268421725605,0.036560670884708185,0.5399027753836939,-0.0949458316385018,-0.0492701321625927,0.28998689732580435,0.1520456965780111,-0.09482010962045795,0.18630947393475966,0.27353223072803684,-0.01888581311999122,-0.025795321131741742,-0.05546930247466977,0.17250843168167107,-0.12057449594839545,-0.04404134222438095,-0.08691166664568573,0.22443229385093877,-0.09955582308505354,0.2593654396145866,-0.0704594857053983,0.2518554230707645,-0.05777306337841212,0.028071887802434897,0.525993191991347,0.05368503842103326,-0.0024356441831460667,-0.0928054352510601,-0.023607341809523865,-0.026504369924307353,-0.043776581081348305,-0.06326684697255697,0.20192013186434773,-0.04548299968827131,-0.06757018664696242,0.039767821343595564,-0.07366473789252832,-0.09823030738304078,-0.05772171111753421,-0.06251464388596706,0.2699812652634922,0.2525566223105541,-0.0908401353832271,-0.0716220114047616,-0.00572895488629943
5,0.3222196598586716,-0.03613660462231019,0.388967686437584,-0.09310121990491617,0.0758869790531656,1.0,0.023592187889433715,-0.04435265865898696,-0.041300575668285794,0.3109869678301622,-0.03581029562620353,-0.037281080414427625,-0.07267696765357395,-0.010664502555618101,-0.05013133669857259,0.1472603940916482,-0.031542515602842366,0.09566287558407918,-0.005224216115185023,-0.007762461851923189,-0.07506832422656863,-0.03332849531686245,0.18617328684833348,0.04179243503497014,-0.05639152262108498,0.17035730987615302,0.1406431871681787,-0.07442454013664217,0.12353261202315188,0.002057709429608313,-0.01701888779805481,-0.021266953919179456,-0.03128255423564275,-0.0467334865701081,-0.05568146712647437,0.03514760693805841,-0.06562743937008697,-0.05766473721574021,-0.0756323637382614,0.3674184573035888,-0.05385711188499979,0.15922253061937242,-0.046972138746421074,-0.04998490176286006,0.024361260619359677,-0.040791235727232075,0.08538310603161214,-0.08499623895923701,-0.016557648562880146,-0.07573517765480678,-0.03697530323505384,-0.040093070121250254,-0.04696079119357445,-0.019515040616655554,-0.025106515610751938,0.5535446458200581,-0.05740242110221799,-0.05212037762065139,-0.031606401650771804,-0.047951265720312566,0.08527533990796415,0.1433397204936004,-0.05811251106535674,-0.05930844135435446,-0.002210347942583756
6,0.24549174135739882,-0.03226747688171084,-0.04351521738308913,0.22300475912616624,0.4231848481623291,0.023592187889433715,1.0,0.09767208782909606,-0.03577969569526098,-0.02824608884485981,0.01887027024329686,-0.0346386852387391,-0.1027357781652784,-0.030595258183489953,0.08384523971147297,-0.031112646628972958,0.08123162189677857,-0.04074618339338609,-0.07312605243966919,-0.0034961439001253434,-0.0804759867678477,0.027992720724014312,0.2573880043711036,-0.06732933509766116,-0.034096401006054405,0.09970194872021262,0.11882006882863688,-0.06508746667317145,0.0034244487733121765,-0.026520326503769114,-0.014690292754505677,-0.018195484753846657,-0.046878176105650635,0.2805927295000059,-0.08868141684893838,-0.061850381539598445,-0.06436666820404265,-0.07257497095396864,-0.06893167440241484,0.12537515905092178,-0.04878528702933033,0.08764762123341116,-0.04524508457281627,0.016439840596815997,0.2214405284303269,0.10485949905321229,-0.04189562887534817,-0.05923924805433903,-0.021364443747177865,0.07324243480432965,-0.02009025162579973,-0.045633264632017105,0.48126683306607143,-0.026719949300598313,-0.06325400826040542,0.0853377212128216,-0.051762044586065745,-0.0730082936068595,-0.04724075051822751,-0.043548629226129405,0.0017865497607242181,0.08738033796067135,-0.06684278793057716,-0.05568816772327519,-0.011963151050015292
7,0.03853578075837706,-0.02053166226617851,-0.04662658951490681,0.18566171783598664,-0.020767954249263445,-0.04435265865898696,0.09767208782909606,1.0,-0.005181157217656317,-0.025610734437658905,0.10258330317292744,-0.019943649167816827,-0.1175266472353334,-0.02379097511640085,0.16173213788886942,-0.1011803311648237,0.22494778362162562,0.12226033322240033,-0.10816091809450214,-0.012054082548715822,-0.06478914955822915,0.0076503247860765,0.06817502213093299,0.01827450202797518,0.2594933207408982,-0.036684613727105186,0.053991759277091114,-0.027417982487567195,-0.06712596238211649,-0.036389837469636234,0.133167842007563,-0.009488035624361167,0.25547655236150046,0.04455269864131246,-0.09570327213236718,-0.09443343426530744,-0.061873104184071,-0.0946389389257539,-0.07835015592615567,-0.0736100211350958,-0.056228028221050774,-0.043798990508926924,-0.04760632487782495,0.21723779390516068,0.0007015762997670512,0.12805921707271736,-0.06148585238917852,0.25647666161428806,-0.022118498288227786,0.32315873148021956,-0.03291280995654702,-0.054782342965618444,0.10290760602122365,-0.03747120322018983,0.03303931959841243,0.026349759006639828,0.33688689860509263,-0.04912927650830935,0.0014664504858584396,0.00312022539370572,-0.11426841094633458,-0.014536968557195934,-0.07235260047426972,-0.060815050280791275,-0.01795124719554564
8,-0.049987779213978574,0.012182564634911274,-0.04604657172091747,-0.01783042520718011,-0.050707662804283675,-0.041300575668285794,-0.03577969569526098,-0.005181157217656317,1.0,-0.05537610697549526,0.03225469869037199,0.07355185927808774,-0.06610775738693725,-0.041131882012974394,0.015306925273861705,-0.07069243136646752,0.01639955439714894,-0.03128565816327568,-0.07155490238697051,-0.007032309819041519,0.13921042735373143,-0.00911757989503631,-0.024522082324522153,0.09763061248752318,0.03441805738468262,-0.039510926334677815,-0.06494411103784187,0.19948358460763235,-0.034968929160146565,0.003489923050177519,0.0475346546703387,0.008607379493116046,0.3796563414744958,-0.03178516657933697,-0.056507529323298764,-0.05758816949638573,-0.014204983308536721,-0.06202482717430603,-0.041209152394453274,-0.06715658583388356,0.031211874428855698,-0.0384449223797657,-0.03150167838033062,0.026661359571765783,-0.01669341655921542,0.003042574983628309,-0.042763697657319355,0.04212461022363611,-0.01652102301687347,0.2112095502512948,-0.03155172702656649,-0.01583256909697051,-0.02908026787014467,0.049286307920668945,0.025828679524542375,-0.035278541921531494,0.2784800051198472,-0.0319108949270563,-0.022631405823136313,0.20187887839249874,-0.07758546415281731,-0.02123568599566786,-0.043812161214093065,-0.003213848611199493,-0.010932680785699866
9,0.1439038154907707,-0.06527315132531442,0.52269008511423,-0.0323334530460469,-0.04533353692683092,0.3109869678301622,-0.02824608884485981,-0.025610734437658905,-0.05537610697549526,1.0,0.1001736466421729,-0.058516314013836994,0.3525677863875559,0.03386386816438892,-0.04999795958051311,0.31153385999490907,-0.08588740854320001,-0.021117427824106937,0.21179895196047543,-0.01440453897602097,0.11025968572731601,-0.06190448234901604,0.027140718907480692,0.2321511183744789,0.00489494849872282,0.013339722216659505,0.2018257453396508,-0.13079092934333397,-0.037907579852218154,-0.04067701178668323,-0.02950167236552734,-0.040781315576901594,0.005233176635008571,-0.02071268821262956,0.3073024302355485,0.014002034773638962,-0.07994706708549434,-0.03658059628068225,-0.11539647341762106,0.24069742729879257,-0.09776133612119502,-0.027181118210921208,-0.07764777519946355,-0.08295990752392116,-0.0319636527259341,-0.05788794811651937,-0.0019449751150050296,-0.14135713570349312,-0.016485794639460108,-0.011948043472025806,-0.07169151893867876,0.024099477548503417,-0.07359284015993613,0.10892997888651024,0.09635645330863857,0.3068931162673445,-0.07458395250562955,0.13723707965897464,0.03717192340127709,-0.09035037811388655,0.004436392627739783,0.02165021332973593,0.2112525387304979,-0.07045354202894308,-0.018133160588767842
