,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,1.0,-0.06044402131489856,-0.11251929163550799,0.31850207113699736,0.15148246558699752,-0.039692167552740465,0.25243114508172493,0.02460788105540365,-0.035427439076413186,-0.015078717742956986,0.2024008614978606,-0.077581526147642,-0.09220365810494585,-0.009285134864256459,-0.026504866713777143,-0.1031919278307485,-0.0743422132680282,-0.04666532626777016,-0.11311046432340291,-0.013588040500693064,-0.11519111817515482,0.17163485472947565,0.09022766764997239,-0.028374143066226182,0.2656344301358111,0.06850142685150801,0.22593220038903544,-0.05664777354686343,-0.09855988036182858,-0.07783872368464582,0.01913179846394563,-0.019688639088557832,-0.052981712399563424,0.13042431149021227,-0.1289752166822399,0.03647465441455002,-0.10201198902994771,-0.031916890913719256,-0.10530801468686463,-0.004409860570573321,-0.07491768202966254,-0.06243611792939949,8.81619695488195e-05,0.17631694357755562,0.1352904638329172,0.2555807456110178,-0.11057450959308034,-0.01694513021664365,-0.033361989828752915,0.2554828462361779,-0.06233802826334038,-0.07050325879026006,0.3708674641068715
1,-0.06044402131489856,1.0,0.07395220706368333,-0.01624336313105091,-0.08183611576079691,-0.06573770516937388,-0.05891406077652821,-0.03533669958686768,0.17387783187750006,-0.10864630746194429,0.05987375220503279,0.3702655458502192,-0.060024316260442585,-0.08369909820406624,-0.03431612021573333,-0.12429404694681286,0.24062891783767482,-0.057194976114553576,-0.10605206655566418,-0.007615801634852141,0.19424835518802214,-0.03304083301060685,-0.054507119601255725,0.10647699441205107,0.009683116376687456,-0.06553566579162716,-0.11836765766772202,-0.023459605668901234,-0.09887319189687024,-0.06919667919818863,0.007858373267282002,0.04625027032448978,0.034047739807017,-0.07573669504527096,-0.09249280818184537,-0.11166388246133613,0.13071417627109622,-0.11475858546959662,0.09397825230619428,0.0013099637902023028,0.4249654585564858,-0.06703787551005119,0.14448252046770607,-0.043310630628522376,-0.04538360179034993,-0.02004695403408772,-0.08214064641856891,0.38974244203117037,-0.027419068067458786,0.047142512335837716,0.03676400871165348,-0.01486823760581625,-0.04648257646495184
2,-0.11251929163550799,0.07395220706368333,1.0,-0.12127305078642073,-0.1096771566862301,-0.004590998158765088,-0.08095925941380429,0.0516743833481276,0.07625918103741298,0.19637263916392111,-0.06626965610058616,-0.0007681092839236644,0.18547086094102788,-0.12319320779274154,-0.049354982298139144,0.10595641107963626,0.2313832237234555,0.061879917994028144,-0.04843858706845832,-0.014387535336128316,0.24455714380473256,-0.0496487895305242,-0.06082876303935797,0.15985559031936408,-0.0007776349220535955,-0.02354496717799224,-0.013722541750451586,-0.06918928423176389,0.12425049019937155,0.21016628533878617,-0.0008677579767422455,-0.029084089612825603,0.23493379005338938,-0.11249008435031366,0.1013283580020733,-0.031357156536366934,-0.07193710184907519,-0.15297721834700118,-0.0937215699953858,-0.02597749411477525,-0.03279516347650634,-0.028669455035486346,-0.05406254961249675,-0.0690282988394422,-0.060326198750834885,-0.03449132889152547,0.3329005490899004,-0.043935405621065,-0.012978009232252551,0.04528882257651043,-0.07055787592755347,0.06143109831189562,-0.06962379772641553
3,0.31850207113699736,-0.01624336313105091,-0.12127305078642073,1.0,0.07429240608835577,-0.0942096039845382,0.18476592937931158,0.1914126724465843,-0.01157589291710485,-0.03680476605709236,0.2980520289387071,-0.02458531644337053,-0.1173573208406547,-0.01872856191531131,0.4465645162219947,-0.13761323322425367,-0.056535317049817145,-0.04972763363836801,-0.1504324427420181,-0.01748275948097533,-0.1068937251553699,0.17514398455702376,0.021757911031937437,-0.03601063583888065,0.3431698571114982,-0.06545343885881286,0.30558584160096286,0.021937277547380007,-0.1065711636794135,-0.09322369702690902,0.05087834211714053,-0.010909579746690018,0.01970498097340939,0.11940569426391412,-0.14694487596643335,-0.09011236037483294,-0.06433078554996913,-0.10693316613831226,-0.06205162230538458,-0.01623820569786584,-0.037421965029274924,-0.08988197095817271,0.08578527202530509,0.19155017238026834,0.08545204037838028,0.20585920133039115,-0.13238858440695495,-0.008100651945341776,-0.04305196568156686,0.5474347489121192,-0.004791508808758332,-0.07870665048945419,0.2534915807029537
4,0.15148246558699752,-0.08183611576079691,-0.1096771566862301,0.07429240608835577,1.0,0.04608412250181637,0.385496811438914,-0.026822450569235146,-0.050313426785472036,-0.05639550892278353,-0.03963186276597049,-0.07208386748479123,-0.0879075545112899,0.2581767869854036,0.034216600549614035,-0.05785962255327913,-0.07055799014631134,0.02013652600906022,-0.10379287037586173,0.013801900601873402,-0.11179804366155792,0.03883687302045641,0.4306962418610999,-0.0506764072153458,-0.05440604419371699,0.2856579030958459,0.1327494901221026,-0.05599680731746165,0.1367160908490563,0.3282851945894193,-0.018560275654857003,-0.02559480130416925,-0.05961324532148741,0.2219102095058464,-0.1435748718289977,0.05135407272923491,-0.08356534508727875,0.27904274412367824,-0.10164661980571132,-0.007396502810304523,-0.07213040587098564,0.21193352325632456,-0.09039689142847088,0.047062432379542815,0.4317899799831691,0.056412456341812627,-0.07142399354100007,-0.04289267824744688,-0.02287300722258094,-0.026616569727753843,-0.05531680418565706,-0.06234051843385929,0.20034553918434528
5,-0.039692167552740465,-0.06573770516937388,-0.004590998158765088,-0.0942096039845382,0.04608412250181637,1.0,0.019584900304728307,-0.04416899250918276,-0.04124447229266973,0.32372678578747854,-0.03777722272381992,-0.060770092677682463,-0.0599036611640861,-0.05950995025027103,-0.051071351430072146,0.14733474850329903,-0.05664119135452297,0.5562295275462148,-0.014991389502255988,-0.008301182431963063,-0.07371563106981344,-0.033827017832507696,0.1893759576577373,-0.025677417656971388,-0.05695816143969692,0.16530958942744226,0.1259015183280989,-0.04718372486622735,0.10798708383918834,-0.01832591605151548,-0.017335839147597863,-0.021604966872766904,-0.036932152132270746,0.3384918365954633,-0.08167006481881309,0.2029348073656077,-0.06789894200158253,0.08086936719688699,-0.07877353043569839,-0.00483317986656397,-0.05652038524758153,0.16607003389614183,-0.08520832337663181,-0.032838892078999385,0.01914919192597987,-0.04090788184806242,0.31860084095788166,-0.033490196764899935,-0.011470813222982277,-0.07116049014178638,-0.044964262578269826,-0.03911988261968857,-0.046311571936435966
6,0.25243114508172493,-0.05891406077652821,-0.08095925941380429,0.18476592937931158,0.385496811438914,0.019584900304728307,1.0,0.08946992459477562,-0.03579546218006126,-0.029160160581533447,0.013929603353398497,-0.05494829274107331,-0.07020708930261621,-0.07433470351944618,0.029146342271844233,-0.03242557304158944,-0.05001553902889851,0.08294407106513708,-0.07920897157927767,-0.003405370484220408,-0.07907253953230925,0.028056918581300168,0.25990541493052355,-0.031292303614395535,-0.03819434322939164,0.08954225395714545,0.10789598314826523,-0.044460994933113854,-0.014540622215518412,-0.028895067894670275,-0.014829763563439194,-0.01837533207868503,-0.05311995118997984,0.23390270736619223,-0.10355276312572856,0.0024033054567938056,-0.06670392456296295,-0.003374466570847795,-0.07139201509990865,-0.013012330501409368,-0.05094230358473226,0.0628409783720801,-0.06083802774503831,0.07944425366129104,0.22590096560809364,0.10632484478121634,-0.06037557233272374,-0.029949893517692748,-0.024869256750951495,0.07899277233515939,-0.027010506224726873,-0.048935562127369894,0.4826423889248005
7,0.02460788105540365,-0.03533669958686768,0.0516743833481276,0.1914126724465843,-0.026822450569235146,-0.04416899250918276,0.08946992459477562,1.0,-0.002975202069967058,-0.029118959663607717,0.08852168038937952,-0.007645921476635471,-0.07029886651886624,-0.09657190671161628,0.24423297104349512,-0.09872103663534432,0.31867958190656515,0.02140030331831666,-0.10987225322370894,-0.01214389559070166,-0.05999284193062582,0.003821921200690428,0.023830492434715293,-0.03776121658192999,0.21636344004377495,-0.04338330047734555,0.05035587368292173,-0.045242096416474725,-0.0678094439425027,-0.014601948742758372,0.1349992412022904,-0.009989325449796603,0.2565830823774069,0.01692804219217465,-0.11222121855679623,-0.108061480213165,-0.06887350629105356,-0.11356241477955668,-0.07731468886860526,-0.018762187924139775,-0.057636591928306016,-0.039206854726911586,0.2411156579931642,0.20517686981443228,-0.001825667961814069,0.12728938747882287,-0.050484478592587055,-0.021837631664177085,-0.02752462128871256,0.2868862097675065,-0.03949331180198541,-0.03222939329703013,0.0915378793786287
8,-0.035427439076413186,0.17387783187750006,0.07625918103741298,-0.01157589291710485,-0.050313426785472036,-0.04124447229266973,-0.03579546218006126,-0.002975202069967058,1.0,-0.05319340380493667,0.016409053302614662,0.1961466908165984,-0.04375485714287877,-0.06188854869668535,0.023752970313052967,-0.0676000013527761,0.2320616467757494,-0.035815369653289006,-0.07117010983647316,-0.007037913132836054,0.12302890382287361,-0.00871641990494148,-0.02529534592699928,0.06383296439172771,0.030843552677694605,-0.040926688334352035,-0.06395506858415984,-0.03003125714692815,-0.04672749841190996,-0.026437112718911495,0.04835917359934487,0.009413944627179066,0.413058237722562,-0.05033372889872948,-0.06484361450491449,-0.07433555710968542,-0.0194071497123358,-0.07689364101761406,-0.031697216441231385,-0.011389341614440225,0.033476727062801984,-0.0381160108993276,0.06187608895448443,0.012265983855517486,-0.01588376438718119,0.0018049933353324462,-0.05219899364062533,0.004488649431615838,-0.019883349146620603,0.17932268950365754,-0.03559622779281359,-0.021386794507866826,-0.027953780630138453
9,-0.015078717742956986,-0.10864630746194429,0.19637263916392111,-0.03680476605709236,-0.05639550892278353,0.32372678578747854,-0.029160160581533447,-0.029118959663607717,-0.05319340380493667,1.0,0.09794744733290059,-0.11162883733313123,0.20022961471224832,-0.03691387778121906,-0.0829767467935714,0.31139767689272724,-0.07586585178304461,0.3157798008220346,0.20757556340116204,-0.014168980913883425,0.09213045398631015,-0.062134194545144864,0.042044072184529754,0.09096857935061722,0.009440060784943406,0.01651606961130314,0.20315415187963878,-0.07641916596581097,-0.02850496878351108,0.01774876910166301,-0.029861972893619707,-0.04070248161734241,0.003315418710372468,0.16059671057205327,0.3018842434129933,0.16489048848230026,-0.08018402238416736,-0.0011751516170413617,-0.12479121284090874,-0.02061175533984952,-0.10083228061581734,-0.02782095938380525,-0.14228241255897953,-0.0854031632431071,-0.030617423455171988,-0.057357933957430426,0.509081054327484,-0.0595367967499667,-0.01999552225496829,-0.0018203397248433885,-0.081533738184904,0.02634704068273917,-0.07292724231703035
