,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,1.0,-0.05759231162257744,-0.027521193556027744,0.06145354214065559,0.054289230126575716,0.40485142086033354,0.17940386922390045,0.024009708632240792,-0.05293863540863556,0.26454491773501276,0.06525678454065484,-0.09759073390660764,-0.1582837088084262,-0.027642957226457383,-0.019733755370174137,0.08752770490104629,-0.11620272570529727,0.08761447283951573,-0.07579473298262863,-0.009600936402506755,-0.11904461285528677,-0.03437045388824089,0.18887278037126437,-0.0674785307700356,-0.016684577555115737,0.05639186546590984,-0.018546117532684828,-0.08419816370059022,-0.031234730889055557
1,-0.05759231162257744,1.0,0.12267512374683943,-0.005654871507471062,-0.02961103076907843,-0.0414238081339538,-0.04067409402340678,-0.0189396753889729,0.05572811244036085,-0.07875240407834022,0.06830132145882761,0.20557819949705902,-0.06981507254835488,-0.05640274620198845,-0.034297238935564786,-0.07960895032682302,0.24780198187893465,-0.06448039353142923,-0.024611109442416106,-0.0049495143326359564,0.02351466963856267,-0.02163173212210889,-0.040960424560253485,0.006154837892267325,-0.002676494114404797,-0.03539785198082547,-0.0674744935182825,0.14479491579765563,-0.022307297911979548
2,-0.027521193556027744,0.12267512374683943,1.0,-0.011641908179731457,-0.017028494655935058,-0.020485706502894344,-0.018295020560062436,-0.007314315979524328,0.006051199185877691,-0.040770470245382065,-0.024194260474913305,0.0671786769846151,-0.036224121626459584,-0.028744776576203876,-0.012184372217553722,-0.04084449973206103,0.039539235283876324,-0.03983327415246452,-0.01763504546008344,-0.0037338698555525397,-0.02710107279512093,-0.0013665814096088195,-0.021030871255921443,-0.023858375476490744,-0.006037792169860301,-0.02351172421123096,-0.035493028177646546,0.04871198710788697,-0.010822918662473797
3,0.06145354214065559,-0.005654871507471062,-0.011641908179731457,1.0,0.4053981882511248,-0.09305636377188412,0.17499528085966998,0.3237396533986032,0.0355673042481582,-0.043424941854260615,0.3370106529619603,-0.05549179258849343,-0.16266773128832487,-0.10015548903059975,0.3600372674336372,-0.1724661169711106,-0.02342843307635786,-0.07582914330366933,-0.08599068750756675,-0.016247857499676808,-0.11000847574997805,0.17746451079290546,-0.018333095219723178,-0.1103723533764776,0.2061491942185075,-0.06538045108147375,-0.0717752442483339,0.0046259013327145,-0.05297199336161443
4,0.054289230126575716,-0.02961103076907843,-0.017028494655935058,0.4053981882511248,1.0,-0.04364559695102739,0.4317992718599649,0.15152811765122062,-0.004319882958609458,-0.04170386320845809,0.1574533119436039,-0.08049622500520981,-0.12999409818593693,-0.08053619761884237,0.07498393823764718,-0.12019205594903906,-0.07968203455847253,-0.00145823918867731,-0.0700901772271681,-0.012358663000390327,-0.10427064542687411,0.2441157596869702,0.0968744343490524,-0.1078379670760856,0.2335454744710943,-0.0002978697407277327,-0.07051332756917811,-0.07735095848431639,-0.03860046896869945
5,0.40485142086033354,-0.0414238081339538,-0.020485706502894344,-0.09305636377188412,-0.04364559695102739,1.0,0.01864337785528731,-0.054965135006614416,-0.048490892819206925,0.3492998087665612,-0.048825707671966326,-0.0638914007999313,-0.07823940729820694,0.003201803345499362,-0.04004545017419627,0.07787751242976293,-0.07935497995192567,0.17376353009313206,-0.0402448424432614,-0.009008702365609507,-0.06497286227807064,-0.03345082916338353,0.14198295299454966,-0.022486262898374076,-0.041731918867030926,0.13933129461894353,-0.034215513623520814,-0.06478831674824875,-0.005508675935685229
6,0.17940386922390045,-0.04067409402340678,-0.018295020560062436,0.17499528085966998,0.4317992718599649,0.01864337785528731,1.0,0.059713270756240173,-0.044153927761994935,-0.021881334741953334,0.0004945795064089289,-0.06272071301050038,-0.10743982644235829,-0.00967690320999673,0.06766561918162176,-0.06541341674996841,-0.07382049903470608,0.027123560014299566,-0.05413746138849537,-0.002155448962705254,-0.0878506500869596,0.03626837816405748,0.2601304269597172,-0.0822616022103488,0.09448476181630697,0.0831846514128069,-0.05412475754800849,-0.057462757872961547,-0.028506603401925797
7,0.024009708632240792,-0.0189396753889729,-0.007314315979524328,0.3237396533986032,0.15152811765122062,-0.054965135006614416,0.059713270756240173,1.0,0.10232190875108046,-0.030174591961018495,0.1638694433140477,-0.07626960421967682,-0.1297378908479539,-0.05737403208256846,0.2536338010728645,-0.13555296888182283,0.04677088899095168,-0.11107245852087183,-0.047084681439977266,-0.01414244142638835,-0.06411940010671886,0.031532386740238075,-0.03986331030521932,0.24675610597910735,0.16186922934617118,-0.06828815991887491,-0.12293785775854867,-0.06982260328652531,-0.04051132260531867
8,-0.05293863540863556,0.05572811244036085,0.006051199185877691,0.0355673042481582,-0.004319882958609458,-0.048490892819206925,-0.044153927761994935,0.10232190875108046,1.0,-0.06022450282772023,0.04371727592851336,0.0010597653238877476,-0.08155160747636205,-0.04888960775210134,0.05698768918368727,-0.09984021319899468,0.24990120936931615,-0.08747475272753771,-0.030450598887663403,-0.009129068480133815,0.118239229218422,0.0030879936044271,-0.04171431101963126,0.2683002733774493,0.021478282002346225,-0.05313228319440462,-0.09127110979191326,-0.05850899950264653,-0.02897257954728969
9,0.26454491773501276,-0.07875240407834022,-0.040770470245382065,-0.043424941854260615,-0.04170386320845809,0.3492998087665612,-0.021881334741953334,-0.030174591961018495,-0.06022450282772023,1.0,0.08888279093093472,-0.11913533462954856,0.2895137087641956,0.03602454285617586,-0.08272343045568334,0.29260211311505446,-0.15297060507061394,0.18005018546557386,0.05757768270209339,-0.016459976116710705,0.11496803517137444,-0.06479518728405602,0.018285886717071938,0.03305048144934223,-0.062122012970771266,0.002625089476638264,-0.061378822197653865,-0.11172360506396226,-0.01645937369128898
10,0.06525678454065484,0.06830132145882761,-0.024194260474913305,0.3370106529619603,0.1574533119436039,-0.048825707671966326,0.0004945795064089289,0.1638694433140477,0.04371727592851336,0.08888279093093472,1.0,-0.0735492298364265,-0.06785683293528025,-0.07697529021647966,0.036003008083599665,-0.08384103232328888,-0.0801670493919151,0.1783864620912236,-0.03850236137193243,-0.013427227157903322,-0.009072302385835708,-0.011531280462491283,-0.05457805656701932,-0.020000183211478582,0.07116239410242864,-0.02861584742607767,-0.05355850438151202,-0.08666091664862663,-0.03486233290197588
11,-0.09759073390660764,0.20557819949705902,0.0671786769846151,-0.05549179258849343,-0.08049622500520981,-0.0638914007999313,-0.06272071301050038,-0.07626960421967682,0.0010597653238877476,-0.11913533462954856,-0.0735492298364265,1.0,-0.095642345859872,-0.08436381396271111,-0.060914163134809546,-0.12491804444821729,0.18537269020801186,-0.12233557186667286,-0.03814862442010795,-0.008073799861426867,0.09594540769581739,-0.035328218714387974,-0.07102191322841267,-0.07618149143668346,-0.0478716184152483,-0.07350127149314098,-0.10766561441422576,0.1819777778674021,-0.03602242479960445
12,-0.1582837088084262,-0.06981507254835488,-0.036224121626459584,-0.16266773128832487,-0.12999409818593693,-0.07823940729820694,-0.10743982644235829,-0.1297378908479539,-0.08155160747636205,0.2895137087641956,-0.06785683293528025,-0.095642345859872,1.0,0.08377721419242684,-0.11032615218683697,0.39533898827334296,-0.13603095312910388,0.04811573709830303,0.1488851516646511,0.008017831908086446,0.19245074176486393,-0.06075632692265452,-0.06059701241501109,-0.01138640283857246,-0.07295157920393769,-0.07593120483961835,0.14057748915462004,-0.09495102743457462,0.013440776565300773
13,-0.027642957226457383,-0.05640274620198845,-0.028744776576203876,-0.10015548903059975,-0.08053619761884237,0.003201803345499362,-0.00967690320999673,-0.05737403208256846,-0.04888960775210134,0.03602454285617586,-0.07697529021647966,-0.08436381396271111,0.08377721419242684,1.0,-0.07303378390024445,0.05229077740034939,-0.08318817199684804,0.016679127297628313,-0.0058981767324683045,0.0047947029035616765,-0.0487744749572797,-0.048435543853512446,0.049433964742406925,0.11154712498672767,-0.028698732967572346,0.19301867714583276,0.33378468074654477,-0.10178211976009942,-0.010769560836410714
14,-0.019733755370174137,-0.034297238935564786,-0.012184372217553722,0.3600372674336372,0.07498393823764718,-0.04004545017419627,0.06766561918162176,0.2536338010728645,0.05698768918368727,-0.08272343045568334,0.036003008083599665,-0.060914163134809546,-0.11032615218683697,-0.07303378390024445,1.0,-0.11822203552334684,0.002323977975953886,-0.09926836641891525,-0.04660566601409082,-0.011213881016500327,-0.05675287294996302,0.16708061412033215,0.022133666044774722,0.052368504905243876,0.16890726774415776,-0.049980364167236474,-0.11407003343768032,-0.06136589695211185,-0.03199905808796071
15,0.08752770490104629,-0.07960895032682302,-0.04084449973206103,-0.1724661169711106,-0.12019205594903906,0.07787751242976293,-0.06541341674996841,-0.13555296888182283,-0.09984021319899468,0.29260211311505446,-0.08384103232328888,-0.12491804444821729,0.39533898827334296,0.05229077740034939,-0.11822203552334684,1.0,-0.15776345694079108,0.27578245438530735,0.1621394240353817,-0.004369533542705374,-0.03040118213085307,-0.0665569164398571,-0.015514276649098819,-0.05572020540403596,-0.0833331741464661,-0.019100754244088396,0.15344354518509146,-0.11939077549326224,0.014186704656004814
16,-0.11620272570529727,0.24780198187893465,0.039539235283876324,-0.02342843307635786,-0.07968203455847253,-0.07935497995192567,-0.07382049903470608,0.04677088899095168,0.24990120936931615,-0.15297060507061394,-0.0801670493919151,0.18537269020801186,-0.13603095312910388,-0.08318817199684804,0.002323977975953886,-0.15776345694079108,1.0,-0.15067742895140945,-0.027291314390028368,-0.012126535646631104,0.10844561845412604,-0.0164764763398464,-0.08131892806359647,0.19842148301997453,-0.011715708337994452,-0.0825494517339804,-0.13667480775535498,0.09717884045429788,-0.036196679645649446
17,0.08761447283951573,-0.06448039353142923,-0.03983327415246452,-0.07582914330366933,-0.00145823918867731,0.17376353009313206,0.027123560014299566,-0.11107245852087183,-0.08747475272753771,0.18005018546557386,0.1783864620912236,-0.12233557186667286,0.04811573709830303,0.016679127297628313,-0.09926836641891525,0.27578245438530735,-0.15067742895140945,1.0,0.06774360187229578,-0.015132537107071107,-0.06139951321248843,-0.06557387712169882,0.17520216019768745,-0.09287400309736679,-0.04079380640651334,0.5041818457733541,0.07982450568856286,-0.11815522907281314,0.01142573975600196
18,-0.07579473298262863,-0.024611109442416106,-0.01763504546008344,-0.08599068750756675,-0.0700901772271681,-0.0402448424432614,-0.05413746138849537,-0.047084681439977266,-0.030450598887663403,0.05757768270209339,-0.03850236137193243,-0.03814862442010795,0.1488851516646511,-0.0058981767324683045,-0.04660566601409082,0.1621394240353817,-0.027291314390028368,0.06774360187229578,1.0,-0.005277204171565227,0.049947974588474484,-0.030275804077201308,-0.03642197562649294,0.02987260733485056,-0.03257058695769033,-0.03704247233414691,-0.0040890922788578195,-0.054476673143095414,0.00011998811725652926
19,-0.009600936402506755,-0.0049495143326359564,-0.0037338698555525397,-0.016247857499676808,-0.012358663000390327,-0.009008702365609507,-0.002155448962705254,-0.01414244142638835,-0.009129068480133815,-0.016459976116710705,-0.013427227157903322,-0.008073799861426867,0.008017831908086446,0.0047947029035616765,-0.011213881016500327,-0.004369533542705374,-0.012126535646631104,-0.015132537107071107,-0.005277204171565227,1.0,-0.01366302425122484,-0.006139645607107074,0.02071909906311894,-0.013966319415674895,-0.00747668774332837,-0.005882728635507362,0.058166170674270476,-0.009735902227608659,-0.0013715790832130735
20,-0.11904461285528677,0.02351466963856267,-0.02710107279512093,-0.11000847574997805,-0.10427064542687411,-0.06497286227807064,-0.0878506500869596,-0.06411940010671886,0.118239229218422,0.11496803517137444,-0.009072302385835708,0.09594540769581739,0.19245074176486393,-0.0487744749572797,-0.05675287294996302,-0.03040118213085307,0.10844561845412604,-0.06139951321248843,0.049947974588474484,-0.01366302425122484,1.0,-0.04632288756886074,-0.07550700803048621,0.1425271671758766,-0.06362611020010642,-0.09258152216600118,-0.12249042334281653,-0.009176429675953756,-0.03578131327884089
21,-0.03437045388824089,-0.02163173212210889,-0.0013665814096088195,0.17746451079290546,0.2441157596869702,-0.03345082916338353,0.03626837816405748,0.031532386740238075,0.0030879936044271,-0.06479518728405602,-0.011531280462491283,-0.035328218714387974,-0.06075632692265452,-0.048435543853512446,0.16708061412033215,-0.0665569164398571,-0.0164764763398464,-0.06557387712169882,-0.030275804077201308,-0.006139645607107074,-0.04632288756886074,1.0,-0.011265098545917855,-0.03786101614629734,0.6488372401882019,-0.038311113847688316,-0.06041552760874684,-0.030706073859805918,-0.017631211220604
22,0.18887278037126437,-0.040960424560253485,-0.021030871255921443,-0.018333095219723178,0.0968744343490524,0.14198295299454966,0.2601304269597172,-0.03986331030521932,-0.04171431101963126,0.018285886717071938,-0.05457805656701932,-0.07102191322841267,-0.06059701241501109,0.049433964742406925,0.022133666044774722,-0.015514276649098819,-0.08131892806359647,0.17520216019768745,-0.03642197562649294,0.02071909906311894,-0.07550700803048621,-0.011265098545917855,1.0,-0.039865967472096205,-0.024792868695850685,0.21596638373762622,-0.010090250050513647,-0.06053153120224596,-0.004344600525550794
23,-0.0674785307700356,0.006154837892267325,-0.023858375476490744,-0.1103723533764776,-0.1078379670760856,-0.022486262898374076,-0.0822616022103488,0.24675610597910735,0.2683002733774493,0.03305048144934223,-0.020000183211478582,-0.07618149143668346,-0.01138640283857246,0.11154712498672767,0.052368504905243876,-0.05572020540403596,0.19842148301997453,-0.09287400309736679,0.02987260733485056,-0.013966319415674895,0.1425271671758766,-0.03786101614629734,-0.039865967472096205,1.0,-0.007443315906692056,-0.03319828653454104,-0.15570839405949127,-0.09905688176389596,-0.011391864433205324
24,-0.016684577555115737,-0.002676494114404797,-0.006037792169860301,0.2061491942185075,0.2335454744710943,-0.041731918867030926,0.09448476181630697,0.16186922934617118,0.021478282002346225,-0.062122012970771266,0.07116239410242864,-0.0478716184152483,-0.07295157920393769,-0.028698732967572346,0.16890726774415776,-0.0833331741464661,-0.011715708337994452,-0.04079380640651334,-0.03257058695769033,-0.00747668774332837,-0.06362611020010642,0.6488372401882019,-0.024792868695850685,-0.007443315906692056,1.0,0.014079154947003538,-0.055691075848393855,-0.04720743701738164,-0.020923081056908807
25,0.05639186546590984,-0.03539785198082547,-0.02351172421123096,-0.06538045108147375,-0.0002978697407277327,0.13933129461894353,0.0831846514128069,-0.06828815991887491,-0.05313228319440462,0.002625089476638264,-0.02861584742607767,-0.07350127149314098,-0.07593120483961835,0.19301867714583276,-0.049980364167236474,-0.019100754244088396,-0.0825494517339804,0.5041818457733541,-0.03704247233414691,-0.005882728635507362,-0.09258152216600118,-0.038311113847688316,0.21596638373762622,-0.03319828653454104,0.014079154947003538,1.0,0.05154300166961748,-0.08741387408508194,-0.007241810359032803
26,-0.018546117532684828,-0.0674744935182825,-0.035493028177646546,-0.0717752442483339,-0.07051332756917811,-0.034215513623520814,-0.05412475754800849,-0.12293785775854867,-0.09127110979191326,-0.061378822197653865,-0.05355850438151202,-0.10766561441422576,0.14057748915462004,0.33378468074654477,-0.11407003343768032,0.15344354518509146,-0.13667480775535498,0.07982450568856286,-0.0040890922788578195,0.058166170674270476,-0.12249042334281653,-0.06041552760874684,-0.010090250050513647,-0.15570839405949127,-0.055691075848393855,0.05154300166961748,1.0,-0.08830082253711133,0.03613547134778275
27,-0.08419816370059022,0.14479491579765563,0.04871198710788697,0.0046259013327145,-0.07735095848431639,-0.06478831674824875,-0.057462757872961547,-0.06982260328652531,-0.05850899950264653,-0.11172360506396226,-0.08666091664862663,0.1819777778674021,-0.09495102743457462,-0.10178211976009942,-0.06136589695211185,-0.11939077549326224,0.09717884045429788,-0.11815522907281314,-0.054476673143095414,-0.009735902227608659,-0.009176429675953756,-0.030706073859805918,-0.06053153120224596,-0.09905688176389596,-0.04720743701738164,-0.08741387408508194,-0.08830082253711133,1.0,-0.04185689794415093
28,-0.031234730889055557,-0.022307297911979548,-0.010822918662473797,-0.05297199336161443,-0.03860046896869945,-0.005508675935685229,-0.028506603401925797,-0.04051132260531867,-0.02897257954728969,-0.01645937369128898,-0.03486233290197588,-0.03602242479960445,0.013440776565300773,-0.010769560836410714,-0.03199905808796071,0.014186704656004814,-0.036196679645649446,0.01142573975600196,0.00011998811725652926,-0.0013715790832130735,-0.03578131327884089,-0.017631211220604,-0.004344600525550794,-0.011391864433205324,-0.020923081056908807,-0.007241810359032803,0.03613547134778275,-0.04185689794415093,1.0
