,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,1.0,-0.01816894304215578,-0.06567058748071507,0.30902147988429346,0.15523123192290353,-0.041539282746852486,0.26746072883458205,0.028323946104627098,-0.035058345010147915,-0.017373266378019333,0.1897997323308628,-0.0750226583890712,-0.09129815368061751,-0.013341425591725346,-0.026685045317425278,-0.1058198039757414,-0.07199036141399764,0.05196798094539674,-0.11710406670601517,-0.01336170422986352,-0.11170044490586536,0.18386339453446837,0.10721442989002532,-0.11031340683547974,0.25656139763397323,0.05354666268585555,0.22450590139314675,0.0013106931108497737,-0.10463306532765204,-0.07650634694893203,0.01679812415884502,-0.019378705377463678,-0.04675535983755977,0.17162573328945818,-0.1259284676411439,-0.0019389651539239387,-0.09836836802892225,-0.03641461759063483,-0.1014930967677702,-0.005276700842093991,-0.07236667545174538,-0.04979366995870814,-0.05512720687753836,0.18542015705868245,0.1407498461135311,0.25472108473122884,-0.06428018756321496,-0.06058409583509555,-0.03324521244905619,0.24080537502088423,-0.05938987887329512,-0.06984252275187172,0.39108305951677536,-0.02622734489610623,-0.10337809619001799
1,-0.01816894304215578,1.0,-0.023137891372607695,-0.007904643762210992,-0.042701699132338095,-0.03332194940926018,-0.029961070178448734,-0.021787492056842783,0.004604892681987363,-0.059995616895451395,0.053785318520739506,0.03429021263873315,-0.03745955843866184,-0.04009302375826143,-0.02566469916022448,-0.0655226185862898,-0.01601186964785142,-0.04673887026594675,-0.055919326300571934,-0.004951948763224771,-0.029531190699205963,-0.014114567783577545,-0.027813812574048153,-0.043912804226680924,-0.004485296406735331,-0.029638429240221694,-0.054088447706081844,0.16582212577574962,-0.04284351651164785,-0.045958233723310316,0.023707370955309233,0.1755389607026962,-0.029777664237084677,-0.03178205254733145,-0.055809999873499896,-0.03656745848289101,0.018514596028791824,-0.05818246145427935,-0.008384343307495398,0.003914906046685386,0.2604925876576609,-0.032826133279029966,0.020345206618261724,-0.02237803179564521,-0.023148335925100724,-0.0018937563268775293,-0.037702212599769566,0.38524723381866505,-0.014879742686675801,-0.010140933333016876,0.31283591288348345,-0.02456723713100508,-0.017397190425154477,-0.012859209560877506,-0.04334164492940811
2,-0.06567058748071507,-0.023137891372607695,1.0,-0.07710517342796136,-0.06254514557216984,-0.03741649175442499,-0.04641392128535733,-0.05399876869793544,-0.01559937914129376,0.0168936721953449,-0.018106250130782337,-0.03810616818577618,0.10305851984379566,0.0265334049855866,-0.04449135239988143,0.09383769270607242,-0.042149195955469496,0.007179670126929412,0.16264600968418422,0.0016708098293455123,0.07430110656354584,-0.02697766585367994,-0.04132302937830782,0.029473559862810448,-0.04043160162616258,-0.04335862164174362,-0.06392245710906351,-0.05692408394802757,0.03399972057896936,0.0032512916372355594,-0.013887561128421988,-0.016979973775495684,-0.03500343410125638,-0.07713196353153276,0.18054534779267398,0.10822921992477173,0.0019620414552819726,-0.01649475461379503,-0.03692747492866072,-0.007396825368093543,-0.03062237697718494,-0.04718858575400451,-0.028362313523367554,-0.041077466584365924,-0.035101985945183725,-0.032477706455493256,-0.05461212566784905,-0.03174740040822671,-0.009794999797740641,-0.04563999298294584,-0.04180173353754825,0.578260866501755,-0.038030837911945045,-0.013439035739123499,-0.003928608843602651
3,0.30902147988429346,-0.007904643762210992,-0.07710517342796136,1.0,0.07327968571887047,-0.0944017013877317,0.17966587379883775,0.19862719564079817,-0.010939592892849653,-0.039911598583069474,0.3008520808861881,-0.02448597119395891,-0.1179434072386426,-0.014440762519578303,0.44534453115845496,-0.138522848237623,-0.05568418030579825,-0.061245923136381414,-0.15054567464120835,-0.017348998307108985,-0.10619646005058438,0.17453537731898489,0.04804980173024716,-0.12190626519749959,0.34489884829800027,-0.06290847935638512,0.3106162836499405,0.08509484551434374,-0.10753808119799597,-0.09013563704188296,0.051278478007487596,-0.010805215347883527,0.028531158944113802,0.1593696615953829,-0.14646660587869526,-0.08715490491195255,-0.06255546676689852,-0.10506389404104653,-0.06177990606675111,-0.015479937730248399,-0.037111069358911924,-0.04558717929098278,0.022119216144855573,0.1910903359447178,0.08208854989279943,0.20608125038911346,-0.09052933398629368,-0.016176366081892664,-0.042768586469004166,0.5492608323462778,-0.0056774661319693494,-0.07292857460061494,0.2520514447995419,-0.03613952744573936,-0.12939852740828428
4,0.15523123192290353,-0.042701699132338095,-0.06254514557216984,0.07327968571887047,1.0,0.05160468052810658,0.38691004856893046,-0.028734311077500515,-0.0497652601027934,-0.05367597080376836,-0.03806752578076536,-0.07164682515308693,-0.09002928233413635,0.2568316736120037,0.032931287236515394,-0.05849663114010306,-0.07097323241911983,0.2057301988536702,-0.1027095494387236,0.013927016298057033,-0.11123257936980108,0.03911165038472096,0.43691154839615387,-0.10972613595192761,-0.0539672253261749,0.2921269801356482,0.1386471072301141,-0.09068400364381043,0.14998159937894634,0.326025235592586,-0.01873650646775495,-0.025610354774064408,-0.05678153325424265,0.2483605173974256,-0.14158632216200806,-0.04808983074828145,-0.08251944712442302,0.287353384843546,-0.10126845056221209,-0.005679295775222462,-0.07189711989937297,0.018648182273575183,-0.05588717783308302,0.04458697587253552,0.43774378625503024,0.056968664518676576,0.21208038673244145,-0.08168899941558988,-0.0232506740149286,-0.031244895193649484,-0.054399733480479016,-0.05809942489672611,0.19546782021020734,-0.05055805300401492,-0.0661693255073336
5,-0.041539282746852486,-0.03332194940926018,-0.03741649175442499,-0.0944017013877317,0.05160468052810658,1.0,0.019382961112337626,-0.04468780657509524,-0.04097620713186892,0.3198135965455759,-0.040006319586414096,-0.060545193745145026,-0.0630255162255006,-0.05877956399160511,-0.051876552950533325,0.15209317560204239,-0.05564839457776118,0.34872955859848875,-0.009625306416579401,-0.0081782767491223,-0.07383152767128887,-0.03368241876118467,0.17386417814063895,-0.002222279213257459,-0.05695622825908543,0.15432365638483503,0.12523109288350853,-0.08482715832368415,0.12065974954975742,-0.019044164676312314,-0.017274297641795423,-0.021522165313147296,-0.03563070358839612,0.31569461262977433,-0.08024439850729012,0.03914805144106499,-0.06775756247413423,0.08775802128930618,-0.07856946197304862,-0.002596264653870817,-0.05629643882154722,0.5499180646997431,-0.046951464606350385,-0.033022352975090236,0.019282044000624863,-0.040770096798486866,0.16776560492461057,-0.06562019007904776,-0.01142330958485949,-0.07264616593428272,-0.044242512089661776,-0.029176464968783938,-0.04778983561711294,-0.025420056704443694,0.33392647891816796
6,0.26746072883458205,-0.029961070178448734,-0.04641392128535733,0.17966587379883775,0.38691004856893046,0.019382961112337626,1.0,0.09084921077219137,-0.03575969188960177,-0.029447315071783914,0.015871418990838236,-0.054995693081058124,-0.06968309786663754,-0.07364460044015302,0.026070874500401443,-0.032591193593143955,-0.05035285411369156,0.12379002161649073,-0.07604566936085641,-0.0033126676852938733,-0.07894326031512805,0.02814741338637698,0.26104545612403823,-0.08075330770196812,-0.0380761390901638,0.08630159694955046,0.1129756466154711,-0.06073618541517335,-0.009048009355111915,-0.028243524632745674,-0.01493032129357653,-0.01840757724951252,-0.050465131307600795,0.24776017202046624,-0.1014718866877228,-0.06856835695030651,-0.06594525244341524,0.0037311107168151746,-0.07145877570342227,-0.01193810056793498,-0.051035551066752914,0.08048039992843839,-0.044745883231299924,0.07832723052901157,0.22815611816307385,0.1062354197918825,0.06532192871970598,-0.05908913303793467,-0.02474391837340893,0.07613751363568749,-0.02658614056498124,-0.04791205682962581,0.4802780406613776,-0.031298910702800484,-0.057650340142040464
7,0.028323946104627098,-0.021787492056842783,-0.05399876869793544,0.19862719564079817,-0.028734311077500515,-0.04468780657509524,0.09084921077219137,1.0,-0.0038094769282021337,-0.03144013896409419,0.09284729698363155,-0.008020944337577416,-0.07206565204565274,-0.09589040191167189,0.2408245408817652,-0.09928074257092598,0.3228282249905724,-0.07638319532156038,-0.10853357636834744,-0.01215298624378312,-0.06049411277255133,0.004571288238119345,0.056628309032502065,0.05237004916195832,0.21903528572543296,-0.0403845240452356,0.05445953699562437,0.24154695306095672,-0.06677820961513235,-0.015212395896951132,0.134960703702902,-0.009925375097346381,0.25775014519728506,0.028903264292709997,-0.11028936830824354,-0.09454403072411344,-0.0679101330763339,-0.11318035578335284,-0.07792757526867118,-0.01819722420614435,-0.058012088977078345,0.02702796312958817,-0.045892330276323993,0.20346318790734189,-0.001565006116846861,0.12880805564446482,-0.04239001612664933,-0.03512216685046144,-0.02757623899405641,0.29659541339518186,-0.040299136191237636,0.00508179480319848,0.09561689414538177,-0.037999047742064446,-0.04844139417522583
8,-0.035058345010147915,0.004604892681987363,-0.01559937914129376,-0.010939592892849653,-0.0497652601027934,-0.04097620713186892,-0.03575969188960177,-0.0038094769282021337,1.0,-0.05540591958126154,0.01765862234565483,0.1957154298873368,-0.042463214829842374,-0.061639874709002285,0.023002680967739567,-0.06764019875797807,0.2543440727870975,-0.0653336530270609,-0.0713983669400208,-0.0070363572913998505,0.12308268469249511,-0.008858504424882393,-0.022295517204517484,0.07770077922362335,0.031082944132118043,-0.03941965719762306,-0.06384912286563642,0.05853834692144623,-0.044081046151707735,-0.02647465207434164,0.04852353724276589,0.00942017575839283,0.3922757795081693,-0.050787733464468535,-0.06369954624560423,-0.05876293465384764,-0.018628419114960586,-0.07632241301598353,-0.03182212242975584,-0.010987640316593314,0.033488343592592694,-0.034846505290420444,-0.03010668243560695,0.013221076356909051,-0.015867680207459885,0.0021796839363752434,-0.03945055547546179,0.17438914178865633,-0.019794331707318123,0.18972433107633102,-0.035491002461932236,-0.022656941299125846,-0.027348944001481065,0.0636928986376988,-0.048873096125558665
9,-0.017373266378019333,-0.059995616895451395,0.0168936721953449,-0.039911598583069474,-0.05367597080376836,0.3198135965455759,-0.029447315071783914,-0.03144013896409419,-0.05540591958126154,1.0,0.09588621049611472,-0.11284656674472164,0.21544872581814198,-0.03624828232666919,-0.0849291133903724,0.31862371306428494,-0.07761823955306776,0.23262644012453843,0.2229570937466741,-0.014496088423305211,0.1009656336204002,-0.06271171965329413,0.0296425077455866,0.19835677696485937,0.008422242231267306,0.007774445780937271,0.19947339708871537,-0.1435656096916947,-0.017419107580195853,0.014193696001833876,-0.03021684822182448,-0.04105201308936585,0.0024425697593870067,0.14816935869855,0.32633112127854114,0.036838939938823624,-0.07956838651371179,0.00157261429800056,-0.12372607243590261,-0.018045840296607413,-0.10117046379460563,0.3059734936965322,-0.07634589932226268,-0.08659103793357145,-0.03009373427273645,-0.05757996884928334,-0.02573965455167915,-0.10972246556713337,-0.019898572331809954,-0.0041803069003957,-0.08170436809054793,0.032342148939258734,-0.07366349057140606,0.09431518632965866,0.5080179839601007
