,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,1.0,-0.05418656852177242,0.07756273285487622,-0.02046062262055187,-0.029421565538006747,0.5309495500117066,0.09213976406583926,-0.0023344286459550177,-0.0367491704871101,0.3203107337556369,0.01910283026785235,-0.04763437510795861,-0.07765957655693662,0.013486962404607113,0.014846991320591814,-0.061949364280457976,0.01044617777624613,0.1547069032970999,-0.04664513724673471,-0.009835555183821967,-0.07889189009629245,-0.018709493725773477,0.09001968518398257,-0.010552303254099522,-0.02686226159143175,0.06298641671493416,-0.038108187661241744,-0.07855639733266126,-0.018906311811830247,0.0975626722891818,-0.020447754592369104,-0.021254687731780797,0.025666926008291232,0.3529026554356077,-0.1010863875909375,0.06627580672892039,-0.05894452721952595,-0.09644862391005368,-0.08995884449911018
1,-0.05418656852177242,1.0,-0.0783547091807856,0.029077453091281007,-0.046895620684546044,-0.05193310413476669,-0.040902149157773154,-0.06787828935697796,-0.03823069728656159,-0.09067533907493555,-0.06696326557310611,0.16947558129106127,-0.07604335035981231,-0.07876607761816547,-0.03891934622710706,-0.08872899385446972,-0.05502281750868776,-0.09398967991900248,-0.04763999876582861,-0.007591643971956117,-0.051209306220785906,-0.02078343267638111,-0.02578174082255738,-0.019310840460028674,-0.03757439889150227,-0.0663888140720686,-0.035247343053086494,0.09316489655937066,-0.018245041101914466,-0.09783307709791379,-0.028250386218613928,0.12200236389534551,-0.027846539316584373,-0.06345155123331205,-0.07988066093754922,-0.09981515218110798,0.07479010604010024,-0.06413052393910834,0.2342142363266707
2,0.07756273285487622,-0.0783547091807856,1.0,-0.12863971984916442,-0.09320030502886595,0.023087287779507998,-0.08509517132796007,0.010534236573379452,0.05278425668093932,0.25446452713304357,-0.06132278937126443,-0.015790549758398317,0.1614020611827952,0.22300772654356282,-0.059876003304591266,-0.05157320327649467,0.2375657817349501,0.2703387405265578,0.05762274186659107,-0.014134739904988272,0.2224859334785679,-0.051678287117405915,-0.06503761896072777,0.1553533246518494,-0.04190812983844432,-0.018179929077661694,-0.06329612876160201,0.017534803643647217,-0.027377645331030532,0.13334857194461197,-0.010516164157136057,-0.030546373540007908,0.047129643352100986,-0.11373992619260292,0.12381649756182096,-0.03382181966093317,-0.036550997556916806,-0.1520417811915512,-0.10524479118633759
3,-0.02046062262055187,0.029077453091281007,-0.12863971984916442,1.0,0.30113672001874403,-0.09054354253243585,0.18938314618168955,0.49986377620988437,-0.007259159340806886,-0.0365773615644467,0.2986868083087044,-0.009297246483934542,-0.11983542018248122,-0.08533959339973561,0.40766616810170375,-0.1559626997220731,-0.04337330273643794,-0.14217827838375868,-0.08307930055089036,-0.01635542245086092,-0.10486106008397766,0.19726180813500735,0.022882938687721587,-0.0388013930314422,0.18741882694429454,-0.060497866003570995,0.3592619911995729,-0.0098857786487528,-0.017283562336820595,-0.1209619922116068,-0.04502401755214343,-0.012842964672093981,0.11909395017229932,0.08897669956633417,-0.16179529377324742,-0.08429956252026703,-0.03931118942027495,-0.06621640049520695,-0.07139059378764248
4,-0.029421565538006747,-0.046895620684546044,-0.09320030502886595,0.30113672001874403,1.0,-0.05064452449102723,0.47636890932293907,0.18785513567383771,-0.03348022272819569,-0.05882466057578119,0.07825388996000612,-0.03229191545558529,-0.07134790350039308,-0.06363532427332903,0.08484515289522783,-0.09506768674112244,-0.053858089531232514,-0.10000882047881973,-0.054642984760779244,-0.008302231387739223,-0.08845422354817992,0.2971826382499249,0.14356371483014937,-0.03215459582462785,0.21834650196142164,0.009906250700600328,0.15394294877535164,-0.06625746139254235,-0.007500608461745919,-0.04613949667769728,-0.027535537934045298,-0.017160329350618328,0.02217772346624737,0.050480919485647896,-0.11149211273215406,-0.01749581230162145,-0.05694161966876729,-0.06713708393973167,-0.0899550642609581
5,0.5309495500117066,-0.05193310413476669,0.023087287779507998,-0.09054354253243585,-0.05064452449102723,1.0,0.017095113060829253,-0.0665783695569669,-0.04109658762212146,0.339293896266345,-0.043681707084457184,-0.044989515176818345,-0.06055834571117346,-0.0039405422541508965,-0.04591199476978525,-0.01279637968372294,-0.052449138669174625,0.21692175716771583,-0.03871633045547226,-0.008536474605275903,-0.07157022107130007,-0.03451353420649049,0.11361258288541083,-0.01487510209224296,-0.04145058063869369,0.15272483126114997,-0.06544659215066617,-0.07735711444259183,-0.00552126314818654,0.14422841694738087,-0.009837183065140172,-0.02102854799764408,-0.041190344573540164,0.3219451922335361,-0.07010352560131367,0.1844589193896398,-0.055497202409749535,-0.03250121063627555,-0.08465452084614783
6,0.09213976406583926,-0.040902149157773154,-0.08509517132796007,0.18938314618168955,0.47636890932293907,0.017095113060829253,1.0,0.11701968351355155,-0.03935544628054669,-0.02617461425939538,0.011761635914437837,-0.04266258459059155,-0.07215067325642191,-0.007294467293529478,0.042519816814934525,-0.08103361293142719,-0.05887945402550306,-0.04181189557932799,-0.05188216672792875,-0.0030373979190988034,-0.08206310421563409,0.03121417048085308,0.28389716335854803,-0.03587436664229484,0.10070354300942172,0.09570917292157476,-0.015520456724842669,-0.07038830360967058,-0.01343737298495157,-0.0006653292219370582,-0.025960379947934636,-0.01832339541588353,0.03534308999929357,0.21611670069154004,-0.10935916572722554,0.008159751529754549,-0.05266934328032149,-0.05360488421696192,-0.08141782233855105
7,-0.0023344286459550177,-0.06787828935697796,0.010534236573379452,0.49986377620988437,0.18785513567383771,-0.0665783695569669,0.11701968351355155,1.0,0.10011770379191451,-0.00029709104078929445,0.20156052865680765,-0.012157451374352209,-0.0836086072197805,-0.08210036002787643,0.24988792976872176,-0.12988914782577204,0.1307695095249676,-0.11388610259559145,-0.054335240613974004,-0.014891114146414582,-0.014976334882423252,0.09537498804554562,0.004392194600526145,-0.001795191263687173,0.1514039109661311,-0.06915798162134124,0.37160006595308087,0.0007348865716714755,-0.019117803580995157,-0.0991616962498887,-0.03948689663821319,-0.00393783380673286,0.33311088412417333,0.0449374299985944,-0.11924689753889989,-0.09649055982089931,-0.05934326767850289,-0.12310027011992207,-0.1142925843920477
8,-0.0367491704871101,-0.03823069728656159,0.05278425668093932,-0.007259159340806886,-0.03348022272819569,-0.04109658762212146,-0.03935544628054669,0.10011770379191451,1.0,-0.053862276128977746,0.03187455065884669,0.07110013360388404,-0.04585558618636644,-0.028502773535715585,0.024930953493319856,-0.07388091221940396,0.3865945067756412,-0.06339361796010295,-0.022500051238826518,-0.007021396595647101,0.13082863474762887,-0.009213054877345079,-0.027172489339664117,0.06590360381105816,0.005399182846534041,-0.04209479037457482,0.008093356982033301,0.21619025922450558,-0.011250223055032087,-0.05253520327347906,-0.021021607883910137,0.007729321268153224,0.013251895302294925,-0.06170728721138433,-0.06718882958392547,-0.07339279429015119,0.02910268934878723,-0.07376153459743683,-0.03631241785869184
9,0.3203107337556369,-0.09067533907493555,0.25446452713304357,-0.0365773615644467,-0.05882466057578119,0.339293896266345,-0.02617461425939538,-0.00029709104078929445,-0.053862276128977746,1.0,0.10277365300779101,-0.08035348677173762,0.19575381112993845,0.03048886245589536,-0.08970103228221613,0.1628254903053306,-0.05528371563888906,0.3877174793762944,0.029071238312872238,-0.014376978847915339,0.09512520653612844,-0.06353843606306975,0.003709257178576654,0.10535933878137925,-0.05808637802013627,0.01312134497511597,0.01671593242689432,-0.14643126830111974,-0.024264412298465207,-0.026004090224087503,-0.016930267344372082,-0.0403659833250625,-0.04047811774276577,0.15507907530636467,0.3382748519788886,0.162009743841595,-0.10151206424605497,-0.052064333811568955,-0.12716578251102517
