,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,1.0,0.002238063685627583,0.022709302325901577,0.21409261911413555,-0.025842185257219815,-0.06888122632392699,0.06829666702909294,0.2736848163854649,0.16619066107038616,0.0019673242502983145,0.22446248456376966,0.014794780702829755,-0.07084402656748785,-0.1109053020730023,0.5608897966291959,-0.11745974168997352,0.026779362393589645,-0.032480941803588514,-0.04996732381497014,-0.014384141540408622,0.02210318483776116,0.07776059385322777,0.005467671679416586,0.03623038094058457,0.14893973286931309,-0.07011429926611888,0.11293421134291612,-0.06546854006187439,-0.09051695020983028,-0.085709128316595,-0.038413182823271816,-0.0009238089308011201,0.10835975397796319,-0.12407246166982491,-0.1007235102359527,-0.08954959677273351,-0.07631307253485231,0.11082290150912838,-0.1005591244891886,-0.01648116409382584,-0.05091190632021736,-0.07604844960227015,-0.009606082467752852,0.18898272633203417,0.04453565875483228
1,0.002238063685627583,1.0,-0.02173805912633941,-0.02173954429361703,-0.05381574210535509,-0.04162359992702154,-0.037122004530175945,-0.021292669194239104,0.045012679311394424,-0.07295050265788938,0.06796572573413107,0.2241799746618418,-0.04474863553664936,-0.06647616715454499,-0.0024546120375357173,-0.07897210660426246,0.018540347355484734,-0.04013024984964216,-0.024170855839151614,-0.00582126493978074,0.01695433849301678,-0.016075019227992052,-0.03458870228184868,0.005934337837518634,0.0008781805977746693,-0.03963236028231225,-0.06976058392560672,0.21338890421492548,-0.05613156364359834,-0.05285786241608229,-0.01835589731106354,0.13043147283624085,0.02157076914715246,-0.0693931426731726,-0.0700474791200551,-0.06509437201612613,0.0911073082850344,-0.04941280896649269,0.005056257341435671,0.005519074125646665,0.30797149820671266,-0.04871906604864334,0.058823421897957834,-0.02865658366343709,-0.028684669441154585
2,0.022709302325901577,-0.02173805912633941,1.0,-0.09772960550583436,-0.1132056099428703,0.02292690455428672,-0.08215312555010228,0.04844227769663604,0.0599384228688834,0.25788161743192134,-0.06669657972997248,0.03848898220870616,0.15571810139782155,-0.14988430558132657,-0.12953218937049782,0.25036716935683045,-0.0045229248103977856,0.07196926227243156,0.05790361392199239,-0.015025938548387862,0.2259072589529761,-0.04950579695379935,-0.06071610473698136,0.1551935295424684,-0.038610597728272716,-0.020611929591424286,0.05100298645499845,-0.07092660826606133,0.1329008394453874,0.22145890321447642,-0.010506774070972745,-0.029599596224512706,0.23231465343058053,-0.05172966050688328,0.12390770848216706,-0.04165857507179132,-0.0557477962123557,-0.13084164631634698,-0.09466280715586761,-0.026634550304514993,-0.031230951237841927,-0.016359483844507423,-0.0865244341233237,-0.05877077655618209,-0.0614003221275888
3,0.21409261911413555,-0.02173954429361703,-0.09772960550583436,1.0,0.22243397041408874,-0.05570063514435201,0.4393579599408171,0.06453876788091524,-0.02573113235852404,-0.059132737607431735,0.12379173346812627,-0.07158432191937432,-0.07672567209250905,-0.07056503881145207,0.36469600237622374,-0.11266563009051617,0.00944695323710144,-0.04302894352369861,-0.059673152861539375,-0.008163595810412354,-0.09426351166728393,0.27981950277665324,0.10860402218190282,-0.021731324404905588,0.2306272495833028,0.008113223538840416,0.11457529098882899,-0.047284743032633775,-0.04391481689597345,-0.07003933083982652,-0.030007140977970297,-0.017124817484075336,-0.05798178837938513,-0.10279322080103429,-0.11517601487505444,-0.02154831554934782,-0.08314849277294209,0.09160915262007338,-0.08693481243744339,-0.007007488873875121,-0.061196179708233586,-0.056233918063988,-0.018318408315752387,0.0830048813514341,0.16152813697956886
4,-0.025842185257219815,-0.05381574210535509,-0.1132056099428703,0.22243397041408874,1.0,0.03854489590666612,0.40316009697268773,-0.03102474171214334,-0.05134051107133883,-0.06389350232479944,-0.04697109449160162,-0.08725254792731676,-0.08939506614997784,0.24862426332476323,0.0837242158701981,-0.060769263430904816,-0.01757467247917347,0.02174061614786309,-0.06358066101697255,0.014054975737573625,-0.11122929674887391,0.062052592955932226,0.4256437946921974,-0.052682044917924165,0.0740300485250315,0.27909605617094296,0.10606623762105603,-0.055072413451189614,0.1366314792671547,0.31491250626343237,-0.023585209981302747,-0.02550668343945585,-0.06998166605188061,-0.09819462026020036,-0.14711807785542325,0.04405905546324299,-0.0825608642464237,0.24783218841427834,-0.10264787706086037,-0.006747693749173694,-0.07231941926656976,0.20685437790697453,-0.07752183745867308,0.055526811526798975,0.41779996742016934
5,-0.06888122632392699,-0.04162359992702154,0.02292690455428672,-0.05570063514435201,0.03854489590666612,1.0,0.015145072320807085,-0.04242265087556173,-0.04044599355043542,0.3439099673339334,-0.04494883337668393,-0.07134623328744535,-0.05996483429822101,-0.03292944361538148,-0.0917330042126668,0.2114690569998146,-0.018032601788314215,0.5590787612466466,-0.038452485924238444,-0.008274436180876558,-0.07098663537568975,-0.034295194480461325,0.19099162121414076,-0.021173138576943158,-0.04160599967353429,0.1490618567613775,0.1294004906776547,-0.04326761406032504,0.10625963176486714,-0.013275695180256349,-0.009393034967027139,-0.02143220253517531,-0.053021442844867164,-0.009513309637529338,-0.06928942030655624,0.18445513422435827,-0.06758747481234845,0.29168243095218976,-0.07636212824904898,-0.00550729589433105,-0.05552678814255106,0.17265577570382165,-0.07151099568647099,-0.052140718085706465,0.010226775852785815
6,0.06829666702909294,-0.037122004530175945,-0.08215312555010228,0.4393579599408171,0.40316009697268773,0.015145072320807085,1.0,0.0586081266622661,-0.03657013595342486,-0.03210878957443952,0.003519970245290042,-0.06401338782113505,-0.06845023370448693,-0.06881230593617735,0.1977105684901202,-0.04161528880765612,-0.015418504988564322,0.08516705138901062,-0.04964742129379413,-0.003915845280842303,-0.07796329264582544,0.03125001891623487,0.2609240620186217,-0.03277965346171046,0.09840433830375636,0.08686959307502264,0.08105877877710692,-0.030033568569248797,-0.012840137578710815,-0.03291410726627571,-0.02504062426711913,-0.01828615590651626,-0.05585591733771444,-0.077984659684526,-0.10479263853427065,0.004282317192885028,-0.06613339464390486,0.1935163474075558,-0.07102839521042084,-0.01290099202118231,-0.05036954822032783,0.060818966565268626,-0.054495469636063235,0.04722090454762113,0.21738974617589554
7,0.2736848163854649,-0.021292669194239104,0.04844227769663604,0.06453876788091524,-0.03102474171214334,-0.04242265087556173,0.0586081266622661,1.0,-0.00019078657159756407,-0.03231801185484591,0.09840631788158154,0.01746393513486036,-0.06846483933061098,-0.11070050711172456,0.16318570387933137,-0.0878702841644966,0.14266557912375338,0.02089112174783541,-0.02879223735510752,-0.011786762275850604,-0.05587434165697053,0.004441733521065178,0.006177143872045076,-0.02911140791185799,0.12024512782944871,-0.04426002615100289,0.06219558061642686,-0.042311727267401456,-0.06862212186267494,-0.01793486611341549,-0.025789023957894334,-0.009158774482866843,0.3025338342456102,-0.10663509051929584,-0.10921765446017662,-0.10429590623294421,-0.06411374638751659,-0.0038885947622962318,-0.07731657432231161,-0.018208035474655247,-0.055699321977949634,-0.03584581484724795,0.08759603374882147,0.21453440420002065,-0.01029787835273112
8,0.16619066107038616,0.045012679311394424,0.0599384228688834,-0.02573113235852404,-0.05134051107133883,-0.04044599355043542,-0.03657013595342486,-0.00019078657159756407,1.0,-0.05026842124805213,0.023574672210586463,0.21935196323060915,-0.044271271131792314,-0.07398957963769656,-0.010316360262089068,-0.0637043372161673,0.04668681235554771,-0.035356121810191925,-0.022508309052953077,-0.007363271161838698,0.1292270370381371,-0.00672287098909341,-0.029683576749311068,0.06656100215013212,0.0038811706043744686,-0.041520590432791396,-0.04452750166498587,-0.03831976373753723,-0.04981883759711954,-0.025912325100806467,-0.020521824787771065,0.008978287456147337,0.35203647583354114,-0.07389168416474058,-0.0665554601637885,-0.0755192229924584,-0.004026641923010581,-0.05508788744245928,-0.036697752537531006,-0.011488790930424219,0.029699070975836524,-0.036537548228465666,0.0019024790145037275,0.022994148756681883,-0.01671278416697921
9,0.0019673242502983145,-0.07295050265788938,0.25788161743192134,-0.059132737607431735,-0.06389350232479944,0.3439099673339334,-0.03210878957443952,-0.03231801185484591,-0.05026842124805213,1.0,0.09401144934988206,-0.13173647901008137,0.20303698484077082,-0.046460278085559734,-0.03822389909868048,0.38771537127067646,-0.03140141438275466,0.3063983173867442,0.03538077314908876,-0.013842488376032181,0.10399246593093944,-0.06291855403062944,0.03978649159416878,0.10292273562061785,-0.05623145308161403,0.011299223368707208,0.214734660069768,-0.08114434536555537,-0.02926814526695327,0.0355589186553811,-0.015190179316713839,-0.04061586252693843,-0.055694445712226495,0.17377702138555018,0.34870088212580647,0.15377839679009,-0.08330587856568565,0.12941678547182472,-0.11711807872623936,-0.02360777406972249,-0.09945757085765822,-0.019492534828253794,-0.12308079990730592,-0.09071946101382794,-0.03519565372793763
