,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,1.0,-0.013447814202802066,-0.05628220113230546,0.25247257679354373,0.1633770797607991,0.12427687127143916,0.21842234505059588,0.4254869851108811,-0.03197775005176916,0.056670240634120274,0.31100933775997364,-0.02365214659099798,-0.12149646775439948,-0.03644140960475488,0.4504782564596854,-0.05134087247413472,0.08863936573157641,0.1926983384415813,-0.1301741661511414,-0.012380226350464612,-0.14964131013935922,0.05365223272322245,0.2309330358007689,-0.0861011338125501,0.3918026084070362,0.07384059240433724,0.24581252390333058,-0.10735773476043153,0.036720193738730735,-0.0953655060779252,0.056682320730695124,-0.021524417691917038,-0.10868364997581524,0.3227082996899717,-0.1912253640598004,-0.048368603213877794,-0.12522498926718104,-0.01029588720848977,-0.1448140393194789,-0.010084995426834336,-0.09848399187467716,0.1274301304350407,-0.07946509760367196,-0.022850348787282447,0.143934369067451,0.19472298818444433,0.09296031565632171,-0.04387474658073065,-0.0359502668223669,0.478876792353172,-0.06836169548796327,-0.07479452549906843,-0.05574508404132017,-0.04803262914654467,-0.09885766039138866,0.20368278259885225,-0.08359588009128702,0.002459546460533592,-0.07866422333053788,-0.08855599840611436,0.0963773413013995
1,-0.013447814202802066,1.0,-0.044052684918330545,-0.01918999708522627,-0.046694811397915974,-0.03577254943753029,-0.03209604408898428,-0.012717127639279504,0.011396257487051947,-0.06554222916436009,0.03813623300876583,0.4785847182989309,-0.040445923683961583,-0.04297623755308154,-0.006691419178116462,-0.07115487361806669,-0.021146028309604235,-0.0521328921031494,-0.05949299321879755,-0.0056246988805472384,-0.029935716895646905,-0.015419080146502756,-0.028636376521874556,-0.0376452992517196,-0.0023992536966714623,-0.033142426899725026,-0.056421245403438944,0.08574081857016835,-0.042955362332430594,-0.048337313383870185,0.02835062594296226,0.2317871094507086,-0.013559289779425606,-0.04326309580710521,-0.06116143561195332,-0.03576746228731655,0.010702151826303477,-0.06241639857557246,-0.002372740601202395,0.001201404404331172,0.20180591782313917,-0.040339892843977446,0.025105082362965762,-0.02528794377252926,-0.024766195958642198,-0.0022637634802215676,-0.02341432838857828,0.17129043953041612,-0.0125198605159639,-0.024576606857763576,0.36944137444046277,-0.024271530895243705,-0.03673017014479574,-0.011055057484452464,-0.0396782767308604,-0.03544869303729805,-0.02396964091032444,-0.04163296615185316,-0.014813677607500526,0.06649825980844298,-0.01192249027672162
2,-0.05628220113230546,-0.044052684918330545,1.0,-0.06577310152060337,-0.05264973408239808,0.37094119287671407,-0.05569231595021899,-0.08257617358039607,-0.03080574855748229,0.5301712790716467,-0.049811286678100974,-0.043596785972723,0.0029977050482931583,-0.08692037379534073,-0.12143967606778697,0.3298881278574142,-0.04384527076193255,0.08045861215812938,0.049071060864584015,-0.009602503977929465,0.03556534477158582,-0.04058961527749918,0.025543448384344986,0.19415632072210443,-0.0469222119127105,0.003167467618451094,0.12313503105563038,-0.07993407431946054,0.09834356261932678,0.1441601793315226,-0.020775697008910528,-0.02565601718916426,-0.0007158334750360005,0.1109326547047583,0.13556994241365805,-0.06685141634615974,-0.0560580472387589,-0.035228547103269336,-0.07555105108766164,-0.013684857041143033,-0.06184121383549645,0.14262269844547112,-0.04810234220845084,-0.06113043207141777,-0.020222552090438453,-0.048846949839078856,-0.046987519747036355,-0.09845092841295196,-0.011482510161790667,-0.09394243425973495,-0.0409493150824302,-0.02058202695210025,0.13182732862866983,0.024488615491351513,0.28868652831623853,0.28790818226590464,0.03336885864504158,-0.010361800324572422,0.027922614313771944,-0.05208315413638374,0.05405723668456942
3,0.25247257679354373,-0.01918999708522627,-0.06577310152060337,1.0,0.19274003595619696,-0.05038595735887008,0.4742520831573183,0.19408286402884836,-0.027010411606825428,-0.0735630827040103,0.0313640140400936,-0.027689939025888767,-0.060055475769656655,-0.030161445928043845,0.27654059899502703,-0.08458287840467968,0.10694109533919066,-0.031235127447299442,-0.07426229926221362,-0.0031722356058625353,-0.07072739889972113,0.3399058450036,0.12446212803470105,-0.05923198017926139,0.04356320669161356,-0.025402941241907322,0.036561618496053425,-0.05381952830144811,0.017515069512360242,-0.050744167881837096,-0.001199192748575779,-0.011853753544692446,-0.03408264209841309,-0.010043103696756426,-0.08377619112518978,-0.052855234671344356,-0.06298215763054466,-0.05679679291049401,-0.06629448170155522,-0.00786598238281235,-0.04642734372908337,-0.04350277677964518,-0.03508839191597121,0.1016986753854976,0.12117055170211724,0.2410267716211535,0.345298954572658,0.0022080781303306287,-0.017131126229457082,0.45711871883914246,-0.027790898842522532,-0.03682496003682646,-0.043304251216466846,-0.032242189606534924,-0.05693993229225901,-0.029206944514419,-0.04058097693284472,-0.058303429618954745,-0.027194911888930202,-0.04145288339346004,0.002137973356927297
4,0.1633770797607991,-0.046694811397915974,-0.05264973408239808,0.19274003595619696,1.0,0.06964266199166681,0.408983636544169,-0.028770427544179494,-0.05006256511206951,-0.057180961913192586,-0.0380937510356588,-0.04704936954193052,-0.08855299550150936,0.22834662528676386,0.06599102632377779,-0.05542112067829813,-0.026706840169221695,0.24194588624072305,-0.10674033441093242,0.016142030145585087,-0.11382556255031262,0.038143394121112804,0.5173320470871423,-0.09237170466449451,-0.05241872123212266,0.3006263330265019,0.12046742030676946,-0.09190592231098846,0.1822924171689509,0.31769154463291793,-0.019084144385807196,-0.025885446027889565,-0.07244703878652953,0.19181580595251074,-0.14299916655296294,-0.0395405200123668,-0.08483486561633971,0.2498233356770354,-0.10084206629743689,-0.005881822457874976,-0.06931646288445556,0.23444068560993758,-0.05586922195958614,0.021907506044157823,0.5017667463758777,0.056844693118540526,0.04362488965647747,-0.09549157775859017,-0.023500030317071215,0.18253771869269136,-0.049136096422726774,-0.060961635510850834,-0.00044247517879017375,-0.04586097792553402,-0.06643443540694133,0.0326768490325607,-0.05917895245833277,-0.10733298723439788,-0.03691410006318701,-0.05598340574855934,0.2203567936796187
5,0.12427687127143916,-0.03577254943753029,0.37094119287671407,-0.05038595735887008,0.06964266199166681,1.0,0.019823283818273744,-0.07965785174976264,-0.04048575766570707,0.30159221977788786,-0.03766134758014291,-0.0364173479254232,-0.057111404399182525,-0.05988439700981678,-0.09333621780367164,0.14204923512346196,-0.04505140373690676,0.3486823333150068,-0.02146222432457258,-0.007808716419358064,-0.07321391244867861,-0.03331560196092566,0.18252252414765552,0.0386310077109449,-0.056991643766870256,0.15524789361646452,0.10634974883247443,-0.07283572082662812,0.1264651696908475,-0.012255658303227262,-0.016885093794143418,-0.021166474708469912,-0.05390072550972847,0.2709934213414956,-0.07232412109334747,0.03319246131929188,-0.06803964857716865,0.043675933818287285,-0.07588456070821972,-0.004304992920646927,-0.05328934219657168,0.15847057754569577,-0.046294309943682665,-0.052285058657502645,0.022659026497671222,-0.040667728998912335,-0.032390853950236484,-0.08683198479200432,-0.016228076436410454,-0.04422794487883555,-0.04195621360965385,-0.03756472568111213,0.08294602591227528,-0.02076896743501668,-0.021369190762233356,0.5508181108575227,-0.030831664921961387,-0.049292526387700646,-0.024414621198440636,-0.04836683042394457,0.1516863988633074
6,0.21842234505059588,-0.03209604408898428,-0.05569231595021899,0.4742520831573183,0.408983636544169,0.019823283818273744,1.0,0.07781187928931715,-0.03579330932871387,-0.03645085387476081,0.0168975141167593,-0.034101576421298505,-0.0660646287755558,-0.07300223147955001,0.17564228440250523,-0.038129395233049,0.09287877834314032,0.11615786723731766,-0.08285622140622317,-0.0034210746961010714,-0.07987908642081834,0.0293067846558722,0.2571472735341461,-0.0655279850198219,-0.03352660386295398,0.08727606379383736,0.08554205893126014,-0.06390982657513804,0.0035541989100864087,-0.023680765068454332,-0.01464299780755536,-0.01818886529982376,-0.05617667996014713,0.16283750310955325,-0.1038353799928901,-0.060078114856525935,-0.066419651956386,-0.031880451010600386,-0.07033737242370752,-0.012305551557344958,-0.0485893129030499,0.06609814872046578,-0.043367227399331326,0.021881392833672367,0.22157972309968643,0.10672249790718391,0.0803416757204062,-0.06138494120207036,-0.021443295731287768,0.3236526040761343,-0.023928540101803064,-0.04360891184538397,-0.04304827971776552,-0.02656567727057745,-0.06290516069457462,0.08278869065482711,-0.04799635829023868,-0.07940226129050516,-0.0404973185232454,-0.044579804694468,0.06977695243656051
7,0.4254869851108811,-0.012717127639279504,-0.08257617358039607,0.19408286402884836,-0.028770427544179494,-0.07965785174976264,0.07781187928931715,1.0,0.22789445566334604,-0.020714025833331356,0.20599148541526588,0.00822744354524851,-0.07530727662041435,-0.0682361469411984,0.5524568606968236,-0.12413373481949964,0.3262270301157484,-0.07852743066000996,-0.12628602109314596,-0.01526418676124703,0.05300726318588971,0.08781281047877004,0.0594696585491896,0.04626474741261871,0.32796275108364664,-0.07195741235594014,0.1202573071424993,0.029225793975612802,-0.07075171039204864,-0.08877231217680681,0.02324652843692218,-0.0014539894298916146,0.18254848898052048,-0.03489944278474248,-0.11134904272570911,-0.09714249831334049,-0.0834336036816308,-0.13603330674828662,-0.1006109919669221,-0.015899425391909045,-0.048030753186368284,-0.08277837147598814,-0.05475546140143116,0.26276248972241756,0.03455588573172004,0.14246601494448996,0.15194438074449185,0.06481083209681218,-0.03263859179231825,0.16685612382588627,-0.06001684550864981,-0.045243197163846394,-0.08251417512838793,0.029046923941660363,-0.042519150563919555,-0.04570623427030494,-0.04808279077932304,-0.009294131188323888,-0.031915791833602644,0.0379621135514517,-0.02589856209298958
8,-0.03197775005176916,0.011396257487051947,-0.03080574855748229,-0.027010411606825428,-0.05006256511206951,-0.04048575766570707,-0.03579330932871387,0.22789445566334604,1.0,-0.05522530391811985,0.03997292032513894,0.05748864339693603,-0.0437304512056598,-0.05965909188590904,-0.009847164662062707,-0.07188366743428992,-0.007200619799147032,-0.06445475631636959,-0.07108957231637858,-0.007074007405499579,0.1226530312018317,-0.00927171724757039,-0.027781888051902952,0.10394137792725067,0.03406198490724695,-0.03891773536236029,-0.04800792347937735,0.20215821036090834,-0.03721051223348613,-0.02710548069500624,0.046819280237939014,0.008231406270076586,0.37139642876963197,-0.0502810784366587,-0.06365787698988942,-0.055776464508874385,-0.01247837878994144,-0.07723774995196694,-0.03877029107289241,-0.010750161054343196,0.02916873685932671,-0.04122695459768887,-0.02974486423373774,0.026123336936694004,-0.014669370652082809,0.004725969399685253,0.0196159391509571,0.04565126028604916,-0.01656319074879706,-0.03560881823544227,-0.03297523241025252,-0.016765251223981585,-0.042137943702171984,0.05256337388205658,0.011395271576274721,-0.03485167518185377,-0.02408648749986045,-0.03927221946851106,0.000888520155081369,0.19201489319581067,-0.02374871828397762
9,0.056670240634120274,-0.06554222916436009,0.5301712790716467,-0.0735630827040103,-0.057180961913192586,0.30159221977788786,-0.03645085387476081,-0.020714025833331356,-0.05522530391811985,1.0,0.09202740533648159,-0.05951634091615669,0.23482392964002208,-0.0335875242548694,-0.04393886951595318,0.3313910789322322,-0.03336795668439997,0.22443685499856508,0.23187011222457693,-0.014960399397720911,0.11547813329913884,-0.06282013101251575,0.020013577227242577,0.22774600194164576,-0.0007059143033412811,0.00017728867590779615,0.18849303668536044,-0.1314430038227605,-0.036098710167847436,0.016149420854316837,-0.030397837978763696,-0.04123650348287325,-0.05462994834900811,0.1314910125428717,0.39822376173156915,0.008058062926471172,-0.083788444059978,-0.013249894717410065,-0.11589701823799409,-0.018248634059462605,-0.09820181614982781,-0.03708078950973345,-0.07711259310534535,-0.0838856464364771,-0.03299447792405857,-0.06011214120574663,-0.0875031642493809,-0.14726387481057154,-0.01548336218402816,-0.03885641862667588,-0.08013648012660783,0.026452451584277337,-0.0005102427822627036,0.1060148123875926,0.12011299716140983,0.2942469905445413,0.0394297159644032,0.18369669096720498,0.00795855120043135,-0.09300634423700022,0.004851844240387643
