,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,1.0,-0.06386201699323019,-0.07647563921160414,-0.01624978577660534,0.06553458430154133,0.10395174687316319,0.03770185459367975,-0.04019384647195576,-0.10619564591164557,0.13925688621022253,-0.04219470992512504,-0.13878114414816659,0.2742981613772193,0.08400024860000319,-0.051439478979051205,0.46859636405726995,-0.06963046920558143,0.0687595376273504,0.46627066536995715,0.022090637156572637,-0.07135838894398464,-0.04668840079178004,0.04335402243086495,-0.08871690401943409,-0.07701551433057191,0.03684565082673216,0.16666023998207463,0.024579188142344142,0.025453022962090822,0.02639341227048682,-0.0317201950713113,-0.04105150432609789,-0.03741659517816713,0.025185208029911026,0.04716439824914977,0.06280389733301674,-0.09953023218231004,0.25210312051152556,-0.12891720589739963,0.17062800839915737,-0.10766612529725776,0.2552746959438478,-0.1613526856750413,-0.0540837957108479,0.11466579386171034,-0.0885469745795045,0.12947649269721098,-0.08761976901653307,0.023349421342235478,-0.11060046708051599,-0.08298479552916879,0.07697373735399635,-0.07962113813925066,-0.05557647094557182,0.08175846141877366,0.15901974940533659,-0.09866069740671163,0.009094050310743134,-0.05639472601275932,-0.08930445712422078,0.4335356422598248,0.19779500169620146,0.12968695216779846,-0.09336718581372064,0.016185629174953118,-0.0023862223526704748,-0.059360816852803144,-0.0503462025492882,-0.03983782288229473,0.10912866534716877,-0.07113375714203302,-0.008205156888601623,-0.12159648003411039,-0.07107513124081509,0.033943346676138464,0.0018868168969286034,-0.11894448698802566,-0.013357130731827004,-0.07722265076900248,0.030033502405177052,-0.05930599507440726,0.33965752445081643,-0.046489847620575786,0.0889296015798132,0.08201076777166173,0.03390629395796502,0.250492698096619,0.08615900799587281,0.006870424327617753,0.16093853954057258
1,-0.06386201699323019,1.0,0.37742910103181104,-0.010269471241240634,-0.032350516025590303,-0.03418630068918531,-0.018310270454463186,-0.04505285459445184,-0.03363810926746684,-0.06513094055115655,-0.03663895260702097,0.008040515663457624,-0.06484124834865045,-0.05613999389331463,-0.036356836721369495,-0.061250877099350454,-0.030591909353041253,-0.01926077476037293,-0.07025675910775779,-0.004011908283702583,-0.04001522772666348,-0.02390725350963146,0.002385144767893997,-0.04258131388530749,-0.0066096953544512085,-0.034741617970741365,-0.05656056387909526,-0.033469071866643565,-0.05033127425606905,-0.043064879526078514,0.010912741136159806,0.11303700914021866,-0.0020951480657711344,-0.03488283893695817,-0.04806856979921653,-0.015365281527877361,0.08029708360169185,-0.061513177823880966,0.07028542476728404,-0.06479305194207208,0.014004849782681954,-0.0275758050079696,0.319434228080444,-0.024517796836271227,0.018351794158829215,-0.029118061377220304,-0.02932001046730845,-0.013387319173581191,-0.015392499188915588,-0.048759147144858864,0.470387474006979,-0.026485129602985606,-0.029938339871248422,-0.012628134945747133,-0.03527086376525794,-0.033723809710165496,-0.03159141544864576,-0.04186480998413575,0.013349515162491336,0.05571874612016313,-0.06426810692421261,-0.013815185744295626,-0.052019150921638474,0.08141983183021878,-0.012734710900591167,-0.01780449075765906,-0.05048075805407089,-0.030896747130799904,-0.028086651973471405,-0.0571094031494633,0.14972303881323376,-0.006576646438900859,0.20360487270259015,0.17344706155204007,-0.027150308281572447,-0.009537206672723232,-0.01775194261029022,-0.03291830208826885,-0.015963165625988165,-0.0032814419325781293,-0.023349271792608886,-0.0667269156018819,0.014843155778783274,-0.011367335180568615,-0.010090996485341317,-0.027446330866671406,-0.043748182469254326,-0.03036992241120148,-0.03764391890380002,-0.061993746370258805
2,-0.07647563921160414,0.37742910103181104,1.0,-0.06837341243030239,-0.09181801714845861,-0.061239005615898866,-0.07352452588493436,-0.08835368698823812,-0.0906510697071092,-0.08625183369219164,-0.06685249519910866,-0.0377637925980976,-0.03995722785495529,-0.08544324079016652,-0.06779760295420723,-0.07602188497873863,-0.06305110172009958,-0.09706658252397637,-0.050601523808220084,-0.0072024592651882095,-0.014378102976501012,-0.04062900503976966,-0.06920602165896231,-0.08638091179381804,-0.055042567534147685,-0.07092254886472743,-0.0886767698372477,-0.07856724943884746,-0.06306113226517382,-0.07952682297400615,-0.020898734012598275,0.003424012606074834,-0.028169030428350603,-0.08070699184415075,-0.004934939952000872,-0.03847491299522114,0.3517135539699987,-0.03791399485378799,0.3818244101202318,-0.07097705565895797,0.06660035213022257,-0.08353752628060465,0.19577761528226711,-0.03806506652610263,-0.017985339042247042,-0.06464641452391304,-0.06870246933420678,-0.07415386865158521,-0.023075875288729016,-0.09853812332191617,0.3842098086629878,-0.04365593734635667,-0.08502706567495696,-0.02731461599572311,-0.06283083623404546,-0.0717389504084643,-0.076959713590756,-0.0023947904933715497,0.005885169815921402,-0.004549538991218567,-0.04948877624334905,-0.08318315584950658,-0.06982664511707808,0.33777346038393197,-0.014162716210238374,-0.035007610398573655,-0.09418016814562674,-0.058719307820881514,-0.048843888166058454,-0.06366634815897446,0.3223894600725127,-0.04450219866200884,0.16403432140270957,0.045924851472059124,-0.043004026154884814,-0.05091566987481186,-0.07404522213708856,-0.04126471305103397,-0.04930254418421994,-0.019854135578533834,-0.05171623319292118,-0.043048697461679955,0.021361345140224742,-0.07537636389210815,-0.0675854201899443,-0.015163632954230948,-0.04036864253343689,-0.019499952508815366,-0.05582857004524094,-0.10848017048253925
3,-0.01624978577660534,-0.010269471241240634,-0.06837341243030239,1.0,0.10353985139217617,0.022926760122050922,0.09896451560311044,0.2428530461982761,0.12477235748344048,-0.04589149221768725,0.14691094117967554,-0.05842240827899009,-0.10201379111657066,-0.03913351809444332,0.14461519543220006,-0.08541391447074748,0.1611452343893455,0.12366972696764214,-0.08240347743232959,-0.008185258044235836,-0.08166006707672632,0.30984250502240396,0.13633464307100862,-0.04900641976918389,0.06640935850112326,-0.017694642150635508,0.1254428603741533,0.1396093254472186,-0.02851564991692144,-0.015432619907446845,0.038588298911550495,-0.008932843970000577,0.02068533500099554,0.09376636546100747,-0.08140990242864529,-0.00784302816577763,-0.07131269504872897,-0.05867064748705545,-0.0657299636961924,-0.05678500076287269,-0.0510540043515091,0.0651699926910807,-0.006178786397765094,0.16985189082168,0.024519040874573197,0.47174588927385774,0.05240609890880597,0.10500431681008718,-0.021030305295940972,0.055166154501812614,-0.0286643917004317,-0.050511626376043436,0.1588605981127028,-0.034957643245018946,-0.03346654969882236,0.06118821223055598,0.010986782727911617,-0.038849440097513295,-0.021188533679972855,-0.03583111709698945,-0.06771559140024677,0.08694763406751699,-0.0742700009835246,-0.05448565932848877,-0.011949777128681869,-0.006598252800623945,-0.06368617431641624,0.11659400888821587,0.26330814460024254,-0.014443007558637918,-0.008443595374667795,0.11351486812486582,-0.05263166143229343,-0.02724706016096092,-0.038691140172149155,0.02167946349204262,0.007954871206010645,-0.03855093812192873,-0.011177703935736784,0.003728241306499293,0.07793954999295079,-0.09242597714691286,0.36998118350528786,0.10029634183850222,0.04490961960988575,-0.04441414875115181,-0.025628508117885994,-0.044246607465593446,-0.033954432899689434,0.014117889107799327
4,0.06553458430154133,-0.032350516025590303,-0.09181801714845861,0.10353985139217617,1.0,0.038781906667023934,0.5084777979092594,0.13319524774679045,-0.04576872941142631,-0.041388106482876205,-0.026422143681982015,-0.09031330816157837,-0.137644499845097,0.2993530990530865,0.06886959257714897,-0.09874021552614243,-0.016262539774027612,0.09179732630644308,-0.1000809722650576,0.009292544173898996,-0.11679641347287628,0.05130828223151605,0.4662668931713687,-0.08450968552276514,-0.045904725418195826,0.2940914627453278,0.10303705943921013,0.06726185231025686,0.015902802138381498,0.2970430751613531,-0.017526982106547476,-0.02538630700102275,-0.04267544751668119,0.28049809462376313,-0.10913518303881142,0.04227575988045601,-0.08725976141469072,0.23347584578708022,-0.09180241710322704,0.05720494894550561,-0.07063572764420462,0.17197094076307862,-0.09323595913349757,0.049712905156106976,0.3293697463241213,0.06061254011807212,-0.025969857449805026,0.0017894040394770428,-0.02442564607189745,-0.026225166278742815,-0.04528821467080673,-0.014907248477071349,0.012358459086003535,-0.04184935472849444,-0.07116095849319173,0.04900736295493031,-0.06043597402338305,-0.09899304583533193,-0.03758695739874612,-0.0577317904614196,0.21594586179498357,0.35892708057903433,-0.09142975007942993,-0.06995561032883083,-0.007184959479287151,0.021461323576123778,-0.08960494175302207,0.11833018724865138,0.2216173580947105,0.03150153790163289,-0.042721522876821266,0.45572663381572914,-0.07932330917453911,-0.04666770308936018,-0.06079053014792378,-0.025746313660795606,-0.0735413792866997,-0.03600385939919333,-0.04929648796804849,0.19879132756031181,0.08531689649059934,-0.12384466515370482,0.12930870291322735,0.023008744583429146,0.1859810770696747,-0.03890681348231245,-0.07879799964007797,-0.060460251905332545,-0.030590911722405925,0.16990937459151975
5,0.10395174687316319,-0.03418630068918531,-0.061239005615898866,0.022926760122050922,0.038781906667023934,1.0,-0.02694706500771886,-0.06496479132713648,-0.02200598674967675,0.016967298089498564,-0.06396511229475417,-0.06521255099400892,-0.04786739805875585,0.04198446292652165,-0.04954547850426538,0.04025365202599461,-0.03936922590476645,0.050187683234546684,-0.02331155589467956,-0.006376753530178261,-0.05815056701298482,-0.031087175296244156,0.051948570424878444,0.011879629592963329,-0.05760781165584018,0.10938047797478075,-0.04978324432931275,0.15648823151329588,0.25633915847118566,0.07253414463735255,-0.015998248179087498,-0.019789009280772516,-0.011237403665186703,-0.027596783102728402,-0.04717911318210242,0.07608215484429573,-0.07108472173867281,0.0265818678870555,-0.06584544355470032,0.05227610675061993,-0.0507217079165478,0.07270511482504174,-0.08130231012038382,-0.036648029681972095,0.12172698752092828,-0.04659924066118118,0.2441834218257049,-0.0481441012815821,0.057539706673346874,-0.07208266772645713,-0.043925846653050216,0.1557013139204187,-0.0570233797546113,-0.029172991322690425,0.16040434010095517,0.289024311656517,-0.04162301025222387,-0.057451096292488235,-0.027062771306101567,-0.03997731024970197,0.07147211190417067,0.08777757346002382,-0.03259281546251849,-0.05733597161431027,0.0060014284950131724,0.07204117688977965,0.034070513356281314,-0.04564607829930768,-0.03364760612093538,0.04670731663043326,-0.03430186204298705,-0.010282571839872778,-0.05729153314052213,-0.034452933816507256,-0.008219387416116157,0.10627213555140783,-0.0538264556781647,-0.004999898436494234,-0.038728253259093334,0.06887994247895446,-0.0295214186011765,-0.05553657959782568,-0.08855201615973397,0.19433705375198113,0.08242231425000111,-0.048672973074246575,0.2278517203383471,-0.032719229440717756,0.24449846867727776,0.2427156072090988
6,0.03770185459367975,-0.018310270454463186,-0.07352452588493436,0.09896451560311044,0.5084777979092594,-0.02694706500771886,1.0,0.24273033196778673,-0.040773392981566126,-0.02810212426562357,0.02017283506993698,-0.062361986448774456,-0.0991852212170449,-0.028607889059779394,0.09082960328943968,-0.07111013483431355,-0.025637717374922472,0.12560819261031705,-0.0718825734087516,-0.0038076617564728847,-0.08075689694249832,0.02505512833097904,0.32319074360168853,-0.060013300724703095,-0.030555336539393355,0.10564144834960246,0.1043441805920883,0.042889902373556804,-0.04099654702177642,-0.01673541481442385,-0.01394422718567027,-0.018084206768264388,-0.010453810911586009,0.4370282853341103,-0.08176193933604625,0.053639535382300985,-0.062370796167461676,-0.06922984198104463,-0.06326736056543808,-0.00319078651208168,-0.04867921900099016,0.18574778264647854,-0.06495012040672929,0.020343064550244448,0.08965145417264053,0.08626654675872626,-0.0226982419221125,0.10202256514081048,-0.020842918693747513,0.054505961807300086,-0.016993596919329043,-0.026237862187122325,0.031171491642447084,-0.023872546775863444,-0.05302075345460766,0.016506370818240836,-0.052492266328123816,-0.07296915658038663,-0.026195060773578326,-0.04037925474847129,-0.025222645482633914,0.2492765259420924,-0.06675192402131147,-0.05290779627620634,-0.012240063049518659,-0.01490499319582625,-0.07128098579048174,0.19748673386655158,0.4006510377561678,-0.042516215664420876,-0.028024062448427194,0.2303878858584427,-0.05502395898036197,-0.031701215554536435,-0.04711268625216301,-0.029121970977404883,-0.04849318291897426,-0.03429947289745231,-0.03516113895004972,0.07772277933725992,0.10324100942570316,-0.08552673095842152,0.17001416513920348,0.0760721715376825,0.08716765554391478,-0.039957264718312374,-0.045852889245852554,-0.04219700748947933,-0.03689140628673713,0.03660356316765035
7,-0.04019384647195576,-0.04505285459445184,-0.08835368698823812,0.2428530461982761,0.13319524774679045,-0.06496479132713648,0.24273033196778673,1.0,0.06282104265405093,-0.03429677386630083,0.15324796272793845,-0.06882899507943466,-0.11252645966280639,-0.07186050254720314,0.3603163059450212,-0.10842825409143335,0.17899712593170536,0.03882810189552266,-0.11590598364478225,-0.01116419885437232,-0.08142976822430487,0.18645217704853134,0.1933315794179384,-0.062251410494083496,0.13519696953730864,-0.047897367863850085,0.2342126166561779,0.10693518078383346,-0.049526703101725265,-0.06776557679341405,0.049377984405045455,-0.0068575158701684145,0.019426150185082352,0.10826488047699942,-0.09060442819101752,-0.024758504688496073,-0.08341860852976477,-0.06697087320935027,-0.08066727636314787,-0.10025822695552206,-0.06145591740609397,0.045772950926536674,0.08386416271632695,0.2932539747898067,-0.044194241315928307,0.18817257292213202,-0.048650577203702645,0.32557939494895505,-0.025568784349404558,0.5271748481547981,-0.029993510287598314,-0.054065497195766477,0.18279772687750906,-0.038142671208441906,-0.05634744754937862,-0.07079426851545145,0.06615569049926134,-0.05264643934283531,-0.023759842575852914,-0.04531837783348841,-0.10902578968402059,-0.01197279688412525,-0.08165881859207891,-0.05978360348835523,-0.016478309301702847,-0.027091286494574627,-0.04926167556269726,0.013227708095616852,0.23094269760276737,-0.06535786585841541,-0.014408463446877755,0.06211942898158253,-0.06636222615774898,-0.02145811753872838,-0.03963255454318404,0.01610930198708023,0.01700686786336912,-0.03721041360822356,-0.010453726504968144,-0.0060457523077969005,0.17113555895092575,-0.09609594765618025,0.5702815449289524,-0.012878060516798188,-0.047835703001055385,-0.04698216004200004,-0.09824666880898515,-0.049454685895192745,-0.05804483874933429,0.02466223988695846
8,-0.10619564591164557,-0.03363810926746684,-0.0906510697071092,0.12477235748344048,-0.04576872941142631,-0.02200598674967675,-0.040773392981566126,0.06282104265405093,1.0,0.0022774963432576067,0.04411890323256129,0.089569141261818,-0.06378602606987394,0.054935743859759245,0.1015350058222322,-0.027805413838463,0.30393206243027104,0.09457393218055486,-0.11289792304277754,-0.0122687303345926,0.12186093399140724,0.0038817392500042694,0.025937721869490914,0.18474068729432302,0.06329214594019297,-0.01756113353491891,0.02683230989106195,0.15372016872592642,-0.045993884913128336,0.0902672944422222,0.02060579010309144,-0.014441544930127559,0.25830382492926196,-0.03782324160516129,-0.026718420402206774,-0.011890763676333509,-0.07173899645848428,-0.10493832751225993,-0.08057195310212145,-0.09287121350443306,-0.046530363963194724,-0.07677192586506375,0.06956636311646157,0.13046193396674963,-0.041835657547441715,0.171555208871014,-0.012952904683352109,0.17368319124469564,-0.02170152093632209,0.32936339520472285,-0.0522993979842604,-0.06750946854399026,-0.035158067959444525,0.028089648094439215,0.03844408959875523,-0.03237798742335065,0.471304489892416,-0.06540979605550765,-0.001981860693538677,0.14557754689724817,-0.1258928635587404,-0.04855627695641625,-0.02339954490887106,-0.04245238088182825,-0.021787136569165394,-0.0007372241965867543,0.15801811174931396,-0.012118343105785457,-0.0014392095943534665,-0.07155920030030609,-0.03281602047603359,-0.014384328254872656,-0.011379587626779465,-0.0247108413232814,0.007025750152859075,0.047338754225138086,0.6014073524331227,0.025163689590668534,0.5227516113400552,-0.014750458814515926,0.059174099257059534,-0.09784500170621299,0.007341010879609376,0.04400351784743407,-0.0053550533742452505,-0.03428453125757222,0.023412742041488667,-0.03329389986583525,-0.03143228053529675,-0.033433371304465526
9,0.13925688621022253,-0.06513094055115655,-0.08625183369219164,-0.04589149221768725,-0.041388106482876205,0.016967298089498564,-0.02810212426562357,-0.03429677386630083,0.0022774963432576067,1.0,0.0907641418561284,-0.11504451397185966,0.3101177832648495,0.020635879794134043,-0.042789558090799665,0.3076124884926667,-0.051233914994841874,0.2744844412081108,0.2069604775557413,-0.01602344925235121,0.11145606652635663,-0.057133569154634675,0.032371381315594416,0.21523280344661233,-0.01079300430258981,0.020355226747594195,0.22138959418169527,0.08516808158421912,-0.05429812664312044,-0.03981525194829187,-0.026176173442308336,-0.037700296333828924,0.024874400513198974,-0.03956430626462773,0.33020263560171736,0.03404734614966321,-0.07437145874302227,-0.039530584862021906,-0.09826598290822149,0.17944093922598398,-0.08992931461918896,0.13310835282595151,-0.13327763433196826,-0.06430517930615046,-0.011479051480427188,-0.08562763933024413,0.060695925009761884,-0.020192901581575613,-0.01764159166936135,-0.00807660930612735,-0.07010453195211412,-0.046786838124739216,0.012180846109461676,0.09244209190212298,0.42106643911945296,0.29622035087455034,-0.04417861225187501,0.12551521561769186,-0.040813429440991575,-0.07776020163422626,-0.01439563105582726,0.1904682071240815,0.22200971470686465,-0.07083838954674115,-0.017286436704915795,-0.022631151144139737,0.04645199709887378,-0.04406241811842561,-0.06651166984646537,0.0195914176364937,-0.06582631411531722,-0.02768790461554293,-0.10621658123867508,-0.060187612365014055,0.038714279392051895,-0.014757455815958408,-0.07904055234181166,0.01053322429051856,-0.05139709409866194,0.01824298212030128,-0.05469319164760532,0.12506423017469706,-0.041277302155009826,0.3127933319899958,-0.03612562818314016,0.008237225460525039,0.386724289963545,0.02873176206905486,-0.008043431693153453,-0.0013883700397205306
