,0,1,2,3,4,5,6,7
0,1.0,-0.363775513095566,-0.1835448539840334,-0.04648103531443362,-0.157085162617368,0.029752318029708506,-0.018718858371057332,-0.26565428236717153
1,-0.363775513095566,1.0,-0.24686446911208465,-0.19439979482318615,-0.1970689707267687,-0.22413010833457903,-0.3339700702426518,-0.05184726927280457
2,-0.1835448539840334,-0.24686446911208465,1.0,-0.22158578541989027,-0.13434210608967187,0.16238648753211415,-0.013180541935840121,-0.19572540231219956
3,-0.04648103531443362,-0.19439979482318615,-0.22158578541989027,1.0,-0.06296062048527286,-0.15331518373723985,-0.1171213448760089,0.15408974050450291
4,-0.157085162617368,-0.1970689707267687,-0.13434210608967187,-0.06296062048527286,1.0,-0.27232835755122736,0.028671870679807938,0.028841253429147284
5,0.029752318029708506,-0.22413010833457903,0.16238648753211415,-0.15331518373723985,-0.27232835755122736,1.0,-0.07287167845500463,-0.3251423388735678
6,-0.018718858371057332,-0.3339700702426518,-0.013180541935840121,-0.1171213448760089,0.028671870679807938,-0.07287167845500463,1.0,-0.3017337934893913
7,-0.26565428236717153,-0.05184726927280457,-0.19572540231219956,0.15408974050450291,0.028841253429147284,-0.3251423388735678,-0.3017337934893913,1.0
