,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,1.0,-0.06658505146971493,-0.10426090003746458,0.5137777593679737,0.24158596255936454,-0.06854700630586645,0.09791302139657766,0.32976676712369263,0.09663319011742373,0.007064162985119239,0.24616529654263913,-0.00953256375603247,-0.07809233421122638,-0.1160535238222916,0.2267014475534417,-0.13305375348521375,-0.000935791182425236,-0.011456333517502203,-0.05674811236733146,-0.015190812459121895,-0.029612700032176684,0.07005218409559778,-0.00143501434072998,0.012238582583922665,0.16579227304688493,-0.07148966706589904,0.0009917160502573722,-0.11376049844183782,-0.10879688845848036,-0.08684926112145729,-0.03930993038900679,-0.002559897082483836,0.10360714527197282,0.08555560655383428,-0.11796079230572214,-0.09469092534797895,-0.0609566035740266
1,-0.06658505146971493,1.0,-0.08492427029482424,0.03209191433296339,-0.052097513941490946,-0.05141096930071114,-0.040900986440642786,-0.025260312812062775,-0.0381677827374894,-0.09042625584849733,-0.06587469984884455,0.16697102566646763,-0.07407425348576177,-0.06301047181993123,-0.04341275891393895,-0.08878016067104263,0.09426836948832758,-0.05488673977400105,-0.04799781126433624,-0.0074767239978449015,-0.05135062645047764,-0.020938083533781023,-0.020932327961095794,-0.03858637415749528,-0.03561494134244124,-0.06627874972983547,-0.03707343784020205,0.23411446916034517,-0.09970146075238927,-0.07873256861904374,-0.028364267351797548,0.12174771030244294,-0.060175716898988485,-0.0695061579633367,-0.07990187945972801,-0.10097432033003573,0.07415477195335538
2,-0.10426090003746458,-0.08492427029482424,1.0,-0.14598197100587568,-0.11226487088283844,0.19509502431691755,-0.0653795495172542,-0.06088878063512296,-0.05466808572376686,0.41268174659454526,-0.08823432778948317,-0.07536587362781547,0.11306856503025958,-0.036675481386136216,-0.09073028628942864,0.2204395898853435,-0.12464346909536095,0.1596479083017751,0.0827428886158555,-0.014194035172369585,0.02997630630205172,-0.056741916957826814,-0.019729758354030087,0.06860601360382239,-0.06661844522485591,0.012263097611674817,-0.04054752003884328,-0.11817659974511087,0.14884452609946638,0.17703354995897674,-0.0018619158775064308,-0.0354616953965112,0.0025691344578808056,0.04575805588857571,0.16597573172287222,0.09871010296374638,-0.0922730012283367
3,0.5137777593679737,0.03209191433296339,-0.14598197100587568,1.0,0.3416832644002652,-0.09087670148179176,0.1716267516779229,0.1135147590298391,-0.004451868541166687,-0.02730501495555989,0.3311024931835573,-0.004606695512870837,-0.11545858386207108,-0.06117130941707806,0.39253244364385714,-0.15719171120785785,-0.005504655449500951,-0.029901564781003528,-0.08351575911676601,-0.01666312598262527,-0.10923938106481615,0.18569602612045122,0.0071421247782073975,-0.05811906612412021,0.1963251913335664,-0.06199436583693915,0.06054604883197284,-0.07061137816115162,-0.13176294157413443,-0.09044756577397312,-0.0446197825902092,-0.011848978049126976,-0.06934217514594099,0.12290487590250994,-0.15693320853015055,-0.08027618551838472,-0.039678610829268976
4,0.24158596255936454,-0.052097513941490946,-0.11226487088283844,0.3416832644002652,1.0,-0.056240975124489515,0.4416093537536253,0.021342707825041246,-0.028980788105921133,-0.04950090413390462,0.1348823045079923,-0.0298476669055802,-0.07538575729626334,-0.06776483737186463,0.0830658477880521,-0.10571029975523857,-0.06916874815367496,-0.044277700345572574,-0.06122425874083591,-0.0084415099074787,-0.09778850374309327,0.2696250110484818,0.11858857687795855,-0.04750927317990224,0.23015966900813534,0.008545145473585734,0.13464840018165047,-0.09981213773658841,-0.06421612877271833,-0.07284721849865702,-0.0306181208733871,-0.016926723420890657,-0.07263418879284837,0.07262429364172657,-0.11758114973661385,-0.01737238618469482,-0.06294268170492892
5,-0.06854700630586645,-0.05141096930071114,0.19509502431691755,-0.09087670148179176,-0.056240975124489515,1.0,0.01842294805239797,-0.043981454890975866,-0.03997240193071196,0.33012414825372116,-0.045218242732155425,-0.04555333667346218,-0.05971389681935728,-0.03128828002308738,-0.05091521614594176,-0.01274029886502594,-0.0779051920601418,0.48359489340110995,-0.03942345485891105,-0.00832664029681468,-0.07293715250288468,-0.03456219586254658,0.19623115202747232,-0.018559131553909036,-0.04258188766820878,0.1523768774151987,0.010522551710433151,-0.08486230690234949,0.11699650948567977,-0.0021602586963165808,-0.010018660491517707,-0.02102808447332219,-0.05596172243563675,0.30175189503923305,-0.07421394754878716,0.1754187094513382,-0.05556336714667097
6,0.09791302139657766,-0.040900986440642786,-0.0653795495172542,0.1716267516779229,0.4416093537536253,0.01842294805239797,1.0,0.021545592926830108,-0.03906092103110803,-0.024366602510023268,0.0029401552629820357,-0.0431737611251821,-0.0699953375007333,-0.05428382693187749,0.050682023404409055,-0.07881873847307669,-0.07144905368015617,0.07736656955390786,-0.0518894299404425,-0.003599407021160241,-0.082149404754532,0.0339456261140121,0.27168506443560253,-0.05486885843540118,0.09631698100062583,0.09529870040482182,0.25145784355817424,-0.08182673245600991,-0.0073040609270862075,-0.018978869837695127,-0.02596509488270826,-0.01833956815338561,-0.06615744667645898,0.1906274517215687,-0.10855990131348407,0.0032401560778255525,-0.052683412517044156
7,0.32976676712369263,-0.025260312812062775,-0.06088878063512296,0.1135147590298391,0.021342707825041246,-0.043981454890975866,0.021545592926830108,1.0,0.01683882716793305,-0.037356098696278026,0.07784820697981606,-0.017488902959367218,-0.05391386131621314,-0.10092776121285778,0.1861477893750841,-0.09760928883772765,0.062280981616168546,0.02458021020509986,-0.023277048510972245,-0.010862046855145035,-0.046658248990645135,-0.005105516712845508,-0.013865480306274608,-0.03707784892230815,0.11893589247982243,-0.04455284999130872,-0.03267507521245963,-0.07033091021121676,-0.059969176816312635,-0.012043809175032089,-0.022935700490757435,-0.008896898053744214,0.2912610015108162,-0.02863348539287878,-0.09993076046699678,-0.09962091851136161,-0.049435360791065655
8,0.09663319011742373,-0.0381677827374894,-0.05466808572376686,-0.004451868541166687,-0.028980788105921133,-0.03997240193071196,-0.03906092103110803,0.01683882716793305,1.0,-0.05278304159652554,0.020498280935711925,0.06693495999343438,-0.04107186254432509,-0.07290630809465797,0.024958482218516438,-0.07179710681831272,0.21302915508573028,-0.03544760859036955,-0.022391911585488318,-0.0073095147701249565,0.12337736667219695,-0.00777133390204811,-0.02850687371285805,0.0764059389960474,0.007030500188874683,-0.04182945011961185,-0.027934057226259232,-0.036571249771067946,-0.057754882324905214,-0.03426395385844254,-0.020719462730601226,0.008036016378927422,0.3318523683187419,-0.06028546942631383,-0.0676489792644962,-0.07605036092438919,0.02527953495136709
9,0.007064162985119239,-0.09042625584849733,0.41268174659454526,-0.02730501495555989,-0.04950090413390462,0.33012414825372116,-0.024366602510023268,-0.037356098696278026,-0.05278304159652554,1.0,0.10418325495698666,-0.08091716465772399,0.18238775237918456,-0.05262538098728251,-0.08778175034241098,0.16374919771458113,-0.14466327100252152,0.33540086944053227,0.023068387187833196,-0.013973865290204356,0.0876166235509652,-0.06268081022468192,0.051576549476599676,0.1598927401330133,-0.05571791919555291,0.015198998885011871,-0.05735208389813107,-0.12927011908327696,-0.01987180671800341,0.03690191907694709,-0.017967055585455464,-0.03998178710240376,-0.03433394884072147,0.15829853409413205,0.3082437339440115,0.16000052847814583,-0.10092525421570708
