,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1.0,-0.15765591290583048,-0.08809421687831966,-0.12175649035780128,-0.08899225175075115,-0.05712264113838828,-0.1336122082831951,-0.1815157913542424,-0.15987615796885413,-0.1307246435897291,-0.07947850546857604,-0.20105869070825094,0.0688775075510546,0.06047771521672024,-0.21924342869225893,0.07921489095613718,-0.177018815532145,-0.02677098722895885,-0.06646263171838106,0.026782470483330333,0.020116062006108704,-0.10950486042487259,-0.19590665030835624
1,-0.15765591290583048,1.0,0.031636515302491244,-0.03468434479907315,-0.17459865892087695,-0.10776966371350831,-0.14569999048574675,-0.11742201350725658,0.12461307475340846,-0.17199778329427712,-0.1060496343137026,0.2680554543694745,-0.09307918559690068,-0.2062971146997914,-0.09060145538862982,-0.15844681112316072,-0.07597468901032935,-0.16576226232618407,-0.0798213487214604,-0.0037223605192126807,-0.08897501928125301,-0.06523957125993508,-0.2452024524123756
2,-0.08809421687831966,0.031636515302491244,1.0,0.010984198396454557,-0.054367372865760294,-0.04038681112298128,-0.04907719589851561,0.019514728700655497,-0.04954255686347665,-0.08300518849201222,-0.026674089854298394,0.08418008009542255,-0.06948942679129692,-0.059965211713374225,0.000683447215164086,-0.07343459102672298,0.04264868924494611,-0.07308213828119352,-0.03820108285972207,-0.014876855143031414,-0.02572033346084377,0.015669281153688396,-0.08181369974970337
3,-0.12175649035780128,-0.03468434479907315,0.010984198396454557,1.0,0.08320129975706568,-0.11949770715710427,0.17679398265278012,0.294159962204366,-0.14686303759862335,-0.0942426797991813,0.21821526059420177,-0.05937142215895725,-0.2307470663463161,-0.22420841686306925,0.2176867983235992,-0.22384004467800334,-0.07233826031276946,-0.13958557582419734,-0.1581245463073579,-0.03721380244373429,-0.10458192570308958,0.23236239963234706,-0.26634717763421645
4,-0.08899225175075115,-0.17459865892087695,-0.054367372865760294,0.08320129975706568,1.0,0.18167112264689061,0.35327897400367436,0.0032563878965726004,-0.18254013523461132,-0.0020123937713064644,-0.04951864812238456,-0.16701577009364954,-0.2227321411574947,-0.03930645633782603,-0.05938669961366042,-0.11705526151953392,-0.10849779152468887,0.006086193526849324,-0.15209051755672118,0.06519222188274608,-0.07471875547814219,0.012017685605117194,-0.01873192943294287
5,-0.05712264113838828,-0.10776966371350831,-0.04038681112298128,-0.11949770715710427,0.18167112264689061,1.0,-0.012562473744234318,-0.061947247881650756,-0.10454994361060835,0.30178266511209717,-0.057507615317846955,-0.10479711408967396,-0.12236848086227171,-0.012500988138154725,-0.07017193206265496,0.014135813723154636,-0.0759497744526311,0.06499802317954559,-0.08315695711052236,-0.020396209778941535,-0.027932535826716103,-0.05317811081739614,0.09158612392317989
6,-0.1336122082831951,-0.14569999048574675,-0.04907719589851561,0.17679398265278012,0.35327897400367436,-0.012562473744234318,1.0,-0.052405569312061126,-0.14948735367782193,-0.10615926549380414,-0.04589756580561699,-0.13635967772690075,-0.17690962047821676,-0.08666756290908764,0.012397016608205845,-0.13746460877845867,-0.1032394604998711,-0.05219354752260891,-0.12337528992451416,-0.006575991878208128,-0.07299895075767038,0.0892787141554027,-0.15631651406383834
7,-0.1815157913542424,-0.11742201350725658,0.019514728700655497,0.294159962204366,0.0032563878965726004,-0.061947247881650756,-0.052405569312061126,1.0,-0.09501367724947174,-0.04311812726906585,0.10269218519697954,-0.07080343995190255,-0.16254557088385674,-0.0588949978557008,0.2990440630958489,-0.15966548765441746,0.10404400558108065,-0.14830296219852224,-0.06670529003060273,-0.03474342107336188,-0.0639792836244759,0.06429628864763373,-0.041342099652428604
8,-0.15987615796885413,0.12461307475340846,-0.04954255686347665,-0.14686303759862335,-0.18254013523461132,-0.10454994361060835,-0.14948735367782193,-0.09501367724947174,1.0,0.13732384874056486,-0.011462918758112391,0.13698311613413672,0.29161519301824634,-0.13793720548528068,-0.09417482326556031,-0.05232332120043755,0.09064489627250778,-0.09028914432486077,0.07621432617497638,-0.021472370568012673,-0.07049049324138738,-0.0752673579212519,-0.06925046734286242
9,-0.1307246435897291,-0.17199778329427712,-0.08300518849201222,-0.0942426797991813,-0.0020123937713064644,0.30178266511209717,-0.10615926549380414,-0.04311812726906585,0.13732384874056486,1.0,0.08718190355883834,-0.19845931054642807,0.31224858039464154,-0.022404243239698557,-0.15515073149139066,0.25632197826953296,-0.113544322484638,0.03785418591726643,0.02470195790639419,-0.05141983109032536,-0.05443647602877087,-0.10463620255965404,0.013834702838918123
10,-0.07947850546857604,-0.1060496343137026,-0.026674089854298394,0.21821526059420177,-0.04951864812238456,-0.057507615317846955,-0.04589756580561699,0.10269218519697954,-0.011462918758112391,0.08718190355883834,1.0,-0.02448468373098045,-0.061639187982159865,-0.12456004713671409,-0.03128968032363009,-0.07404648698631007,-0.023760640375991335,0.07421153825962204,-0.05981796207431152,-0.018043351546370566,-0.05560324011036598,-0.016122940477436842,-0.13365622317620812
11,-0.20105869070825094,0.2680554543694745,0.08418008009542255,-0.05937142215895725,-0.16701577009364954,-0.10479711408967396,-0.13635967772690075,-0.07080343995190255,0.13698311613413672,-0.19845931054642807,-0.02448468373098045,1.0,-0.1499999757701447,-0.12146832697629133,-0.06316146640744552,-0.18223733597648334,0.1609500926343868,-0.17801092357111703,-0.04990173710289189,-0.010076327091281645,-0.07281594289106492,-0.06092437464285056,-0.17834030866847647
