,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.9973197954543964,0.044469601264302584,0.29670349653131006,0.16138446099954004,0.2511814175295395,0.3669596234790976,0.05545989345545966,0.07421339512012318,0.2919799700348568,0.2614868785098291,0.2204133155082475,0.01855279586113996,0.14420641321815786
1,0.048337532286960805,0.9965838049011054,0.035735500346391225,0.176671884889746,0.021670396167507055,0.029665370246216453,0.0338189398414136,0.04773701081219054,0.06937646730757352,0.08352929135185748,0.056176854743387905,0.29384750461961345,0.052909899379640926
2,0.31503995977031296,0.03580761891556136,0.9934984543397659,0.10707602734870984,0.10441288009756984,0.1939335652439105,0.024308253555311854,0.1486814174070006,0.262914958166795,0.3963015341905596,0.10600458026241971,0.05825386192053504,0.19266376351658723
3,0.1651276980206297,0.17993517070617576,0.10698658256624131,0.9978563148057664,0.32857462575816004,0.07937668924317082,0.4415525216506844,0.30631702423624557,0.17720378982431595,0.07323340958559937,0.3595713635944148,0.10698378521187411,0.030368567028466062
4,0.23592272895450667,0.018608922922948308,0.09093117091341273,0.3078637936747732,0.9996756409558141,0.12439720767543523,0.1771932506852926,0.04633993122288573,0.08918376736288781,0.023989322809798777,0.10048967090196223,0.002306299162668927,0.0034896612781542043
5,0.34242606824240523,0.02507630626084064,0.16908019326093138,0.07229604616994978,0.12320650134637012,0.9982914342300538,0.01735366502210956,0.0585536222412324,0.32170869799460083,0.09513955934891948,0.0723839696699203,0.00642536061917089,0.04389908430318198
6,0.05179260366229608,0.028853263773154385,0.022280350889073323,0.41540165033030946,0.18165728687613256,0.01729523948964116,0.9993102040844288,0.1758162194371177,0.01638662603258908,0.008564586886997367,0.08385405504693165,0.02146041747593911,0.013154576531259033
7,0.06612429593315343,0.04693775533111688,0.09550222030932343,0.47067270192059457,0.08901476202621458,0.05358300041021381,0.2207902191681822,0.9109446302279469,0.13240056601039235,0.012323105735262173,0.22474525624812253,0.09899359603026842,0.06789678371841809
8,0.31493530728274555,0.06699443927774154,0.2638550204252423,0.19417049421246638,0.10444728514542201,0.375767055181154,0.01952832268811629,0.16129510493826743,0.9918425617062979,0.45964706005706374,0.31441015874047307,0.10381360696799682,0.2518704134714156
9,0.04532988179481648,0.05734752495488991,0.15368865873488297,0.063920485704455,0.0062151731082446295,0.029082804479071408,0.05422691783257764,0.5737502188660276,0.16352220177742272,0.10869959553923662,0.13740999948122584,0.5824295916514799,0.20502731256019754
10,0.21343141873524651,0.05307843986872728,0.09690903560970976,0.3508787803891016,0.10384390866374855,0.0743761896116137,0.08507143761838981,0.192913617219521,0.2789135572245306,0.12783946414945105,0.9984475430860902,0.11705357075102381,0.09638182219706001
11,0.012856455151762081,0.43870196226720987,0.04643821623413562,0.10674194823310147,0.0025144154981042977,0.002941886170584837,0.019514346425789465,0.11222436239257427,0.042144536354831376,0.04747729536072801,0.09986097153998018,0.926607460925798,0.08280624812453079
12,0.14729463578906873,0.04743828385596895,0.1785239329352992,0.028089439297579316,0.003612553869775106,0.04693652470600163,0.012123046921090458,0.11183219275532247,0.223497125227544,0.25842101386863214,0.09415153094606328,0.11891105320277794,0.992767844500399
13,0.33737436958315153,0.10583180024220862,0.469357807208426,0.08860743172483254,0.03283824091980303,0.13220965669826154,0.01098841669585436,0.042688136612186296,0.5582103512753684,0.9932937806647525,0.1738711436071578,0.10957303916680079,0.3380884050170508
