,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.9974409114558648,0.09753752505204513,0.006438759221573315,0.15922602196135827,0.15788972921038777,0.10293030322496792,0.0837693660695841,0.04346631325946293,0.0871496074793583,0.19062847476280056,0.12660904577865817,0.02495946087349485,0.3226457643984494,0.3012174689456719,0.010780629023963163,0.31769499367622883,0.03032613931363558,0.22910608419750053,0.12754819939292833,0.07964404965845798,0.17968657207898653,0.013213182705746706,0.10167409680691508,0.010488334265751175
1,0.09292478494528415,0.9953387008473604,0.08094552722211748,0.1540441911313233,0.02823117376918261,0.01754893200630168,0.015501335677070797,0.0347448574534562,0.003470893587628767,0.06828703415714124,0.0475791574602691,0.2012162317714229,0.08999268550453988,0.02159695469909227,0.04818452163347118,0.052162210759940784,0.3887886788291305,0.045657663784813285,0.05189491079682647,0.03389410793592301,0.02980068077167084,0.015123327090554507,0.3057177991687345,0.01854019927000924
2,0.0066823870405679315,0.08768530916150313,0.9997677179414217,0.07274364577121542,0.01296390035844607,0.001953252820464845,0.005335817615192903,0.06247211484232464,0.0026339321108252386,0.005044792247758791,0.02462744823983362,0.18947007263113944,0.0022098381667218347,0.011737478775302778,0.04130789261957374,0.001726963089518689,0.04382337417178803,0.002258565818394935,0.008338509571432506,0.0012014031333989481,0.011130194367180992,0.04111010885804528,0.010443019890226923,0.04063006350363684
3,0.17152473747963762,0.17433148395652934,0.07556766694548346,0.997449455646701,0.2658096864041027,0.03204367394386128,0.31822993780969644,0.39494138776048215,0.00771145428456688,0.18488456203567777,0.35352420992418926,0.1498228264690456,0.029656946358679725,0.0486310662064019,0.3542395926689431,0.043525459300967226,0.08357836519734645,0.11148385692116848,0.02049285787960137,0.01761839448198755,0.0657280136788246,0.2875031448908181,0.0801904690160284,0.058480521917791656
4,0.1535677749874496,0.026606126239954963,0.009160787556854295,0.05203174344561281,0.19508058415920618,0.21143651955780043,0.05923829544572278,0.12753953962748824,0.10812731881990303,0.2775301048508312,0.07638006622609021,0.05974664485678436,0.2654790192970901,0.47611667312636896,0.08767018452702631,0.24875057978969517,0.024507990741528166,0.23647781944083973,0.18055478700681393,0.026247534296601625,0.9927195718176168,0.027585647565632823,0.18288364887549632,0.14799698292286617
5,0.10145148563535633,0.018088955800608854,0.0018468445703938021,0.02922156303936085,0.2560941828565975,0.9976501661424806,0.07844166863201725,0.04029465260512049,0.01959152126867123,0.4087683252957416,0.04699600936731987,0.003320935314821499,0.01928881478746185,0.12382375803376863,0.030811992857034006,0.1393906334116568,0.0021927039048524628,0.18012495433206885,0.014890964602751966,0.009319469795769473,0.2436246806185584,0.0029057055974020833,0.01784585930651367,0.011977566926787921
6,0.08732600130705971,0.0169295146954012,0.005345408841303698,0.3066232451387859,0.4372610121126511,0.08320049415286551,0.9988945661953983,0.07327624027068916,0.005168402059203042,0.09811674260350509,0.08296772909259109,0.006258267822344259,0.005992251605814883,0.08962844195318567,0.12526917991282682,0.044101081230901375,0.0008752002873762386,0.11509183838603827,0.002344244778849934,0.02937514176199819,0.07247331209177664,0.1362967971173342,0.0018943352357133232,0.0037539765605855593
7,0.043527230086702,0.03876058567631921,0.06429320925633378,0.3681118804020236,0.13728178990471945,0.04414351941574514,0.07228239785980463,0.9938671869764957,0.009484648866268042,0.1518343080974074,0.20143768692155387,0.14449760521816726,0.0186052838774134,0.12078865985514535,0.38384707952920316,0.02799918910855121,0.012226868348326864,0.0346975079495787,0.057507155355355215,0.004508405218531939,0.16056949117738098,0.10902052560772853,0.06574374048123041,0.2220913817072029
8,0.06183106010538946,0.19463404555772662,0.0060552755577960886,0.04455025342380989,0.00657234227154701,0.011022892879298161,0.001096030012663164,0.03666478764803205,0.009317579237442487,0.2332392161226798,0.0897441830725567,0.12361930218346948,0.31882772248007274,0.05775412662930996,0.035313375223900455,0.11029772727114086,0.193286601864228,0.07603962302948762,0.14956185148672796,0.014890815357227104,0.13016109179187432,0.002532344215560748,0.9775382741315596,0.14408693788541213
9,0.17832572796861057,0.06681483715852046,0.004512384070698791,0.15895390876627474,0.201529184895409,0.38835691077168344,0.08797042174497835,0.13297409051962297,0.03969512245544582,0.9896428994627767,0.2369145036048081,0.012384047213456095,0.460880787400098,0.2371879574044866,0.05044101537504954,0.42376817845111486,0.021387641190511276,0.2508294848012942,0.18025592925195308,0.011653887348333967,0.30367542542583054,0.010269693345531601,0.3586479909600979,0.06598059346048359
