,0,1,2,3,4,5,6,7,8
0,0.3913120884256881,0.21815499976517255,0.2055213866324413,0.1679074768048925,0.5470434914682597,0.33632395310965646,0.16822644731076628,0.35771783641274146,0.14091294759582423
1,0.019121256173545646,0.05618046356096426,0.018364584240551672,0.038601918571525104,0.14049792255071356,0.9668653209888168,0.13547242915141183,0.01796631415911876,0.22236703330519383
2,0.07717612336883582,0.03512668162130967,0.9884181015466831,0.04981556664802845,0.12657594708665118,0.028353208977964502,0.013488790224759423,0.2741165934617427,0.015287020869708718
3,0.0435249597797653,0.021936216674308645,0.050141057594057015,0.99438580751156,0.26869691212542984,0.0537644775953717,0.034138036448214594,0.1036453867378996,0.007990721429083516
4,0.05067395179365971,0.04436597043430398,0.11653057319364347,0.2929798953926005,0.9404611551401899,0.17701446835344337,0.10162560525729733,0.19307088257734795,0.06723573954227809
5,0.9672261406392786,0.07710672901634386,0.06956799051692568,0.03629697516388623,0.061610117796699615,0.023566121375061713,0.008695344381758289,0.14001287428709971,0.01453492325339761
6,0.012674995996377551,0.03886421624238442,0.01325594595784883,0.03360089363158065,0.11572297426409667,0.18638683989776073,0.9973898507646684,0.013625433654305977,0.08524358985952028
7,0.15572294639820886,0.05958392372416204,0.2866322436403923,0.10685773938546743,0.21569835073215343,0.031178512797838648,0.01421675475207341,0.9704010462155398,0.015483225819855952
8,0.01657295222763297,0.028571465342433076,0.014171123628396527,0.006540917226455082,0.07195799574857603,0.2675583030905174,0.07895640993971444,0.012801628904694952,0.996411750369751
9,0.08704691252037974,0.9956713782436076,0.03623902670029851,0.020633963342326565,0.06488888090543564,0.08237392862850809,0.039356489494874296,0.05954764967175063,0.03201571692588163
