,0,1,2,3,4,5,6,7,8,9
0,0.3729734005316563,0.01709354366081458,0.07722500218322581,0.04376787097985673,0.04998823807888927,0.971637242704232,0.011038998993845089,0.15638523257519446,0.015259627419160114,0.07547488165329655
1,0.4519317435908807,0.5111266987915188,0.023963104011579663,0.03124513419575119,0.16586801898411485,0.022931869768445787,0.2387939112522377,0.026245162056541663,0.2256351057377916,0.063145333011404
2,0.19284494721800965,0.016550132815869287,0.9906750926411241,0.04944195746390736,0.11389414767147411,0.06692893240265767,0.011958050455308707,0.28350284932212416,0.013255471363565485,0.029984525202605326
3,0.15901705207164224,0.035734003929790384,0.048641671330509346,0.9954752596214738,0.28766985687855234,0.03488070485297146,0.03163582929950251,0.10447678571271236,0.006141080671888409,0.017432590858468752
4,0.4978050196493041,0.12118489657460217,0.1269377121238914,0.277926960852707,0.9559073338197795,0.05859881567889205,0.09960300454125384,0.21858846534471327,0.06290311120241993,0.052449037093860826
5,0.2319851745362247,0.9200729377457432,0.02750149413470508,0.05980223724228465,0.15707616607898608,0.021973531497509014,0.11924573739284089,0.03240584458067057,0.23407874884792093,0.06598976430252523
6,0.14899205804612714,0.11330918079393971,0.012604296438715107,0.03383705461260349,0.09579020885588659,0.007972575833089529,0.9963429315499714,0.013534031095015667,0.06944540519030687,0.032251963670761295
7,0.3449559023742837,0.01660763991038207,0.27471376558656757,0.10372115026676082,0.1918159584060419,0.1368362777248213,0.012861396456818401,0.9745589085458765,0.01216606729576404,0.04986682913028385
8,0.11091802153920435,0.17968106132034797,0.01359792199376311,0.006759845567815024,0.05821941181567711,0.012503622135188451,0.06760132046976877,0.013825466912668477,0.9926520805030108,0.02440203551318833
9,0.31658849480374424,0.0944144769417313,0.04736167513895529,0.040303396805843376,0.06864855064719849,0.09294952240146294,0.06948099451416175,0.07674916911681126,0.03634595591267449,0.799325618849386
10,0.11285427456951634,0.018605738483659626,0.021061577298609076,0.006668167035768861,0.02208309764929844,0.055894290453521844,0.011476438382144905,0.03942582925642226,0.019305241449722794,0.857835090607206
