,0,1,2,3,4,5,6,7,8,9,10,11
0,0.9918915618136993,0.00650593107284255,0.05921340434854452,0.15956937739583044,0.03474253295520297,0.011747790098923764,0.03292163275477189,0.12139831913279228,0.007081445144776634,0.049904279563889896,0.033431294727756425,0.0031284077610834317
1,0.006224244234171674,0.9499463824461465,0.009420782831432483,0.12289662217981215,0.12646914606094958,0.21984726740044644,0.02246090484936833,0.0077061989682785225,0.14844775995674162,0.05452613017115764,0.013942587667478874,0.0999131272410194
2,0.05587288378503722,0.006770024491759564,0.9971317034131635,0.09870641650057371,0.10369715636197582,0.014182929443113413,0.04573487541023864,0.2598488771850157,0.006391696529718815,0.02140752672643884,0.01074868268136219,0.005242576916674448
3,0.2320654489818563,0.28968773793805247,0.1288865811421632,0.6374294222650223,0.209776944582395,0.23041287948622916,0.14262594249901195,0.21851537866895324,0.11400537319906198,0.37419971110533695,0.18909257500482185,0.13561053839179552
4,0.0335518096360498,0.11126121234618036,0.10500045985334017,0.22532933208960843,0.9952436530454384,0.11207329082496484,0.2988191305556282,0.18475989275955024,0.04198146041145353,0.03679753014059459,0.013523965534792815,0.055714746453621664
5,0.013810187724348258,0.21586811308535458,0.017445205423434768,0.13821549734662178,0.12596185290599884,0.9948087861815464,0.05656465644609137,0.02056941527851008,0.1936020323075293,0.0816864994111338,0.019691523901514366,0.07078025001409868
6,0.03248613534097661,0.022418820364093508,0.046471746217567604,0.11215908246075695,0.30147360928176975,0.05470025597217192,0.9975798332374645,0.09651725811390541,0.0062318686231783256,0.028332876231222725,0.005715028675936624,0.023302397452323334
7,0.11619724457702635,0.006813927447056363,0.2648480124850896,0.1620495371198436,0.18723441158809387,0.018224547294911842,0.09563390511605795,0.9925685381131795,0.008065619436714418,0.0339887037268636,0.021984959086428852,0.005268575094175937
8,0.005736580620128913,0.13470094509084385,0.008475776162517207,0.05645037972010059,0.04541998541541623,0.1853433985786448,0.005643107783662933,0.007776226227467616,0.9975729767835868,0.014944052728798831,0.010643480731041769,0.04236160639577895
9,0.05076117101202103,0.048109084281346366,0.022441820982914282,0.10308112207054973,0.03599971052103828,0.06892647091403208,0.02581960420527353,0.03649312790080069,0.014368880005277685,0.9781135443546064,0.3966041018999143,0.019812065688715044
10,0.036051192986918515,0.01171742674748983,0.01211080097369676,0.051096875090715796,0.012670181033594585,0.01579755267061087,0.0052697968976070965,0.0239154437325942,0.009951511464972553,0.3796924196438683,0.9919757112644825,0.005868999764180421
11,0.003636549285166608,0.10151647361150644,0.005798245224346689,0.0590385629059568,0.05997705152616862,0.06738306325486203,0.023242766032674125,0.006057196599214671,0.04346900960395754,0.026394824256013187,0.00588488284762234,0.9925712454427525
12,0.09899939924702543,0.08118573097389643,0.0648713598565448,0.8346596549971413,0.18520774677647753,0.07163667837595,0.07312314678085399,0.10567606397869231,0.030032293269130317,0.044343265653664664,0.020351607749687348,0.03885541568409668
