,0,1,2,3,4,5,6,7,8,9,10
0,0.981902016030264,0.02698028257142887,0.0737619542250621,0.03455147283615665,0.06653295212810133,0.022372132906178194,0.009018742490042045,0.1519899793879394,0.013589084607694561,0.09631863343745847,0.05634476616594925
1,0.017157366961189215,0.977813845854267,0.016518785875773368,0.02111502986378615,0.15371947828880925,0.2363440436883218,0.20437360703543725,0.01363688990888793,0.15722428600353594,0.10352795986134515,0.019371694748653967
2,0.07631317429166186,0.02497395305770233,0.9946678019927206,0.041959284462318946,0.12873808291118974,0.025449131689657845,0.012905494754776387,0.27610166330157926,0.013426959515016806,0.04513734527995491,0.01917758989164145
3,0.35639474023030143,0.3188572606879296,0.18591385672287014,0.13026597591340433,0.4718839781189574,0.18382769846222693,0.11245881283482623,0.3352338984870756,0.08576865320830883,0.25015721239110283,0.0912865711175279
4,0.05233304275149448,0.1584198076132284,0.11910164469016066,0.24209371846798372,0.9635211126951387,0.1427596658692011,0.10073723726261002,0.19824292626105472,0.057433638450490765,0.06551539016379081,0.020574113608222908
5,0.029176023966577317,0.24189232071399552,0.02688380727360578,0.04580253816937436,0.15561957565773366,0.9976430294413345,0.11533684112767928,0.03037338030621086,0.20578708208217758,0.10713458417092944,0.024169706050874748
6,0.05970369576908173,0.04203039272406329,0.06532876632702192,0.9913013455219172,0.3470799110355569,0.07127326140498853,0.045667199655516806,0.13843210482107143,0.009309438961306689,0.051996910267513484,0.008544638351169028
7,0.15491193962363928,0.02815923907948998,0.2850355220220792,0.09045097274893334,0.219468114259159,0.030175170227694455,0.013794838167912904,0.9813714672767822,0.013733786781844016,0.07332955806099427,0.03542549844242533
8,0.016066807255442888,0.15351258662169612,0.013784203630182575,0.005602364415024788,0.061945756572620775,0.20035935032654772,0.06639067780884644,0.013415473397679928,0.9991579243901576,0.03245373761311276,0.017581099649663395
9,0.09192406161112063,0.11107301774582432,0.04137894413252135,0.02951981162578022,0.07990499473254803,0.10177546485026623,0.06296371984591388,0.06681978061308186,0.03057794947108934,0.9940273467019074,0.4093973791053873
10,0.05905343026868445,0.026509039222845098,0.02131419322720916,0.00568400860321431,0.0319392603542624,0.02519951944476756,0.010828768209083456,0.03796672087698331,0.01913789069399297,0.3953211242525079,0.9994813533678594
11,0.008006553524856713,0.13862961849792813,0.00863519977675501,0.019636660142241046,0.0713210759561856,0.07677792843059725,0.9881181641611574,0.009314963470819363,0.04568398306017632,0.04354674177781971,0.006992264724290615
