,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.9998215296271615,0.002282257744122926,0.0509984764032462,0.13889377569508235,0.03207508287108083,0.007863371061941803,0.028097529861953807,0.0118940901503806,0.00273411450190208,0.022755416503177448,0.008121240614470076,0.002471117637927099,0.011083697262762498,0.10599987318465982,0.12101771375440284,0.12938212123182383
1,0.0023758007551292057,0.9999163051589831,0.003982943902723226,0.013489178128013203,0.023013723053013777,0.18811858197629605,0.0099396700900639,0.11079701438985813,0.12349585122079994,0.02204804847134485,0.0063619394762724005,0.054653584276671094,0.13926200227601665,0.0037794069749750676,0.03586042620558751,0.060149093753441685
2,0.05178255813812157,0.0037293682632669202,0.9999259236660095,0.08404515973895492,0.10692846220038882,0.010731634600977386,0.039740110653975036,0.018991908982002974,0.004800751307326343,0.010799766436426664,0.005064671389370465,0.003004531284993701,0.017145838335712153,0.24998982290306296,0.07117047915361097,0.050167472205981396
3,0.13846819958038536,0.013322841242613003,0.08315913325866321,0.9972773185472129,0.11547530728325295,0.04977847974210259,0.11823379071275061,0.08596221938375509,0.011250726690832866,0.07571807389273141,0.019151505855564927,0.020765273982764378,0.07398431285202717,0.1440300839582381,0.20283290496371548,0.1707455706224427
4,0.031992809292098454,0.022464669107667687,0.10538216730887197,0.11572327378241273,0.999957218337759,0.06811178462123052,0.296611178807292,0.0558304442329989,0.02196148791888357,0.014532163565563102,0.0062854587707879064,0.015943676566056973,0.19787810051117938,0.17625286104379517,0.11659529340238771,0.06144869543535213
5,0.008127837942720414,0.18651522319040428,0.011016957555394445,0.05040227018322971,0.06991312032770569,0.9998876595061814,0.046179097228302886,0.1575336788747182,0.17334308135457702,0.04430956368396173,0.009449731111411052,0.04566547449486671,0.10200717847115884,0.014459785085342139,0.05888374040450785,0.10097967612182654
6,0.028165538003222617,0.00953120830195097,0.0395130635457887,0.11913777228081836,0.3001207844179297,0.045302770389900666,0.9999754963233208,0.05018960732157553,0.004049023024999078,0.01688938211582047,0.003012973749692939,0.015162899238905092,0.09285267079567835,0.07621943872607818,0.07601854037216067,0.039898386101613684
7,0.012814179595193247,0.10854415546448051,0.019668604758486228,0.08734005259412718,0.057576666406211306,0.1557487974062124,0.05152577304756457,0.9997417645364108,0.04770306545658309,0.0732452143512627,0.01063587357845493,0.09274240689943035,0.12272667600833255,0.022077992753019755,0.04918727998262159,0.13606523643175333
8,0.002696928226156166,0.11986463975996603,0.004874002327536688,0.011024453165920624,0.02174187569380961,0.17008454695866876,0.0040478992342618415,0.047360489578217695,0.9999079654033287,0.004107941479205239,0.0036477969758367253,0.033074146517607164,0.04752120900493292,0.005072397004364996,0.022356381421801665,0.05040298220796944
9,0.017096211772813067,0.02552813012114236,0.010149360825291678,0.05915640197688216,0.01638511920559357,0.05499345699252639,0.018005205522833353,0.08272284890999955,0.005277110666166838,0.9741174370554162,0.23875158373436667,0.0107105570959279,0.023195027612533912,0.015997396930982486,0.02748759180768657,0.1770937659759311
10,0.03306833024445859,0.0056350719024941655,0.011137883220879732,0.056892825485899176,0.009922119367875157,0.006578814532633325,0.009706456085740542,0.02325497220008819,0.0032495750662668247,0.49033164327970746,0.5794273857410568,0.0030075735818499844,0.008954599664051467,0.025830433718393553,0.03372041371337847,0.4486950521194195
11,0.0024116104575153115,0.05269866481357233,0.0029364337719221083,0.020096741388290654,0.015937340493788397,0.04436158484259113,0.014993674931142974,0.09056155162610974,0.03275485572817079,0.008880589805894717,0.004001729321039692,0.9999766889151541,0.08346744085481772,0.003239116312481174,0.01416434990757229,0.018340993220093884
12,0.010962022173386512,0.13203768428464893,0.016985232341658194,0.0743869257444756,0.19824767486329853,0.09793956519409495,0.0927817403090652,0.11960939799488136,0.045136982192026505,0.020587528927049088,0.004091114653609023,0.08396068957340289,0.9995880687852616,0.02428067937652349,0.15719621311251844,0.06763673502445029
13,0.10471042342090388,0.003564630069709995,0.24345409560495554,0.14281462984882842,0.17424975906074744,0.013866603967375253,0.0744665665225465,0.020720270895418887,0.005026136620052329,0.018071526909700795,0.00899080304625415,0.0031972369895400332,0.023733293853924586,0.9999589200219543,0.1069447812316417,0.07444137470138781
14,0.12129763700785191,0.0346929388113476,0.07030081507382983,0.20385073731680853,0.11683717145170028,0.057893784968738794,0.07547017195904097,0.04838493100410472,0.022465828439424212,0.03030559469765642,0.011430574224339091,0.014349443695956436,0.15617241535887894,0.1085957077861217,0.9998264086456329,0.12086702956525769
15,0.11356935817182837,0.07813769846248268,0.047991305412326345,0.1186373852220809,0.06514795316607383,0.12459273966221016,0.03383100500153907,0.14536563462702376,0.06915385194917524,0.1466508392465728,0.07086238626936504,0.019952007135413254,0.08941125458209945,0.06975531651997954,0.11101737328413817,0.9577378666164892
16,0.004517077399672433,0.008586572842975213,0.004739017949205717,0.013639187801652696,0.007803392485324976,0.015484975640367186,0.0044368992552561186,0.009403072109082356,0.005445368628873433,0.2370247088771298,0.9171275419867478,0.005665080598846489,0.005952219476958236,0.004582574874871857,0.008033365893754352,0.0358983635500265
