,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.9995630282887344,0.006551841664671221,0.05432486346693263,0.18614266912618602,0.030975336908436315,0.011857511917214247,0.029525839264904614,0.03885039758296134,0.006022819242684841,0.04713025702327921,0.03367573892967021,0.003108003523694927,0.0975235107325206,0.11048941233554029
1,0.00484681328005676,0.9906217957155005,0.004549365332128002,0.037730549110468824,0.05467443596690576,0.19211772083225026,0.009865268688852083,0.14651615194932716,0.12930343356938434,0.029719000929131774,0.010827930187442434,0.05740615469272011,0.050189604061583175,0.004214730975970425
2,0.053648758465178456,0.008784689684214628,0.9990911868400294,0.10367487090197647,0.0988169279679201,0.014902274598255976,0.04200685070056574,0.030584761770052326,0.008093650232807673,0.01768992336760029,0.011029217487672362,0.0037393493709374065,0.05755503821403928,0.25289643902032755
3,0.18031127446938933,0.046954516412004314,0.09917313430456196,0.9988082023442271,0.12703177019906484,0.08537245156787873,0.11353358955258952,0.1962941650438575,0.036400875070774205,0.19519187781363506,0.11688572077989257,0.024581356651977932,0.18323482633028967,0.16107578924904561
4,0.03448737775226005,0.034718660723572735,0.11322106802913079,0.12247955357564744,0.9628389409670569,0.0724788424450194,0.3035163893831691,0.066742767108808,0.023076562510947876,0.019288262438971766,0.009586942150149961,0.01880825333173958,0.10530943685759425,0.1978013470819128
5,0.011122694012921094,0.19609411286183218,0.01275703454548082,0.08571836000429167,0.09153812733658195,0.9992170800212452,0.04666160650021311,0.2057364365128031,0.1796000137820029,0.05502137944645808,0.016256341104197918,0.04804794633160467,0.06655707844133074,0.01576860463653
6,0.028279400011570283,0.01769327443359799,0.04089621097093644,0.11344648164739443,0.2938256107217266,0.04881289305276975,0.9996651120169812,0.055279344205545,0.004613222979977279,0.020767533241225954,0.0047797539705116245,0.01756302662665418,0.06741243870785969,0.0815129914654342
7,0.03576320460266952,0.13535827545515847,0.02617478464349123,0.18310851120682156,0.09196303736779236,0.1911058116084512,0.05079564190953711,0.9917762718424205,0.0690608386732772,0.11551693184989374,0.043969948761323936,0.09535356918596702,0.07025324751018686,0.029571315448398354
8,0.005693758554900367,0.1315492068562275,0.006449970311908778,0.03782080960063303,0.03491571409517312,0.17781514225843653,0.0044716294221421185,0.08290160658382423,0.9998046885644873,0.010092151463271285,0.0091689963612064,0.03451003690988513,0.027958096295425058,0.006682957487071495
9,0.045211925198936166,0.031179429809445477,0.016798004847930086,0.1954016593569285,0.023922818157828797,0.05543038296998013,0.020530193714669267,0.116503816290768,0.01028558524477918,0.999930640695415,0.4008631653864289,0.012226497726670088,0.03921405126830823,0.027066292622428875
10,0.032552142597929094,0.012293584878129307,0.01038026139984633,0.11839824920087715,0.011283803189651123,0.016394789771215352,0.004877566498193206,0.04800558973625311,0.00924685306628201,0.40265860643500395,0.9999431581574154,0.005204079471779594,0.019811305765281895,0.01935973352954729
11,0.0025961791818776294,0.06093997020745971,0.0032113292611703065,0.02343342339450367,0.03628576396015114,0.047898828011235246,0.015626580882094735,0.09624266997811663,0.03477232074041566,0.011757469137974874,0.0051221200142418264,0.9995772048427495,0.027879324045978246,0.0033045953501328715
12,0.017455274385705252,0.2763358621393205,0.02070713985987012,0.12236389544750803,0.45693471306126027,0.1496495499356584,0.09186876427825444,0.24376458397595843,0.07602751448506473,0.03603802645444604,0.017285900439423896,0.10652313483273991,0.3660052975464634,0.02345490165495685
13,0.10746755861512391,0.007101300104200171,0.2502901752618475,0.16144254593084117,0.16028240558221304,0.01701994269395605,0.08089536991762288,0.03121406160118006,0.006981685018010107,0.028337514904062437,0.0196670576435168,0.004083139693051364,0.0843768907548967,0.9985729445015776
14,0.138096243123358,0.05423059708240838,0.08503589634279164,0.25452642004804527,0.14552856037319936,0.07519820330169243,0.08665511533957125,0.08337107647120151,0.030500020573879995,0.050792133034358304,0.027101880677663313,0.018901833681115893,0.9632784016228338,0.13307964909196068
