,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.9953257198948883,0.0037193547548481126,0.05298493599873043,0.15234657999910153,0.032832495508501536,0.00921553639170983,0.028322097292073918,0.02431368022052065,0.004272860481966046,0.029835267525050897,0.0191757265515483,0.0026086325397060082,0.01588508997263846,0.10787505595257385,0.12780408048498906
1,0.0030843595924826515,0.9994210288944109,0.0054550509170498765,0.02848450598744052,0.022249993214171503,0.18719906517599041,0.009728024133297068,0.11709542041170275,0.12609120399752152,0.024667236395890534,0.009059855765090694,0.05442835147078843,0.15624737525911667,0.004045045491612393,0.03662662930463575
2,0.05047468340737853,0.004549627488718309,0.9991695439534257,0.08723162180133569,0.10630353883069105,0.012021336921995356,0.039713545012505305,0.023233731100505473,0.005971485514638524,0.01324982674723126,0.007890988665172067,0.0032133670859469396,0.021328535484662063,0.24734373849201827,0.07314584023010913
3,0.13782584680702512,0.014926461631621465,0.086349663425893,0.8596300042039349,0.12002454744092174,0.051284928205476386,0.12142603497684261,0.08976747423437287,0.012357256739936042,0.07279768039833863,0.025889698626613483,0.021402224428576058,0.07913580983914102,0.14851895567604803,0.21249499358768711
4,0.032086216588637806,0.022810574467204758,0.10770748159424899,0.11242118207245956,0.9997247672123001,0.0700385801205106,0.2995522250121325,0.06077755007995902,0.023504251297911175,0.01734509631649575,0.009143962673023044,0.016621405352500757,0.2049980849223843,0.1783921214046012,0.1203810571794099
5,0.009539577668831524,0.18893834824475514,0.012732108153533551,0.07276793812564204,0.06882297082725287,0.998880459507989,0.04632682098577771,0.17564765541258737,0.17654115848545876,0.05093081079984385,0.014218269374013827,0.04625648739373469,0.12295978985844343,0.014978589840671004,0.06325622454966433
6,0.027570137651980835,0.009884739415969502,0.03986451200436639,0.10700201333854324,0.2978951696497852,0.04568952002865907,0.9998745915893462,0.04947965091332313,0.004273231072340549,0.01975144422552103,0.0046573212483112525,0.015643500599784987,0.09236587023435949,0.07650014931120643,0.0773920222586922
7,0.01439266831515057,0.11344096381975813,0.02111435606476559,0.11065008891869911,0.05769518804399554,0.16502829458171625,0.05182855944326795,0.9834526668943108,0.05346043019220215,0.08135132909062535,0.016207443243775637,0.0944960997512484,0.14160824084154122,0.022445249071999688,0.054733488890365056
8,0.0034421286465972823,0.12336909426220127,0.0065163819231561235,0.026326767125081616,0.020920163579711073,0.172943527043705,0.004071929933740582,0.05859958038799521,0.9992228707390967,0.006485437400820308,0.006482163441981898,0.03367125495921476,0.06490888508482284,0.0055163517202504245,0.02425025724955101
9,0.028488708729572473,0.025396196170809404,0.012731948140658533,0.12602026114397508,0.015811905621390596,0.047194295257786185,0.0173539023785695,0.08901822082612991,0.006157220596516781,0.9861163319541072,0.3894167282243725,0.009791199634935428,0.02818557109546857,0.02083609318699281,0.034628773759606025
10,0.011594578012022284,0.007493248133180119,0.00650390026338735,0.045113456412541254,0.006767227183809576,0.011755424413029304,0.0034707677652372716,0.018473270953454347,0.004970723828633479,0.34619970549161394,0.9791758697107608,0.004879040836250956,0.008447544905560735,0.01049257849342342,0.013986045778709814
11,0.002607366373926855,0.05369262233713615,0.003145241432976863,0.02095225111874324,0.016392010508975256,0.044798646882215805,0.015486951529852525,0.08909829427928213,0.03326008927642167,0.010542789032077317,0.004762214668489479,0.9999462982275626,0.08463587397033787,0.0034027902745097016,0.01489449892550909
12,0.011939291343323239,0.13585385199664335,0.018935909339011174,0.080039572935725,0.1993022269800706,0.10047773747523106,0.09378260709193069,0.12237475263317203,0.049216809263857735,0.023539103162956387,0.007683268542362873,0.08487857950086874,0.9856834405193481,0.02514884494107479,0.15744326520970436
13,0.10373287592492583,0.004428853798857239,0.24710036617403314,0.1436868002491514,0.17675090425816048,0.015469912204284075,0.07637570871414673,0.027870928781146113,0.006251259049804046,0.02355857664679331,0.015973813719604758,0.0035429142625389974,0.027381859722613235,0.9988911048162636,0.11326855932902023
14,0.11950860473236097,0.03613654829223357,0.07201367140519382,0.20296783513167715,0.11658679441948808,0.05989779919094381,0.07553904577535124,0.059815182546556725,0.02414287650477598,0.03720205235658503,0.018613503890894403,0.014679299741283193,0.15740719254836583,0.11000071501214323,0.9974935571049619
15,0.18389057818621132,0.07348092864684806,0.0677569994210018,0.5929337528469193,0.0627261139677066,0.12460243804437232,0.0410193386608908,0.280389809799722,0.07559325829718215,0.36409112341527694,0.29279748971981917,0.020685695700674963,0.15640277938594338,0.08990730242908795,0.15412013023432922
