,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
s02T1622,0.0,0.0,0.0,0.0,0.0,0.019814664507203993,0.0,0.0,0.0,0.2311838603258952,0.0,0.0,0.023413625607689358,0.011420743836034097,0.0,0.3285705939183343,0.0,0.2754930730531042,0.0,0.0,0.056193981831306736,0.0,0.0,0.0521740485602382,0.00021244678860043252,0.0015229615715932952,0.0,0.0,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.018911045907100115,0.0,0.0,0.0,0.17041963249477796,0.00020237165556833092,0.0,0.05192330506041067,0.020370567695807813,0.0,0.22955239587641502,0.0,0.3199568350773311,0.0,0.0,0.08367545240371974,0.0,0.0,0.07981058153800438,0.0028128767402374145,0.0020139275500985696,0.0,0.0,0.020351008000528845
s04T1622,0.0,0.0,0.0,0.00027275566910724207,0.0007598484441993044,0.01365807756590456,0.0,0.0,0.0,0.15705730571251664,0.0,0.0,0.03947428413253988,0.02008998239246077,0.0,0.346672060172127,0.0,0.1967028147396523,0.0,0.0,0.09970612120321451,0.0,0.0016288794199044042,0.11630178939316427,0.0022721825013815003,0.004131234759977318,0.0,0.0,0.001272663893850381
s05T1622,0.0,0.0,0.0,0.0,0.0,0.017775403862956903,0.0,0.0005879236229385636,0.0,0.1629543862846386,0.0039583678704941325,0.0,0.028412729931923224,0.01421994328386372,0.0,0.2626548018759755,0.0,0.2516433013662288,0.0,0.0,0.15090001201826547,0.0,0.0,0.0938249998873984,0.0,0.007584211240061587,0.0,0.0,0.0054839187552551865
s06T1622,0.0,0.0,0.0,0.0,0.0,0.007466790276102243,0.0,0.0,0.0,0.07575957571125155,0.009842249542164097,0.0,0.06986971224100766,0.05662877973387868,0.0,0.14789944859204468,0.0,0.3289449610243857,0.003602345926259708,0.0,0.1373059399119681,0.0,0.0,0.1027051484542981,0.0019901516713713265,0.00900956298503519,0.0,0.0,0.048975333930232935
s07T1622,0.0,0.0019351164202566903,0.0021134815104417236,0.00020463953487513906,0.0,0.0,0.0,0.0,0.0,0.056459146682180245,0.006336984354531775,0.0,0.13224808719918096,0.0439327755253944,0.0,0.0711510504813887,0.0,0.33941188727893906,0.0022567455154033343,0.0,0.07041226748407234,0.0,0.023590873524981397,0.22181613257937444,0.005871903190080192,0.01893730670577795,0.0,5.87368195284859e-07,0.003321014644926254
s08T1622,0.0,0.0,0.0,0.014567917111850112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28262229585896836,0.0,0.007313121106332083,0.0,0.0,0.18832725371350875,0.0,0.0,0.0,0.0059824856539231405,0.0,0.0,0.0,0.0,0.0,0.01677878597041021,0.4844081405850073,0.0
s09T1622,0.0,0.020392003074428167,0.009104904547365556,0.00689782859505687,0.0027279399052489283,0.0,0.0,0.0035459794620656187,0.014174439278658012,0.0011940944285845727,0.0,0.2868682288134962,0.0,0.012071125017828633,0.043487956124687525,0.0,0.14795754807665898,0.0,0.0,0.0,0.05956761592739924,0.0,0.0,0.023285592175940274,0.0,0.0,0.0,0.3687247445725814,0.0
s10T1622,0.06776527018648806,0.07867566259689134,0.003796821891186888,0.0,0.0,0.00029427599496828824,9.391864251787417e-05,0.015265687730558888,0.19309863161751717,0.004161656546978532,0.0,0.19296749048716771,0.0,0.01003076973691402,0.00883392803376135,0.0,0.10966261823424203,0.0,0.0,0.0,0.19020670320028185,0.000375009224307509,0.0,0.05708919628270576,0.0,0.0,0.0,0.06768235959351275,0.0
s11T1622,0.0,0.17783262528292135,0.0026533744156659062,0.02139082574373163,0.0,0.0,0.0,0.028514234341043977,0.044439477943421915,0.0030832503340274308,0.0,0.14722711444855094,0.0,0.013543835885356632,0.005637160856842092,0.0,0.18416102185056152,0.0,0.0,0.0,0.26930852564539026,0.0,0.0,0.10220855325248626,0.0,0.0,0.0,0.0,0.0
