,0,1,2
s08T2122,0.0,0.0,1.0
s09T2122,0.009509536315013351,0.010919363954662914,0.9795710997303237
s11T2122,0.27418755198489303,0.0,0.725812448015107
s12T2122,0.09315791345963699,0.0,0.906842086540363
s13T2122,0.34971504630771866,0.0,0.6502849536922813
s14T2122,0.4101322589101258,0.0,0.5898677410898742
s15T2122,0.5809867879658338,0.027675912456199644,0.39133729957796654
s02M2222,0.8383942359076576,0.047400217000906554,0.11420554709143588
s03M2222,0.8930496164813774,0.04039109054265676,0.06655929297596604
s04M2222,0.7689695996264111,0.02182530776236571,0.2092050926112231
s05M2222,0.7926927328445245,0.024723132075127982,0.18258413508034746
s06M2222,0.9090693445198496,0.0,0.09093065548015038
s07M2222,0.9271287160172407,0.005805688207855685,0.06706559577490366
s08M2222,0.0,0.0,1.0
s09M2222,0.030812903014515648,0.0,0.9691870969854842
s10M2222,0.0,0.015469245622234748,0.9845307543777653
s11M2222,0.0,0.0,1.0
s12M2222,0.016334028443546554,0.0,0.9836659715564534
s13M2222,0.0,0.025428174835308032,0.974571825164692
s15M2222,0.5114859792014981,0.012481563723247388,0.4760324570752545
s01X2222,0.6853155420321146,0.03909339168737148,0.27559106628051383
s02T2222,0.8110180501263924,0.05890584337855043,0.13007610649505721
s03T2222,0.7403702835541465,0.0763721959284331,0.18325752051742045
s04T2222,0.8820935467992984,0.03965821521108462,0.07824823798961698
s05T2222,0.9192820092871757,0.03229352847199583,0.04842446224082831
s06T2222,0.8921398221894582,0.034445362629768925,0.07341481518077299
s07T2222,0.9425583189182556,0.029573262012480294,0.027868419069264114
s08T2222,0.0,0.0,1.0
s09T2222,0.0,0.007793292340743678,0.9922067076592562
s10T2222,0.001916499978098834,0.009737642035430188,0.988345857986471
s11T2222,0.0,0.02407014308943197,0.975929856910568
s12T2222,0.012064715251398078,0.014815417456202594,0.9731198672923993
s13T2222,0.015533503126619642,0.016251011741180987,0.9682154851321993
s14T2222,0.35276228711160923,0.0529299870979497,0.5943077257904412
s15T2222,0.2930220175352807,0.0,0.7069779824647194
s02M2322,0.8162109861537599,0.07690261821708677,0.10688639562915339
s03M2322,0.7734774661521584,0.06976536497138051,0.15675716887646096
s04M2322,0.7828434590380525,0.0972418774851296,0.11991466347681784
s05M2322,0.8625957904468403,0.05147203470352056,0.08593217484963923
s06M2322,0.6724572149837901,0.09062703898000496,0.23691574603620497
s07M2322,0.6198480769886939,0.10744033250716568,0.27271159050414046
s08M2322,0.0,0.0,1.0
s09M2322,0.005794514501742967,0.0,0.9942054854982572
s10M2322,0.016308111802604414,0.0017304777286733825,0.9819614104687222
s11M2322,0.04567513274439368,0.0,0.9543248672556063
s12M2322,0.0,0.0,1.0
s13M2322,0.010205981875764198,0.0035360543951656162,0.9862579637290702
s14M2322,0.046584124387200006,0.0,0.9534158756128
s15M2322,0.1817053492270484,0.0,0.8182946507729516
s02T2322,0.6209461220058516,0.10663735252361263,0.2724165254705358
s03T2322,0.6508761983429783,0.11035419771832332,0.2387696039386986
s04T2322,0.6702288963014797,0.06647793500199997,0.2632931686965204
s05T2322,0.76190986806574,0.09029957549371481,0.1477905564405452
s06T2322,0.6735352589416654,0.07632822436828729,0.2501365166900474
s07T2322,0.5959877036113285,0.09677582087766608,0.3072364755110055
s08T2322,0.0,0.0,1.0
s09T2322,0.0,0.0008245346514422167,0.9991754653485577
s10T2322,0.0,0.0011778192872286205,0.9988221807127714
s11T2322,0.0,0.0037087022601766696,0.9962912977398233
s12T2322,0.07734638987597339,0.0,0.9226536101240266
s13T2322,0.0,0.006520774162001158,0.9934792258379987
s14T2322,0.05430813008343283,0.003698282835406173,0.941993587081161
s15T2322,0.4621157030041054,0.022472448724586095,0.5154118482713085
s02M2422,0.9574047432503018,0.037601875110833946,0.004993381638864294
s03M2422,0.9387385017287638,0.03533295795439048,0.02592854031684579
s04M2422,0.997719958755374,0.002280041244625953,0.0
s05M2422,0.9991781435323565,0.0008218564676434871,0.0
s06M2422,0.9882075078356856,0.011792492164314413,0.0
s07M2422,0.9696551297532586,0.03034487024674137,0.0
s08M2422,0.0,0.0,1.0
s09M2422,0.0,0.006438416589223632,0.9935615834107765
s10M2422,0.0,0.01068083804664266,0.9893191619533575
s11M2422,0.01828229205883346,0.024063760838319397,0.9576539471028471
s12M2422,0.08707334275755822,0.019691110033682874,0.8932355472087589
s13M2422,0.13768127317793763,0.008587088051704682,0.8537316387703577
s14M2422,0.2302338667292251,0.0,0.7697661332707749
s15M2422,0.8149564808672666,0.021173043002933677,0.16387047612979974
s01X2422,0.9965591617084324,0.0034408382915674758,0.0
s02T2422,1.0,0.0,0.0
s03T2422,0.9776890138506593,0.007000607126773511,0.015310379022567223
s04T2422,1.0,0.0,0.0
s05T2422,1.0,0.0,0.0
s06T2422,0.9725297715427619,0.010818820205423482,0.016651408251814576
s07T2422,0.8023325379894026,0.041794851631434184,0.15587261037916325
s08T2422,0.0,0.0,1.0
s09T2422,0.0,0.0,1.0
s10T2422,0.010647312130969486,0.020783496818095073,0.9685691910509354
s11T2422,0.0,0.024847282953006394,0.9751527170469936
s12T2422,0.048136603997763955,0.03160508527686193,0.9202583107253741
s13T2422,0.026001002656326166,0.0247051222554516,0.9492938750882223
s14T2422,0.315959830005367,0.0077656879134922535,0.6762744820811407
s15T2422,0.5844638921907296,0.01845799706259871,0.39707811074667176
s02M2522,0.8528529738152618,0.04012965702392628,0.10701736916081181
s03M2522,0.8014211962243661,0.06459881499900472,0.13397998877662917
s04M2522,0.8536557116991251,0.054652051863194454,0.09169223643768053
s05M2522,0.7140229179046177,0.07564782689852453,0.21032925519685775
s06M2522,0.7582893061769245,0.054274853428425224,0.18743584039465022
s07M2522,0.5253763396775032,0.07611687756689428,0.39850678275560253
s08M2522,0.0,0.0,1.0
s09M2522,0.0,0.03452219940438526,0.9654778005956148
s10M2522,0.0,0.04494912737414664,0.9550508726258534
s12M2522,0.0,0.028653664604773463,0.9713463353952265
s13M2522,0.012861698703975995,0.03771591249062402,0.9494223888053999
s14M2522,0.0837543607038866,0.04067097864646864,0.8755746606496448
s15M2522,0.28185538548264827,0.07858211916221958,0.6395624953551322
s01X2522,0.836722007340712,0.06637600630306327,0.0969019863562248
s02T2522,0.954115888369732,0.02601433436236317,0.019869777267904957
s03T2522,0.9846005711566015,0.008467277480824488,0.006932151362574118
s04T2522,0.9979908938099938,0.00200910619000605,0.0
s05T2522,0.9803131804467379,0.01588987925516908,0.003796940298093055
s06T2522,0.9182338554342901,0.026391145424307292,0.05537499914140262
s07T2522,0.852449287408006,0.05725503674126083,0.09029567585073332
s08T2522,0.0,0.0,1.0
s09T2522,0.0,0.0072334979166218975,0.992766502083378
s10T2522,0.0,0.029731236600752026,0.970268763399248
s11T2522,0.0,0.038278878156403906,0.961721121843596
s12T2522,0.0,0.05632405316198067,0.9436759468380193
s13T2522,0.0,0.07276216116942825,0.9272378388305718
s14T2522,0.01697036513409153,0.0917901008258144,0.891239534040094
s15T2522,0.5927736907491358,0.07015654929273779,0.3370697599581263
s02M2622,0.6291455815485382,0.12346859304408613,0.24738582540737558
s03M2622,0.7543560419831153,0.08452775307662933,0.16111620494025536
s04M2622,0.7580378126897175,0.08261148738452595,0.15935069992575657
s05M2622,0.6808895144867904,0.10442822405955599,0.21468226145365357
s06M2622,0.7377152212497798,0.0800842615933504,0.18220051715686977
s07M2622,0.3547056773623409,0.20857835784308779,0.4367159647945713
s08M2622,0.0,0.0,1.0
s09M2622,0.0,0.04465199364109157,0.9553480063589085
s10M2622,0.03402430015320562,0.09062258612912649,0.8753531137176679
s11M2622,0.0,0.07860420711021053,0.9213957928897896
s12M2622,0.0,0.09776554078985522,0.9022344592101448
s13M2622,0.0,0.08371847293527464,0.9162815270647253
s14M2622,0.0,0.1278257104541325,0.8721742895458675
s15M2622,0.24135633052726263,0.3327908779352513,0.425852791537486
s01X2622,0.5268423687731144,0.16961382293860014,0.3035438082882855
s02T2622,0.6578772033189914,0.16942238156825865,0.17270041511274992
s03T2622,0.6535127687023915,0.13960173388586417,0.20688549741174436
s04T2622,0.4886626964802206,0.22836489666595103,0.2829724068538284
s05T2622,0.6414199934410122,0.13765345326419723,0.22092655329479058
s06T2622,0.5409466512810649,0.1353785420509382,0.3236748066679969
s07T2622,0.2629105073136097,0.35435208962391573,0.3827374030624746
s08T2622,0.0,0.0,1.0
s09T2622,0.0,0.02070111296607083,0.9792988870339291
s10T2622,0.0,0.020872410812074676,0.9791275891879254
s11T2622,0.0,0.01802065565956195,0.981979344340438
s12T2622,0.0,0.041044209136051966,0.9589557908639481
s13T2622,0.0,0.02937008136858755,0.9706299186314126
s14T2622,0.0,0.06913767720073306,0.930862322799267
s15T2622,0.07460197095140379,0.17525848567366004,0.7501395433749362
s02M2722,0.5732341874730242,0.14777006329919698,0.2789957492277787
s03M2722,0.511397347107937,0.171805979018583,0.31679667387348
s04M2722,0.47714730120484694,0.1645785282073004,0.3582741705878527
s05M2722,0.5372350884975393,0.16406777428640826,0.2986971372160524
s06M2722,0.5187514941120154,0.1517147659259545,0.3295337399620301
s07M2722,0.581870613375891,0.15296379530463616,0.2651655913194729
s08M2722,0.0,0.0,1.0
s09M2722,0.0,0.05472864098813256,0.9452713590118675
s10M2722,0.0,0.04248239182471013,0.95751760817529
s11M2722,0.01331652855723225,0.057124871616587386,0.9295585998261803
s12M2722,0.011531266536388645,0.05221915609063332,0.936249577372978
s13M2722,0.06686227275458985,0.040245373725218074,0.892892353520192
s14M2722,0.1437008598901397,0.059283820560603856,0.7970153195492564
s15M2722,0.33185969165825513,0.26948592664557214,0.39865438169617273
s01X2722,0.4836447777751749,0.1717595427457817,0.3445956794790434
s02T2722,0.8144311380121543,0.07802245329331527,0.10754640869453039
s03T2722,0.8968671854228728,0.05606060793804502,0.04707220663908215
s04T2722,0.9572758691469511,0.03492685807231588,0.0077972727807329905
s05T2722,0.9657519000333205,0.03176558644856541,0.002482513518114064
s06T2722,0.8666000074140715,0.04780438490959061,0.08559560767633792
s07T2722,0.980506777795002,0.019493222204998068,0.0
s08T2722,0.0,0.0,1.0
s09T2722,0.014270296855784416,0.06323798798853923,0.9224917151556763
s10T2722,0.022712592369193787,0.0992919625414059,0.8779954450894003
s11T2722,0.06030677471178854,0.1072387274459748,0.8324544978422367
s12T2722,0.03354505507041508,0.05694398384296308,0.9095109610866218
s13T2722,0.17295175721127112,0.11335473348578008,0.7136935093029487
s14T2722,0.5509052993944903,0.13132220619294674,0.317772494412563
s15T2722,0.7814924921092233,0.08117693330665181,0.13733057458412495
s02M2822,0.5520261007184704,0.30472844956615136,0.14324544971537834
s03M2822,0.494716080504607,0.3192472658886373,0.18603665360675584
s04M2822,0.7994287419540403,0.12950504708855484,0.07106621095740469
s05M2822,0.6557958570823622,0.16377296179636394,0.18043118112127388
s06M2822,0.8588137133917005,0.07418559164044984,0.06700069496784969
s07M2822,0.911576413953992,0.07063571324072572,0.017787872805282184
s08M2822,0.0,0.0,1.0
s09M2822,0.0,0.0066295223118152825,0.9933704776881846
s10M2822,0.0,0.020777125285373423,0.9792228747146265
s11M2822,0.01938908916664556,0.03193669733054069,0.9486742135028138
s12M2822,0.2692843775824579,0.2244310477292487,0.5062845746882935
s13M2822,0.19915837900093192,0.37248804419341097,0.4283535768056573
s14M2822,0.3027218641879797,0.2879996633800154,0.4092784724320049
s15M2822,0.42397313117114577,0.31794397378947514,0.2580828950393791
s01X2822,0.4114610941871911,0.3472255882648015,0.24131331754800736
s02T2822,0.706893733402811,0.2437763167839975,0.04932994981319149
s03T2822,0.6631633155774177,0.30573170749961986,0.031104976922962366
s04T2822,0.6334074475043009,0.31841229493031636,0.04818025756538276
s05T2822,0.7563898012273131,0.14400762795648264,0.09960257081620426
s06T2822,0.6257124963973509,0.24249773360106291,0.13178977000158607
s07T2822,0.48840385961611493,0.3805191250740532,0.13107701530983182
s08T2822,0.0,0.0,1.0
s09T2822,0.0,0.013351372981815268,0.9866486270181847
s10T2822,0.18758551212970082,0.0252080007181639,0.7872064871521354
s11T2822,0.06287250951838916,0.03748382943517139,0.8996436610464396
s12T2822,0.03608121198368033,0.06441799952935748,0.8995007884869621
s13T2822,0.18470156660438009,0.092630569323869,0.7226678640717509
s14T2822,0.09237675712763996,0.4567067778198004,0.4509164650525596
s15T2822,0.33507091631599617,0.5305216731066702,0.1344074105773336
s02M2922,0.19488196143300962,0.8051180385669903,0.0
s03M2922,0.23606530550356483,0.7639346944964351,0.0
s04M2922,0.7579475303844072,0.24205246961559282,0.0
s05M2922,0.9205962287736028,0.03265079252772586,0.04675297869867138
s06M2922,0.7443480294733604,0.2556519705266396,0.0
s07M2922,0.4100858296742543,0.5899141703257458,0.0
s08M2922,0.0,0.0,1.0
s09M2922,0.0,0.017780651757111104,0.9822193482428889
s10M2922,0.0,0.04735021643677171,0.9526497835632283
s11M2922,0.0,0.03615343492947922,0.9638465650705208
s12M2922,0.0,0.0684878745307144,0.9315121254692856
s13M2922,0.0,0.09576934952580309,0.9042306504741969
s14M2922,0.01613052908142064,0.22598727097678167,0.7578821999417977
s15M2922,0.2497921065135576,0.545854281026833,0.2043536124596095
s01X2922,0.10506258655185119,0.8949374134481489,0.0
s02T2922,0.19958961678511408,0.6762423385257551,0.12416804468913074
s03T2922,0.13384315640159644,0.8006655773733433,0.06549126622506016
s04T2922,0.21203803142257108,0.665877211734122,0.12208475684330694
s05T2922,0.22087192230656344,0.6228167661507878,0.15631131154264866
s06T2922,0.4395192226356813,0.3853614154392274,0.17511936192509137
s07T2922,0.15871652501636907,0.6663146647922122,0.17496881019141863
s08T2922,0.0,0.0,1.0
s09T2922,0.0,0.290238172840774,0.7097618271592261
s10T2922,0.0,0.31910596233652316,0.6808940376634768
s11T2922,0.0,0.3850631029045332,0.6149368970954668
s12T2922,0.0,0.4553717852497989,0.5446282147502011
s13T2922,0.0,0.269932756603816,0.730067243396184
s14T2922,0.0,0.5745025976951627,0.42549740230483735
s15T2922,0.0043856075454807115,0.7921373864393962,0.2034770060151231
s02M3022,0.27952064866800436,0.708746599361832,0.011732751970163716
s03M3022,0.5219690596188814,0.3522448432437417,0.12578609713737698
s04M3022,0.6150471297799533,0.2159568984495881,0.16899597177045847
s05M3022,0.9276893192374291,0.07231068076257084,0.0
s06M3022,0.8526835736715308,0.11457868754378109,0.03273773878468828
s07M3022,0.36433900679203063,0.5944083017493839,0.04125269145858548
s08M3022,0.0,0.0,1.0
s09M3022,0.0,0.2986352008784884,0.7013647991215116
s10M3022,0.0,0.28236115813926904,0.717638841860731
s11M3022,0.0,0.41959423549661673,0.5804057645033832
s12M3022,0.07516283210892812,0.22636679291321057,0.6984703749778614
s13M3022,0.07478593933544038,0.19195014919679432,0.7332639114677654
s14M3022,0.24824095761038825,0.22122319070865323,0.5305358516809586
s15M3022,0.1550368481193255,0.7407637049740327,0.10419944690664193
s01X3022,0.38661392599715944,0.6133860740028406,0.0
s02T3022,0.6647569287826611,0.33003934244223204,0.005203728775106753
s03T3022,0.6575526811944601,0.18846375345647312,0.15398356534906682
s04T3022,0.6806499812723233,0.19717399691346948,0.12217602181420723
s05T3022,0.689973004718398,0.21037761737166336,0.09964937790993869
s06T3022,0.6106864217783844,0.2383993113381283,0.15091426688348714
s07T3022,0.7628038214305605,0.23719617856943956,0.0
s08T3022,0.0,0.0,1.0
s09T3022,0.0990610547982935,0.12330469906800966,0.7776342461336969
s10T3022,0.17627940584425544,0.13601293078014304,0.6877076633756015
s11T3022,0.2589165928467508,0.11533177955848148,0.6257516275947677
s12T3022,0.32554657127779163,0.2847184826265995,0.3897349460956089
s13T3022,0.3539792696804274,0.1910385936222667,0.4549821366973059
s14T3022,0.3508864880926667,0.42563620630573024,0.22347730560160303
s15T3022,0.3714097969058791,0.6159240620335972,0.01266614106052373
s02M3122,0.11415477593826244,0.8858452240617376,0.0
s03M3122,0.2741148892780835,0.5888685147832905,0.13701659593862597
s04M3122,0.18894374070138917,0.7865321004224338,0.02452415887617716
s05M3122,0.3474298120681855,0.43967971938396994,0.2128904685478447
s06M3122,0.12719059118891604,0.872809408811084,0.0
s07M3122,0.21075246124009117,0.7519533612062151,0.03729417755369372
s08M3122,0.0,0.0,1.0
s09M3122,0.0,0.8022028549653837,0.19779714503461626
s10M3122,0.010629842128898738,0.6467236143602383,0.34264654351086293
s11M3122,0.0,0.8721295882286622,0.12787041177133793
s12M3122,0.0,0.882372663893953,0.11762733610604717
s13M3122,0.0,0.9529176583916689,0.04708234160833111
s14M3122,0.08922707117959679,0.9107729288204033,0.0
s15M3122,0.0,0.7449668137102837,0.2550331862897163
s01X3122,0.2026792797737792,0.7041265402877049,0.09319417993851589
s02T3122,0.1548117229763566,0.8451882770236433,0.0
s03T3122,0.2657468756227856,0.7342531243772145,0.0
s04T3122,0.5370299142305938,0.42986849376912606,0.033101592000280226
s05T3122,0.6427677828876871,0.35723221711231284,0.0
s06T3122,0.6308689450162441,0.3691310549837559,0.0
s07T3122,0.0883404641485978,0.9116595358514021,0.0
s08T3122,0.0,0.0,1.0
s09T3122,0.0,0.7445878685078171,0.2554121314921828
s10T3122,0.0,1.0,0.0
s11T3122,0.0,0.9608230046299272,0.03917699537007274
s12T3122,0.0,1.0,0.0
s13T3122,0.0,0.9941035026845906,0.005896497315409544
s14T3122,0.0,0.9546632670580332,0.045336732941966815
s15T3122,0.0,1.0,0.0
s03M3222,0.7122553764730284,0.2877446235269716,0.0
s04M3222,0.5953537626061721,0.404646237393828,0.0
s05M3222,0.8154558045402447,0.17266799180936934,0.011876203650385954
s06M3222,0.8052356620571078,0.1947643379428921,0.0
s07M3222,0.19550246962819207,0.8044975303718079,0.0
s08M3222,0.0,0.0,1.0
s09M3222,0.0,0.2130782098369915,0.7869217901630086
s10M3222,0.0,0.33090739708458494,0.6690926029154151
s11M3222,0.0,0.4693234349658033,0.5306765650341968
s12M3222,0.0,0.6985068696552048,0.3014931303447951
s13M3222,0.0,0.812410699812365,0.18758930018763495
s14M3222,0.033621700628989386,0.6935981104120114,0.27278018895899936
s15M3222,0.0863854442591657,0.9136145557408344,0.0
s01X3222,0.1906919290086866,0.8093080709913134,0.0
s02T3222,0.7132322688576221,0.28483243429148536,0.001935296850892469
s03T3222,0.7467979668255526,0.25320203317444756,0.0
s04T3222,0.28724831302934345,0.7127516869706566,0.0
s05T3222,0.5848451131814975,0.33582508883877765,0.07932979797972488
s06T3222,0.8567693683888895,0.14323063161111046,0.0
s07T3222,0.6834759448381579,0.294683918330206,0.02184013683163621
s08T3222,0.0,0.0,1.0
s09T3222,0.0,0.26779873090795414,0.7322012690920459
s10T3222,0.0,0.3371604118782791,0.6628395881217208
s11T3222,0.0,0.3357959224202193,0.6642040775797807
s12T3222,0.0,0.5902266876249136,0.40977331237508635
s13T3222,0.0,0.40040638344031904,0.5995936165596809
s14T3222,0.0,1.0,0.0
s15T3222,0.034436388017734666,0.7549551800081729,0.2106084319740925
s02M3322,0.3211835347389715,0.6788164652610286,0.0
s03M3322,0.5560869649110822,0.4439130350889178,0.0
s04M3322,0.04291668728200987,0.9570833127179901,0.0
s05M3322,0.33990386862267347,0.6261815840748558,0.033914547302470704
s06M3322,0.7834106697409355,0.16203672342573186,0.05455260683333267
s07M3322,0.3597661188455776,0.5392630102741497,0.10097087088027264
s08M3322,0.0,0.0,1.0
s09M3322,0.0,0.20343304815183208,0.7965669518481678
s10M3322,0.0,0.36901176241013617,0.6309882375898638
s11M3322,0.0,0.3816210047881487,0.6183789952118512
s12M3322,0.03640015882736906,0.4055999939255509,0.5579998472470802
s13M3322,0.015115232836693158,0.4373359363392391,0.5475488308240678
s14M3322,0.04417096338725904,0.6114732567283198,0.3443557798844212
s15M3322,0.047277597483160926,0.7242924778402394,0.2284299246765996
s01X3322,0.45462349843244854,0.43234368825112107,0.11303281331643045
