,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
s02T1622,0.0,0.0,3.3934534644785725,0.0,0.0,0.04772727510733646,0.0,0.0,0.0,2.137196750163946,0.0,0.0,0.48811511123637535,0.0,0.0,3.74754830652104,0.0,0.0,1.0577812007802292,0.0,0.08669244097967181,0.0,0.0,0.21233581735338147,0.0,0.0019161636832087745,0.0,0.0,0.0,0.0,0.0,0.0,0.029977585309506578,0.0,0.192671070720041,0.0,0.0,0.0,0.0,1.6553536538712776,0.0,0.0,0.0,0.0,0.0,0.0,0.1779235393351811,0.0,0.00031028913374922664,0.04381161579760827,0.0,0.0,0.0,0.07724420159906935,0.0,0.40794970090725685,0.0,0.0,0.0,0.0,0.0,0.0,0.021822669052350602,0.0,0.0,0.0,1.4026043676843778,0.0,0.0,3.566040271507456,0.0,0.0,0.0,0.0,0.0,0.053407459355603266,0.0,0.0,0.0,0.0,0.01350136755909422,0.0,0.0,0.033303793473073794,0.0,0.0,1.622972773783899
s03T1622,0.0,0.0,2.9723476527151242,0.0,0.0,0.4761197254225388,0.0,0.0,0.0135029699521752,3.258257455287494,0.03657268221468666,0.0,1.2654218708799116,0.055879931622956826,0.0,4.954943949479425,0.0,0.0,2.180739756512187,0.0,0.3099006704006271,0.0,0.10838210548260907,0.9424438006756982,0.0,0.006886992703012046,0.0,0.0,0.0,0.04554085290167796,0.0,0.0,0.21126532131182338,0.0,0.5858554090828527,0.0,0.0,0.0,0.0,3.8565901415609893,0.0,0.0,0.0,0.0,0.0,0.028563824926977285,1.1729833871337205,0.0,0.0,0.18208536351582755,0.0,0.0,0.0,0.20618481669069533,0.0,0.8426854965407509,0.0,0.0,0.0,0.0,0.0,0.0,0.2653933198990705,0.0,0.0,0.0,3.5666523812237325,0.0,0.0,6.960168610863488,0.0,0.0,0.0,0.0,0.0080153092670915,0.0,0.0,0.0,0.0,0.0,0.095499865610131,0.0,0.0,0.10784890841161732,0.0,0.0,2.6246450850824914
s04T1622,0.0,0.0,9.033892384887553,0.0,0.0,0.4179925884331799,0.0,0.0,0.0,2.760377552723853,0.0,0.0,1.3001150000359143,0.0,0.0,7.160826451637588,0.0,0.0,2.6674141082192984,0.0,0.1324582720503622,0.0,0.15702894339457557,1.8502011746685825,0.0,0.020269530869677352,0.0,0.0,0.1540796744279845,0.0,0.0,0.0,0.21765882657640223,0.0,0.38582528071390193,0.3839256232353521,0.0,0.0,0.0,2.544808045332582,0.0,0.0,0.0,0.0,0.0,0.0,0.4348227060014777,0.0517238832868317,0.05738778060563527,0.25407124602875425,0.0,0.0,0.0,0.26219787153661717,0.0,0.6395288603385367,0.03318120027014518,0.0,0.0,0.0,0.0,0.0,0.036756327024537266,0.0,0.0,0.0,5.030050307935178,0.0,0.0,10.103143904006412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002984862883927748,0.05707434331446234,0.0,0.0,0.0,0.0,0.0,4.883657886442192
s05T1622,2.3845896213770623,0.0,8.126288219018946,0.0,0.0,0.1520713731543629,0.0,0.0,0.0,5.894656726996597,0.34971721159913594,0.0,1.9213215857678214,0.0,0.0,13.471909714186726,0.0,0.0,3.076170543432286,0.0,0.979732804087317,0.0,0.06923461316612921,2.7210603634456647,0.0,0.032203065926789225,0.0,0.0,0.0,0.0024122121977651896,0.0,0.0,0.26602853148356687,0.0,1.5510527273266086,0.0,0.0,0.0,0.0,5.97931033850418,0.0,0.0,0.0,0.0,0.0,0.0,1.4808044503339335,0.12539063774278913,0.0,0.4680606661158258,0.0,0.0,0.0,0.6642528471474441,0.0,1.4156566406129176,0.0,0.0,0.5820899491486753,0.0,0.0,0.0,0.2664088895696999,0.0,0.0,0.0,6.141465873952371,0.0,0.0,9.454740539862154,0.0,0.0,0.0,0.0,0.0,0.2610273516555217,0.1352483046804514,1.6787457359911782,0.0,0.0,0.03816567584535595,0.0,0.0,0.19842245692244312,0.0,0.0,4.4074559474756745
s06T1622,0.0,0.0,4.902174368395976,0.0,0.0,0.11365558507611348,0.0,0.0,0.1747324124218941,1.3622497758988128,0.29695375756925446,0.0,1.5631606681392927,0.8686468982639146,0.0,4.200184797284161,0.0,0.0,2.82033468182516,0.0,0.9880015579143745,0.0,0.09637063126655787,0.9130754183713486,0.0,0.04597678880663354,0.0,0.0,0.0,0.25606287682872114,0.0,0.0,0.29584922969663113,0.0,0.7956825804323892,0.0,0.0,0.0,0.0,4.76603619473896,0.0,0.0,0.0,0.0,0.0,0.0,2.935046144040117,0.011200682373755697,0.041329596564586776,0.2328030110588371,0.0,0.0,0.0,0.28000995870484086,0.0,0.5495824444153725,0.0,0.08264281342816891,0.19067972780188855,0.0,0.0,0.0,0.755421913716782,0.0,0.0,0.0,5.374193775483316,0.0,0.0,6.490211731472908,0.0,0.0,0.0,0.0,0.1457776106611992,0.14249048308604187,0.007524376623357314,0.0,0.0,0.0,0.10242960673396005,0.0,0.0,0.09667081887689714,0.15441462058141966,0.0,1.8783838146977678
s07T1622,0.0,0.0,1.7458110757148662,0.0,0.0,0.03426423222055259,0.0,0.0,0.027483850672281068,0.07359326909510946,0.03367003499138889,0.004202729695233787,0.7087856009577981,0.0,0.0,0.4867470191590719,0.0,0.0,2.0231070461968503,0.0,0.06067164657873411,0.0,0.024265614344711573,0.29738786298926423,0.0,0.02332944284684041,0.0,0.0,0.0,0.18968813372098428,0.0,0.00689799269795443,0.21026172195246626,0.0016601905770647024,0.12814444193886945,0.21630992774718913,0.0,0.0,0.0,1.1535183922382817,0.022274865447233453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003253784252837125,0.09647353972945379,0.004493289276942897,0.0,0.021631162560442257,0.038293633783358545,0.0,0.05282393322665781,0.0,0.0,0.0,0.0,0.0,0.0,0.24449426650058326,0.0,0.0,0.0,3.5010609458810102,0.0,0.0,2.152836081346648,0.0,0.0,0.0,0.003966631345715663,0.0,0.03357468314206165,0.00877827124391871,0.0,0.0,0.0,0.0380516450164606,0.0,0.0,0.0,0.015448219833777508,0.0,0.22578596339418738
s08T1622,0.0,21.80617816545343,0.0,0.004805802798907878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24795841101350494,0.0,0.0,0.014974892148075713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036757436741066046,1.5643297849955482,0.0,0.2581078603143884,0.0007060707916195808,0.019145737738148805,0.05041613403897427,0.0,0.0,0.0,0.0,0.0,1.1508914180310028,0.0005239938188508876,4.0448423478828675,0.0,0.0,0.0,0.0,0.27223722308922393,0.0,0.0,0.0,0.0,3.504583679203971,0.0,0.0,0.011473314544646129,0.0,0.0,0.0,0.0,0.0,0.6921100650418535,0.26296218151925627,0.004327435098550027,0.0,1.575292819648166,0.0,0.0,0.0,0.0,0.08222031256484667,0.0,2.5975646223294926,0.0,0.0,1.7120450383337737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,7.226788998728789,0.0,0.604088125393315,0.0,0.0,0.0,0.0,0.0,0.00820572400921118,0.0,0.0,0.005564560746294898,0.21043980048420544,0.0,0.00044600206901785553,0.010276470872003571,0.0,0.003245876169248592,0.0,0.1242623792862298,0.0,0.0,0.702223543123797,0.22504786932529225,0.0,0.0002743697757369024,2.4464838383329472,0.026238155454378378,0.5146794523700856,0.0,0.1631949474140508,0.16293286967438061,0.0,0.0,0.0,0.057852015320624006,0.0,0.6492411158248849,0.0,4.14174687012148,0.0,1.7722233974312906,0.0,0.0028674904810671344,0.6743299140632841,0.0,0.11461342141933889,0.0,0.08738265564541069,3.2989294834515586,0.0,0.0,0.12106419750644996,0.0,0.0,0.0,0.3189185674674881,0.13620785815216174,0.2456118354222093,0.06753125758074896,0.0,0.0,0.7716410988366698,0.0,0.0,0.0,0.0,0.16429848336715003,0.0,0.0,0.0,0.032271766299488316,0.0751184906434415,0.0,0.0,0.19607510998847424,0.0,0.4963560207080358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s10T1622,0.0,0.0,0.0,0.3568293090259538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31841818979958725,0.0,0.0,0.0,0.0,0.0,0.0027337507123084827,0.5221405908454417,0.0,0.0,3.4331431471632015,2.295384051654323,0.0,0.0,4.672640546458428,0.12776258048670058,0.4559976283257668,0.0,0.22219383631846662,0.2736601378457569,0.0,0.04936601786144746,0.0,1.8049178138235205,0.0,0.2599713548387265,0.0,3.7867342151975656,0.0,1.337198455039088,0.0,0.01043802421784261,0.7853084161916236,0.0,0.7162491061565068,0.0,0.0,0.8516752637858698,0.0,0.0,0.675319078794137,0.0,0.0,0.0,2.169040764971773,2.0287902272488507,0.0,0.0,0.013982393394653313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944369609850016,0.0,7.166049411827702,0.0,0.0,0.0,0.0,0.2840905954022405,0.0,0.0,0.0
s11T1622,0.0,5.129293999938042,0.0,1.8573191879459234,0.0,0.0,0.0,0.0,0.0,0.057487814960777234,0.0,2.2522338342783557,0.013378008025782592,1.024022902272347,0.0,0.0,0.12645270085529664,0.0,0.0,0.0,3.0867386626764124,0.0,0.0,6.823720562192313,0.8612261912213003,0.0,0.0,11.675724538876276,0.2082930982606229,1.358680244251512,0.0,0.6330238328792621,1.3826224892827406,0.0,0.0,0.0,0.06185306135136411,0.028071378860544994,0.027492147184149718,0.0,5.354648644473781,0.02036826489318324,2.457853797589116,0.057232305253168324,0.00861462443081885,0.5137562595217025,0.0,1.5344074734847477,0.0,1.451871831379941,0.23573077972761228,0.0,0.0,0.2312837486508103,0.0,0.0,0.0,2.2118349773770185,0.43409609747832334,0.13468545409729646,0.0,0.06353744423808878,0.0,1.5839700118163162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22053647296277232,0.2053211488386828,1.8582820203984753,1.683264399463868,3.0791089574950123,0.0,0.0,0.0,0.0,0.022438170881176854,0.0,0.0,0.0
s12T1622,0.0,2.1651303072346675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054898206344658,0.07388708897186795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9782689492866246,0.0,0.0,7.669181835729154,0.9228433431851412,0.0,0.0,1.4589597598110462,0.09243374579031188,0.0,0.0,0.0,0.6821957165261922,0.0,0.0,0.0,0.10156289428015557,0.0,0.04762372804750209,0.0,0.19016963450623087,0.0,0.0,0.0,0.0,1.162715139045181,0.0,1.359662023228652,0.0,1.4812008839525248,0.046931615807780686,0.0,0.0,0.2542172728512467,0.0,0.0,0.0,1.6267403197595554,0.6239103410218253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16642088562540852,0.0,0.0,0.0,0.4915913060000085,0.0,0.0,0.0,2.2004676569600568,0.0,1.8160077826144072,0.0,0.0,0.0,0.0,0.18024217135885703,0.0,0.0,0.005654283233653823
s13T1622,0.0,0.275441636236087,0.0,0.009659991484765247,0.0,0.0,0.007314040611792509,0.0,0.0,0.0,0.044296318841960315,0.0,0.0,0.008541141513461841,0.0,0.0,0.0,0.0,0.0,0.0,0.9557045972037221,0.0,0.0,6.622981822757072,1.6947925169784384,0.0,0.0,1.2836233430087634,0.0,0.0,0.0,0.0,0.6668528915438072,0.0,0.06531109343708084,0.0,0.495617494069583,0.0,0.11853751201051536,0.0,0.2069136256735166,0.0,0.07423023914134409,0.0,0.0,0.8420666261933302,0.0,1.2916809521959878,0.0,0.8447644054975535,0.3377280068815281,0.0,0.0,0.3583286516372826,0.04623870096056072,0.0,0.0,6.190359707366106,2.3337263933031864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08134957884323091,0.0,0.0,0.0,0.1330393464249986,0.0,0.0,0.0,1.325701079690651,0.0,3.4460237878737914,0.0,0.0,0.0,0.0,0.904171217228843,0.0,0.0,0.001998352643372867
s14T1622,0.0,1.743868932594802,0.0,0.006884332647267133,0.0,0.0,0.0,0.0,0.0,0.5448165628420845,0.5632076778445243,0.0,0.0870318445217806,0.03160464311133759,0.0,0.2640526615909597,0.0,0.0,0.20221286859366783,0.0,2.6043484364327574,0.0,0.035174088493980155,9.920688649384049,1.8147414956163073,0.0034374895243045956,0.0,0.3801390246976437,0.43280083389973956,0.0,0.0,0.0,1.5213330420146325,0.0,0.07202840121477225,0.10684126946284664,0.8407688175907864,0.0,0.0,0.08888083275880639,0.0,0.05145783100942647,0.12942932506172186,0.0,0.0,0.5514883646693283,0.0,1.531968480166891,0.032205687953244314,1.6783386544224157,0.0336836519345658,0.0,0.0,0.7993909919106744,0.00968196319653294,0.0,0.0,8.368197451237858,4.853063394278636,0.0,0.0,0.0,0.09694579939098398,2.813443536845876,0.0,0.0,0.0,0.0,0.0,0.8425322593550957,0.0,0.0,0.0,0.0,0.0,0.0,2.4189844958225066,0.0,2.016650793295156,0.0,0.0,0.0,0.0,1.917777361503612,0.0,0.0,0.16753909139372386
