,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
s04M1722,0.0,0.0,0.0,0.0,0.0,0.019313480651930816,0.0,0.005264315298866198,0.0,0.11039523534379435,0.0027675748890147157,0.0,0.01916015915354024,0.0,0.0,0.21620517534987352,0.0,0.17887220687701838,0.03474283510107154,0.0,0.09263204998265888,0.0,0.23899465531644046,0.06033233168458612,0.0,0.0,0.0,0.0,0.01155840650602825,0.00976157384517665
s05M1722,0.0,0.0006054887531610919,0.0,0.0,0.0,0.01638700735712742,0.0,0.002525047162030784,0.0,0.06828642999663213,0.0,0.0,0.034288416329723015,0.0,0.0,0.18016728404704782,0.0,0.14443101434445454,0.19384831857600843,0.0,0.06925916141682222,0.0,0.18610014790654303,0.07127809652970175,0.0,0.0,0.0,0.0,0.02057863172505191,0.012244955855695887
s06M1722,0.0,0.0,7.273557746661486e-05,0.0,0.0,0.006205978346272991,0.0,0.0022818836374733403,0.0,0.04791623095435137,0.0016063785305635277,0.0,0.035769021955320064,0.0,0.0,0.11813570318036076,0.0,0.18223591524332716,0.22551082213208304,0.0,0.047595612283807195,0.0,0.1819431949842205,0.07249075419772442,0.0003581326173635138,0.0,0.0,0.0,0.05900194510737534,0.018875691252290223
s07M1722,0.0,0.00332616335698466,0.0,0.0031332562316348845,0.0,0.014222690381893851,0.0,0.006550250638898294,0.0,0.04001771971132729,0.00830498535713004,0.0,0.07254196450895009,0.0,0.0,0.04384934884557908,0.00037814339548835084,0.1687723604154161,0.12354071876493579,0.0,0.07472835060711072,0.0,0.24385486098449724,0.10701400252324074,0.0011184273275043773,0.0,9.248346245662955e-05,0.0,0.02266332122954552,0.06589095225740642
s08M1722,0.0,0.19571915624193997,0.02908052744128617,0.06699414322809562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046651077943914,0.0,0.0,0.0,0.0,0.11550269996105676,0.0,0.006950043073441849,0.0,0.0010910284286129136,0.0,0.0,0.0,0.0,0.0,0.0,0.2534542397155609,0.0003158438314749747,0.02622721028413929
s09M1722,0.0,0.0,0.0030329928411686837,0.022195550796376053,0.0,0.0,0.0,0.039217224705327805,0.015298178839916547,0.003157438985756215,0.0,0.2679274793910883,0.0,0.0,0.0,0.0,0.05609158065272455,0.0,0.06200176522717475,0.0,0.2736049493544176,0.0,0.05714747665633133,0.18055989087731458,0.0,0.0,0.0,0.00673666669456331,0.0034767796599826286,0.009552025317857605
s10M1722,0.0,0.0,0.0046347476759258195,0.0,0.0,0.0012016250625053039,0.0,0.062012206933180436,0.02108216922619094,0.010848558037804905,0.0,0.19723615782889606,0.0,0.0,0.0,0.0,0.032789143735914704,0.0,0.0,0.0,0.28225340101078933,0.00017388444534718712,0.10621169628701155,0.22979256092630082,0.0,0.0,0.011752766578620849,0.04001108225151214,0.0,0.0
s11M1722,0.0,0.0,0.0,0.009755217001951238,0.0,0.0,0.0,0.030082603831669674,0.009675173025818256,0.0019311356670788677,0.0,0.3332998490465805,0.0,0.0,0.021484627022437135,0.0,0.04757173136815687,0.0,0.06628057423583726,0.0,0.24289688156313513,0.0,0.07506345465357968,0.1442818973625616,0.0,0.0,0.0,0.0,0.006062069706120193,0.01161478551507363
s12M1722,0.0,0.0,0.0,0.0,0.007870444980117016,0.0,0.0,0.025615466532095465,0.0,0.0041911610870939975,0.0,0.18673763158856563,0.0,0.0,0.13994200042855537,0.0,0.029753074223289152,0.0,0.0,0.0,0.2511277595418475,0.0,0.07100486236586555,0.2774350058834912,0.0,0.0008202476718227594,0.0,0.0,0.0,0.005502345697256343
s13M1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023207688896738285,0.0,0.0033986183615913224,0.0,0.2379112945820138,0.0,0.0,0.10079607026868746,0.0,0.037156944356559245,0.0,0.0,0.0,0.2469136003484024,0.0,0.057394771046688366,0.2795271800937982,0.0,0.0,0.0,0.0,0.0,0.01369383204552086
s14M1722,0.0,0.0,0.0,0.0,0.009799408599560019,0.0,0.0,0.03736915195406641,0.007917986039624677,0.012089950233165938,0.00767560072551504,0.07037880034312735,0.0,0.0,0.061027011496127756,0.0,0.011088309924167821,0.0008143037809239489,0.0,0.0,0.3094883450727208,0.0,0.1385332579213841,0.33138549458189454,0.0,0.0024323793277218125,0.0,0.0,0.0,0.0
s15M1722,0.0,0.0,0.0,0.0016150419921884406,0.0,0.005189360931473674,0.0,0.02323525409562465,0.0024352093117071378,0.03179662733949452,0.031444516752922265,0.0,0.03260191835967262,0.0,0.0,0.011246533327533271,0.007566731736524188,0.04975925674433016,0.0,0.0,0.2933028148085425,0.0,0.178414342408044,0.26028983864319594,0.0,0.0035130275776572356,0.057100289106666875,0.0,0.0,0.010489236864422673
s01X1722,0.0,0.007596835891259982,0.0,0.0,0.015487692793961528,0.0,0.0,0.0033032800918228076,0.0,0.015242289998689129,0.0014278165660755616,0.0,0.09028889729353659,0.0,0.021514708692269416,0.0,0.0,0.12980773088344477,0.008263020528072238,0.0,0.0242360106154015,0.0,0.35539982291390027,0.11838311941415443,0.008121562677643942,0.007086287287897391,0.0,0.0,0.0,0.1938409243518705
s02T1722,0.0,0.005372508881306211,0.0001864220952162629,0.0,0.0,0.004955176828034408,0.0,0.004050329124402178,0.0,0.05222824334439886,0.0007103366887062075,0.0,0.060672888938730477,0.0,0.00913539170765189,0.10417417416402136,0.0006325545803903257,0.123724674020266,0.0,0.0,0.07031764184693755,0.0,0.3251421312406046,0.06422775617174764,7.260704271694408e-05,0.0017069241379508485,0.0,0.024613523963528096,0.0,0.14807671522339
s03T1722,0.0,0.013389576556813658,0.0,0.0012286683069164864,0.0,0.003827960175519198,0.0,0.0029706631549187208,0.0,0.025163860326890934,0.002119109212783477,0.0,0.07244351675063712,0.0,0.015974301215010575,0.054873587836270256,0.0,0.09888554368756848,0.0,0.0,0.06557265054200413,0.0,0.3859846454144713,0.05721128858267979,0.0021556033619501425,0.0005456956930149754,0.0,0.0,0.0035768931287454044,0.19407643605380526
s04T1722,0.0,0.014060753317899372,0.0,0.003983314043205333,0.0,0.007768822925568132,0.0,0.0007105889300362532,0.0,0.10062883630206144,0.0005982825523811645,0.0,0.027102691041249016,0.0,0.0,0.178431052093468,0.0,0.08704452529038123,0.057045739774866086,0.0,0.10338500750500568,0.0,0.32628010228195803,0.05753579614829209,0.0,0.0010524011865160202,0.0,0.0,0.0,0.034372086607112017
s05T1722,0.0,0.009335825293685828,0.0,0.007481743359423446,0.0,0.002186675410062607,0.0,0.0007342140926770628,0.0,0.060849814928162195,0.0,0.0,0.03352966503637631,0.0,0.0,0.18876784880343445,0.0,0.0775251948723711,0.0525221261151877,0.0,0.07532384254821929,0.0,0.3723651638222593,0.05860571509794291,0.0,0.0013455715092734045,0.0,0.0,0.00194311628472381,0.057483482826200534
s06T1722,0.0,0.011965906729517299,0.0,0.0022844016641714576,0.0,0.004469511685390975,0.0,0.0015500461236465138,0.0,0.09753514555449072,0.0,0.0,0.010553809581250339,0.0,0.0,0.12673838607807,0.0,0.05560543204141106,0.17088886118221241,0.0,0.07438891209412202,0.0,0.3454144367102432,0.057601855169465234,0.0,0.0,0.0,0.0,0.0318166884534064,0.009186606932602558
s07T1722,0.018633842777031857,0.006644018667678445,0.0,0.006580160625057087,0.00489643744798121,0.0,0.0,0.006114886643788034,0.0,0.001971715064757405,0.004087378643622138,0.0,0.037020332182556404,0.0,0.012598048920379575,0.0,0.0,0.040082450493339326,0.0989227383032765,0.0,0.058302975502411265,0.0,0.38617554909914653,0.11886805384592826,0.002661843042673142,0.003142874070449371,0.0003996374932541109,0.0,0.0,0.19289705717666936
s08T1722,0.0,0.007413996022288365,0.08306427697581026,0.1273129917918527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453339421365397,0.0,0.0,0.0,0.0,0.06447145621965082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13617312131411305,0.0,0.036230215539745196
s09T1722,0.0,0.05438481965056981,0.0493115973165842,0.09474805007780723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001173255079472,0.0,0.0,0.0,0.0,0.07442308116654864,0.0,0.06695067602579148,0.0,0.04317315125319697,0.0,0.0,0.02319941272941788,0.0,0.0,0.0,0.08067836586554661,0.0,0.013013520406589938
s10T1722,0.0025130109038928555,0.0,0.0194686603879605,0.010833971726866584,0.0,0.0,0.0,0.0,0.019342689758182048,0.0032341735270598926,0.0,0.3635958739888298,0.0,0.0,0.0,0.0,0.052006261614100366,0.0,0.049684011423718685,0.0,0.18398252462508888,0.0,0.0,0.26779819586940734,0.0,0.0,0.0,0.0,0.0,0.027540626174892887
s11T1722,0.011070766016863994,0.0,0.027701204281451928,0.02690635976013281,0.0,0.0,0.0,0.0,0.00834961461260488,0.000733535003967519,0.0,0.36655725704886516,0.0,0.0,0.0,0.0,0.048447156260476354,0.0,0.051736721731494545,0.0,0.18351198452444986,0.0,0.0,0.25035899358990815,0.0,0.0,0.0,0.0,0.0,0.024626407169784804
s12T1722,0.0055819267752699525,0.0,0.0,0.0,0.003746410363081056,0.0,0.0,0.004293142211431403,0.017869102805600414,0.004382294165392513,0.0,0.1960283443585524,0.0,0.0,0.06904194144975548,0.0,0.011314479200629324,0.0,0.04548633987499402,0.0,0.23700011178527064,0.0,0.0,0.4052559070100227,0.0,0.0,0.0,0.0,0.0,0.0
s13T1722,0.0,0.0,0.0,0.0,0.004668903482164169,0.0021465493061771325,0.0,0.0380395810875062,0.0,0.04219107992762988,0.0,0.13815105734036331,0.0,0.0,0.11515172593813891,0.0,0.0006237921321659196,0.0,0.11049381577184864,0.0,0.13053409496396634,0.0,0.05381578371077439,0.30337157779997814,0.0,0.0,0.029661894112077855,0.01441219936083613,0.0,0.016737945066372835
s14T1722,0.051850277799652116,0.003054761772125228,0.0,0.0030296197934181575,0.0,0.00043643190281767244,0.0,0.0012342554604961925,0.003601687859979733,0.006851199966947875,0.015491231331460876,0.030479020245946873,0.004954851743285721,0.0,0.0,0.0,0.002390268877581208,0.0,0.1390993311299241,0.0,0.2209229598984491,0.0,0.0681239894669219,0.4462073618074323,0.0,0.0022727509435610366,0.0,0.0,0.0,0.0
s15T1722,0.0,0.005902628741011914,0.0,0.0051205563334226255,0.0,0.0,0.0,0.01883953670916464,0.0,0.029058096782443654,0.028828339437389248,0.0,0.04530353651673196,0.0,0.0,0.0015456199606010818,0.00029367007844166755,0.06584152282110252,0.0,0.0,0.17674796904901255,0.0,0.27693150428527935,0.23344243407082432,0.0010294734916784334,0.0028435016119576985,0.0025644582464932914,0.0,0.0,0.10570715186444501
s02M1822,0.0,0.019826012424301053,0.0,0.020536478153919797,0.0,0.0,0.0,0.0037163376385151627,0.0,0.0037659336168089346,0.0,0.0,0.023309117323958715,0.0,0.0,0.0,0.0,0.004486394880870824,0.0,0.00039963180604605993,0.0402052307717909,0.0,0.4072093477576901,0.09485633977878156,0.0,0.0,0.0,0.005688794582344413,0.0,0.37600038126497237
s03M1822,0.0,0.032500125991306916,0.0,0.014114587930982945,0.0,0.002926426464244494,0.0,0.002379098532320856,0.0,0.07064025106047724,0.0006343740938704629,0.0,0.02985579967583709,0.0,0.0,0.03204411293831388,0.0,0.01670867182624427,0.0,0.0,0.08676350452275378,0.0,0.4039265229809252,0.09618408539193399,0.0,0.0,0.00013673426058992663,0.010334932770490014,0.0030279033716519633,0.19782286818805697
s04M1822,0.0,0.024724965428932665,0.0,0.009376432875288464,0.0,0.00447357785305292,0.0,0.004298123302400694,0.0,0.049256036624313625,0.0,0.0,0.005272869166362925,0.0,0.0,0.04411435350251864,0.0,0.0,0.12688204007753345,0.0,0.021232066313242995,0.0,0.3334409325941279,0.055551796920715275,0.0,0.0,0.0,0.0034406876394249774,0.0052289759559635135,0.3127071417461219
s05M1822,0.0,0.03169933344132274,0.0,0.016995722806281317,0.0,0.02001155809880152,0.0,0.0,0.0,0.18058730419451172,0.0,0.0,0.040826534754329756,0.0,0.0,0.17936731640724096,0.0,0.0,0.02982111126899067,0.0,0.0755575065604226,0.0,0.3180756318015219,0.04474763286649837,0.0,0.0,0.0,0.0047739731426348015,0.005135366795762394,0.052401007861681274
s06M1822,0.0,0.02081561915985183,0.0,0.006227198089804318,0.0,0.00892073280586084,0.0,0.0,0.0,0.33870615720662517,0.0,0.0,0.01966067834183344,0.0,0.0,0.09795399801271469,0.0,0.0,0.1221295872407296,0.0,0.08862095608417624,0.0,0.17252489198228713,0.03281540876013843,0.0,0.0,0.0,0.0,0.019455210925645283,0.07216956139033283
s07M1822,0.0,0.02787222015213497,0.0,0.01187312412773256,0.0,0.017721272824522242,0.0,0.0018484495705132717,0.0,0.26863691334185436,0.0,0.0,0.036056574710659796,0.0,0.0,0.03466463512333948,0.0,0.004788667890768667,0.025062992511166365,0.0,0.06722162843634284,0.0,0.22928411322521633,0.07494916501543081,0.0,0.0,0.0,0.0018092058637210519,0.0,0.19821103720659733
s08M1822,0.0,0.1032686978109405,0.09362046874878474,0.10597229309846312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4242095096243677,0.0,0.0,0.0,0.0,0.024528538390164414,0.0,0.10916842375651671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10286991497213956,0.008705614082543379,0.027656539516079836
s09M1822,0.0,0.0068419841446236114,0.05674959676739676,0.0720393506219203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175120777374763,0.0,0.0,0.0,0.0,0.0414924515389061,0.0,0.11333666211250136,0.0,0.037900022382137646,0.0,0.0,0.01805443204586049,0.0,0.0,0.0,0.098443405946426,0.007316779281324989,0.03031323742142639
s10M1822,0.0,0.0,0.06077443487694923,0.05257460059125063,0.0,0.0,0.0,0.00010747918892656259,0.004099199618875807,0.0,0.0,0.3622013329487875,0.0,0.0,0.01830453264421273,0.0,0.028261828463153178,0.0,0.261073357618232,0.0,0.042395012507605565,0.0,0.0,0.08607964872823047,0.0,0.0,0.0,0.021544577794491666,0.0167331912929505,0.045850803726334134
s11M1822,0.0,0.0,0.05569537858773544,0.026833145465751558,0.0,5.461325130725765e-06,0.00023172647166675594,0.0020775876147561116,0.05639802667172151,0.007917781263801146,0.0,0.39728940661593226,0.0,0.0,0.0,0.0,0.03170670688711521,0.0,0.07115122722545088,0.0,0.058267739257559285,0.0,0.0,0.17483665125320477,0.0,0.0,0.0,0.08939818466049976,0.006781541871544204,0.02140943482813031
s12M1822,0.0,0.0,0.017985582801509067,0.028181697393054754,0.003636562152719023,0.0,0.0,0.0,0.004457782314230947,0.0,0.0,0.4774904327898475,0.0,0.0,0.07724060435822246,0.0,0.030177341014250448,0.0,0.0,0.0,0.10265434574904962,0.0,0.0,0.20711334217158442,0.0,0.0,0.0,0.0,0.0,0.05106230925553185
s13M1822,0.0,0.0,0.031549161102127514,0.022711080978129274,0.0007704046187511321,0.0,0.0,0.002573752378002795,0.018415516623398742,0.003812397188785995,0.0,0.3931583671542094,0.0,0.0,0.07686805756917671,0.0,0.023765765585325307,0.0,0.0,0.0,0.10868219883907837,0.0,0.0,0.2541242555516315,0.0,0.0,0.0,0.010423267262335568,0.0,0.05314577514904787
s14M1822,0.09477185568512174,0.0,0.0,0.007146718221380634,0.0,0.0,0.0,0.0,0.008562877517561088,0.0010479209536098334,0.008634875771935521,0.13787359201118984,0.003082433732114481,0.0018529338914747328,0.009417572789077741,0.0,0.004886557260195452,0.0,0.0,0.0,0.13699735690686526,0.0,0.015222578308794588,0.5583746728735575,0.0,0.0,0.0,0.00299939386581264,0.0,0.009128660211308854
s15M1822,0.005989690101384468,0.0052261989143291675,0.0,0.0031379083652478767,0.0,0.002676926921939982,0.0,0.028152805903056004,0.0,0.08053810018613568,0.043638796646965024,0.0,0.013868453782496478,0.0,0.0,0.0,0.0019848476019074576,0.019684346287376475,0.0,6.05636835993533e-05,0.13484833540811322,0.0,0.1076161669271316,0.459690373101039,0.0009239785287902787,0.0011685898433655085,0.014236318083220314,0.0,0.0,0.07655759971390194
s01X1822,0.0,0.028873918532242696,0.0,0.011441776642304021,0.0,0.001527675511543642,0.0,0.002577896803558232,0.0,0.043831185205370576,4.8621481625358086e-05,0.0,0.026905021684373528,0.0,0.004366171669429822,0.006888177430774579,0.0,0.009595112904396757,0.024334097474144244,0.0,0.05531403793757008,0.0,0.32425310760986925,0.11829914441283328,0.0003997916892700944,0.0,0.008395803662938926,0.00631933383208955,0.0,0.32662912551566553
s02T1822,0.0,0.01345692947151603,0.0,0.004704070928201153,0.0,0.0011208226918432457,0.0,0.0008197909733188697,0.0,0.08165668295139238,0.0,0.0,0.023554598293432122,0.0,0.0,0.06603578718200144,0.0,0.04509500579693661,0.0,0.0,0.054856540184669414,0.0,0.2775839755378114,0.06037866336086629,0.0,0.0,0.0,0.00514513343666839,0.0,0.3655919991913427
s03T1822,0.0,0.0024005041232776,0.0003029651313113316,5.029512789449479e-05,0.0,0.004277468813367347,0.0,0.0,0.0,0.07333773242204208,0.0,0.0,0.011110673149943736,0.0,0.0,0.12847925833927729,0.0,0.023804423471223933,0.0,0.0,0.04977626077867721,0.0,0.2726730931567354,0.039321948360182796,0.0,0.0,0.0,0.030787943660853828,0.1062882983701824,0.2573891350950305
s04T1822,0.0,0.020686769330597425,0.0,0.005022181469516308,0.0,0.0029184746364281887,0.0,0.0007639148718508518,0.0,0.0874848824697492,0.0,0.0,0.00848950916274289,0.0,0.0,0.07335898479512497,0.0,0.025212692165578778,0.035650825368515014,0.0,0.04533358943304392,0.0,0.42243850194666954,0.04012779913683281,0.0,0.0,0.0,0.0,0.037638748202280706,0.19487312701106946
s05T1822,0.0,0.022206523706660142,0.0,0.0044684429589141065,0.0,0.008561536543139708,0.0,0.0005370344095398813,0.0,0.1211677537852173,0.0,0.0,0.01948271472900694,0.0,0.0,0.01242486155436921,0.0,0.014549719686013988,0.061310396637771415,0.0,0.049649090873664745,0.0,0.44327010546666357,0.03645032082511046,0.0,0.0,0.0,0.0,0.07553791276841201,0.13038358605551637
s06T1822,0.0,0.019033091507773044,0.0,0.007750196278522052,0.0,0.010618605141166117,0.0,0.0,0.0,0.1355663575853433,0.0,0.0,0.0013797054152370947,0.0021172473863202996,0.0,0.027599858235320653,0.0,0.0,0.19208382571301907,0.0,0.048373915645659085,0.0,0.3295322112522842,0.028187294012268646,0.0,0.0,0.0,0.0,0.1454290822167752,0.052328609610311265
s07T1822,0.0,0.017150780101298533,0.0,0.007497327967043509,0.0,0.010745805660271737,0.0,0.0,0.0,0.1011943926122854,0.0,0.0,0.013759384137781466,0.0,0.0,0.029101089225140903,0.0,0.0,0.21273231562376452,0.0,0.030054371544192392,0.0,0.17540953683694113,0.04704261579621054,0.0,0.0,0.005556034721423778,0.002454009018928701,0.09719486682992076,0.25010746992479654
s08T1822,0.0,0.09071668306996297,0.05597450373819788,0.12309790264305227,0.0,0.0,0.0,0.0,0.0,0.00030805095297451113,0.0,0.6309944390846308,0.0,0.0,0.0,0.0,0.0,0.0,0.00023368907066264553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692648686287453,0.0,0.02940986281177371
s09T1822,0.0,0.003880692445991836,0.06016456788863814,0.06101201061800618,0.0,0.0,0.0,0.002788475203340908,0.001981481049991154,0.0,0.0,0.6061979987636269,0.0,0.0,0.009417495354126108,0.0,0.00646219539591063,0.0,0.06357736635444666,0.0,0.011415743098630434,0.0,0.0,0.09307203133334548,0.0,0.0,0.0,0.015037677905837377,0.020948013553344365,0.04404425103476372
s10T1822,0.0,0.0,0.0054460179771582025,0.0,0.0,0.0,0.0,0.001017475207984826,0.002906869584575445,0.0004870708764397029,0.0,0.45631270663836987,0.0,0.0,0.140839058957089,0.0,0.0,0.0,0.03158112190622554,0.0,0.0,7.632210440306484e-05,0.0,0.3150483887069161,0.0,0.0,0.0,0.0,0.006372193685988017,0.03991277435485023
s11T1822,0.015036182885657112,0.0,0.021313262579528418,0.03512423621745641,0.0,0.0,0.0,0.0,0.02164241573096797,0.000981996925673669,0.0,0.4833943877792582,0.0,0.0,0.015907786235957698,0.0,0.0011447114663449688,0.0,0.01772335199662714,0.0,0.0,0.0,0.0,0.31824094781908174,0.0,0.0,0.0,0.0,0.001411228123491164,0.06807949223995552
s12T1822,0.0021340534737053778,0.0,0.015697690986505048,0.0267182821266757,0.0,0.0,0.0006763994251636383,0.007549677543353948,0.03191577761006336,0.003384811985256372,0.0,0.38610333200818264,0.0,0.0,0.0,0.0,0.0,0.0,0.01413313832218547,0.0,0.0,0.0023306964140031813,0.0,0.46614746991667616,0.0,0.0,0.0,0.0,0.006707024252518829,0.036501645935710265
s13T1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030032230056623133,0.015494847357972774,0.00043437701785407467,0.0,0.26778887612461255,0.0,0.0,0.12628151400404408,0.0,0.0,0.0,0.08089986521054156,0.0,0.01709921010946229,0.0013041758587893752,0.008748674479182861,0.4141039236571944,0.0,0.0,0.0,0.0,0.012600621180865955,0.025211684942856777
s14T1822,0.04404599906437653,0.017715393828866943,0.0,0.011914395324243264,0.0,0.004330892365823283,0.0,0.018846853692352783,0.023831689465220587,0.022651422278506105,0.03479596604894411,0.012592510730067185,0.0013006679081020562,0.005839919786882438,0.0,0.0,0.0,0.0,0.11040071363122289,0.00012092186214167553,0.03699134090810353,0.0,0.0,0.5910123229549094,0.0,0.0,0.01374560769427424,0.008284308253246898,0.028164097509002013,0.013414976693713995
