,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
s02T1622,0.0,0.0,0.7166998436265447,0.0,0.0,0.04103279029838897,0.0,0.010018898279930927,0.0,2.035009114334485,0.0,0.005033478995273504,0.53163556414894,0.0,0.0,3.9519174981302743,0.0,0.0,2.2257161321975563,0.0,0.09276860946203273,0.0,0.0,0.34990572063958386,0.0,0.0,0.5304969761525786,0.0,0.0,0.08130784198094244,0.0,0.0,0.0,0.0,0.1564618382751115,0.8635055317307955,0.0,0.0,0.0,0.41306567340393735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254104396956184,0.06644482568451837,0.10963988630589268,0.046533461432407754,0.007139667252590029,0.0,0.0,0.0,0.0,0.0,0.04510176224336571,0.0,0.0,0.6528957434357148,0.46525957346111596,0.0,0.0,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076067395513523,0.0,3.1094012592294917,0.022271436184908372,0.0,1.2779939333273471,0.0,0.0,5.293928627155483,0.0,0.0,3.9038756605796294,0.0,0.3378811365167917,0.0,0.01904072825381225,1.2781266738358712,0.0,0.0,1.165063529861636,0.0,0.0,0.43536749052286183,0.0,0.0,0.0,0.0,0.555720189438569,1.8411930074516694,0.0,0.0,0.0,2.028078641449195,0.0,0.05213505450732487,0.0,0.0,0.0,0.026520791092435925,0.0,0.0,0.0,0.0,0.0,0.0,0.5483332441870282,0.1805823956614234,0.4329131519369906,0.10446449076893097,0.07371642477612185,0.0,0.0,0.0,0.0,0.0,0.3616888210055453,0.0,0.0,1.4940381237243345,1.6829206773674081,0.11763536757010036,0.0,0.0
s04T1622,0.0,0.0040108370587069175,2.3106178346986344,0.0,0.0,0.0,0.0,0.05035630272099698,0.0,2.9504146666656093,0.0,0.0,1.387753097738001,0.0,0.0,7.574528612864269,0.0,0.7568053336570868,7.816367306933697,0.0,0.13594525381698433,0.0,0.23311290481781766,2.2603840558696944,0.0,0.017843759344337812,1.6036125958768612,0.0,0.0,0.24857787757811006,0.0,0.0,0.0,0.0,0.2295041607760128,1.7044564877587738,0.0,0.0,0.0,0.0,0.0,0.03532311341894486,0.0,0.0,0.0,0.005320768898343772,0.0,0.051574932910627924,0.0,0.0,0.0,0.0,0.19966949663753944,0.1565674291549147,0.4337190510284991,0.0,0.05434571782079797,0.0,0.0,0.0,0.0,0.0,0.1390670768829142,0.0,0.0,0.9724569511143893,2.4432386853595283,0.0,0.0,0.0
s05T1622,3.521806642206989,0.0,0.0,0.0,0.0,0.20794751203905867,0.0,0.2540888116910694,0.0027881997002735157,5.548156877964963,0.32106859679191146,0.0,2.0169201263785954,0.0,0.0,14.264546689357063,0.07098995649778773,0.0,5.145848778514238,0.0,1.0572518063400829,0.0,0.0,3.364434247887852,0.0,0.0011450966631779856,1.358875889385772,0.0,0.0,0.7052560228421081,0.0,0.0,0.015675391132275188,0.0,1.5006093058295245,2.1545937291539707,0.0,0.0,0.0,2.6601462381322194,0.0,0.037323464173908485,0.0,0.0,0.0,0.0,0.0,0.18582338648898475,0.0,0.0,0.0,0.0,0.6324702739252646,0.8773251727003045,0.517152300057548,0.2274168989803815,0.021444998526528872,0.40303642092349407,0.04721599635136339,0.0,0.0,0.0,0.45801774396655476,0.0,0.0,2.33326067234665,2.66192022817773,0.0,0.0,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.06738648323995347,0.0,0.13513877573566954,0.0,1.60708941244491,0.22637385007067146,0.0,1.5735263478250994,0.0,0.0,4.702387519691464,0.054554342243176825,0.0,2.5594568134278766,0.0,1.074302822179974,0.0,0.0,1.4491386048944868,0.0,0.014520647605138324,1.071567208404606,0.0,0.0,1.0392762635488528,0.0,0.0,0.11044294287052042,0.0,0.8929798962822848,2.6320412373992257,0.0,0.0,0.0,2.682293094638508,0.0,0.11761943318380957,0.0,0.0,0.0,0.009743302803256951,0.021969043125303806,0.0,0.0,0.0,0.0,0.0,1.25473838705545,0.2895568958621093,1.3053374375754745,0.06049618281413292,0.2505058418439983,0.8601076814710666,0.0,0.0,0.0,0.0,0.9649782449665644,0.0,0.0,0.8085850837009532,2.6476557121861433,0.0,0.0,0.0
s07T1622,0.0,0.0038070449182822704,0.0,0.0,0.0,0.0,0.0,0.0452437449136448,0.0,0.3757085764172022,0.025918849334644015,0.019911066594353304,0.6589254827448144,0.0,0.0,0.6673613510944348,0.06591041733460289,0.0,0.38209546787952514,0.0,0.039180499081742134,0.0,0.06142632318589244,0.6378481158412137,0.0,0.010496661497699695,0.3570306632765377,0.0,0.0,0.7373229868292696,0.0,0.004087449326175018,0.050191564775876996,0.0,0.5012160698429767,1.634973967480617,0.0,0.0,0.0,0.0,0.01674455395789112,0.056742678232731214,0.0,0.0,0.0,0.0016639105568162689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30642436003305457,0.0,0.0723797230252725,0.0,0.0,0.0,0.0,0.0,0.3959942217703423,0.0,0.0,0.0,1.845708706247885,0.0,0.0,0.0
s08T1622,0.0,0.6747837915809426,0.0,0.06955780371528862,0.0,0.012142559290875625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788428152387896,0.0,0.0901534438714228,0.0,0.0,0.0,0.0,0.0,0.0,0.34591865430414875,0.0004032977226223549,1.5042831132156915,0.0,4.721407700915136,0.0,6.445389366191876,0.0,0.0,0.0,0.037248882156171316,0.013840078176357245,0.0,0.0,3.909483168088877,0.0,0.0,0.1752984694897754,0.22277283775202578,0.0,0.0,0.0,0.007751722847520904,2.0069095938714097,0.5149706926553217,0.02616278605405672,0.0,0.0,0.0,0.0,0.0,0.5668661517919897,0.03548138432170459,0.0
s09T1622,0.0,0.0,0.0,0.3608364818916956,0.00544368806300324,0.0,0.0,0.0,0.4678912432393243,0.011523987824569256,0.0,0.0,0.0,0.0,0.0,0.0,0.225038750762085,0.0,0.0,0.0,0.1554402412309151,0.0,0.0,0.7138675281913727,0.12773728825573036,0.0,0.0,3.1463506764747295,0.006320321272674079,0.6206731195594772,0.0,0.16107419225136674,0.0,0.0,0.0,0.0,0.18590940536905134,0.03239617178618884,0.7631285374423107,0.0,4.5429604645245245,0.0,0.16640793306510543,0.0,0.0,0.0,0.0009843893710436119,0.2162986055131086,0.0,0.0,3.7650647637783385,0.0,0.0,0.09993157638570778,0.21013827209007493,0.0,0.0,0.3673148526462951,0.0,0.5500558150511671,0.03140413947948154,0.018925507067124564,0.0,1.3209931718259484,0.0,0.0,0.0,1.8826146550750635,0.07933433167141458,0.0
s10T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.00528331454434957,0.0,6.758066505681101,0.0,0.0,0.0,0.000498563833739004,0.0,0.0,0.0,0.3121506506974962,0.0,0.0,0.0,0.4802539872908078,0.0,0.0,3.637557699257377,2.2504814908772905,0.0,0.0,4.969415330284668,0.1833201234258386,0.4082358404308072,0.0,0.23037651804203468,0.0,0.0,0.026097997136841168,0.0,1.229457420499852,0.0,0.3341111938497354,0.0,3.9774587628089866,0.0,0.0,0.0,0.0,0.0,0.0,1.0533371830330063,0.0,0.0,0.9963329527784275,0.0,0.0,1.1138723861418813,0.37328341224128714,0.5027504248250216,0.0,2.933251038491213,0.0,0.0,0.0,0.005830659144497771,0.0,0.18433646360836642,0.0,0.0,0.0,1.3779476140495062,0.0,0.0
s11T1622,0.0,0.0,0.0,0.7512540609407676,0.003658515586583783,0.179360196575277,0.0,0.9647099852613772,3.132036607955964,0.08652506199784137,0.0,4.098744196209053,0.0,0.1911788367585174,0.0,0.0,1.9502615866458761,0.0,0.0,0.0,3.4535535392347994,0.0,0.0,7.087292605900314,0.0,0.0,0.0,12.214573279013685,0.363597965301662,1.7417610021815184,0.0,0.6553399595386978,0.0,0.0,0.0,0.0,0.47041624742934995,0.008319174805315356,0.024918650833530145,0.0,5.38957900919018,0.0,0.0,0.0,0.0,0.0,0.0,2.585171027118512,0.0,0.0,0.3924246530332539,0.0,0.0,0.0,0.8524381265038413,0.003391814873865148,0.2489829653353495,2.0147003042953155,0.06617597375684635,0.020265489581344172,0.0,0.08927321284790629,0.0,1.4373991416663876,0.0,0.0,0.0,0.6911376844185504,0.0,0.0
s12T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0020342491599982314,1.0147675719316318,1.978367711170959,0.07569880802808077,0.08826651166862477,0.0,0.0,0.0,0.0,0.0,1.8714525292426019,0.0,0.0,0.0,2.1179927783377774,0.01589956776747113,0.0,7.909117264029525,0.0,0.0,0.0,1.5231417728870276,0.18411071810268678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07709271968568665,0.0,0.07428373404591225,0.0,0.28143342000275523,0.0,0.0,0.0,0.0,0.0,0.0,2.2038970471626183,0.0,0.0,0.058037700988680344,0.0,0.0,0.2512362490491979,0.0,0.2548058085259742,0.0,1.2130228735822797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090370876211478,0.0,0.0
s13T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.011808401584500349,0.2599139458170731,3.5418425029384206,0.0,0.05922668265123835,0.0,0.0,0.0,0.0,0.0,0.9580788840910166,0.0,0.0,0.0,0.9486496332225218,0.009275141476234367,0.0,7.211874746000425,1.4755600840027145,0.0,0.0,1.2283032451721825,0.07591979917410513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701519711333941,0.0,0.15177054224927153,0.0,0.2480265370330697,0.0,0.0,0.0,0.0,0.0,0.0,2.1796874438646343,0.0,0.0,0.43701801490235126,0.0,0.0,0.8325050033769873,0.012526097194185258,1.5066905041568839,0.0,8.295175676270146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243274785173237,0.0,0.0
s14T1622,0.7450619279659779,0.0,0.0,0.0,0.0,0.0,0.0028173354410259035,1.247799004538172,2.437706895316804,0.6266991618805741,0.5166480439868221,0.013405248295159568,0.07790213824997043,0.0,0.0,0.08044299436747465,1.9941236918723495,0.0,0.34763584867433006,0.0,2.743297997637797,0.0,0.0,11.162620749745077,2.186947292427538,3.753566964831254e-05,0.11883452090418996,0.5962858308330641,0.6155158425271575,0.0,0.0,0.0,0.2372647158717046,0.0,0.0,0.0,1.6675586900160941,0.0,0.0,0.0,0.15338455163385845,0.013909601865355099,0.0,0.0,0.0,0.0,0.0,2.4333944137199226,0.0,0.0,0.3463172926371286,0.0,0.0,1.941155212463979,0.0,2.9991348360621664,0.10067162646875102,10.832751077441179,0.0,0.0,0.0,0.0,0.01885082921559549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s15T1622,0.0,0.06974354200650865,0.1846832557971612,0.0,0.0,0.0,3.923101477301141e-05,0.4797490853974757,0.5504680812694709,1.8995649096853409,0.6700019909845196,0.09224288921128589,0.4446799256748713,0.0,0.0,1.894072765889522,0.4272843612459491,0.0,1.5208086272060977,0.0,1.9107388665381455,0.0,0.011473049682655698,6.5799376762809905,0.6276781845320598,0.009701401597054179,1.0807031944952892,0.0,0.0,0.44382348147797474,0.0,0.0,0.23539969313783538,0.0011396394301137417,1.332503792329491,1.2061558574781948,0.0,0.0,0.0,0.006793960099655644,0.00598226662530498,0.06548557821808189,0.0,0.0,0.0,0.0,0.0,1.287780345747331,0.0,0.0,0.18082883556367713,0.0,0.0,1.9000945869644554,0.4211772056419419,1.452193264356233,0.0,7.488440258986739,0.0,0.0,0.0,0.0,0.37034508532847066,0.0,0.0,0.12180285534267864,1.6972138774962942,0.0,0.0,0.0
s02M1722,0.0,0.0,2.8595322140471353,0.0,0.0,0.4475600128715154,0.0,0.003088342594624645,0.020042559013060207,2.9157986276348864,0.022392603985932465,0.07457115400542208,0.8996185140803598,0.0,0.0,3.3257218759225187,0.02390248119777867,0.0,5.634177482813356,0.0,0.1743783054504439,0.0,0.0,0.8562025226145575,0.0,0.0,1.052551829270741,0.0,0.5117659289278245,0.1909227945915573,0.0,0.0,0.0,0.0,0.5513037016756136,1.4083228835257198,0.3357435068523762,0.0,0.0,0.25052080571610735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18683405327812708,0.13852270294510027,0.1716038149216913,0.21043488872291033,0.28193385083449685,0.0,0.0,0.0,0.0,0.0,0.2459801888650476,0.0,0.0,1.9352024785455504,0.9363958481046522,0.0,0.0,0.0
s03M1722,0.0,0.0,1.8141217486961159,0.0,0.0,0.00011535145392337815,0.0,0.04668926204125229,0.009353189579008372,3.630134360834535,0.07558096061213927,0.0,0.9272385097464414,0.0,0.0,5.346201586993735,0.029926729176865067,0.0,5.3998295414059,0.0,0.34421619772312845,0.0,0.0,1.2657665760163186,0.0,0.0,0.9495041784108997,0.0,0.36510509250059303,0.30164343431059587,0.0,0.0,0.0,0.0,0.42475390572917165,1.4255978588149634,0.0,0.0,0.0,0.9520206039418582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04903557535174581,0.04875398142621688,0.0,0.0,0.0,0.3299843992579877,0.06276815749658092,0.3918393878819728,0.33587734143513287,0.8647429622153017,0.0,0.0,0.0,0.0,0.0,0.23443295619840532,0.0,0.0,2.0932071742552187,0.9905728864845911,0.0,0.0,0.0
s04M1722,0.0,0.0,2.075988975080483,0.0,0.0,0.48056616391454454,0.0,0.1139051453507476,0.015387256796454418,1.611042969151315,0.09808119584242968,0.0,0.5012594708312951,0.0,0.0,4.759956065350755,0.03169301688578299,0.0274850791636469,1.996488660689685,0.0,0.12347739917963937,0.0,0.0,1.4252897969965095,0.005951867747045372,0.0,0.7497580674284977,0.0,0.09614913373885715,0.16132348617967485,0.0,0.0,0.0,0.0,0.9118187286055153,1.0314867067111007,0.0,0.0,0.0,0.39214324092967096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11819000496233037,0.03462455191948599,0.0,0.0,0.0,0.3096464068775268,0.10201215517038319,0.17852746108169976,0.42772863069835554,0.6628116322701872,0.5329164435150272,0.0,0.0,0.0,0.0,0.1192326025498802,0.0,0.0,1.0498379356610605,0.9909771919533579,0.0,0.0,0.0
s05M1722,0.0,0.004708451024552937,4.0329074272091985,0.0,0.0,0.24464998354621648,0.0,0.22573770552032554,0.0,1.8469667234857583,0.04637785589228266,0.0,1.2026396461245232,0.0,0.0,4.08558800519885,0.3123162094175446,0.0,6.233184112533011,0.0,0.09083195025884536,0.0,0.0,2.557720935634177,0.0,0.0,0.8370874781778106,0.0004977038884368236,0.0,0.10534163579698405,0.0,0.0,0.0,0.0021265950037670533,1.2230205268971417,1.9366989016826797,0.0,0.0,0.0,0.7617681580114808,0.02634904334818073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04361236102144838,0.0,0.003966305678029338,0.0,0.6524893371468858,0.0,0.47178750132991026,0.3503081497676218,5.825654802539342,0.0,0.0,0.0,0.0,0.0,0.0013783099837540833,0.0,0.0,1.7001221480929392,1.9669343183588162,0.0,0.0,0.0
