,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
s02T1622,0.0,0.0,0.0,0.0,0.19209007169825779,0.0184490524258526,0.0,0.0,0.016301137529361822,0.21850963911898902,0.0,0.0,0.03185885735041399,0.0,0.0,0.3787117170281345,0.0,0.14007726807758838,0.0,0.0,0.0,0.0,0.0,0.0040022567714019215,0.0
s03T1622,0.0,0.0,0.0,0.0,0.24819974195803698,0.01599011182816291,0.0,0.00041329717582005976,0.023192523763290868,0.15356239589960022,0.0029028031824377062,0.0,0.060667365361018674,0.0,0.0055887957961037035,0.25523009769978416,0.0,0.20509747142787488,0.0011101724316075138,0.0,0.015908305820543502,0.0,0.0,0.012136917655718848,0.0
s04T1622,0.0,0.0,0.0,0.0,0.34199457124881283,0.011215228490117754,0.0,0.004731145413855461,0.026012094196699292,0.12721205486366233,0.0,0.0,0.04487897381315058,0.0,0.0,0.3637630349716748,0.0,0.06342640118396112,0.0,0.0,0.0,0.0,0.0,0.016743180970391864,2.3314847673904056e-05
s05T1622,0.0,0.0,0.0,0.0,0.2826707596529261,0.015294436482013183,0.0,0.004755097961231448,0.04409015852308807,0.1511833277315821,0.006983059244050805,0.0,0.03468429634446882,0.0,0.0,0.29753776302491425,0.0,0.14429561503880944,0.0,0.0,0.0,0.0,0.0,0.018505485996915615,0.0
s06T1622,0.0,0.0,0.0,0.0,0.29281679517798986,0.003464371045807923,0.0,0.003317344715222149,0.03771535895881211,0.06035198690796939,0.011784642934541551,0.0,0.07779334909905924,0.02976681599306825,0.0,0.15841373020937496,0.0,0.24089974475523676,0.012349753759338987,0.0,0.05053012610206809,0.0,0.0,0.02073856285200035,5.741748951034441e-05
s07T1622,0.0,0.0,0.0,0.0,0.4468081305897035,0.0,0.0,0.0053067307359944416,0.012712128736023927,0.031893142184063555,0.006847847498086205,0.0,0.12315819054276422,0.004231764668582789,0.014360684927106893,0.052904814388249455,0.0,0.23804412524765672,0.01536926943672667,0.0,0.0,0.0,0.0,0.043975655016081604,0.004387516028960033
s08T1622,0.04947745743642888,0.5613895788980788,0.0,0.011106973996041224,0.0,0.0,0.0,0.0,0.009893234935567265,0.0,0.0,0.17494933404333265,0.0,0.011328492657619574,0.010268743192662508,0.0,0.17158618484026916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.4693500486065098,0.008416026237605708,0.002458515640236963,0.024670246264980298,0.0,0.0,0.0053966267317985895,0.02214893080200731,0.001009213816273803,0.0,0.15601152144495115,0.0,0.013728352919989549,0.06385693514394808,0.0,0.20209809392141123,0.0,0.0,0.0,0.0,0.0,0.0,0.030855488470287337,0.0
s10T1622,0.0,0.12450424696759785,0.0051793748611379,0.005995654552887023,0.07511828242564304,0.00153907004096464,0.0008602195658137905,0.024965900210897125,0.08137999488416546,0.006752415444308867,0.0,0.18387431237390472,0.0,0.008292933132177972,0.0,0.0,0.19618839966318866,0.0,0.0,0.0,0.0,0.0008536305811869724,0.0,0.28449556529612585,0.0
s11T1622,0.0,0.0,0.011083925186604388,0.024013884807848836,0.13016699689147973,0.0,0.0,0.038280410833330274,0.1029599653603348,0.0032999357389369376,0.0,0.3329477675180517,0.0,0.01740590512867074,0.04192697601806854,0.0,0.1663681527444043,0.0,0.0,0.0,0.0,0.0,0.0,0.13154607977226968,0.0
s12T1622,0.0,0.0041888523792756194,0.0,0.0,0.2773662082921905,0.0,0.0,0.09225206704047041,0.17813191507381299,0.011507667177957542,0.0,0.05293618872372959,0.0,0.0,0.08970456745322063,0.0,0.01668408463647414,0.0,0.0,0.0,0.0,0.0,0.0,0.2772284492228685,0.0
s13T1622,0.0,0.06654427611002475,0.0,0.0,0.2558111923420755,0.00481826505985434,0.0006830456813123047,0.08750042361568644,0.1470615876648286,0.028761521504456614,0.0015310148240195581,0.036100351594961576,0.0,0.0,0.035500079476026174,0.0,0.028588353960263862,0.0,0.0,0.0,0.0,0.0,0.0,0.3070998881664902,0.0
