,0,1
s03T1922,0.9686322424146435,0.03136775758535644
s04T1922,1.0,0.0
s05T1922,1.0,0.0
s06T1922,1.0,0.0
s07T1922,1.0,0.0
s08T1922,0.26411121717840197,0.7358887828215981
s09T1922,0.464025842768021,0.535974157231979
s10T1922,0.3987500729931984,0.6012499270068015
s11T1922,0.4576280309044425,0.5423719690955575
s12T1922,0.5026101743610983,0.49738982563890166
s13T1922,0.6001445631095547,0.39985543689044534
s14T1922,0.6331812218153262,0.36681877818467373
s15T1922,0.8909805787138881,0.10901942128611182
s02M2022,1.0,0.0
s03M2022,0.9369495546891218,0.06305044531087833
s04M2022,1.0,0.0
s05M2022,1.0,0.0
s06M2022,1.0,0.0
s07M2022,1.0,0.0
s08M2022,0.30888706895908535,0.6911129310409146
s09M2022,0.25783140796868315,0.7421685920313168
s10M2022,0.30037624672173857,0.6996237532782614
s11M2022,0.3352343297966736,0.6647656702033263
s12M2022,0.31490769324732365,0.6850923067526764
s13M2022,0.33370911156473915,0.666290888435261
s14M2022,0.3896852318592884,0.6103147681407117
s15M2022,0.9685211284632529,0.03147887153674704
s02T2022,0.9714257541444078,0.02857424585559229
s03T2022,1.0,0.0
s04T2022,0.9590675840119679,0.040932415988032086
s05T2022,0.9500076162854862,0.04999238371451371
s06T2022,0.9599372154916401,0.04006278450835991
s07T2022,0.8440528185151936,0.15594718148480627
s08T2022,0.28814407682780935,0.7118559231721906
s09T2022,0.3127025338208125,0.6872974661791875
s10T2022,0.4186526578930241,0.5813473421069759
s11T2022,0.43164774108045806,0.568352258919542
s12T2022,0.4960831455748771,0.5039168544251229
s13T2022,0.7129260516584782,0.2870739483415217
s14T2022,0.43668142195165555,0.5633185780483444
s15T2022,0.6697747831842809,0.33022521681571915
s02M2122,1.0,0.0
s03M2122,1.0,0.0
s04M2122,1.0,0.0
s05M2122,1.0,0.0
s06M2122,1.0,0.0
s07M2122,1.0,0.0
s08M2122,0.2817972787263071,0.7182027212736929
s09M2122,0.2598886009432451,0.7401113990567548
s10M2122,0.3303293663190255,0.6696706336809745
s11M2122,0.8176634319004522,0.1823365680995479
s12M2122,0.36831699860446065,0.6316830013955393
s13M2122,0.4042071889492092,0.5957928110507907
s14M2122,0.5488496521308769,0.451150347869123
s15M2122,0.9583277199518023,0.04167228004819774
s02T2122,0.996708327680021,0.0032916723199789485
s03T2122,0.9995506792778607,0.000449320722139245
s04T2122,1.0,0.0
s05T2122,1.0,0.0
s06T2122,1.0,0.0
s07T2122,1.0,0.0
s08T2122,0.34764930872757555,0.6523506912724245
s09T2122,0.26396659681362367,0.7360334031863763
s11T2122,0.6223489566471271,0.37765104335287303
s12T2122,0.41412493521259586,0.585875064787404
s13T2122,0.6904903029953483,0.3095096970046518
s14T2122,0.7461003013928486,0.25389969860715156
s15T2122,0.8339634479237159,0.16603655207628407
s02M2222,0.9694341950514552,0.030565804948544713
s03M2222,0.9977837657684585,0.0022162342315414016
s04M2222,0.9479450194192278,0.05205498058077221
s05M2222,0.9557164210989718,0.04428357890102813
s06M2222,1.0,0.0
s07M2222,1.0,0.0
s08M2222,0.28896841933206135,0.7110315806679386
s09M2222,0.32495453383528294,0.675045466164717
s10M2222,0.21743398077685588,0.7825660192231441
s11M2222,0.25778266186658044,0.7422173381334196
s12M2222,0.2998314973519735,0.7001685026480264
s13M2222,0.22209452078498787,0.7779054792150122
s15M2222,0.7887827465250903,0.21121725347490977
s01X2222,0.8979733962817467,0.10202660371825342
s02T2222,0.9457272623444003,0.054272737655599694
s03T2222,0.8985749304809936,0.10142506951900634
s04T2222,0.9899147817277475,0.010085218272252453
s05T2222,1.0,0.0
s06T2222,0.9980423397733514,0.0019576602266486026
s07T2222,1.0,0.0
s08T2222,0.3202521783225086,0.6797478216774915
s09T2222,0.19687038033489193,0.8031296196651081
s10T2222,0.2515766895408508,0.7484233104591493
s11T2222,0.2076613465190843,0.7923386534809157
s12T2222,0.2661429047048463,0.7338570952951536
s13T2222,0.2681810659784767,0.7318189340215232
s14T2222,0.6300960470467891,0.3699039529532108
s15T2222,0.6247951371227977,0.3752048628772023
s02M2322,0.939782590064845,0.06021740993515489
s03M2322,0.9204409393142196,0.07955906068578054
s04M2322,0.907080817626366,0.09291918237363392
s05M2322,0.9751249878796081,0.02487501212039184
s06M2322,0.8476194894471177,0.1523805105528823
s07M2322,0.8200465766566475,0.17995342334335257
s08M2322,0.2711169809622955,0.7288830190377045
s09M2322,0.2981790384086897,0.7018209615913104
s10M2322,0.29122821942088,0.7087717805791199
s11M2322,0.35911070705279735,0.6408892929472028
s12M2322,0.2680390714175762,0.7319609285824238
s13M2322,0.27815172588939446,0.7218482741106055
s14M2322,0.349614571226429,0.650385428773571
s15M2322,0.5425306743705854,0.45746932562941456
s02T2322,0.8203883702527797,0.17961162974722028
s03T2322,0.8165182345903576,0.18348176540964234
s04T2322,0.8618666283838556,0.1381333716161445
s05T2322,0.8947069969405473,0.10529300305945265
s06T2322,0.8545633564514444,0.1454366435485556
s07T2322,0.8065976154754606,0.19340238452453937
s08T2322,0.3881246712757656,0.6118753287242344
s09T2322,0.23257633139810946,0.7674236686018905
s10T2322,0.2581358003821733,0.7418641996178266
s11T2322,0.23061117440132142,0.7693888255986786
s12T2322,0.37327182937705117,0.6267281706229487
s13T2322,0.2532291857654023,0.7467708142345977
s14T2322,0.34494419934815707,0.655055800651843
s15T2322,0.7529031207585493,0.24709687924145077
s02M2422,1.0,0.0
s03M2422,1.0,0.0
s04M2422,1.0,0.0
s05M2422,1.0,0.0
s06M2422,1.0,0.0
s07M2422,1.0,0.0
s08M2422,0.3048340680929885,0.6951659319070114
s09M2422,0.20012019525968264,0.7998798047403173
s10M2422,0.251183950978913,0.748816049021087
s11M2422,0.2666790934601954,0.7333209065398045
s12M2422,0.36974737298477367,0.6302526270152264
s13M2422,0.443552016185095,0.556447983814905
s14M2422,0.5572744623179386,0.44272553768206135
s15M2422,0.968679496858638,0.03132050314136207
s01X2422,1.0,0.0
s02T2422,1.0,0.0
s03T2422,1.0,0.0
s04T2422,1.0,0.0
s05T2422,1.0,0.0
s06T2422,1.0,0.0
s07T2422,0.9510371651325935,0.048962834867406595
s08T2422,0.27692779876100976,0.7230722012389903
s09T2422,0.18393631094944488,0.8160636890505552
s10T2422,0.24910795708588535,0.7508920429141146
s11T2422,0.21117499432137074,0.7888250056786292
s12T2422,0.3045565982032241,0.695443401796776
s13T2422,0.27538253491713066,0.7246174650828694
s14T2422,0.635940680653387,0.364059319346613
s15T2422,0.8339835137666228,0.1660164862333771
s02M2522,0.9791714576833364,0.020828542316663638
s03M2522,0.934893821583845,0.06510617841615504
s04M2522,0.9601013842344003,0.03989861576559972
s05M2522,0.87330406448682,0.12669593551318015
s06M2522,0.9134629168643238,0.08653708313567612
s07M2522,0.7505519407292891,0.24944805927071093
s08M2522,0.27114717476957445,0.7288528252304255
s09M2522,0.21676357849151526,0.7832364215084848
s10M2522,0.19368465698863938,0.8063153430113607
s12M2522,0.18181994267761908,0.8181800573223809
s13M2522,0.2395421005305929,0.7604578994694072
s14M2522,0.3467874446667565,0.6532125553332435
s15M2522,0.5372049025787448,0.4627950974212552
s01X2522,0.9509656992747243,0.04903430072527567
s02T2522,1.0,0.0
s03T2522,1.0,0.0
s04T2522,1.0,0.0
s05T2522,1.0,0.0
s06T2522,1.0,0.0
s07T2522,0.9569749663099075,0.043025033690092494
s08T2522,0.32076982254382336,0.6792301774561765
s09T2522,0.15681645275739417,0.8431835472426058
s10T2522,0.14898358582682783,0.8510164141731721
s11T2522,0.15041182569718228,0.8495881743028177
s12T2522,0.1578020628177938,0.8421979371822061
s13T2522,0.1466105686597241,0.8533894313402759
s14T2522,0.2212468311920629,0.7787531688079371
s15T2522,0.7883684946849947,0.21163150531500527
s02M2622,0.7838586485435011,0.216141351456499
s03M2622,0.8928287604074111,0.10717123959258883
s04M2622,0.8876117088177623,0.11238829118223778
s05M2622,0.825342638951304,0.17465736104869609
s06M2622,0.8754101706219042,0.12458982937809575
s07M2622,0.518524208455757,0.481475791544243
s08M2622,0.27694357845758893,0.7230564215424111
s09M2622,0.1832111738937221,0.8167888261062779
s10M2622,0.23758723574264584,0.7624127642573542
s11M2622,0.16315139993885475,0.8368486000611453
s12M2622,0.138702695462455,0.861297304537545
s13M2622,0.15296426742319735,0.8470357325768026
s14M2622,0.15818132630263793,0.841818673697362
s15M2622,0.34244324975119284,0.6575567502488072
s01X2622,0.6891583941927881,0.31084160580721176
s02T2622,0.7768059801833956,0.22319401981660433
s03T2622,0.7924889150441092,0.2075110849558908
s04T2622,0.6178085697183197,0.38219143028168046
s05T2622,0.7800195117611805,0.21998048823881958
s06T2622,0.7120032298202663,0.2879967701797337
s07T2622,0.35761047732083845,0.6423895226791615
s08T2622,0.2827839123776697,0.7172160876223302
s09T2622,0.12246362601353553,0.8775363739864644
s10T2622,0.12275092832401159,0.8772490716759884
s11T2622,0.1171744272525372,0.8828255727474629
s12T2622,0.11393739050728012,0.8860626094927199
s13T2622,0.11336855123964458,0.8866314487603555
s14T2622,0.14368817615412502,0.8563118238458749
s15T2622,0.24829101190787115,0.7517089880921289
s02M2722,0.7304387047439771,0.2695612952560229
s03M2722,0.6738938016400576,0.32610619835994237
s04M2722,0.6530621387102369,0.3469378612897631
s05M2722,0.6979530319029434,0.30204696809705656
s06M2722,0.6895245227993138,0.3104754772006862
s07M2722,0.7376798654337968,0.26232013456620323
s08M2722,0.31582226796038476,0.6841777320396153
s09M2722,0.1861336157444382,0.8138663842555618
s10M2722,0.19098625705895506,0.809013742941045
s11M2722,0.2106169635325202,0.7893830364674798
s12M2722,0.22228148296508882,0.7777185170349111
s13M2722,0.3126871191139353,0.6873128808860647
s14M2722,0.4093819737292395,0.5906180262707604
s15M2722,0.4619023870255785,0.5380976129744216
s01X2722,0.6537032966742515,0.34629670332574847
s02T2722,0.9214568812158812,0.07854311878411875
s03T2722,0.9806153087696896,0.019384691230310457
s04T2722,1.0,0.0
s05T2722,1.0,0.0
s06T2722,0.9713831720287245,0.02861682797127554
s07T2722,1.0,0.0
s08T2722,0.22807579752717855,0.7719242024728213
s09T2722,0.20160292292735482,0.7983970770726451
s10T2722,0.22180533782079728,0.7781946621792027
s11T2722,0.2595531359495568,0.7404468640504432
s12T2722,0.28204630969899314,0.7179536903010069
s13T2722,0.41334298088575233,0.5866570191142477
s14T2722,0.7137713097069478,0.2862286902930522
s15T2722,0.8976909528640468,0.10230904713595329
s02M2822,0.5978580512230096,0.4021419487769904
s03M2822,0.5524856815277057,0.4475143184722943
s04M2822,0.8672374102115636,0.13276258978843639
s05M2822,0.7593661236237101,0.2406338763762899
s06M2822,0.9398159001046611,0.06018409989533879
s07M2822,0.9695873502225238,0.03041264977747608
s08M2822,0.22156773122290288,0.7784322687770971
s09M2822,0.1461226400902581,0.8538773599097419
s10M2822,0.2102815780985079,0.7897184219014921
s11M2822,0.27110991377168986,0.7288900862283102
s12M2822,0.4344900304488192,0.5655099695511808
s13M2822,0.2916535336965255,0.7083464663034744
s14M2822,0.42263594394799575,0.5773640560520042
s15M2822,0.49691036890208357,0.5030896310979165
s01X2822,0.4819004298919984,0.5180995701080016
s02T2822,0.7289367810029792,0.2710632189970207
s03T2822,0.663503478408877,0.336496521591123
s04T2822,0.6411323985823582,0.3588676014176418
s05T2822,0.8331458848512916,0.16685411514870832
s06T2822,0.6835508471653009,0.3164491528346991
s07T2822,0.5129605461683387,0.4870394538316612
s08T2822,0.27559438030424266,0.7244056196957573
s09T2822,0.19262178981906705,0.8073782101809329
s10T2822,0.47647286563976304,0.5235271343602369
s11T2822,0.31944295622591806,0.6805570437740819
s12T2822,0.26418262218319066,0.7358173778168093
s13T2822,0.42477496930399855,0.5752250306960015
s14T2822,0.1568630804275097,0.8431369195724904
s15T2822,0.3313258025230129,0.6686741974769871
s02M2922,0.14101198118739067,0.8589880188126093
s03M2922,0.18184981242106382,0.8181501875789361
s04M2922,0.7575147553616202,0.24248524463837987
s05M2922,0.9982428245488633,0.0017571754511367082
s06M2922,0.7417846707726895,0.2582153292273105
s07M2922,0.36429715878960545,0.6357028412103946
s08M2922,0.19952572778555996,0.8004742722144401
s09M2922,0.12569283302087828,0.8743071669791216
s10M2922,0.1808017899235148,0.8191982100764852
s11M2922,0.13637685524877913,0.8636231447512209
s12M2922,0.1442499012853218,0.8557500987146781
s13M2922,0.15774221163690422,0.8422577883630958
s14M2922,0.1570219511500154,0.8429780488499845
s15M2922,0.2612645554868374,0.7387354445131626
s01X2922,0.05153189347756188,0.9484681065224381
s02T2922,0.18140818699687505,0.818591813003125
s03T2922,0.09853202910124555,0.9014679708987544
s04T2922,0.19411764352215294,0.805882356477847
s05T2922,0.21429206875280632,0.7857079312471937
s06T2922,0.4748106950027638,0.5251893049972362
s07T2922,0.1517467390807272,0.8482532609192729
s08T2922,0.2770503723238666,0.7229496276761334
s09T2922,0.07368336290703803,0.926316637092962
s10T2922,0.07258514475470385,0.9274148552452961
s11T2922,0.05657968728929135,0.9434203127107087
s12T2922,0.02581582371734686,0.9741841762826532
s13T2922,0.07566437897301273,0.9243356210269872
s14T2922,0.008119104194479169,0.9918808958055209
s15T2922,0.0,1.0
s02M3022,0.2308000713670877,0.7691999286329123
s03M3022,0.545943990483509,0.45405600951649117
s04M3022,0.698744845699371,0.301255154300629
s05M3022,0.9889569726849161,0.011043027315083997
s06M3022,0.9067612854430883,0.09323871455691166
s07M3022,0.33160828062565856,0.6683917193743414
s08M3022,0.2916305679919246,0.7083694320080755
s09M3022,0.0982633347662742,0.9017366652337258
s10M3022,0.09890101695929643,0.9010989830407036
s11M3022,0.06306726098400328,0.9369327390159967
s12M3022,0.23027410456287367,0.7697258954371264
s13M3022,0.24805555318406242,0.7519444468159376
s14M3022,0.4088197585643927,0.5911802414356073
s15M3022,0.12942286751073653,0.8705771324892634
s01X3022,0.33870124170378935,0.6612987582962107
s02T3022,0.6483045630277614,0.35169543697223854
s03T3022,0.7400609315589755,0.25993906844102466
s04T3022,0.7474804663566585,0.2525195336433415
s05T3022,0.7435978376263735,0.25640216237362645
s06T3022,0.6764628340225557,0.32353716597744436
s07T3022,0.7690471957598723,0.23095280424012765
s08T3022,0.2837076862898618,0.7162923137101382
s09T3022,0.30466037936675394,0.6953396206332461
s10T3022,0.3938399174137593,0.6061600825862407
s11T3022,0.4850128109965503,0.5149871890034498
s12T3022,0.43447749183123113,0.5655225081687689
s13T3022,0.5161167959240935,0.4838832040759064
s14T3022,0.38690013456594785,0.6130998654340521
s15T3022,0.32586211907604234,0.6741378809239578
s02M3122,0.06386227987511581,0.9361377201248842
s03M3122,0.2667733387710847,0.7332266612289152
s04M3122,0.1433298219906033,0.8566701780093967
s05M3122,0.3823865882825639,0.6176134117174361
s06M3122,0.07726742984554906,0.922732570154451
s07M3122,0.16891625599518875,0.8310837440048112
s08M3122,0.2752350794173301,0.7247649205826698
s09M3122,0.0,1.0
s10M3122,0.02889818511398383,0.9711018148860161
s11M3122,0.0,1.0
s12M3122,0.0,1.0
s13M3122,0.0,1.0
s14M3122,0.04078229603504139,0.9592177039649586
s15M3122,0.0,1.0
s01X3122,0.17732084560927874,0.8226791543907211
s02T3122,0.10222749364251543,0.8977725063574845
s03T3122,0.21199172855253037,0.7880082714474697
s04T3122,0.5189046629610674,0.4810953370389326
s05T3122,0.6233830794364404,0.3766169205635596
s06T3122,0.6096046818651134,0.39039531813488654
s07T3122,0.043162732612356924,0.9568372673876431
s08T3122,0.20548715285948127,0.7945128471405187
s09T3122,0.0,1.0
s10T3122,0.0,1.0
s11T3122,0.0,1.0
s12T3122,0.0,1.0
s13T3122,0.0,1.0
s14T3122,0.0,1.0
s15T3122,0.0,1.0
s03M3222,0.7106658684530482,0.2893341315469517
s04M3222,0.5693648939310759,0.4306351060689241
s05M3222,0.8329927939445264,0.16700720605547348
s06M3222,0.8174093164446408,0.18259068355535912
s07M3222,0.13936486386556532,0.8606351361344347
s08M3222,0.23805312078589613,0.7619468792141038
s09M3222,0.1168968393642385,0.8831031606357614
s10M3222,0.05722072812203874,0.9427792718779613
s11M3222,0.011576215220583852,0.9884237847794163
s12M3222,0.0,1.0
s13M3222,0.0,1.0
s14M3222,0.03962850776669247,0.9603714922333076
s15M3222,0.0334623909560073,0.9665376090439928
s01X3222,0.13743782162919257,0.8625621783708075
s02T3222,0.7090494216368443,0.2909505783631557
s03T3222,0.751159849553369,0.24884015044663094
s04T3222,0.23398631912697948,0.7660136808730206
s05T3222,0.6006830247848431,0.39931697521515686
s06T3222,0.8915025765262188,0.10849742347378118
s07T3222,0.6844169752257164,0.31558302477428357
s08T3222,0.25639918423155555,0.7436008157684444
s09T3222,0.08248505344360643,0.9175149465563935
s10T3222,0.03744508469579171,0.9625549153042082
s11T3222,0.03228093384312933,0.9677190661568708
s12T3222,0.0,1.0
s13T3222,0.05294031492907153,0.9470596850709285
s14T3222,0.0,1.0
s15T3222,0.027449897314555247,0.9725501026854447
s02M3322,0.2677379159284233,0.7322620840715767
s03M3322,0.5193510465507963,0.4806489534492036
s04M3322,0.0,1.0
s05M3322,0.2975470559178641,0.7024529440821359
s06M3322,0.8225790588144665,0.17742094118553353
s07M3322,0.34543501985205494,0.6545649801479451
s08M3322,0.2040230007020832,0.7959769992979169
s09M3322,0.07785508595552414,0.9221449140444758
s10M3322,0.062107578288807044,0.937892421711193
s11M3322,0.06045272070817542,0.9395472792918246
s12M3322,0.11137169619853927,0.8886283038014607
s13M3322,0.07778363481480656,0.9222163651851935
s14M3322,0.06385458134375324,0.9361454186562467
s15M3322,0.04261821075457822,0.9573817892454217
s01X3322,0.46061697043143446,0.5393830295685657
s02T3322,0.3609260552631521,0.6390739447368479
s03T3322,0.4280257019017789,0.571974298098221
s04T3322,0.5466962485814213,0.4533037514185788
s05T3322,0.5246677510625809,0.47533224893741904
s06T3322,0.580072525134287,0.4199274748657131
s07T3322,0.3282373688843243,0.6717626311156757
s08T3322,0.2808227866075173,0.7191772133924826
s09T3322,0.0,1.0
s10T3322,0.0,1.0
s11T3322,0.018593272908531952,0.981406727091468
s12T3322,0.0,1.0
s13T3322,0.1080087985564375,0.8919912014435626
s14T3322,0.08009786400913417,0.9199021359908659
s15T3322,0.1039258535550399,0.8960741464449602
s02M3422,0.46573537201912485,0.5342646279808752
s03M3422,0.42068572713706603,0.5793142728629339
s04M3422,0.5092602332681956,0.4907397667318044
s05M3422,0.3208017047941504,0.6791982952058496
s06M3422,0.7313515840515588,0.2686484159484412
s07M3422,0.23691964314435157,0.7630803568556483
s08M3422,0.3521671060375565,0.6478328939624435
s09M3422,0.04718603420259576,0.9528139657974043
s10M3422,0.010834384825205904,0.9891656151747942
s11M3422,0.033284617954776295,0.9667153820452237
s12M3422,0.0,1.0
s13M3422,0.17688810865159252,0.8231118913484075
s14M3422,0.08345991865331928,0.9165400813466807
s15M3422,0.06089370760237047,0.9391062923976295
s01X3422,0.349805239878383,0.6501947601216169
s02T3422,0.2580536742226332,0.7419463257773667
s03T3422,0.5313167097856486,0.4686832902143514
s04T3422,0.33908466689490896,0.6609153331050911
s05T3422,0.34453798503337557,0.6554620149666244
s06T3422,0.3233248839000003,0.6766751160999996
s07T3422,0.007387384213639157,0.9926126157863608
s08T3422,0.33725800198835126,0.6627419980116487
s09T3422,0.052538420430880584,0.9474615795691194
s10T3422,0.01502995258054846,0.9849700474194515
s11T3422,0.0,1.0
s12T3422,0.009106775670679397,0.9908932243293206
s13T3422,0.0,1.0
s14T3422,0.0,1.0
s15T3422,0.32217526887007597,0.6778247311299241
s02M3522,0.5601337950808056,0.4398662049191943
s03M3522,0.36428179179150827,0.6357182082084918
s04M3522,0.7193522368447263,0.2806477631552738
s05M3522,0.48293343708749387,0.5170665629125062
s06M3522,0.43929616195609233,0.5607038380439077
s07M3522,0.5684666637350825,0.4315333362649176
s08M3522,0.37077936386984073,0.6292206361301592
s09M3522,0.006467133313911948,0.993532866686088
s10M3522,0.0,1.0
s11M3522,0.0,1.0
s12M3522,0.048538264396418083,0.9514617356035819
s13M3522,0.057080200676321115,0.9429197993236789
s14M3522,0.10401185092413288,0.8959881490758671
s15M3522,0.24971634798701028,0.7502836520129897
s01X3522,0.6894926464472104,0.3105073535527896
s02T3522,0.2235605374458442,0.7764394625541557
s03T3522,0.16757580343159942,0.8324241965684006
s04T3522,0.3706277409605108,0.6293722590394891
s05T3522,0.360959446528015,0.6390405534719851
s06T3522,0.4889956371168734,0.5110043628831267
s07T3522,0.14937109329687798,0.8506289067031221
s08T3522,0.3482512145284327,0.6517487854715672
s09T3522,0.030785131588306057,0.9692148684116939
s10T3522,0.01961569280724606,0.9803843071927539
s11T3522,0.015468631660870437,0.9845313683391297
s12T3522,0.0913299949089182,0.9086700050910819
s13T3522,0.04157453596585726,0.9584254640341427
s14T3522,0.1637749833940865,0.8362250166059135
s15T3522,0.24488277486367568,0.7551172251363243
s02M3622,0.5659853109536608,0.4340146890463392
s03M3622,0.5556576686180111,0.444342331381989
s04M3622,0.5618286105138718,0.4381713894861281
s05M3622,0.623517664048008,0.376482335951992
s06M3622,0.781560987715333,0.21843901228466703
s07M3622,0.5743062538166602,0.4256937461833397
s08M3622,0.31701425687142204,0.6829857431285781
s09M3622,0.21206142570560815,0.787938574294392
s10M3622,0.07661449773311058,0.9233855022668895
s11M3622,0.0351125623495951,0.964887437650405
s12M3622,0.03820428706595604,0.961795712934044
s13M3622,0.09404221767761374,0.9059577823223862
s14M3622,0.21829470230486184,0.7817052976951382
s15M3622,0.15255438367789784,0.8474456163221022
s01X3622,0.4208873164351103,0.5791126835648897
s02T3622,0.2930413089442001,0.7069586910557999
s03T3622,0.340651134907457,0.659348865092543
s04T3622,0.39662071369023044,0.6033792863097696
s05T3622,0.3730510269001593,0.6269489730998408
s06T3622,0.27457152915853905,0.7254284708414609
s07T3622,0.2665532015515977,0.7334467984484023
s08T3622,0.3068567411273454,0.6931432588726546
s09T3622,0.19365963162244434,0.8063403683775556
s10T3622,0.3483568629549606,0.6516431370450394
s11T3622,0.11431311297587733,0.8856868870241227
s12T3622,0.05626687219833805,0.943733127801662
s13T3622,0.1831924889137922,0.8168075110862079
s14T3622,0.12907410414399234,0.8709258958560077
s15T3622,0.30661553284853615,0.6933844671514638
s02M3722,0.29961189245463504,0.700388107545365
s03M3722,0.10628634616317162,0.8937136538368284
s04M3722,0.5678083231771851,0.43219167682281495
s05M3722,0.4533461935550698,0.5466538064449302
s06M3722,0.7373790015000358,0.26262099849996423
s07M3722,0.29676207657683173,0.7032379234231683
s08M3722,0.20987052168528159,0.7901294783147185
s09M3722,0.024289619087814133,0.9757103809121859
s10M3722,0.04204131800847588,0.957958681991524
s11M3722,0.04801575044706355,0.9519842495529365
s12M3722,0.05837760004722302,0.941622399952777
s13M3722,0.11574744922406381,0.8842525507759361
s14M3722,0.2998705163557388,0.7001294836442611
s15M3722,0.07104111538532705,0.9289588846146729
s01X3722,0.1454938616556062,0.8545061383443938
s02T3722,0.6640153505406213,0.3359846494593787
s03T3722,0.6526087073957068,0.3473912926042933
s04T3722,0.737789369081092,0.26221063091890795
s05T3722,0.8645055126508321,0.135494487349168
s06T3722,0.7806565468862013,0.21934345311379866
s07T3722,0.8022336028044426,0.1977663971955574
s08T3722,0.3040152203972949,0.6959847796027051
s09T3722,0.0696719137746484,0.9303280862253516
s10T3722,0.22037935324999666,0.7796206467500034
s11T3722,0.11009514159184858,0.8899048584081514
s12T3722,0.5108727369600373,0.48912726303996273
s13T3722,0.2731200341367301,0.7268799658632699
s14T3722,0.6137052048302736,0.3862947951697264
s15T3722,0.5117749265109619,0.48822507348903804
s02M3822,0.6621618967823542,0.33783810321764585
s03M3822,0.6161972650328508,0.3838027349671493
s04M3822,0.6012647335484713,0.3987352664515287
s05M3822,0.7464195598845451,0.25358044011545483
s06M3822,0.7079580075100309,0.29204199248996904
s07M3822,0.4588885096374942,0.5411114903625058
s08M3822,0.32428255927555427,0.6757174407244457
s09M3822,0.19891773790450534,0.8010822620954947
s10M3822,0.39626613184357773,0.6037338681564223
s11M3822,0.4221110226378925,0.5778889773621075
s12M3822,0.6299427300032174,0.37005726999678257
