,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
s02T1622,0.0,0.0,3.5603142966113843,0.0,0.0,0.0,0.0,0.026667619338681607,0.0,2.147934475158887,0.0,0.0,0.5197701832070164,0.0,0.0,3.4704287273450416,0.0,0.0,2.9804458678214703,0.0,0.0746818548447117,0.0,0.0,0.21411958637859754,0.0,0.0,0.6420129345345774,0.04353686587429011,0.09973614390372948,0.0,0.16922698677243508,0.0,0.6333930660235629,0.0,0.18792090504398104,1.872040721385422,0.0,0.0,0.0,1.2137066886685528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886047333420768,0.10345617237391529,0.3451256662801233,0.0,0.0,0.0029830071347651853,0.0,0.0,0.0,0.027519394677312643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02360074802402986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1622,0.0,0.0,2.604893304722697,0.0,0.0,0.0,0.0,0.11948991720471376,0.0027764573666380576,3.3551744971656428,0.00988771238000587,0.0,1.2976368223768968,0.0,0.0,4.5811461429922575,0.0,0.0,4.926419636871945,0.0,0.2979985504894863,0.0,0.03849527882062225,1.0259538992595638,0.0,0.0,1.3704580001580189,0.14640295111255106,0.8242720827994718,0.18642750942385106,1.2770082600153527,0.0,1.6584557109207774,0.0,0.5506038383054895,3.234743865698701,0.0,0.0,0.0,3.011490374954614,0.0,0.0,0.0,0.007653344658992637,0.0,0.046743805927196194,0.013626537714809619,0.0,0.0,0.0,0.0,0.0,0.0,0.20245748695786966,0.44845272613952436,0.7708068831539944,0.0,0.0,0.0,0.0,0.0,0.0,0.30974610103127753,0.0,0.0,0.0,0.0,0.0,0.0,0.3832800561842469,0.0,0.0,0.0,0.0,0.02593120532866836,0.0,0.0,0.0,0.0,0.0,0.05667804204575665,0.0,0.0
s04T1622,0.0,0.0,9.560233427337495,0.0,0.0,0.0,0.0,0.15009025298721398,0.0,2.809922930454815,0.0,0.0,1.3660634616414553,0.0,0.0,6.6620553632171635,0.0,0.0,9.198059547115522,0.0,0.09348470834049032,0.0,0.05612105541635446,1.998377893904341,0.005285832563433979,0.01935253816023884,1.767562146999451,0.03646890861774909,0.7865178463089019,0.0,0.414994705957543,0.0,2.3509652971326522,0.0,0.3305878124534967,4.024544973478024,0.0,0.0,0.0,1.7764048363074685,0.0,0.0013269879830251196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018367840246682136,0.0,0.0,0.25851539209184515,0.44598194811545583,0.5186999084064947,0.0,0.0,0.0,0.0,0.0,0.0,0.0878029144129467,0.0,0.0,0.0,0.09319515402872655,0.0,0.0,0.8876116944066834,0.0,0.0,0.0,0.0,0.00033822244161398735,0.0,0.0,0.0,0.0,0.0014126064504568511,0.01469990550053565,0.0,0.0
s05T1622,0.0,0.0,8.185357806022207,0.0,0.0,0.0,0.0,0.38429743978758674,0.0,5.812625610937411,0.35837270705655483,0.0,1.9795956993415607,0.0,0.0,12.665345374745353,0.0,0.0,8.142558541576351,0.0,0.9534667202464329,0.0,0.0,2.8876599824104106,0.0182890068523799,0.021160968883265806,1.9057768545920706,0.2595603117817053,0.25778861365904004,0.26822037196050924,1.6225878267314098,0.0,2.890092451893599,0.005129098728524938,1.5344738756668548,3.584702001879584,0.0,0.0,0.0,5.185248962938802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033177389157960364,0.0,0.0,0.6659034153447423,0.529725078513272,1.2901950323814393,0.0,0.0,0.5538879499106609,0.0,0.0,0.0,0.3101100899060087,0.0,0.0,0.0,0.0,0.0,0.0,0.5260690083152405,0.0,0.0,0.0,0.0,0.0,0.21108326165998273,0.12184869834068623,1.8617290095598649,0.0,0.0,0.0,0.0,0.0
s06T1622,0.0,0.0,4.6722764116972275,0.0,0.0,0.0,0.0,0.2082856863923496,0.17176656566390208,1.4945417642396963,0.2626184988979783,0.0,1.5874014909564953,0.0,0.0,3.8546120890221176,0.10976822249590759,0.0,3.477506465161297,0.0,0.9844594512089256,0.0,0.02935566767172108,0.938308787252878,0.0,0.03986865124416286,1.6988195379099154,0.13136006879556947,0.2078284582570933,0.5917123834639089,3.271992557956352,0.0,2.4953204844132313,0.0,0.7651766049933467,3.5552084228361918,0.0,0.0,0.0,3.70790874365527,0.0,0.14255185029298015,0.0,0.015067683490104416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677551543639195,1.3110660994766326,0.49807070302952866,0.0,0.0,0.18717483241162797,0.0,0.0,0.0,0.857307630457699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070784362832314795,0.16804895679784881,0.09606362476995839,0.014178283423962924,0.05962783098035648,0.0,0.0,0.05366690862459618,0.0,0.0
s07T1622,0.0,0.0,1.5150824280036046,0.0,0.0,0.0,0.0,0.09876527408627368,0.04422906484317038,0.1457148860009888,0.004092989659170821,0.007437440445135636,0.7159449308723328,0.0,0.0,0.3890349457215143,0.10610586246765984,0.0,0.41274465791807985,0.0,0.044678562221777136,0.0,0.0,0.2885516954730854,0.0,0.024721423808602056,1.2006298246986786,0.0,0.05914765903800802,0.35769151513393876,0.0,0.006733066923990753,1.6337360015793556,0.0,0.11892660761132047,1.6336986565533003,0.0,0.0,0.0,0.7399748968422157,0.020474751622073222,0.051251566418329786,0.0,0.0,0.0,0.026522273863383253,0.0,0.0,0.0,0.0,0.010632541236878904,0.0,0.012135316379637981,0.029491672825261557,0.3131226021072455,0.029042363973799206,0.0,0.0,0.006931928525995312,0.0,0.0,0.0,0.3171715187639952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010430362424543206,0.015689506426951334,0.01443844283412029,0.02785834887570929,0.0,0.0,0.0,0.015640946627048596,0.0,0.0
s08T1622,0.0,22.08840342109049,0.0,0.14534652938721632,0.0,0.0,0.0,0.0,0.0,0.0008640204075478582,0.0,0.0,0.0,0.0,0.0,0.0,0.0017671076278708733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266239918216856,0.0,0.020111315254712648,0.0,0.0,0.0,0.018683458957252642,0.0,0.0,1.1984953294847351,0.0,3.976396880210598,0.0,0.0,0.0,0.0,0.19069288181816368,0.0,0.0,0.0,0.0,3.6186857088730617,0.0,0.0,0.0064608687465641836,0.19711728041963336,0.0,0.0,0.0,0.0,0.7917330679989075,0.21602190655762393,0.010911763402334558,0.0,1.6738049980641143,0.0,0.0,0.002803604561447014,0.0,0.0,0.0,2.667211895684638,0.0,10.5189578200175,1.8440268126041224,0.0,0.0,0.03566317957291535,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,7.529591646898272,0.0,0.1045298992688716,0.0,0.0,0.0,0.0,0.0,0.007458418508074958,0.0,0.0,0.005719546480225386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11621303248133953,0.0,0.0,0.832013211197743,0.22589590624917052,0.0,0.0,0.0,0.0,0.6421013151623429,0.0,0.16251771199462808,0.0,0.0,0.003573449574640816,0.0,0.053841829494880526,0.002068722406025665,0.6742895493536141,0.0,4.06735907450027,0.0,1.7657592975710341,0.0,0.012709571611787356,0.5778730384251431,0.0,0.10614447944832417,0.0,0.0,3.3681790488396692,0.0,0.0,0.12448539571931526,0.16943126324864716,0.0,0.0,0.3651358369280759,0.11942214835533535,0.2849173777055433,0.03968773424887659,0.0019315730395072985,0.0,0.8052834246087147,0.0,0.0,0.025586058427473482,0.0,0.0,0.0,0.01915563067882673,0.0,16.90687755277675,0.09102578597139888,0.0,0.0,0.2693065120016149,0.0,0.47915432491900417,0.0,0.0,0.0,0.2989985801929033
s10T1622,0.0,0.018620542947260316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.344485947348966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003924207885070163,0.5142767358399422,0.0,0.0,3.7689597859359236,2.2305513594591213,0.0,0.0,0.3248936333314101,0.0,0.6203690189186998,0.0,0.2235949602334445,0.0,0.0,0.04961234855198126,0.0,1.6862995356664323,0.0,0.26851334492279116,0.0,3.7258537288273526,0.0,1.351730683896161,0.0,0.03220680464436414,0.45685033185537355,0.0,0.6433321605969955,0.0,0.0,0.87646896046175,0.0,0.0,0.651995398710119,0.19934135224023905,0.0,0.0,2.3876119926065646,1.7965075550309386,0.0,0.0,0.027167679183092742,0.0,0.0,0.0,0.0,0.09997334621143357,0.0,0.0,0.0,0.0,0.0,32.380961970316406,0.0,0.0,0.0,0.5254472007838975,0.0,6.859317595363877,0.0,0.0,0.0,0.012139577400262868
s11T1622,0.0,5.7264604580724425,0.0,0.0,0.0,0.0,0.0,1.3392884160129224,0.0,0.04904776050642267,0.0,2.1277359190478826,0.007594374901986293,0.25105230025835257,0.0,0.0,0.39900716410921255,0.0,0.003270451761905239,0.0,3.147551101135951,0.0,0.0,7.973845644095802,0.8626262296604424,0.0,0.0,0.047200420951426084,0.0,1.693782507456606,0.0,0.6285481768923072,0.0,0.0,0.0,0.0,0.0518719884264272,0.0019374914780395439,0.02906261288436926,0.0,5.2782420600854465,0.0,2.292549387135326,0.04553952420522195,0.0334918760873979,0.09078618601125715,0.0,1.4073241409636426,0.0,0.0,0.23145939541798932,0.0,0.0,0.25348220474556865,0.6517155139087455,0.0,0.0,2.443910400658159,0.3670778650700834,0.19504400528366322,0.0,0.09845748836134735,0.005872262586031353,1.6615711712258618,0.0,0.0,0.17023792770802504,0.0,0.0,0.0,0.0,0.0,81.09415610006391,0.0,0.29089950916176915,0.20209561624148248,1.9974691376127574,1.6023265549460557,3.0568176210470903,0.00027010665905793235,0.0,0.0,0.9023646465351436
